League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eerste Divisie,2023-02-27 16:00:00,26,PSV II,AZ II,2.3,3.66,2.93,1.03,16.0,1.19,4.3,1.62,2.15,1.32,3.25,1.5,2.5,1.38,1.25,1.62,1.33,1.08,1.28,1.36,2.64,1.93,7.0,2.36,1.22,1.45,1.8,2.29,3.04
Netherlands Eerste Divisie,2023-02-27 16:00:00,26,MVV,PEC Zwolle,5.76,4.94,1.47,1.02,17.0,1.08,7.0,1.29,3.6,1.22,4.0,1.4,2.75,2.6,1.17,1.12,2.25,2.33,1.29,1.9,3.19,4.28,9.4,1.34,1.21,1.42,1.74,2.17,2.84
Portugal Liga NOS,2023-02-27 16:00:00,22,Sporting CP,GD Estoril Praia,1.2,5.9,10.5,1.01,19.0,1.16,5.0,1.57,2.4,1.24,3.7,2.15,1.68,1.01,1.08,4.33,2.4,1.0,2.34,1.41,3.75,1.19,11.0,5.65,1.15,1.32,1.59,1.99,2.55
Italy Serie A,2023-02-27 16:45:00,24,Lazio,Sampdoria,1.39,4.5,8.9,1.05,11.0,1.3,3.6,1.98,1.92,1.4,2.75,2.1,1.67,1.08,1.21,2.8,1.75,0.73,1.52,1.49,3.01,1.32,7.5,4.6,1.3,1.57,2.0,2.7,3.9
France Ligue 2,2023-02-27 16:45:00,25,Amiens SC,Bordeaux,2.7,3.2,2.37,1.05,7.3,1.36,2.82,2.3,1.57,1.49,2.52,1.88,1.8,1.49,1.33,1.42,1.64,1.5,1.72,1.29,3.01,1.85,7.0,2.41,1.45,1.82,2.4,3.35,4.8
Spain Segunda División,2023-02-27 17:00:00,29,Granada CF,Málaga CF,1.6,3.7,5.5,1.05,7.4,1.48,2.45,2.35,1.55,1.5,2.5,2.25,1.57,1.12,1.27,2.34,2.71,0.5,1.61,1.29,2.9,1.44,8.7,3.62,1.32,1.6,2.05,2.8,4.0
England Championship,2023-02-27 17:00:00,34,Swansea City,Rotherham United,1.55,4.0,5.1,1.05,11.0,1.32,3.4,2.13,1.75,1.44,2.63,2.0,1.73,1.06,1.25,2.35,1.44,0.76,1.64,0.95,2.59,1.49,7.5,3.3,1.27,1.55,1.85,2.3,3.4
Spain La Liga,2023-02-27 17:00:00,23,Villarreal,Getafe CF,1.66,3.8,5.5,1.08,8.5,1.42,2.9,2.25,1.66,1.5,2.5,2.2,1.62,1.15,1.29,2.24,1.9,0.9,1.86,1.08,2.94,1.35,7.25,4.33,1.38,1.7,2.2,3.1,3.74
Argentina Primera División,2023-02-27 17:00:00,5,Barracas Central,Gimnasia La Plata,2.59,3.0,2.7,1.09,7.5,1.45,2.5,2.4,1.5,1.55,2.3,2.05,1.68,1.4,1.35,1.44,0.5,0.5,0.49,1.3,1.79,1.82,8.0,2.33,1.16,1.32,1.65,2.0,2.62
Portugal Liga NOS,2023-02-27 18:15:00,22,Vitória Guimarães,Sporting Braga,3.5,3.5,1.94,1.06,8.0,1.33,3.25,1.93,1.93,1.4,2.75,1.8,1.95,1.86,1.3,1.27,2.09,2.45,1.48,1.9,3.38,2.44,8.0,1.75,1.21,1.42,1.73,2.22,2.95
Uruguay Primera División,2023-02-27 18:30:00,4,La Luz,Torque,2.3,3.3,2.7,1.05,10.75,1.31,3.17,2.03,1.83,1.42,2.65,1.75,1.95,1.45,1.28,1.45,0.0,3.0,1.79,1.52,3.31,2.0,8.0,2.05,1.25,1.47,1.93,2.38,3.2
Argentina Primera División,2023-02-27 19:15:00,5,Racing Club,Lanús,1.75,3.5,4.28,1.08,7.0,1.36,3.0,2.1,1.67,1.4,2.75,2.0,1.73,1.18,1.29,2.0,1.0,3.0,1.87,1.31,3.18,1.51,10.0,3.07,1.25,1.48,1.87,2.41,3.28
Chile Primera División,2023-02-27 20:30:00,6,Everton,Audax Italiano,1.95,3.5,3.8,1.07,7.5,1.33,3.25,2.03,1.83,1.4,2.75,1.8,1.91,1.41,1.33,1.51,1.5,0.5,2.31,1.56,3.87,1.75,8.0,2.44,1.29,1.55,1.95,2.65,3.75
Chile Primera División,2023-02-27 20:30:00,6,Copiapó,O'Higgins,3.2,3.4,2.2,1.06,8.0,1.33,3.25,1.93,1.93,1.4,2.75,1.73,2.0,1.57,1.3,1.4,0.0,3.0,1.77,1.51,3.28,1.97,7.4,2.22,1.32,1.61,2.08,2.72,3.84
Uruguay Primera División,2023-02-27 21:00:00,4,Wanderers,Liverpool FC Montevideo,3.1,3.2,2.15,1.08,7.0,1.4,2.75,2.15,1.73,1.44,2.55,1.9,1.78,1.67,1.33,1.25,1.0,0.5,1.18,1.34,2.52,2.4,8.0,1.73,1.25,1.47,1.83,2.38,3.25
