League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Estonia Meistriliiga,2023-03-03 14:00:00,1,Tallinna FC Flora,Harju Jalgpallikool,1.02,7.17,19.33,0.0,61.0,1.04,9.5,1.3,3.5,1.12,5.5,2.88,1.39,1.0,1.03,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-03-03 14:10:00,18,Austria Wien II,First Vienna,3.2,3.4,2.0,1.05,9.0,1.25,3.6,1.64,2.04,1.36,3.0,1.67,2.1,1.78,1.22,1.28,1.13,1.38,1.76,1.37,3.13,2.48,7.1,1.8,1.18,1.37,1.65,2.03,2.55
Austria 2. Liga,2023-03-03 14:10:00,18,Lafnitz,Vorwärts Steyr,1.67,3.75,4.5,1.0,10.5,1.21,3.74,1.64,2.04,1.33,3.14,1.8,1.91,1.16,1.23,2.28,1.75,0.63,1.55,1.34,2.89,1.43,7.3,3.78,1.29,1.57,1.94,2.43,3.2
Austria 2. Liga,2023-03-03 14:10:00,18,Floridsdorfer AC,Sturm Graz II,2.0,3.3,3.25,0.0,0.0,0.0,0.0,1.66,2.01,1.36,3.0,1.67,2.1,0.0,0.0,0.0,1.63,1.25,1.49,1.73,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-03-03 14:30:00,23,Paderborn,St. Pauli,2.05,3.6,3.2,1.04,10.0,1.22,4.0,1.54,2.16,1.33,3.05,1.57,2.3,1.33,1.22,1.65,2.18,0.82,2.25,1.63,3.88,2.1,8.0,1.91,1.2,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-03-03 14:30:00,23,Magdeburg,Kaiserslautern,2.7,3.4,2.4,1.04,10.0,1.25,3.75,1.62,2.03,1.34,3.0,1.62,2.2,1.5,1.22,1.42,0.8,1.73,1.63,1.34,2.97,2.05,8.0,1.95,1.22,1.48,1.73,2.1,2.7
Denmark Superliga,2023-03-03 15:00:00,20,AGF,Horsens,1.82,3.8,4.22,1.05,9.9,1.35,3.15,1.89,1.82,1.4,2.75,1.95,1.8,1.2,1.24,2.1,1.33,0.44,1.46,1.28,2.74,1.45,8.5,3.2,1.25,1.47,1.8,2.38,3.25
Serbia SuperLiga,2023-03-03 15:00:00,24,Red Star Belgrade,Partizan,1.75,3.5,4.5,1.07,9.45,1.3,3.2,2.05,1.72,1.45,2.6,1.9,1.78,1.22,1.32,1.9,2.64,2.55,2.57,1.74,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-03-03 15:00:00,25,Freiburg II,Borussia Dortmund II,1.78,3.45,4.0,1.05,9.0,1.29,3.5,1.88,1.87,1.36,3.0,1.73,2.0,1.22,1.29,1.85,2.25,1.0,1.93,1.35,3.28,1.45,7.6,3.58,1.25,1.5,1.83,2.25,3.25
Romania Liga I,2023-03-03 15:00:00,29,Universitatea Cluj,SSC Farul,3.2,3.1,2.3,1.1,7.3,1.49,2.55,2.55,1.49,1.54,2.39,2.15,1.65,1.6,1.36,1.34,1.5,1.86,1.86,1.51,3.37,2.35,7.2,1.89,1.48,1.87,2.46,3.42,4.8
Switzerland Challenge League,2023-03-03 15:30:00,24,Yverdon Sport,Wil,2.3,3.9,2.4,1.03,11.0,1.2,4.33,1.62,2.23,1.28,3.48,1.53,2.38,1.55,1.25,1.54,2.09,1.36,1.7,1.45,3.15,1.82,7.9,2.38,0.0,1.29,1.6,1.96,2.44
Netherlands Eredivisie,2023-03-03 16:00:00,24,Utrecht,Fortuna Sittard,1.69,4.0,4.58,1.03,11.0,1.22,4.0,1.67,2.08,1.31,3.2,1.7,2.0,1.15,1.22,2.35,1.73,1.27,1.58,1.3,2.88,1.3,10.0,4.35,1.12,1.3,1.48,1.75,2.15
Netherlands Eredivisie,2023-03-03 16:00:00,24,Vitesse,AZ,3.65,3.75,1.92,1.02,10.0,1.22,3.8,1.55,2.3,1.3,3.3,1.68,2.16,1.82,1.29,1.35,0.91,2.08,1.7,1.77,3.47,2.35,8.0,1.77,1.23,1.38,1.62,1.98,2.5
Netherlands Eerste Divisie,2023-03-03 16:00:00,27,Dordrecht,Almere City,3.64,3.7,1.95,1.0,10.5,1.21,3.82,1.76,2.09,1.33,3.16,1.65,2.16,1.84,1.28,1.28,1.17,1.69,1.3,1.37,2.67,2.89,8.0,1.57,1.19,1.38,1.74,2.15,2.77
Netherlands Eerste Divisie,2023-03-03 16:00:00,27,MVV,VVV,2.65,3.55,2.33,1.03,11.0,1.2,4.33,1.62,2.2,1.33,3.25,1.6,2.25,1.53,1.25,1.44,2.31,1.92,1.27,1.49,2.76,2.25,7.7,1.87,1.2,1.36,1.68,2.06,2.7
Netherlands Eerste Divisie,2023-03-03 16:00:00,27,PEC Zwolle,Den Bosch,1.21,6.3,10.0,1.02,15.0,1.11,6.0,1.4,2.75,1.22,4.0,1.8,1.91,1.02,1.1,4.2,2.23,0.58,2.01,1.26,3.27,1.19,14.0,5.35,1.18,1.29,1.63,1.99,2.5
Netherlands Eerste Divisie,2023-03-03 16:00:00,27,Telstar,Eindhoven,2.38,3.36,2.95,1.07,7.5,1.33,3.25,1.91,1.8,1.4,2.75,1.73,2.0,1.4,1.3,1.53,1.46,1.15,1.41,1.32,2.73,1.87,7.4,2.33,1.3,1.63,2.01,2.5,3.65
Portugal Liga NOS,2023-03-03 16:00:00,23,Boavista FC,FC Arouca,2.25,3.1,3.3,1.05,9.5,1.35,2.9,2.29,1.63,1.42,2.55,1.8,1.86,1.34,1.32,1.64,1.73,1.1,1.46,1.28,2.74,1.51,9.0,3.18,1.19,1.39,1.69,2.11,2.71
Belgium First Division B,2023-03-03 16:00:00,2,RSC Anderlecht II,Club Brugge II,1.75,3.75,3.75,0.0,0.0,0.0,0.0,1.42,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.09,1.63,1.06,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-03-03 16:00:00,2,Lommel United,FCV Dender EH,1.95,3.5,3.3,1.03,13.75,1.22,3.87,1.83,1.92,1.35,3.0,1.62,2.15,1.28,1.27,1.72,1.18,1.18,1.6,1.4,3.0,0.0,0.0,0.0,1.22,1.42,1.74,2.23,3.0
Switzerland Challenge League,2023-03-03 16:15:00,24,Neuchâtel Xamax,Aarau,2.4,3.6,2.4,0.0,0.0,0.0,0.0,1.53,2.4,0.0,0.0,1.5,2.5,0.0,0.0,0.0,1.0,1.18,1.51,1.56,3.07,2.43,7.9,1.79,0.0,0.0,1.62,1.99,2.48
Poland Ekstraklasa,2023-03-03 16:30:00,23,Lech Poznań,Lechia Gdańsk,1.49,4.2,6.5,1.05,8.5,1.25,3.75,2.0,1.85,1.33,3.0,1.95,1.75,1.11,1.2,2.6,1.45,0.91,2.08,1.51,3.59,1.25,16.0,4.48,1.15,1.32,1.6,2.01,2.62
Austria 2. Liga,2023-03-03 16:30:00,18,St. Pölten,Horn,2.0,3.45,3.25,0.0,0.0,0.0,0.0,1.64,2.04,0.0,0.0,1.73,2.0,0.0,0.0,0.0,1.63,1.75,1.73,1.7,3.43,1.66,7.7,2.76,0.0,1.51,1.84,2.28,0.0
Germany Bundesliga,2023-03-03 16:30:00,23,Borussia Dortmund,RB Leipzig,2.3,3.7,2.8,1.02,17.0,1.19,4.75,1.61,2.13,1.29,3.5,1.5,2.5,1.38,1.27,1.63,2.5,1.45,1.85,1.77,3.62,1.78,7.5,2.35,1.32,1.53,1.85,2.33,3.05
Belgium Pro League,2023-03-03 16:45:00,28,KV Oostende,Club Brugge,4.5,4.1,1.63,1.03,11.0,1.22,4.0,1.7,2.03,1.28,3.48,1.7,2.05,2.15,1.23,1.18,1.0,1.46,1.62,1.33,2.95,3.5,8.0,1.41,1.16,1.32,1.61,2.02,2.7
Italy Serie A,2023-03-03 16:45:00,25,Napoli,Lazio,1.6,4.1,5.5,1.04,10.0,1.25,3.8,1.71,1.97,1.36,3.0,1.8,1.95,1.15,1.23,2.3,2.82,1.91,2.2,1.37,3.57,1.44,8.5,3.4,1.34,1.57,1.91,2.43,3.2
Republic of Ireland Premier Division,2023-03-03 16:45:00,3,Cork City,UCD,2.05,3.0,3.6,1.02,9.5,1.27,3.4,2.0,1.81,1.41,2.79,1.8,1.9,1.12,1.27,2.05,0.0,1.0,1.3,1.05,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-03-03 16:45:00,3,Drogheda United,Sligo Rovers,3.1,3.1,2.2,1.03,8.0,1.34,2.93,2.04,1.78,1.44,2.66,1.87,1.87,1.65,1.33,1.34,1.0,3.0,1.95,2.25,4.2,2.15,7.7,2.05,1.22,1.5,1.81,2.22,3.0
Republic of Ireland Premier Division,2023-03-03 16:45:00,3,Dundalk,St Patrick's Athl.,2.45,3.1,2.75,1.04,7.6,1.36,2.82,2.04,1.78,1.47,2.58,1.89,1.85,1.44,1.34,1.51,1.0,0.0,1.66,0.0,1.66,1.92,7.7,2.35,1.23,1.52,1.84,2.25,3.15
Republic of Ireland Premier Division,2023-03-03 16:45:00,3,Shelbourne,Bohemians,2.3,3.0,3.0,1.05,7.0,1.42,2.61,2.36,1.52,1.49,2.4,1.98,1.73,1.35,1.33,1.58,1.0,3.0,1.21,1.34,2.55,2.0,7.5,2.25,1.29,1.65,2.01,2.65,3.56
France Ligue 1,2023-03-03 17:00:00,26,Nice,Auxerre,1.63,3.95,5.5,1.05,11.0,1.3,3.6,1.88,1.79,1.4,2.75,1.95,1.8,1.15,1.24,2.25,1.58,0.62,1.63,1.29,2.92,1.42,8.5,3.55,1.37,1.61,1.98,2.55,3.4
Spain Segunda División,2023-03-03 17:00:00,30,FC Andorra,UD Las Palmas,3.1,2.75,2.6,1.12,5.5,1.55,2.35,2.56,1.45,1.57,2.3,2.2,1.62,1.5,1.36,1.4,1.57,1.79,1.77,1.55,3.32,2.05,7.5,2.0,1.4,1.67,2.1,2.63,3.94
England Championship,2023-03-03 17:00:00,35,Hull City,West Bromwich Albion,3.0,3.2,2.38,1.07,9.5,1.4,3.0,2.06,1.68,1.46,2.5,1.9,1.8,1.58,1.32,1.36,1.29,1.19,1.42,1.42,2.84,2.1,8.0,1.91,1.16,1.33,1.65,2.0,2.5
Spain La Liga,2023-03-03 17:00:00,24,Real Sociedad,Cádiz,1.5,4.1,7.0,1.07,8.0,1.38,2.8,2.05,1.63,1.44,2.63,2.38,1.53,1.1,1.23,2.55,1.64,0.73,1.58,1.04,2.62,1.34,9.2,4.3,1.4,1.73,2.2,2.91,4.15
Republic of Ireland Premier Division,2023-03-03 17:00:00,3,Shamrock Rovers,Derry City,2.3,3.0,3.0,1.05,7.3,1.39,2.71,2.19,1.6,1.49,2.52,1.95,1.8,1.38,1.34,1.57,0.0,1.0,0.0,1.15,1.15,1.82,7.8,2.5,1.24,1.54,1.88,2.32,3.3
Paraguay Division Profesional,2023-03-03 18:00:00,6,Guaireña,General Caballero JLM,2.5,2.88,2.88,0.0,0.0,0.0,0.0,2.1,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.79,1.13,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-03-03 18:00:00,7,Coquimbo Unido,Audax Italiano,2.7,3.2,2.4,1.06,8.0,1.3,3.4,1.93,1.93,1.39,2.75,1.75,1.95,1.47,1.31,1.47,1.33,0.33,1.48,1.43,2.91,1.82,8.0,2.39,1.29,1.52,2.0,2.47,3.5
Chile Primera División,2023-03-03 18:00:00,7,Palestino,Huachipato,1.75,3.4,4.2,1.05,9.0,1.29,3.5,1.86,2.0,1.37,2.85,1.68,2.05,1.29,1.29,1.73,1.67,3.0,1.87,1.34,3.21,1.85,8.0,2.28,1.33,1.6,2.03,2.7,3.8
Portugal Liga NOS,2023-03-03 18:15:00,23,Benfica,Famalicão,1.2,6.75,14.0,1.02,16.0,1.19,4.35,1.68,2.2,1.27,3.3,2.25,1.54,1.05,1.13,3.95,2.82,0.73,2.72,1.4,4.12,1.15,12.75,7.4,1.19,1.39,1.7,2.11,2.71
Argentina Primera División,2023-03-03 20:00:00,6,Unión Santa Fe,Estudiantes,2.52,3.16,2.93,1.1,6.5,1.44,2.62,2.3,1.57,1.51,2.46,2.0,1.77,1.4,1.35,1.5,0.5,2.0,1.44,1.61,3.05,1.59,8.0,2.9,1.24,1.47,1.95,2.36,3.2
Argentina Primera División,2023-03-03 20:00:00,6,Sarmiento,Rosario Central,2.54,2.95,2.8,1.1,6.5,1.44,2.62,2.38,1.53,1.5,2.5,2.0,1.73,1.4,1.35,1.5,0.0,0.5,1.51,1.27,2.78,2.39,8.0,1.82,1.22,1.41,1.73,2.23,3.0
Uruguay Primera División,2023-03-03 20:00:00,5,Racing,Danubio,3.6,3.0,2.05,1.1,6.5,1.4,2.75,2.25,1.57,1.5,2.4,1.93,1.75,1.66,1.37,1.25,0.5,0.5,1.44,0.85,2.29,2.44,7.5,1.78,1.25,1.47,1.85,2.38,3.28
Paraguay Division Profesional,2023-03-03 20:30:00,6,Nacional Asunción,Guaraní,1.75,3.3,4.4,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.92,1.21,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-03-03 20:30:00,7,Ñublense,Universidad Católica,1.8,3.5,3.8,1.01,10.0,1.22,3.72,1.8,2.02,1.35,3.05,1.57,2.3,1.41,1.26,1.39,3.0,2.0,2.18,1.7,3.88,2.1,8.0,1.95,1.29,1.54,2.0,2.5,3.5
