League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Africa Premier Soccer League,2023-03-14 14:30:00,0,Cape Town City,Marumo Gallants,1.8,3.2,4.75,1.14,5.0,1.57,2.25,2.9,1.36,1.57,2.3,2.58,1.46,1.17,1.36,1.85,1.91,0.64,1.59,1.26,2.85,1.63,7.3,2.73,1.48,1.88,2.5,3.5,5.1
Lithuania A Lyga,2023-03-14 15:00:00,3,Kauno Žalgiris,Žalgiris,2.69,2.91,2.32,1.06,9.85,1.33,3.07,2.03,1.71,1.47,2.5,1.8,1.9,1.5,1.32,1.4,1.0,0.0,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-03-14 15:00:00,27,Zwickau,Erzgebirge Aue,2.58,3.38,2.55,1.06,8.0,1.3,3.4,1.87,1.87,1.36,3.0,1.7,2.1,1.53,1.3,1.45,1.17,1.08,1.39,1.61,3.0,2.0,8.1,2.1,1.18,1.31,1.51,1.88,2.5
Germany 3. Liga,2023-03-14 15:00:00,27,Hallescher FC,Viktoria Köln,2.38,3.42,2.77,1.05,9.0,1.25,3.6,1.83,1.9,1.35,2.95,1.66,2.15,1.36,1.25,1.57,1.15,1.38,1.67,1.4,3.07,1.85,8.1,2.35,1.23,1.5,1.8,2.25,2.85
Germany 3. Liga,2023-03-14 15:00:00,27,Meppen,Verl,2.8,3.55,2.29,1.05,9.0,1.25,3.6,1.83,1.9,1.37,2.85,1.65,2.15,1.52,1.25,1.45,0.92,0.92,1.64,1.32,2.96,2.0,7.9,2.12,1.18,1.43,1.67,2.05,2.6
Germany 3. Liga,2023-03-14 15:00:00,27,Rot-Weiss Essen,Osnabrück,3.12,3.58,2.1,1.05,9.0,1.25,3.75,1.83,1.9,1.37,2.85,1.65,2.15,1.45,1.25,1.42,1.5,1.38,1.52,1.59,3.11,2.05,8.1,2.05,1.23,1.42,1.65,2.0,2.5
Germany 3. Liga,2023-03-14 15:00:00,27,1860 München,Elversberg,3.26,3.62,2.03,1.04,10.0,1.22,4.0,1.68,2.1,1.32,3.15,1.57,2.3,1.63,1.22,1.4,1.69,2.17,1.85,1.73,3.58,2.06,8.1,2.04,1.21,1.39,1.57,2.0,2.4
France Ligue 2,2023-03-14 15:00:00,23,Paris,Amiens SC,2.25,3.28,3.28,1.1,6.5,1.42,2.75,2.2,1.62,1.49,2.4,1.98,1.73,1.36,1.34,1.55,1.0,1.23,1.46,1.49,2.95,1.65,8.5,2.5,1.4,1.67,2.1,2.63,3.6
England National League,2023-03-14 16:45:00,32,York City,Altrincham,2.25,3.28,3.08,1.05,9.0,1.25,3.6,1.68,2.1,1.37,2.85,1.65,2.15,1.42,1.25,1.47,1.18,0.89,1.46,1.46,2.92,1.8,7.5,2.33,1.18,1.36,1.71,2.12,2.78
England National League,2023-03-14 16:45:00,32,Notts County,Eastleigh,1.29,5.25,9.1,1.05,9.0,1.28,3.5,1.87,1.87,1.37,2.85,2.5,1.5,1.02,1.13,3.58,2.39,1.0,2.25,1.43,3.68,1.05,14.25,10.25,0.0,1.3,1.58,1.94,2.42
England National League,2023-03-14 16:45:00,32,Maidenhead United,Aldershot Town,2.27,3.34,2.98,1.05,9.0,1.25,3.75,1.8,1.95,1.36,2.9,1.61,2.25,1.35,1.27,1.63,1.44,1.18,1.62,1.27,2.89,1.66,7.7,2.6,0.0,1.35,1.68,2.06,2.7
England National League,2023-03-14 16:45:00,32,Halifax Town,Bromley,2.55,3.2,2.75,1.05,10.5,1.3,3.2,2.05,1.72,1.47,2.66,1.91,1.86,1.4,1.34,1.53,1.59,1.29,1.48,1.4,2.88,1.87,7.3,2.24,1.21,1.4,1.72,2.17,2.93
England National League,2023-03-14 16:45:00,28,Solihull Moors,Scunthorpe United,1.82,3.5,4.2,1.03,15.0,1.2,4.1,1.95,1.8,1.33,3.25,1.75,2.0,1.19,1.22,2.1,1.44,0.53,1.71,1.22,2.93,1.26,11.5,4.5,1.19,1.29,1.57,1.92,2.39
England National League,2023-03-14 16:45:00,24,Barnet,Yeovil Town,1.71,3.7,4.55,1.06,8.0,1.33,3.2,1.72,2.05,1.41,2.7,1.85,1.85,1.18,1.29,1.95,1.88,0.69,1.54,1.13,2.67,1.6,8.2,2.89,0.0,1.3,1.63,1.99,2.5
England National League,2023-03-14 16:45:00,23,Boreham Wood,Southend United,2.33,3.12,3.08,1.03,8.2,1.31,3.14,2.0,1.75,1.43,2.7,1.78,1.97,1.5,1.32,1.41,1.56,1.38,1.63,1.4,3.03,2.08,7.6,2.08,1.24,1.34,1.71,2.11,2.72
England National League,2023-03-14 16:45:00,18,Wealdstone,Chesterfield,4.5,3.7,1.72,1.03,11.0,1.2,4.2,1.87,1.87,1.3,3.25,1.57,2.3,1.8,1.22,1.3,1.82,1.5,1.43,1.52,2.95,2.67,7.9,1.69,1.18,1.38,1.72,2.13,2.79
England Championship,2023-03-14 16:45:00,37,Wigan Athletic,Coventry City,3.48,3.3,2.16,1.07,9.5,1.38,3.1,2.15,1.7,1.47,2.7,1.87,1.92,1.7,1.28,1.33,0.78,1.18,1.28,1.37,2.65,1.87,7.7,2.41,1.25,1.49,1.93,2.42,3.28
England Championship,2023-03-14 16:45:00,37,Watford,Birmingham City,1.83,3.42,4.7,1.06,10.0,1.33,3.4,1.96,1.85,1.42,2.65,1.93,1.77,1.16,1.27,2.1,1.71,1.12,1.58,1.25,2.83,1.68,7.9,2.79,1.23,1.5,1.8,2.25,3.08
England Championship,2023-03-14 16:45:00,37,Rotherham United,Preston North End,2.72,3.16,2.71,1.08,9.0,1.4,3.0,2.2,1.68,1.47,2.5,1.88,1.8,1.44,1.35,1.44,1.53,1.71,1.41,1.18,2.59,1.82,7.8,2.49,1.21,1.48,1.73,2.1,2.7
England Championship,2023-03-14 16:45:00,37,Millwall,Swansea City,1.96,3.45,3.95,1.06,10.0,1.33,3.4,2.0,1.83,1.41,2.65,1.8,1.87,1.24,1.3,1.82,1.88,1.06,1.73,1.45,3.18,1.73,7.7,2.68,1.27,1.57,1.91,2.4,3.42
England EFL League Two,2023-03-14 16:45:00,28,Walsall,Swindon Town,2.07,3.38,3.6,1.08,6.5,1.35,2.9,2.3,1.6,1.45,2.5,1.85,1.85,1.28,1.37,1.52,1.59,1.35,1.53,1.37,2.9,1.82,8.0,2.33,1.24,1.45,1.83,2.35,3.2
England EFL League Two,2023-03-14 16:45:00,37,Sutton United,Grimsby Town,2.08,3.36,3.62,1.09,8.0,1.42,2.8,2.3,1.6,1.5,2.4,1.95,1.81,1.22,1.3,1.67,2.06,1.38,1.65,1.35,3.0,1.71,7.7,2.7,1.25,1.55,1.88,2.3,3.28
England Championship,2023-03-14 16:45:00,37,Blackpool,Queens Park Rangers,2.53,3.2,2.9,1.06,10.0,1.35,3.25,2.05,1.78,1.42,2.65,1.77,1.9,1.43,1.33,1.49,1.06,1.11,1.29,1.37,2.66,2.1,8.0,1.91,1.2,1.48,1.73,2.1,2.7
Northern Ireland NIFL Championship,2023-03-14 16:45:00,31,Newington Youth,Ards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.07,1.56,1.72,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland NIFL Premiership,2023-03-14 16:45:00,9,Glentoran,Ballymena United,1.18,6.4,13.75,1.03,13.0,1.21,4.23,1.62,2.2,1.3,3.2,1.92,1.85,1.09,1.18,3.05,2.0,0.71,1.41,1.11,2.52,1.27,9.7,4.65,1.29,1.33,1.59,2.05,2.62
England EFL League One,2023-03-14 16:45:00,21,Accrington Stanley,Portsmouth,3.44,3.24,2.18,1.04,11.0,1.3,3.5,1.85,1.95,1.34,3.0,1.68,2.12,1.62,1.33,1.36,1.25,1.29,1.45,1.43,2.88,2.43,7.5,1.8,1.18,1.34,1.6,1.98,2.65
England EFL League One,2023-03-14 16:45:00,21,Morecambe,Charlton Athletic,3.24,3.38,2.21,1.03,8.5,1.27,3.4,1.9,1.87,1.39,2.8,1.87,1.95,1.95,1.25,1.22,1.39,1.06,1.32,1.15,2.47,2.9,7.5,1.58,1.2,1.38,1.67,2.12,2.85
Scotland League Two,2023-03-14 16:45:00,20,Dumbarton,Stirling Albion,2.54,3.34,2.62,1.03,11.0,1.2,4.33,1.7,2.1,1.28,3.34,1.52,2.45,1.47,1.22,1.45,2.42,1.69,1.3,1.51,2.81,0.0,0.0,0.0,1.22,1.42,2.0,2.23,3.0
England EFL League One,2023-03-14 16:45:00,28,Bristol Rovers,Wycombe Wanderers,2.88,3.5,2.36,1.03,8.5,1.25,3.5,1.83,1.95,1.37,2.8,1.65,2.1,1.45,1.25,1.47,1.24,1.35,1.5,1.5,3.0,1.71,7.5,2.6,1.14,1.21,1.4,1.7,2.15
England EFL League Two,2023-03-14 16:45:00,28,Newport County,AFC Wimbledon,1.9,3.3,4.4,1.08,6.5,1.37,2.8,2.4,1.57,1.47,2.45,1.9,1.8,1.25,1.33,1.62,1.0,1.0,1.44,1.13,2.57,1.51,8.5,3.16,1.3,1.57,2.0,2.7,3.75
England EFL League Two,2023-03-14 16:45:00,28,Northampton Town,Mansfield Town,2.3,3.26,3.16,1.06,9.5,1.36,3.1,2.15,1.68,1.42,2.65,1.85,1.9,1.4,1.28,1.57,1.71,1.71,1.44,1.54,2.98,2.1,7.5,1.95,1.3,1.57,2.0,2.7,3.75
England EFL League Two,2023-03-14 16:45:00,29,Stevenage,Crewe Alexandra,1.38,4.64,8.7,1.04,12.0,1.28,3.6,1.9,1.87,1.34,3.0,2.2,1.64,1.05,1.14,3.1,2.35,1.0,1.78,0.96,2.74,1.13,14.0,7.7,1.25,1.55,1.88,2.3,3.2
England EFL League One,2023-03-14 16:45:00,26,Burton Albion,Peterborough United,3.22,3.44,2.19,1.04,13.0,1.24,3.7,1.75,2.05,1.35,2.95,1.62,2.15,1.55,1.27,1.42,1.35,1.12,1.56,1.41,2.97,1.89,7.5,2.3,1.2,1.38,1.67,2.12,2.85
England Championship,2023-03-14 17:00:00,37,Middlesbrough,Stoke City,1.71,3.88,4.75,1.05,11.0,1.32,3.4,2.0,1.83,1.41,2.65,1.85,1.83,1.19,1.27,2.05,2.06,1.33,1.61,1.52,3.13,1.4,9.0,3.92,1.17,1.43,1.7,2.1,2.63
Europe UEFA Champions League,2023-03-14 17:00:00,0,Manchester City,RB Leipzig,1.32,5.35,9.4,1.02,19.0,1.18,5.2,1.58,2.46,1.29,3.5,1.91,1.91,1.09,1.16,3.0,2.14,1.86,2.71,1.57,4.28,1.18,11.5,6.65,1.21,1.42,1.77,2.26,2.98
Europe UEFA Champions League,2023-03-14 17:00:00,0,Porto,Inter Milan,2.82,3.3,2.55,1.06,10.0,1.34,3.4,1.97,1.88,1.4,2.75,1.8,1.95,1.47,1.28,1.41,1.71,1.86,1.77,1.74,3.51,2.11,7.5,2.08,1.27,1.52,1.93,2.5,3.42
Chile Primera B,2023-03-14 18:00:00,20,Santiago Morning,Unión San Felipe,2.15,3.1,3.2,1.03,7.9,1.34,2.88,2.2,1.6,1.44,2.59,1.83,1.83,1.33,1.3,1.57,3.0,1.5,1.83,1.97,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-03-14 18:00:00,5,Cobreloa,Univ. Concepción,1.77,3.3,4.55,1.03,10.0,1.33,3.0,1.98,1.65,1.5,2.4,2.0,1.75,1.22,1.28,1.63,1.5,0.0,1.91,1.4,3.31,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0
Paraguay Division Profesional,2023-03-14 19:00:00,7,Guaraní,Tacuary,1.65,3.75,4.75,0.0,0.0,0.0,0.0,1.87,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.73,1.01,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-03-14 20:00:00,8,Deportes Tolima,La Equidad,1.79,3.44,5.03,1.08,7.0,1.4,2.75,2.27,1.59,1.44,2.62,2.1,1.67,1.17,1.3,2.0,1.5,0.67,1.76,1.31,3.07,1.76,7.4,2.57,1.41,1.76,2.27,3.08,4.2
Brazil Copa do Brasil,2023-03-14 20:00:00,0,Coritiba,Criciúma,1.89,3.38,3.67,1.06,8.0,1.35,3.0,1.98,1.84,1.44,2.6,1.93,1.83,1.26,1.32,1.65,3.0,3.0,0.0,1.88,1.88,1.47,8.3,3.4,0.0,1.47,1.91,2.0,2.45
Brazil Copa do Brasil,2023-03-14 20:00:00,0,Maringá,Marcílio Dias,1.52,3.64,4.74,1.05,9.0,1.33,3.05,2.05,1.72,1.38,2.75,2.07,1.7,1.13,1.26,2.02,3.0,3.0,2.9,0.0,2.9,1.31,9.6,4.38,1.2,1.38,2.1,2.09,2.71
Chile Primera B,2023-03-14 20:30:00,5,San Luis,Santiago Wanderers,2.1,3.3,3.25,1.03,10.25,1.34,2.95,2.13,1.56,1.46,2.55,1.78,1.9,1.43,1.34,1.42,3.0,0.0,1.99,1.06,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-03-14 20:30:00,5,Deportes Santa Cruz,Barnechea,2.25,3.2,3.0,1.06,9.25,1.36,2.95,2.0,1.64,1.46,2.55,1.87,1.87,1.3,1.25,1.6,0.5,1.5,1.85,1.41,3.26,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
Ecuador Primera Categoría Serie B,2023-03-14 21:00:00,1,Cuniburo,América de Quito,3.15,2.99,2.28,0.0,0.0,1.49,2.44,2.53,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
