League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
China Chinese Super League,2022-12-03 08:30:00,32,Henan Jianye,Shenzhen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,1.5,1.35,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Shijiazhuang Ever Bright,Shanghai Shenhua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.43,1.09,1.16,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Meizhou Hakka,Changchun Yatai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.55,1.72,1.4,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Chengdu Better City FC,Wuhan Three Towns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,2.5,1.8,1.91,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Hangzhou,Tianjin Teda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.5,1.63,1.41,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Shanghai SIPG,Shandong Luneng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.0,1.53,2.13,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Guangzhou Evergrande,Beijing Guoan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1.71,1.17,1.59,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Guangzhou R&F,Hebei CFFC,1.11,8.5,26.0,0.0,0.0,0.0,0.0,1.48,2.6,0.0,0.0,2.63,1.44,0.0,0.0,0.0,0.54,0.0,1.04,0.7,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-03 08:30:00,32,Wuhan Zall,Dalian Yifang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.08,1.15,1.57,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2022-12-03 09:30:00,20,Derby County,Sheffield Wednesday,2.75,3.18,2.23,1.06,10.0,1.35,3.2,2.15,1.65,1.44,2.63,1.95,1.8,1.6,1.25,1.4,2.0,2.11,1.69,1.79,3.48,2.29,8.0,1.82,1.19,1.27,1.5,1.85,2.45
