League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England Premier League 2 Division Two U23,2023-04-03 15:00:00,20,Derby County U21,West Bromwich Albion U21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.01,1.65,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-04-03 15:30:00,8,Brown de Adrogué,Atlético Rafaela,2.15,2.9,3.25,0.0,0.0,1.5,2.43,2.45,1.49,1.57,2.25,2.1,1.67,0.0,0.0,0.0,1.75,1.33,1.34,0.78,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Ireland NIFL Premiership,2023-04-03 15:45:00,33,Ballymena United,Glenavon,2.85,3.25,2.25,1.04,10.0,1.25,3.75,1.61,2.05,1.33,3.14,1.62,2.2,1.5,1.22,1.35,1.38,0.93,0.94,1.32,2.26,2.26,7.4,1.85,0.0,1.38,1.69,2.09,2.77
Italy Serie A,2023-04-03 15:45:00,28,Sassuolo,Torino,2.55,3.2,2.8,1.06,8.0,1.32,3.3,2.1,1.7,1.44,2.63,1.8,1.95,1.42,1.36,1.57,1.54,1.29,1.53,1.46,2.99,1.9,7.5,2.34,1.3,1.57,2.02,2.62,3.64
England National League,2023-04-03 15:45:00,41,York City,Barnet,2.6,3.6,2.5,1.02,10.0,1.22,4.0,1.8,2.0,1.33,3.25,1.62,2.2,1.42,1.22,1.5,1.2,1.55,1.49,1.42,2.91,1.79,9.0,2.23,0.0,1.3,1.61,1.97,2.45
France Ligue 2,2023-04-03 15:45:00,29,Guingamp,Bordeaux,2.9,3.25,2.4,1.08,7.5,1.38,2.8,2.0,1.7,1.44,2.63,1.83,1.83,1.57,1.33,1.35,1.07,1.57,1.41,1.32,2.73,2.25,8.2,1.9,1.56,1.93,2.41,3.56,5.2
Bahrain Bahraini Premier League,2023-04-03 15:45:00,18,East Riffa,Khalidiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,2.0,1.19,1.43,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahrain Bahraini Premier League,2023-04-03 15:45:00,18,Sitra,Al Riffa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.88,1.17,1.56,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-04-03 16:00:00,9,Racing,Defensor Sporting,4.33,3.4,1.8,1.06,7.5,1.36,2.9,2.03,1.83,1.48,2.5,1.91,1.8,1.78,1.3,1.3,0.75,2.33,1.38,1.3,2.68,0.0,0.0,0.0,1.25,1.47,1.82,2.38,3.25
England Premier League,2023-04-03 16:00:00,29,Everton,Tottenham Hotspur,3.75,3.4,1.95,1.06,8.0,1.33,3.2,2.1,1.7,1.44,2.63,1.8,1.95,1.71,1.35,1.35,1.21,1.36,1.55,1.58,3.13,2.51,6.25,1.79,1.3,1.52,1.92,2.47,3.0
Spain Segunda División,2023-04-03 16:00:00,34,Albacete Balompié,UD Las Palmas,2.5,2.8,2.88,1.07,6.5,1.53,2.25,2.4,1.5,1.57,2.25,2.1,1.67,1.33,1.4,1.56,1.81,1.63,1.57,1.52,3.09,2.38,6.75,1.79,1.32,1.6,2.05,2.8,4.0
Spain La Liga,2023-04-03 16:00:00,27,Valencia CF,Rayo Vallecano,2.15,3.1,3.6,1.09,6.75,1.44,2.6,2.35,1.57,1.5,2.5,2.0,1.75,1.26,1.34,1.71,1.54,1.23,1.76,1.4,3.16,1.62,8.1,2.9,1.23,1.45,1.82,2.32,3.08
Portugal Liga NOS,2023-04-03 16:15:00,26,Famalicão,FC Arouca,2.1,3.2,3.1,1.09,8.0,1.47,2.75,2.35,1.53,1.53,2.38,2.2,1.62,1.25,1.28,1.85,1.83,1.25,1.53,1.24,2.77,1.57,7.0,3.05,1.37,1.7,2.2,3.1,4.5
Egypt Egyptian Premier League,2023-04-03 16:15:00,23,Haras El Hodood,ENPPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.36,0.96,1.15,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-04-03 16:15:00,23,Ismaily SC,Ceramica Cleopatra,2.97,3.2,2.45,1.08,7.75,1.41,2.7,2.4,1.53,1.51,2.53,1.83,1.86,1.41,1.34,1.3,0.7,1.13,1.29,1.62,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-04-03 17:10:00,8,Atlanta,Club Atlético Mitre,2.15,2.88,3.3,1.08,7.0,1.43,2.7,2.45,1.52,1.57,2.25,2.1,1.67,1.3,1.35,1.68,1.67,0.5,1.46,1.68,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-03 18:00:00,10,Cúcuta Deportivo,Bogotá,1.5,3.75,5.75,1.07,7.5,1.36,3.0,2.0,1.72,1.42,2.62,2.1,1.67,1.12,1.2,2.35,2.5,0.0,1.51,0.88,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Intermedia,2023-04-03 18:30:00,1,3 de Febrero,Rubio Ñú,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-04-03 19:00:00,9,Plaza Colonia,Torque,3.2,3.1,2.2,1.08,7.0,1.36,3.0,2.0,1.8,1.47,2.74,1.82,1.88,1.57,1.36,1.3,1.75,1.25,1.15,1.42,2.57,0.0,0.0,0.0,1.27,1.5,1.87,2.45,3.4
Argentina Prim B Nacional,2023-04-03 19:10:00,8,Quilmes,Deportivo Madryn,1.8,3.1,4.2,1.07,7.5,1.42,2.8,2.3,1.57,1.5,2.5,2.1,1.67,1.15,1.3,1.93,3.0,1.33,1.75,1.42,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-04-03 20:00:00,9,Belgrano,Sarmiento,1.95,3.0,3.75,1.09,6.75,1.4,2.7,2.3,1.57,1.53,2.38,2.05,1.7,1.26,1.35,1.78,1.33,1.25,0.93,1.03,1.96,1.46,9.6,3.28,1.24,1.47,1.83,2.33,3.08
Bolivia LFPB,2023-04-03 20:00:00,7,Aurora,Municipal Vinto,1.83,3.25,3.75,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,1.64,1.83,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-03 20:05:00,10,Atlético,Patriotas Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,1.51,1.32,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Intermedia,2023-04-03 20:45:00,1,Independiente FBC,Sportivo Carapeguá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie B,2023-04-03 21:00:00,4,Imbabura SC,Manta FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.15,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
