League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Ecuador Primera Categoría Serie B,2023-03-29 21:00:00,3,Chacaritas,9 de Octubre,3.25,2.95,2.15,1.08,8.2,1.43,2.64,2.25,1.53,1.55,2.3,2.05,1.7,1.65,1.32,1.3,0.0,1.0,1.1,1.09,2.19,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
Brazil Catarinense 1,2023-03-29 21:00:00,0,Hercílio Luz,Criciúma,2.45,2.7,3.1,1.14,5.55,1.6,2.1,2.9,1.32,1.69,2.09,2.2,1.62,1.35,1.4,1.42,1.86,1.64,1.62,1.57,3.19,0.0,0.0,0.0,0.0,1.46,2.25,2.35,3.25
Brazil Copa do Nordeste,2023-03-29 21:30:00,0,Sport Recife,ABC,1.5,3.75,5.8,1.01,9.6,1.26,3.48,1.8,1.85,1.37,2.94,1.88,1.78,1.09,1.2,2.38,2.44,1.89,2.09,1.24,3.33,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Brazil Copa do Nordeste,2023-03-29 21:30:00,0,Fortaleza,Ceará,1.83,3.1,4.0,1.05,7.1,1.36,2.79,2.15,1.57,1.47,2.57,2.0,1.71,1.2,1.32,1.9,2.33,2.11,2.19,2.06,4.25,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0
Colombia Categoria Primera A,2023-03-29 22:00:00,4,Deportes Tolima,Millonarios,2.45,3.05,2.75,1.1,6.5,1.44,2.62,2.4,1.57,1.5,2.5,2.0,1.73,1.44,1.36,1.4,2.25,1.75,1.85,1.24,3.09,2.66,7.6,1.73,1.46,1.84,2.41,3.28,4.7
Mexico Liga MX,2023-03-30 00:05:00,4,Querétaro,Cruz Azul,3.07,3.28,2.17,1.03,10.0,1.3,3.3,1.88,1.82,1.4,2.75,1.7,2.05,1.66,1.25,1.35,1.0,0.86,1.63,1.39,3.02,2.05,5.5,2.0,1.22,1.51,1.81,2.23,3.04
Turkey 1. Lig,2023-03-30 11:00:00,29,BB Erzurumspor,Altay,1.86,3.22,3.44,1.05,10.5,1.31,3.17,1.87,1.74,1.42,2.65,1.82,1.88,1.24,1.27,1.8,1.17,1.0,1.39,1.08,2.47,1.45,6.15,3.85,1.5,1.68,2.38,0.0,0.0
Iran Persian Gulf Pro League,2023-03-30 12:30:00,24,Mes Kerman,Aluminium Arak,3.15,2.4,2.75,1.2,4.2,1.79,1.99,3.5,1.25,1.83,1.92,2.55,1.47,1.36,1.44,1.28,1.45,1.27,0.93,0.86,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran Persian Gulf Pro League,2023-03-30 12:45:00,24,Naft Masjed Soleyman,Tractor Sazi,4.33,3.1,1.83,1.1,7.25,1.53,2.4,2.55,1.45,1.58,2.26,2.25,1.58,1.9,1.33,1.21,0.73,1.64,0.74,0.91,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran Persian Gulf Pro League,2023-03-30 12:45:00,24,Malavan,Havadar,2.6,2.55,3.1,1.16,4.75,1.67,2.13,3.0,1.33,1.72,2.02,2.35,1.53,1.35,1.46,1.44,1.64,1.45,1.0,0.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran Persian Gulf Pro League,2023-03-30 13:00:00,24,Paykan,Foolad,3.3,2.6,2.45,1.16,4.75,1.77,2.01,3.3,1.28,1.79,1.95,2.4,1.5,1.51,1.43,1.31,1.27,1.18,1.2,0.96,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga II,2023-03-30 14:00:00,2,Oţelul Galaţi,CSA Steaua Bucureşti,2.61,3.0,2.67,1.08,8.4,1.39,2.78,2.21,1.59,1.5,2.4,1.9,1.8,1.42,1.36,1.45,1.8,2.15,1.42,1.59,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey 1. Lig,2023-03-30 14:30:00,29,Sakaryaspor,Eyüpspor,2.65,3.25,2.3,1.05,11.0,1.33,3.25,2.0,1.7,1.34,3.0,1.72,1.95,1.72,1.25,1.36,2.21,1.69,1.57,1.41,2.98,2.25,5.25,2.1,1.49,1.73,1.68,0.0,0.0
Egypt Egyptian Premier League,2023-03-30 16:15:00,22,Smouha SC,Ismaily SC,2.35,2.55,3.4,1.12,6.0,1.55,2.3,2.75,1.4,1.59,2.14,2.1,1.68,1.25,1.38,1.44,0.91,0.9,1.45,1.35,2.8,1.68,7.5,2.66,1.3,1.62,2.04,2.62,3.75
Egypt Egyptian Premier League,2023-03-30 16:15:00,22,ENPPI,National Bank of Egypt,2.5,2.88,2.8,1.1,6.75,1.4,2.87,2.2,1.65,1.5,2.5,1.91,1.8,1.35,1.41,1.51,0.5,0.36,1.11,1.18,2.29,0.0,0.0,0.0,0.0,1.64,2.03,0.0,0.0
Egypt Egyptian Premier League,2023-03-30 16:15:00,22,Ceramica Cleopatra,Al Mokawloon,2.45,2.6,3.05,1.1,7.0,1.48,2.45,2.4,1.5,1.53,2.38,2.05,1.72,1.25,1.35,1.57,1.33,1.36,1.58,1.13,2.71,1.72,6.9,2.68,1.26,1.48,1.85,2.43,3.35
Argentina Prim B Nacional,2023-03-30 16:30:00,9,Nueva Chicago,Defensores Unidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,1.04,1.07,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-03-30 19:00:00,9,Aldosivi,Tristán Suárez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.33,1.5,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-03-30 19:00:00,9,Chacarita Juniors,Atlanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.0,1.65,1.21,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
