League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South America Copa Sudamericana,2023-04-05 21:00:00,1,América Mineiro,Peñarol,1.93,3.21,3.16,1.03,7.9,1.34,2.88,2.17,1.56,1.44,2.63,1.91,1.8,1.2,1.25,1.85,3.0,1.5,0.0,2.25,2.25,1.82,8.0,2.39,1.25,1.48,1.73,2.1,2.7
South America Copa Sudamericana,2023-04-05 21:00:00,1,Gimnasia La Plata,Universitario,1.45,3.95,5.8,1.05,7.3,1.4,2.8,2.17,1.56,1.5,2.5,2.63,1.44,1.04,1.17,2.7,0.0,3.0,0.0,0.0,0.0,1.41,9.0,3.48,1.2,1.43,1.7,2.1,2.63
South America Copa Libertadores,2023-04-05 21:00:00,1,Ñublense,Racing Club,3.45,3.25,1.92,1.08,7.0,1.4,2.75,2.07,1.62,1.44,2.63,2.0,1.75,1.83,1.33,1.25,0.0,3.0,0.0,0.0,0.0,2.92,9.1,1.56,1.28,1.53,1.92,2.49,3.34
South America Copa Libertadores,2023-04-05 21:00:00,1,Cerro Porteño,Barcelona,1.7,3.55,4.0,1.07,7.75,1.38,2.8,2.13,1.59,1.44,2.63,2.05,1.7,1.19,1.27,2.1,3.0,0.0,1.67,0.0,1.67,1.48,9.5,3.2,1.26,1.5,1.87,2.41,3.2
Argentina Prim B Nacional,2023-04-05 21:20:00,10,San Martín San Juan,Nueva Chicago,1.8,3.2,3.95,1.05,7.0,1.51,2.4,2.35,1.46,1.54,2.39,2.1,1.6,1.18,1.29,1.83,1.2,1.2,1.5,1.18,2.68,1.47,9.1,3.3,1.48,1.82,2.27,3.14,4.8
South America Copa Libertadores,2023-04-05 21:30:00,1,Bolívar,Palmeiras,3.26,3.21,1.9,1.05,8.0,1.25,3.5,1.96,1.86,1.4,2.75,1.8,1.95,1.8,1.25,1.28,3.0,0.0,0.0,0.0,0.0,2.39,9.1,1.77,1.21,1.42,1.75,2.19,2.91
South America Copa Libertadores,2023-04-05 21:30:00,1,Sporting Cristal,Fluminense,3.55,3.4,1.83,1.06,8.0,1.25,3.5,1.97,1.89,1.4,2.75,1.8,1.95,2.0,1.22,1.23,1.4,3.0,1.81,0.0,1.81,2.6,9.4,1.66,1.2,1.35,1.64,2.09,2.72
South America Copa Libertadores,2023-04-05 23:00:00,1,Deportivo Pereira,Colo-Colo,2.51,3.0,2.56,1.08,7.0,1.44,2.62,2.22,1.54,1.5,2.5,1.95,1.8,1.5,1.3,1.45,1.0,1.0,0.0,0.0,0.0,2.19,8.6,1.92,1.31,1.59,2.02,2.65,3.64
Greece Super League 2,2023-04-06 08:45:00,18,Iraklis Larissa,Anagennisi Karditsas,3.0,3.1,2.15,0.0,0.0,0.0,0.0,2.38,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.63,1.22,0.94,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-04-06 08:45:00,18,Kifisia,PAO Rouf,1.02,9.4,18.0,0.0,0.0,0.0,0.0,1.21,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,1.52,1.33,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-04-06 08:45:00,18,AEK Athens II,Egaleo,3.9,3.1,1.83,0.0,0.0,0.0,0.0,2.4,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.56,1.36,0.99,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Intermedia,2023-04-06 11:00:00,2,Pastoreo,Fernando de la Mora,2.32,3.25,2.76,0.0,0.0,0.0,0.0,1.93,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-04-06 11:00:00,29,Novi Pazar,Radnik Surdulica,1.85,3.2,3.7,1.08,7.0,1.36,3.0,2.11,1.63,1.44,2.63,2.1,1.67,1.15,1.25,2.0,2.0,0.4,1.74,1.24,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Intermedia,2023-04-06 11:00:00,2,24 de Setiembre,Martín Ledesma,4.37,3.66,1.54,0.0,0.0,0.0,0.0,1.75,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Second NL,2023-04-06 11:30:00,22,Hrvace,Zrinski Jurjevac,2.38,3.4,2.5,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.8,1.48,1.38,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Second NL,2023-04-06 11:30:00,22,Osijek II,Međimurje Čakovec,1.4,4.75,5.25,0.0,0.0,0.0,0.0,1.53,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.7,1.88,1.21,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
