League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Uruguay Primera División,2023-02-27 21:00:00,4,Wanderers,Liverpool FC Montevideo,3.1,3.2,2.15,1.08,7.0,1.4,2.75,2.15,1.73,1.44,2.55,1.9,1.78,1.67,1.33,1.25,1.0,0.5,1.18,1.34,2.52,2.4,8.0,1.73,1.25,1.47,1.83,2.38,3.25
Argentina Primera División,2023-02-27 21:30:00,5,Central Córdoba SdE,Argentinos Juniors,3.8,3.23,1.93,1.09,8.0,1.47,2.7,2.25,1.55,1.53,2.38,2.1,1.67,1.88,1.3,1.25,0.0,0.0,1.42,2.03,3.45,3.72,8.2,1.44,1.39,1.73,2.23,2.98,4.3
USA MLS,2023-02-28 00:00:00,0,Portland Timbers,Sporting KC,2.1,3.4,3.4,1.03,17.0,1.2,4.0,1.68,2.07,1.3,3.4,1.57,2.25,1.34,1.26,1.84,0.0,0.0,0.0,0.0,0.0,1.53,7.5,3.05,1.25,1.48,1.87,2.41,3.28
Romania Liga I,2023-02-28 11:00:00,28,Hermannstadt,Universitatea Cluj,2.31,2.84,2.66,1.1,6.5,1.5,2.3,2.45,1.52,1.52,2.35,2.28,1.6,1.4,1.35,1.5,1.38,0.54,1.37,1.33,2.7,1.75,7.5,2.53,1.61,2.01,2.53,3.7,5.4
Serbia SuperLiga,2023-02-28 12:00:00,24,Radnički Niš,Vojvodina,2.7,3.0,2.7,1.06,8.25,1.4,2.7,2.31,1.59,1.49,2.51,1.91,1.85,1.45,1.33,1.43,1.18,1.36,1.68,1.28,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-02-28 12:00:00,20,ENPPI,Al Masry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.2,1.09,1.22,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-02-28 12:00:00,20,Ceramica Cleopatra,National Bank of Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.4,1.56,1.21,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-02-28 12:45:00,21,Levski Sofia,Ludogorets,3.75,3.4,1.91,1.08,7.0,1.42,2.7,1.98,1.88,1.5,2.5,1.91,1.8,1.44,1.28,1.36,2.0,2.5,2.21,2.19,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-28 13:00:00,28,Chindia Târgovişte,U Craiova 1948,2.65,2.84,2.32,1.1,7.5,1.44,2.4,2.45,1.52,1.49,2.43,2.17,1.65,1.5,1.35,1.4,1.15,1.0,1.68,1.44,3.12,2.1,7.5,2.0,1.51,1.85,2.29,3.3,4.6
Serbia SuperLiga,2023-02-28 14:00:00,24,Radnik Surdulica,Voždovac,2.75,3.0,2.4,1.05,7.2,1.39,2.67,2.3,1.6,1.49,2.51,1.91,1.76,1.51,1.33,1.38,0.91,1.27,1.2,1.19,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
