League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Germany 3. Liga,2023-03-27 14:00:00,29,Freiburg II,Saarbrucken,2.55,3.1,2.5,1.05,9.25,1.27,3.4,1.83,1.93,1.36,3.0,1.67,2.1,1.46,1.31,1.47,2.36,1.86,1.92,1.61,3.53,0.0,0.0,0.0,1.18,1.43,1.67,2.05,2.6
Spain Segunda División,2023-03-27 16:00:00,33,Málaga CF,Leganés,2.59,3.05,2.74,1.08,6.05,1.56,2.38,2.66,1.36,1.62,2.2,2.2,1.62,1.54,1.38,1.36,1.19,0.73,1.49,1.26,2.75,2.01,7.2,2.19,1.48,1.87,2.46,3.42,5.0
Peru Primera División,2023-03-27 17:00:00,1,UTC Cajamarca,Real Garcilaso,1.7,3.5,4.33,1.06,9.5,1.4,2.95,1.7,2.1,1.33,3.25,1.67,2.1,1.3,1.25,1.75,1.75,1.0,1.37,1.02,2.39,1.62,8.5,2.63,0.0,0.0,1.5,1.8,2.2
Chile Primera B,2023-03-27 18:00:00,7,Rangers,San Marcos,1.99,3.05,3.45,1.06,6.8,1.44,2.4,2.25,1.57,1.54,2.36,2.05,1.72,1.22,1.28,1.66,0.5,0.33,1.61,1.64,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-03-27 18:00:00,7,La Serena,Univ. Concepción,1.8,3.25,3.9,1.04,7.6,1.38,2.9,2.08,1.66,1.46,2.55,2.1,1.68,1.11,1.22,2.15,2.33,0.0,1.87,1.36,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-03-27 19:00:00,8,Torque,Cerro Largo,2.19,3.1,2.96,1.08,7.0,1.36,3.0,2.28,1.6,1.44,2.62,1.91,1.8,1.25,1.33,1.7,0.33,1.67,1.16,1.23,2.39,1.75,7.5,2.5,1.37,1.67,2.16,2.95,4.1
Brazil Copa do Nordeste,2023-03-27 19:00:00,0,Sport Recife,ABC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.89,2.09,1.24,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-03-27 20:00:00,9,Universitario Popayán,Atlético,2.16,2.99,3.6,1.07,6.35,1.44,2.51,2.4,1.51,1.54,2.36,2.05,1.7,1.22,1.28,1.63,2.33,0.25,1.16,1.1,2.26,0.0,0.0,0.0,1.59,1.99,2.54,0.0,0.0
Brazil Campeonato Brasileiro Women,2023-03-27 20:00:00,5,Santos,Palmeiras Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.5,2.25,2.46,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Carioca 1,2023-03-27 20:00:00,0,Botafogo,Portuguesa RJ,1.34,3.9,6.8,1.08,9.25,1.32,3.1,2.16,1.66,1.4,2.75,2.5,1.47,0.0,0.0,0.0,1.67,1.17,1.37,1.18,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
