League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Ecuador Primera Categoría Serie B,2023-03-22 21:00:00,1,Independiente Juniors,Imbabura SC,2.06,3.24,3.5,1.07,8.85,1.39,2.79,2.17,1.61,1.44,2.6,1.9,1.78,1.3,1.32,1.68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,ABC,Fluminense PI,1.2,5.7,8.6,1.01,17.0,1.16,4.4,1.57,2.19,1.27,3.42,2.88,1.34,1.02,1.11,3.52,1.75,0.38,1.56,1.27,2.83,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Bahia,CRB,2.5,3.25,2.4,1.06,9.9,1.34,3.0,1.98,1.7,1.43,2.62,1.81,1.95,1.44,1.31,1.43,1.13,1.63,2.32,1.64,3.96,0.0,0.0,0.0,0.0,1.41,2.1,2.23,3.0
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Sergipe,Sampaio Corrêa,1.5,3.7,5.32,1.02,8.0,1.32,2.8,1.98,1.7,1.48,2.59,2.05,1.62,1.17,1.28,2.0,1.38,1.13,1.88,1.6,3.48,0.0,0.0,0.0,0.0,1.46,2.38,2.38,3.25
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Ceará,Atlético Alagoinhas,1.18,5.85,9.38,1.02,16.75,1.17,4.2,1.6,2.14,1.29,3.32,2.35,1.5,1.0,1.07,4.55,2.0,0.75,1.64,1.44,3.08,0.0,0.0,0.0,0.0,0.0,1.44,1.8,2.25
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Campinense,Vitória,2.35,3.25,2.55,1.05,10.25,1.3,3.2,1.98,1.7,1.42,2.75,1.89,1.89,1.32,1.35,1.37,1.0,1.2,1.25,1.35,2.6,0.0,0.0,0.0,0.0,1.49,2.38,2.45,3.35
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,CSA,Sport Recife,4.77,3.7,1.55,1.07,8.45,1.36,2.78,2.04,1.66,1.46,2.53,2.38,1.49,2.21,1.24,1.1,1.1,2.38,1.36,1.91,3.27,0.0,0.0,0.0,0.0,1.3,1.83,1.95,2.5
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Santa Cruz,Fortaleza,4.94,3.45,1.58,1.05,8.75,1.31,2.85,2.05,1.65,1.43,2.61,1.86,1.76,2.05,1.29,1.16,1.5,2.25,1.82,1.7,3.52,0.0,0.0,0.0,0.0,1.33,2.0,2.02,2.65
Brazil Copa do Nordeste,2023-03-22 21:30:00,8,Náutico,Ferroviário,1.55,3.8,4.62,1.04,8.5,1.3,3.08,1.83,1.83,1.4,2.73,1.85,1.81,1.14,1.24,2.07,1.63,1.5,1.46,1.31,2.77,0.0,0.0,0.0,0.0,1.37,2.1,1.49,1.8
Colombia Categoria Primera A,2023-03-22 22:00:00,1,Millonarios,Deportivo Pasto,1.67,3.45,4.85,1.1,6.5,1.4,2.75,2.19,1.6,1.54,2.34,2.05,1.72,1.17,1.3,1.8,2.5,1.4,1.6,1.4,3.0,1.4,10.5,3.6,1.5,1.85,2.38,2.88,4.1
Serbia Prva Liga,2023-03-23 11:00:00,25,Grafičar,OFK Vršac,1.75,3.5,4.2,1.06,9.0,1.36,2.85,1.95,1.75,1.45,2.48,1.85,1.85,1.19,1.29,1.9,1.92,0.75,2.06,1.35,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-23 11:00:00,25,Novi Sad,Inđija,2.3,2.9,3.05,1.1,6.75,1.5,2.3,2.39,1.51,1.52,2.28,2.09,1.63,1.3,1.33,1.56,2.0,1.58,1.5,1.42,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-23 11:00:00,25,Zlatibor Čajetina,Metalac GM,2.8,3.0,2.45,1.08,8.1,1.41,2.71,2.25,1.57,1.5,2.4,1.85,1.85,1.44,1.3,1.35,1.0,0.5,1.3,1.46,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-23 11:00:00,25,Železničar Pančevo,Radnički Sr. Mitrovica,1.65,3.2,5.5,1.08,5.85,1.56,2.27,2.45,1.5,1.6,2.2,2.48,1.45,1.11,1.29,2.06,2.5,0.75,2.27,1.29,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-23 11:00:00,25,Jedinstvo Ub,Sloboda Užice,2.0,3.0,3.7,1.1,7.05,1.52,2.37,2.4,1.5,1.56,2.3,2.2,1.6,1.22,1.3,1.6,1.75,0.83,1.6,1.35,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Catarinense 1,2023-03-23 19:00:00,0,Brusque,Concórdia AC,2.05,2.8,4.0,1.09,5.75,1.67,2.12,2.89,1.34,1.67,2.1,2.75,1.4,1.18,1.33,1.68,1.67,1.42,1.57,0.98,2.55,0.0,0.0,0.0,0.0,0.0,1.83,1.95,2.43
Colombia Categoria Primera A,2023-03-23 20:00:00,3,La Equidad,Boyacá Chicó,2.46,2.71,2.75,1.1,8.0,1.62,2.25,2.4,1.5,1.45,2.63,1.91,1.8,1.38,1.43,1.5,1.25,1.5,1.81,1.11,2.92,1.59,8.0,2.9,1.5,1.92,2.6,3.34,4.7
Ecuador Primera Categoría Serie B,2023-03-23 21:00:00,1,Chacaritas,Macará,2.75,3.0,2.38,1.09,8.4,1.46,2.55,2.14,1.58,1.51,2.39,2.15,1.65,1.5,1.33,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Catarinense 1,2023-03-23 21:00:00,0,Chapecoense,Barra do Garcas,1.73,3.04,4.11,1.06,6.55,1.5,2.4,2.38,1.51,1.49,2.36,2.63,1.44,1.08,1.26,2.23,1.67,1.33,1.62,1.25,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
