League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
France Ligue 1,2023-02-05 09:00:00,22,Clermont,Monaco,4.2,3.6,1.83,1.03,13.0,1.25,4.0,1.77,2.05,1.35,3.3,1.68,2.15,2.0,1.22,1.24,1.4,2.1,1.33,1.87,3.2,2.65,7.5,1.63,1.37,1.6,1.96,2.5,3.3
Germany 3. Liga,2023-02-05 09:00:00,21,VfB Oldenburg,1860 München,3.0,3.1,2.2,1.0,11.0,1.22,4.0,1.84,2.06,1.36,3.0,1.8,1.91,2.0,1.2,1.17,0.9,1.22,1.56,1.48,3.04,2.86,10.75,1.51,0.0,1.29,1.65,2.0,2.5
Germany 2. Bundesliga,2023-02-05 09:30:00,19,St. Pauli,Hannover 96,1.95,3.5,3.5,1.01,9.9,1.25,3.6,1.8,1.98,1.36,3.0,1.73,2.0,1.24,1.25,1.74,1.75,1.22,2.11,1.51,3.62,1.41,9.0,3.48,1.2,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-02-05 09:30:00,19,Hansa Rostock,Hamburger SV,3.4,3.5,2.0,1.0,10.5,1.18,4.1,1.66,2.23,1.33,3.25,1.62,2.2,1.85,1.27,1.29,1.11,2.25,1.64,1.78,3.42,2.53,8.5,1.69,1.16,1.27,1.57,2.0,2.4
Germany 2. Bundesliga,2023-02-05 09:30:00,19,Magdeburg,Karlsruher SC,2.7,3.5,2.38,1.03,11.0,1.22,3.8,1.66,2.23,1.33,3.25,1.57,2.25,1.58,1.33,1.43,0.88,0.88,1.61,1.65,3.26,2.2,8.0,1.83,1.18,1.43,1.67,2.05,2.6
Belgium Pro League,2023-02-05 09:30:00,24,Royal Antwerp FC,Club Brugge,2.6,3.3,2.6,1.04,9.5,1.25,3.8,1.86,2.04,1.36,3.0,1.67,2.1,1.39,1.27,1.48,2.55,1.55,1.73,1.41,3.14,1.9,8.2,2.25,1.24,1.46,1.85,2.34,3.2
Egypt Egyptian Premier League,2023-02-05 09:45:00,17,El Daklyeh FC,Aswan FC,2.49,3.05,2.55,1.08,6.5,1.44,2.6,2.29,1.55,1.5,2.38,1.95,1.79,1.4,1.4,1.4,0.75,0.88,0.94,1.11,2.05,1.87,7.4,2.25,1.3,1.61,1.99,2.51,3.4
Egypt Egyptian Premier League,2023-02-05 09:45:00,17,Ghazl El Mehalla,Haras El Hodood,2.09,2.91,3.87,0.0,0.0,1.49,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.38,1.38,1.2,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,2023-02-05 09:45:00,1,La Luz,Wanderers,2.68,2.89,2.85,1.09,7.5,1.44,2.6,2.43,1.52,1.53,2.3,1.98,1.73,1.39,1.4,1.44,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.1,1.27,1.5,1.95,2.45,3.4
Germany 3. Liga,2023-02-05 10:00:00,21,Rot-Weiss Essen,MSV Duisburg,2.05,3.2,3.25,1.05,10.5,1.27,3.65,1.9,1.84,1.4,2.75,1.73,2.0,1.28,1.3,1.64,1.22,1.5,1.49,1.41,2.9,1.62,10.25,2.58,1.18,1.43,1.7,2.1,2.63
Spain Segunda División,2023-02-05 10:00:00,26,Villarreal II,Granada CF,2.9,3.1,2.5,1.04,7.5,1.37,2.79,2.23,1.62,1.5,2.5,1.91,1.8,1.63,1.35,1.35,1.67,0.5,1.51,1.53,3.04,2.2,7.5,1.91,1.34,1.63,2.1,2.87,4.2
Spain La Liga,2023-02-05 10:00:00,20,RCD Mallorca,Real Madrid,5.5,3.6,1.7,1.07,9.5,1.38,3.1,1.84,1.92,1.44,2.63,2.0,1.75,2.15,1.24,1.17,1.56,2.4,1.32,1.98,3.3,2.72,9.9,1.62,1.38,1.71,2.19,2.93,4.2
Turkey Süper Lig,2023-02-05 10:00:00,23,Hatayspor,Kasımpaşa,2.6,3.4,2.62,1.02,10.0,1.22,3.8,1.84,1.92,1.33,3.0,1.57,2.25,1.45,1.3,1.55,1.44,0.89,1.54,1.31,2.85,2.0,6.5,2.25,1.24,1.55,1.85,2.3,3.18
Switzerland Challenge League,2023-02-05 10:15:00,20,Wil,Bellinzona,1.8,3.5,3.7,1.02,12.0,1.18,4.5,1.55,2.38,1.28,3.48,1.62,2.2,1.25,1.22,2.0,2.56,1.22,1.73,1.43,3.16,1.51,8.4,3.08,1.14,1.29,1.52,1.88,2.38
Switzerland Super League,2023-02-05 10:15:00,19,Sion,Zürich,2.6,3.25,2.5,1.04,9.5,1.25,3.8,1.78,1.93,1.37,3.17,1.63,2.1,1.55,1.3,1.47,0.89,0.78,1.81,1.54,3.35,2.1,8.0,1.95,1.18,1.34,1.65,2.0,2.5
Netherlands Eredivisie,2023-02-05 10:30:00,20,Feyenoord,PSV,2.2,3.5,3.0,1.02,12.0,1.22,4.0,1.72,2.12,1.33,3.25,1.62,2.2,1.36,1.29,1.71,2.33,1.44,2.55,2.21,4.76,1.73,8.0,2.4,1.15,1.32,1.6,2.02,2.62
Netherlands Eredivisie,2023-02-05 10:30:00,20,Go Ahead Eagles,NEC,2.45,3.25,2.8,1.04,10.06,1.31,3.32,1.97,1.84,1.4,2.75,1.75,2.0,1.41,1.3,1.55,1.0,1.11,1.61,1.42,3.03,1.88,8.0,2.18,1.15,1.31,1.59,2.01,2.62
Serbia SuperLiga,2023-02-05 10:30:00,20,Napredak,Partizan,8.4,4.5,1.28,1.04,11.0,1.3,3.3,1.99,1.81,1.4,2.75,2.75,1.4,3.3,1.12,1.01,1.67,2.44,1.51,1.88,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-05 10:30:00,24,Mioveni,Sepsi,4.0,3.1,1.91,1.09,6.0,1.49,2.55,2.45,1.45,1.5,2.4,2.2,1.62,1.68,1.28,1.2,0.64,1.64,1.31,1.71,3.02,2.67,8.0,1.64,1.44,1.8,2.32,3.08,4.3
Poland Ekstraklasa,2023-02-05 11:00:00,19,Lech Poznań,Miedź Legnica,1.44,3.9,6.5,1.05,9.0,1.25,3.6,1.82,1.96,1.36,3.0,1.95,1.8,1.08,1.17,2.5,1.44,0.5,2.23,1.4,3.63,1.37,9.5,3.68,1.2,1.45,1.9,2.25,2.95
Croatia Prva HNL,2023-02-05 11:00:00,20,Gorica,Šibenik,1.91,3.1,3.8,1.08,6.5,1.42,2.62,2.35,1.57,1.5,2.5,2.0,1.73,1.25,1.3,1.73,0.67,0.78,1.38,1.13,2.51,1.5,8.3,3.34,1.44,1.81,2.32,3.14,0.0
France Ligue 1,2023-02-05 11:00:00,22,Ajaccio,Nantes,2.75,3.0,2.75,1.1,7.5,1.48,2.7,2.28,1.64,1.55,2.45,2.0,1.78,1.48,1.32,1.47,0.7,0.73,1.41,1.47,2.88,1.93,7.0,2.17,1.5,1.82,2.33,3.05,4.0
France Ligue 1,2023-02-05 11:00:00,22,Auxerre,Reims,3.4,3.25,2.2,1.07,10.0,1.36,3.18,1.99,1.83,1.44,2.85,1.83,1.96,1.66,1.28,1.38,0.9,1.18,1.62,1.44,3.06,2.15,7.0,1.94,1.41,1.67,2.07,2.65,3.6
France Ligue 1,2023-02-05 11:00:00,22,Lorient,Angers SCO,2.0,3.4,3.7,1.06,11.0,1.32,3.45,1.84,1.98,1.42,2.95,1.85,1.95,1.25,1.3,1.88,1.7,0.4,1.52,1.24,2.76,1.58,8.0,2.8,1.4,1.67,2.08,2.65,3.6
France Ligue 1,2023-02-05 11:00:00,22,Strasbourg,Montpellier,2.0,3.1,4.2,1.07,7.5,1.33,3.25,2.0,1.81,1.4,2.75,1.82,1.95,1.22,1.33,1.8,0.55,1.0,1.5,1.23,2.73,1.61,7.5,2.75,1.41,1.68,2.07,2.65,3.6
Czech Republic First League,2023-02-05 11:00:00,18,České Budějovice,Slovan Liberec,2.8,3.2,2.3,1.05,8.0,1.28,3.3,1.95,1.82,1.42,2.92,1.75,1.95,1.54,1.33,1.44,0.63,1.11,1.26,1.18,2.44,2.0,5.5,1.95,0.0,1.3,1.55,2.0,2.5
Czech Republic First League,2023-02-05 11:00:00,18,Zbrojovka Brno,Viktoria Plzeň,4.4,3.7,1.65,1.01,11.0,1.17,4.3,1.64,2.18,1.32,3.22,1.65,2.16,2.0,1.28,1.13,1.0,2.33,1.59,1.71,3.3,3.3,6.25,1.39,0.0,1.29,1.5,1.95,2.43
Czech Republic First League,2023-02-05 11:00:00,18,Hradec Králové,Bohemians 1905,2.38,3.2,2.75,1.01,9.8,1.24,3.55,1.82,1.96,1.36,3.0,1.66,2.14,1.44,1.3,1.55,1.56,2.0,1.53,1.62,3.15,1.71,5.5,2.4,1.2,1.38,1.67,2.12,2.85
Italy Serie A,2023-02-05 11:00:00,21,Torino,Udinese,2.2,3.2,3.4,1.07,9.0,1.38,3.1,2.08,1.75,1.44,2.63,1.91,1.91,1.34,1.4,1.65,1.33,1.5,1.46,1.62,3.08,1.79,7.0,2.35,1.42,1.68,2.1,2.75,3.7
England Premier League,2023-02-05 11:00:00,22,Nottingham Forest,Leeds United,2.6,3.3,2.7,1.06,11.0,1.31,3.6,1.84,1.98,1.4,2.75,1.7,2.05,1.46,1.32,1.46,1.5,0.56,1.47,1.49,2.96,2.12,8.1,2.03,1.25,1.48,1.85,2.38,3.08
Portugal LigaPro,2023-02-05 11:00:00,19,Benfica II,CD Tondela,2.6,3.2,2.45,1.05,9.0,1.25,3.6,1.71,1.84,1.37,2.85,1.65,2.15,1.4,1.25,1.52,1.56,1.5,1.83,1.19,3.02,1.62,5.75,2.6,1.18,1.37,1.68,2.09,2.79
Portugal LigaPro,2023-02-05 11:00:00,19,CD Trofense,Leixões,2.7,3.0,2.5,1.07,7.5,1.33,3.1,2.17,1.73,1.44,2.6,1.78,1.95,1.44,1.28,1.45,0.75,0.89,1.49,1.58,3.07,2.0,5.75,2.05,1.11,1.25,1.46,1.81,2.28
Germany Bundesliga,2023-02-05 11:30:00,19,Stuttgart,Werder Bremen,2.15,3.5,3.2,1.03,15.0,1.22,4.33,1.74,2.1,1.33,3.25,1.57,2.25,1.37,1.3,1.78,1.33,1.38,1.73,1.4,3.13,1.7,7.9,2.68,1.29,1.56,1.97,2.56,3.42
Belgium Pro League,2023-02-05 12:00:00,24,KV Mechelen,Sporting Charleroi,2.2,3.4,3.1,1.03,11.0,1.22,4.0,1.8,2.02,1.33,3.25,1.62,2.2,1.38,1.25,1.65,1.75,1.27,1.93,1.36,3.29,1.69,8.3,2.63,1.14,1.3,1.56,1.95,2.52
Belgium First Division B,2023-02-05 12:00:00,21,Club Brugge II,Excelsior Virton,1.95,3.5,3.3,0.0,0.0,0.0,0.0,1.58,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.9,1.28,1.35,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League,2023-02-05 12:00:00,21,Panathinaikos,Lamia,1.25,4.6,12.0,1.05,10.0,1.35,3.25,2.16,1.64,1.44,2.63,2.63,1.44,1.02,1.18,3.3,2.3,0.5,1.51,1.02,2.53,1.04,15.0,14.0,1.47,2.0,2.5,3.6,4.1
Spain Segunda División,2023-02-05 12:15:00,26,FC Andorra,Real Zaragoza,2.3,2.9,3.4,1.08,6.2,1.52,2.45,2.61,1.38,1.57,2.25,2.2,1.62,1.25,1.3,1.67,1.58,0.92,1.81,1.18,2.99,1.51,8.0,3.17,1.32,1.6,2.05,2.8,4.0
Spain La Liga,2023-02-05 12:15:00,20,Girona FC,Valencia CF,2.15,3.3,3.4,1.07,7.5,1.36,3.0,2.0,1.8,1.4,2.75,1.75,2.0,1.33,1.3,1.65,1.5,0.67,1.86,1.52,3.38,1.83,7.5,2.45,1.39,1.72,2.22,2.93,4.24
Italy Serie B,2023-02-05 12:15:00,23,Palermo,Reggina,2.9,3.1,2.5,1.1,6.5,1.42,2.7,2.33,1.57,1.5,2.5,1.95,1.8,1.5,1.35,1.39,1.64,1.73,1.62,1.6,3.22,1.79,7.7,2.52,1.23,1.45,1.82,2.32,3.08
Italy Serie B,2023-02-05 12:15:00,23,Parma,Genoa,2.7,3.0,2.7,1.08,7.0,1.42,2.75,2.38,1.55,1.5,2.5,1.95,1.8,1.42,1.37,1.37,1.73,2.0,1.74,1.65,3.39,1.82,8.0,2.33,1.2,1.39,1.7,2.2,2.95
Serbia SuperLiga,2023-02-05 12:30:00,20,Novi Pazar,Bačka Topola,2.84,3.2,2.19,1.05,10.25,1.33,3.1,2.03,1.7,1.44,2.63,1.8,1.91,1.55,1.25,1.3,1.89,2.11,1.65,1.54,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-05 12:30:00,20,Thun,Neuchâtel Xamax,1.91,3.4,3.4,1.03,11.0,1.18,4.5,1.58,2.3,1.29,3.44,1.62,2.2,1.23,1.24,2.07,1.33,0.22,1.89,1.42,3.31,1.4,8.9,3.58,1.14,1.29,1.51,1.87,2.38
Switzerland Super League,2023-02-05 12:30:00,19,Luzern,Young Boys,3.2,3.5,2.0,1.03,11.0,1.17,4.5,1.57,2.33,1.29,3.3,1.51,2.37,1.83,1.26,1.33,1.11,2.0,1.96,1.75,3.71,2.43,8.5,1.75,1.18,1.34,1.65,2.0,2.5
Switzerland Super League,2023-02-05 12:30:00,19,Winterthur,Lugano,3.25,3.3,2.05,1.02,12.0,1.22,4.0,1.68,2.1,1.34,3.05,1.62,2.2,1.7,1.22,1.33,1.38,1.56,1.26,1.73,2.99,2.33,8.0,1.82,1.27,1.55,1.9,2.3,3.4
Portugal Liga NOS,2023-02-05 12:30:00,19,GD Chaves,CS Marítimo,1.91,3.2,4.2,1.07,8.5,1.38,3.0,2.14,1.66,1.45,2.6,1.9,1.83,1.22,1.28,1.87,1.0,0.56,1.84,1.2,3.04,2.05,8.0,1.95,1.18,1.35,1.63,2.1,2.8
Portugal Liga NOS,2023-02-05 12:30:00,19,Sporting Braga,Famalicão,1.25,5.5,11.0,1.01,19.0,1.16,5.0,1.56,2.33,1.24,3.7,1.9,1.85,1.02,1.11,3.5,2.0,0.56,2.25,1.43,3.68,1.3,11.0,3.7,1.24,1.46,1.85,2.4,3.3
Greece Super League,2023-02-05 12:30:00,21,Atromitos,AEK Athens,5.5,3.7,1.53,1.04,11.0,1.28,3.6,1.9,1.87,1.36,3.0,2.0,1.75,2.65,1.18,1.09,1.7,2.0,1.32,1.65,2.97,6.0,8.0,1.16,1.35,1.65,2.12,2.9,3.5
Netherlands Eredivisie,2023-02-05 12:45:00,20,Groningen,Twente,5.0,3.8,1.65,1.04,12.0,1.26,3.67,1.84,1.97,1.36,3.0,1.91,1.91,2.2,1.25,1.16,0.78,1.11,1.42,1.77,3.19,3.0,8.5,1.52,1.23,1.38,1.63,1.98,2.5
Turkey Süper Lig,2023-02-05 13:00:00,23,Galatasaray,Trabzonspor,1.8,3.6,4.2,1.05,13.0,1.22,4.12,1.71,2.15,1.38,3.3,1.72,2.1,1.22,1.28,2.2,2.5,1.1,2.42,1.91,4.33,1.42,8.0,3.75,1.2,1.43,1.67,2.05,2.6
France Ligue 1,2023-02-05 13:05:00,22,Brest,Lens,4.5,3.6,1.8,1.05,12.0,1.32,3.4,1.96,1.85,1.38,2.8,1.85,1.95,2.0,1.22,1.22,1.0,1.5,1.53,1.65,3.18,2.65,7.5,1.64,1.4,1.66,2.07,2.65,3.6
Poland Ekstraklasa,2023-02-05 13:30:00,19,Pogoń Szczecin,Śląsk Wrocław,1.85,3.25,3.9,1.05,9.0,1.28,3.4,1.94,1.96,1.36,3.0,1.8,1.95,1.2,1.29,1.95,1.88,1.0,2.19,1.37,3.56,1.51,8.5,3.07,1.17,1.3,1.55,2.0,2.5
Croatia Prva HNL,2023-02-05 13:30:00,20,Hajduk Split,Rijeka,1.53,4.0,5.0,1.01,11.0,1.2,3.9,1.75,2.05,1.36,3.0,1.83,1.83,1.11,1.22,2.4,2.56,1.4,1.93,1.44,3.37,1.28,9.6,4.98,1.43,1.79,2.29,3.08,0.0
Germany Bundesliga,2023-02-05 13:30:00,19,Wolfsburg,Bayern München,4.6,4.4,1.62,1.02,25.0,1.13,6.0,1.37,2.79,1.22,4.0,1.5,2.5,2.3,1.2,1.19,1.88,2.0,1.84,2.13,3.97,2.98,9.4,1.55,1.23,1.45,1.78,2.19,2.79
England Premier League,2023-02-05 13:30:00,22,Tottenham Hotspur,Manchester City,4.6,4.2,1.65,1.03,17.0,1.2,4.85,1.58,2.4,1.29,3.5,1.62,2.2,2.05,1.23,1.21,1.8,1.89,1.9,1.92,3.82,3.3,8.8,1.49,1.25,1.49,1.86,2.38,3.14
Czech Republic First League,2023-02-05 14:00:00,18,Sparta Praha,Mladá Boleslav,1.5,3.8,6.0,1.02,15.0,1.19,4.0,1.64,2.18,1.32,3.22,1.85,1.89,1.12,1.21,2.6,2.0,1.44,2.11,1.73,3.84,1.22,7.5,4.8,0.0,1.3,1.55,2.0,2.5
Italy Serie A,2023-02-05 14:00:00,21,Fiorentina,Bologna,1.8,3.5,4.6,1.05,9.0,1.32,3.3,2.0,1.82,1.44,2.63,1.95,1.8,1.22,1.32,2.06,1.5,0.78,2.14,1.28,3.42,1.46,8.0,3.35,1.43,1.72,2.15,2.75,3.75
Egypt Egyptian Premier League,2023-02-05 14:00:00,17,Al Ittihad,Ismaily SC,1.97,2.85,4.1,1.08,6.4,1.48,2.6,2.44,1.49,1.52,2.35,2.12,1.66,1.19,1.36,1.74,2.0,0.88,1.63,1.4,3.03,1.62,8.0,2.82,1.25,1.49,1.81,2.24,3.05
Egypt Egyptian Premier League,2023-02-05 14:00:00,17,Ceramica Cleopatra,ENPPI,1.95,3.2,3.4,1.07,6.45,1.36,2.79,2.08,1.66,1.55,2.36,1.96,1.75,1.18,1.36,1.89,1.11,1.13,1.52,1.25,2.77,1.41,9.0,3.56,1.25,1.42,1.79,2.22,3.0
Serbia SuperLiga,2023-02-05 14:30:00,20,Mladost Novi Sad,Javor Ivanjica,2.25,3.0,3.0,1.06,8.75,1.36,2.95,2.19,1.6,1.44,2.63,1.83,1.83,1.3,1.28,1.57,0.78,0.67,1.17,1.35,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-02-05 14:30:00,24,KAA Gent,KRC Genk,2.45,3.4,2.7,1.04,14.5,1.23,4.22,1.68,2.2,1.33,3.25,1.62,2.2,1.45,1.32,1.55,1.91,2.27,1.85,1.59,3.44,1.74,8.3,2.51,1.14,1.29,1.55,1.92,2.49
Spain Segunda División,2023-02-05 14:30:00,26,FC Cartagena,Levante UD,3.3,3.0,2.3,1.06,7.0,1.5,2.45,2.43,1.52,1.53,2.38,2.1,1.67,1.67,1.35,1.25,1.38,1.58,1.72,1.4,3.12,2.39,8.0,1.82,1.29,1.55,1.98,2.65,3.75
Spain Segunda División,2023-02-05 14:30:00,26,SD Ponferradina,Racing Santander,2.6,2.9,2.9,1.1,5.7,1.52,2.45,2.61,1.39,1.57,2.25,2.2,1.62,1.25,1.42,1.52,1.25,1.15,1.47,1.21,2.68,2.2,7.5,1.91,1.37,1.7,2.2,3.1,4.3
Spain La Liga,2023-02-05 14:30:00,20,Real Sociedad,Real Valladolid,1.4,4.33,8.5,1.05,9.0,1.33,3.25,1.97,1.84,1.4,2.75,2.2,1.62,1.08,1.22,2.8,1.89,0.44,1.62,1.17,2.79,1.18,11.0,6.7,1.28,1.54,1.95,2.56,3.48
Portugal Liga NOS,2023-02-05 15:00:00,19,Porto,FC Vizela,1.22,5.8,13.0,1.01,19.0,1.16,5.0,1.56,2.33,1.24,3.7,2.05,1.72,1.02,1.08,4.2,2.63,1.22,2.11,1.52,3.63,1.05,14.0,13.0,1.14,1.31,1.55,1.95,2.6
Greece Super League,2023-02-05 15:00:00,21,Panaitolikos,Asteras Tripolis,2.25,3.0,3.1,1.1,7.0,1.47,2.7,2.55,1.47,1.53,2.38,2.0,1.75,1.42,1.33,1.5,0.8,0.4,1.03,1.13,2.16,2.0,5.0,2.05,1.61,2.1,2.9,4.2,5.9
Belgium Pro League,2023-02-05 15:15:00,24,Union Saint-Gilloise,Zulte-Waregem,1.4,4.6,8.0,1.01,19.0,1.15,4.45,1.85,1.95,1.29,3.5,1.8,1.95,1.08,1.17,3.06,2.36,0.82,1.84,1.33,3.17,1.35,10.5,3.84,1.18,1.34,1.6,2.0,2.52
Belgium First Division B,2023-02-05 15:15:00,21,FCV Dender EH,KMSK Deinze,2.62,3.3,2.4,1.04,8.5,1.17,4.3,1.69,2.04,1.32,3.1,1.5,2.4,1.65,1.29,1.35,0.6,0.8,1.54,1.58,3.12,2.1,5.5,1.95,1.27,1.5,1.95,2.45,3.4
Greece Super League,2023-02-05 15:30:00,21,PAOK,Olympiakos Piraeus,2.3,3.0,3.0,1.09,7.5,1.47,2.7,2.5,1.49,1.53,2.38,2.05,1.7,1.38,1.3,1.57,2.3,1.9,1.96,1.78,3.74,1.6,5.75,2.6,1.38,1.72,2.23,3.1,4.6
Romania Liga I,2023-02-05 16:00:00,24,CFR Cluj,FCSB,2.2,3.0,3.2,1.1,6.0,1.42,2.7,2.48,1.52,1.51,2.4,1.95,1.8,1.25,1.3,1.6,2.18,1.73,1.87,1.69,3.56,2.0,7.5,2.1,1.39,1.8,2.21,2.93,5.0
France Ligue 1,2023-02-05 16:45:00,22,Olympique Marseille,Nice,1.7,3.7,5.0,1.05,12.25,1.29,3.63,1.81,2.01,1.38,3.1,1.83,1.98,1.18,1.22,2.2,2.09,1.45,1.91,1.3,3.21,1.47,8.5,3.25,1.37,1.61,1.97,2.5,3.3
Italy Serie A,2023-02-05 16:45:00,21,Inter Milan,AC Milan,2.0,3.5,3.6,1.04,12.0,1.28,3.75,1.82,2.0,1.36,3.0,1.7,2.05,1.3,1.32,1.88,2.4,1.6,1.68,1.76,3.44,1.62,8.0,2.7,1.36,1.6,1.96,2.48,3.25
Spain Segunda División,2023-02-05 17:00:00,26,CD Lugo,UD Ibiza,2.5,2.9,3.1,1.11,6.5,1.47,2.6,2.51,1.42,1.57,2.25,2.1,1.67,1.35,1.36,1.5,1.08,0.33,1.25,1.3,2.55,2.67,8.0,1.64,1.23,1.43,1.83,2.3,3.2
Spain La Liga,2023-02-05 17:00:00,20,FC Barcelona,Sevilla FC,1.33,5.0,9.5,1.03,17.0,1.2,4.5,1.64,2.25,1.3,3.4,2.0,1.75,1.07,1.16,3.2,2.56,1.0,2.34,1.31,3.65,1.29,9.5,4.75,1.35,1.66,2.11,2.79,3.98
8595,2023-02-05 17:00:00,2,Independiente,Platense,1.96,2.97,3.79,1.12,6.5,1.55,2.3,2.65,1.4,1.58,2.2,2.3,1.53,1.2,1.36,1.75,0.0,0.0,0.0,0.0,0.0,1.51,8.5,3.16,1.26,1.51,1.8,2.46,3.34
Portugal Liga NOS,2023-02-05 17:30:00,19,Gil Vicente,FC Arouca,2.7,3.0,2.75,1.07,7.5,1.36,3.0,2.06,1.71,1.4,2.75,1.8,1.91,1.36,1.33,1.55,1.22,1.25,1.61,1.26,2.87,1.58,6.0,2.7,1.22,1.43,1.8,2.3,3.2
Chile Primera División,2023-02-05 18:00:00,3,Palestino,Universidad Chile,2.1,3.3,3.1,1.03,10.5,1.29,3.3,1.91,1.86,1.36,3.0,1.73,2.0,1.3,1.25,1.75,1.0,0.0,2.13,0.0,2.13,1.71,7.9,2.68,1.33,1.61,2.09,2.76,3.9
