League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Poland Ekstraklasa,2023-04-14 13:00:00,28,Warta Poznań,Śląsk Wrocław,2.03,3.39,3.86,1.07,7.5,1.5,2.5,2.4,1.5,1.46,2.5,2.05,1.66,1.22,1.29,1.9,1.15,1.0,1.57,1.29,2.86,1.59,8.0,2.8,1.26,1.5,1.9,2.41,3.2
Croatia Prva HNL,2023-04-14 13:00:00,29,Šibenik,Gorica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,1.33,1.21,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-04-14 13:10:00,23,Lafnitz,Rapid Wien II,2.12,3.56,3.14,0.0,0.0,0.0,0.0,1.75,1.95,0.0,0.0,1.67,2.1,0.0,0.0,0.0,1.55,1.0,1.42,1.52,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-04-14 13:10:00,23,Admira,Kapfenberger SV,1.62,4.33,4.75,0.0,0.0,0.0,0.0,1.65,2.2,0.0,0.0,1.73,2.0,0.0,0.0,0.0,1.82,0.82,1.37,1.17,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-04-14 13:10:00,23,Liefering,Blau-Weiß Linz,4.52,4.14,1.62,0.0,0.0,0.0,0.0,1.71,2.14,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.73,1.45,1.9,1.89,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-04-14 13:10:00,23,Vorwärts Steyr,Amstetten,2.86,3.53,2.37,0.0,0.0,0.0,0.0,1.75,2.08,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.36,1.27,1.34,1.48,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-04-14 13:30:00,28,Greuther Fürth,Jahn Regensburg,1.74,3.85,4.83,1.05,10.0,1.27,3.75,1.83,2.04,1.37,2.8,1.75,1.93,1.21,1.26,1.98,1.85,0.69,1.76,1.36,3.12,1.51,8.5,3.16,1.32,1.57,1.91,2.4,3.24
Germany 2. Bundesliga,2023-04-14 13:30:00,28,Hannover 96,Heidenheim,2.84,3.41,2.55,1.02,10.0,1.28,3.5,1.86,1.94,1.38,2.85,1.68,2.1,1.65,1.25,1.35,1.62,1.38,1.54,1.44,2.98,2.54,8.0,1.69,1.2,1.48,1.73,2.1,2.7
Italy Serie A,2023-04-14 13:30:00,30,Cremonese,Empoli,2.39,3.33,2.97,1.06,10.0,1.34,3.2,1.97,1.83,1.44,2.63,1.8,1.95,1.44,1.33,1.53,0.43,0.87,1.5,1.18,2.68,1.83,9.0,2.32,1.24,1.48,1.84,2.35,3.08
Germany 3. Liga,2023-04-14 14:00:00,32,Saarbrucken,Dynamo Dresden,2.27,3.61,2.92,1.03,14.75,1.21,3.93,1.65,2.1,1.32,3.1,1.59,2.29,1.42,1.25,1.55,1.67,2.0,1.88,1.45,3.33,0.0,0.0,0.0,0.0,1.48,1.73,2.1,2.7
Portugal LigaPro,2023-04-14 14:00:00,28,UD Oliveirense,Farense,3.22,3.32,2.32,1.05,8.0,1.3,3.2,1.95,1.83,1.42,2.65,1.78,2.0,1.6,1.25,1.36,1.54,1.08,1.72,1.72,3.44,2.23,9.3,1.82,1.12,1.25,1.52,1.83,2.23
Denmark Superliga,2023-04-14 14:00:00,3,Midtjylland,AaB,1.56,4.24,5.95,1.04,11.0,1.22,3.9,1.78,2.04,1.33,3.25,1.75,2.0,1.15,1.25,2.15,1.0,0.83,1.99,1.4,3.39,1.44,8.0,3.55,1.22,1.41,1.73,2.23,3.0
Austria Bundesliga,2023-04-14 14:30:00,3,Ried,Wattens,2.65,3.3,2.55,0.0,0.0,0.0,0.0,1.88,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.33,1.16,1.18,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-04-14 14:30:00,29,Galatasaray,Kayserispor,1.28,6.21,9.07,1.01,17.0,1.13,5.5,1.4,2.75,1.25,4.2,1.83,1.95,1.07,1.17,3.75,2.62,1.46,2.34,1.37,3.71,1.11,13.0,7.5,1.19,1.39,1.7,2.11,2.75
Switzerland Challenge League,2023-04-14 14:30:00,29,Neuchâtel Xamax,Wil,2.58,3.51,2.51,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,1.57,2.25,1.48,1.3,1.42,0.93,1.21,1.46,1.48,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-04-14 14:30:00,29,FC Schaffhausen,Yverdon Sport,2.82,3.47,2.43,0.0,0.0,0.0,0.0,1.57,2.25,0.0,0.0,1.5,2.5,1.48,1.3,1.4,1.29,1.57,1.58,1.41,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-04-14 14:30:00,29,Antalyaspor,Alanyaspor,2.04,3.65,3.67,1.05,9.75,1.25,3.6,1.8,2.01,1.33,3.0,1.65,2.05,1.31,1.3,1.7,1.54,0.54,1.81,1.53,3.34,1.67,8.0,2.6,1.28,1.57,1.91,2.4,3.34
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,VVV,Eindhoven,2.25,3.47,3.15,1.03,13.0,1.22,4.0,1.68,1.98,1.33,3.1,1.62,2.25,1.36,1.25,1.68,1.31,1.19,1.5,1.35,2.85,1.7,9.6,2.54,1.18,1.34,1.61,2.02,2.7
Romania Liga I,2023-04-14 15:00:00,4,UTA Arad,Botoşani,2.07,3.23,3.82,1.09,6.5,1.49,2.55,2.3,1.55,1.51,2.4,1.95,1.78,1.3,1.33,1.73,1.38,0.88,1.65,1.31,2.96,1.59,8.0,2.9,1.48,1.85,2.44,3.34,5.1
Belgium First Division B,2023-04-14 15:00:00,7,Lommel United,KMSK Deinze,2.34,3.33,3.05,1.04,13.0,1.23,3.7,1.79,2.02,1.35,2.9,1.62,2.15,1.35,1.27,1.58,1.36,1.21,1.62,1.51,3.13,1.82,9.0,2.3,1.18,1.3,1.55,2.0,2.5
Belgium First Division B,2023-04-14 15:00:00,7,Beerschot-Wilrijk,Club Brugge II,1.49,4.58,5.84,0.0,0.0,0.0,0.0,1.57,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.29,1.91,0.98,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,Oss,De Graafschap,3.63,3.6,1.86,1.02,15.0,1.2,4.2,1.65,2.1,1.3,3.3,1.63,2.2,1.85,1.24,1.27,1.06,1.19,1.28,1.63,2.91,3.2,9.7,1.49,1.25,1.47,1.82,2.38,3.25
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,PEC Zwolle,Telstar,1.25,6.02,10.72,1.01,18.0,1.12,6.0,1.41,2.56,1.24,3.75,1.9,1.82,1.06,1.1,3.8,2.38,1.31,2.11,1.18,3.29,1.23,11.0,5.4,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,NAC Breda,Willem II,3.4,3.4,1.87,1.02,16.0,1.2,4.2,1.67,2.1,1.32,3.2,1.62,2.25,1.75,1.25,1.32,1.81,1.5,1.66,1.53,3.19,2.86,9.4,1.59,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,MVV,Dordrecht,1.84,3.98,3.96,1.02,20.0,1.16,5.0,1.46,2.41,1.25,3.72,1.48,2.57,1.26,1.24,1.98,2.25,0.75,1.32,1.07,2.39,1.69,9.1,2.62,1.32,1.58,2.02,2.7,3.8
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,Heracles,Roda JC,1.51,4.61,5.9,1.02,17.0,1.15,4.5,1.55,2.21,1.27,3.56,1.7,2.08,1.13,1.2,2.57,2.44,1.13,1.83,1.49,3.32,1.34,10.0,4.14,1.24,1.47,1.83,2.34,3.08
Netherlands Eerste Divisie,2023-04-14 15:00:00,33,Den Bosch,Helmond Sport,2.73,3.56,2.51,1.0,10.5,1.2,4.2,1.65,2.02,1.32,3.15,1.6,2.35,1.53,1.25,1.47,1.44,0.69,1.42,1.1,2.52,1.98,8.7,2.11,1.18,1.34,1.61,2.02,2.7
Netherlands Eredivisie,2023-04-14 15:00:00,29,Excelsior,Go Ahead Eagles,3.28,3.71,2.15,1.03,13.0,1.24,3.92,1.75,2.08,1.36,3.25,1.63,2.25,1.75,1.24,1.35,1.43,0.93,1.41,1.3,2.71,2.28,8.0,1.82,1.22,1.35,1.56,1.87,2.33
Switzerland Challenge League,2023-04-14 15:15:00,29,Thun,Aarau,1.76,3.84,4.04,0.0,0.0,0.0,0.0,1.8,2.02,0.0,0.0,1.57,2.25,1.2,1.2,1.95,1.64,1.43,1.91,1.54,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2023-04-14 15:15:00,31,Koper,Gorica,1.76,3.73,4.45,1.05,11.0,1.32,3.12,2.01,1.81,1.41,2.65,1.95,1.78,1.19,1.22,2.05,1.4,0.73,1.71,1.27,2.98,1.57,9.0,2.87,0.0,1.44,1.8,2.32,3.1
Poland Ekstraklasa,2023-04-14 15:30:00,28,Zagłębie Lubin,Górnik Zabrze,2.49,3.28,2.96,1.05,8.5,1.25,3.75,1.85,1.99,1.38,2.8,1.7,2.0,1.42,1.35,1.46,0.79,1.15,1.88,1.46,3.34,1.91,8.0,2.1,1.18,1.33,1.61,2.04,2.62
Austria 2. Liga,2023-04-14 15:30:00,23,Grazer AK,St. Pölten,2.39,3.25,3.04,0.0,0.0,0.0,0.0,1.79,1.98,0.0,0.0,1.73,2.0,0.0,0.0,0.0,2.64,2.36,1.75,1.65,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-04-14 15:30:00,28,Schalke 04,Hertha BSC,2.26,3.32,3.22,1.06,10.0,1.33,3.3,2.02,1.79,1.44,2.63,1.8,1.95,1.38,1.28,1.63,0.93,0.38,1.54,1.35,2.89,1.79,7.5,2.33,1.29,1.49,1.78,2.23,2.9
Italy Serie B,2023-04-14 15:30:00,33,Modena,Parma,2.75,3.0,2.65,1.09,8.15,1.36,2.95,2.28,1.58,1.47,2.5,1.9,1.83,1.5,1.35,1.4,1.53,1.31,1.53,1.67,3.2,2.23,9.1,1.87,1.18,1.36,1.66,2.11,2.76
Wales Welsh Premier League,2023-04-14 15:45:00,9,Airbus UK,Flint Town United,23.0,8.5,1.09,1.01,17.0,1.12,6.4,1.4,2.88,1.22,4.0,2.63,1.44,6.05,1.05,1.01,0.07,0.79,1.13,1.22,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-04-14 15:45:00,4,Bala Town,The New Saints,8.0,4.68,1.2,1.02,20.0,1.16,4.58,1.53,2.35,1.27,3.5,1.97,1.8,3.7,1.1,1.06,1.73,2.27,1.31,1.96,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-04-14 15:45:00,10,Shamrock Rovers,Shelbourne,1.8,3.4,4.5,1.09,6.75,1.42,2.65,2.3,1.57,1.44,2.55,2.05,1.66,1.17,1.33,1.93,1.25,1.0,2.31,1.21,3.52,1.26,10.75,4.85,1.32,1.9,2.04,2.69,3.64
Republic of Ireland Premier Division,2023-04-14 15:45:00,10,UCD,Cork City,4.29,3.4,1.73,1.04,13.0,1.25,3.75,1.89,1.81,1.36,2.9,1.65,2.15,1.62,1.28,1.3,0.25,0.5,1.05,1.3,2.35,0.0,0.0,0.0,0.0,0.0,1.57,2.0,2.4
Italy Serie A,2023-04-14 15:45:00,30,Spezia,Lazio,3.89,3.39,1.98,1.05,8.0,1.36,2.9,2.14,1.71,1.44,2.63,2.0,1.75,1.95,1.26,1.17,1.13,2.0,1.44,1.25,2.69,2.7,8.0,1.62,1.3,1.55,1.85,2.3,3.0
Belgium Pro League,2023-04-14 15:45:00,33,Standard Liège,Sporting Charleroi,2.02,3.58,3.7,1.04,10.0,1.24,3.6,1.76,2.06,1.33,3.1,1.68,2.15,1.33,1.25,1.75,1.88,1.56,1.66,1.33,2.99,1.55,9.5,2.95,1.21,1.48,1.73,2.1,2.7
Scotland Premiership,2023-04-14 15:45:00,32,Ross County,Aberdeen,3.28,3.6,2.19,1.08,7.5,1.36,2.87,1.99,1.87,1.44,2.6,1.85,1.83,1.65,1.28,1.38,0.94,0.87,1.31,1.3,2.61,2.2,8.5,1.88,1.13,1.28,1.52,1.88,2.39
Republic of Ireland Premier Division,2023-04-14 15:45:00,10,Bohemians,St Patrick's Athl.,2.05,3.3,3.18,1.06,10.25,1.31,3.15,1.96,1.75,1.42,2.65,1.85,1.85,1.2,1.28,1.8,2.25,1.0,1.71,1.54,3.25,1.75,9.2,2.42,1.19,1.4,1.71,2.14,2.79
France Ligue 1,2023-04-14 16:00:00,31,Toulouse,Olympique Lyonnais,2.65,3.69,2.59,1.02,12.0,1.17,4.7,1.7,2.16,1.3,3.4,1.53,2.38,1.65,1.25,1.44,1.47,1.4,1.63,1.55,3.18,2.04,8.7,2.02,1.32,1.53,1.85,2.33,3.05
Spain Segunda División,2023-04-14 16:00:00,36,Albacete Balompié,SD Eibar,2.75,2.92,2.96,1.11,5.75,1.54,2.43,2.6,1.44,1.53,2.3,2.1,1.63,1.4,1.39,1.44,1.71,1.53,1.58,1.29,2.87,1.82,7.5,2.34,1.4,1.67,2.1,2.63,4.0
England Championship,2023-04-14 16:00:00,42,Middlesbrough,Norwich City,1.93,3.67,4.0,1.06,8.25,1.33,3.0,1.85,2.0,1.42,2.65,1.85,1.83,1.25,1.31,1.8,1.95,1.6,1.56,1.41,2.97,1.64,8.5,2.66,1.25,1.42,1.55,1.95,2.25
Spain La Liga,2023-04-14 16:00:00,29,Rayo Vallecano,CA Osasuna,1.99,3.21,4.5,1.1,6.5,1.44,2.6,2.32,1.54,1.53,2.38,2.05,1.7,1.26,1.3,1.78,1.43,1.14,1.85,1.3,3.15,1.58,9.4,2.88,1.23,1.45,1.8,2.28,3.04
Portugal Liga NOS,2023-04-14 16:15:00,28,Famalicão,Vitória Guimarães,2.3,3.14,3.5,1.09,8.0,1.47,2.72,2.3,1.55,1.52,2.35,2.05,1.72,1.32,1.35,1.62,1.69,1.08,1.49,1.3,2.79,1.84,9.0,2.35,1.24,1.47,1.83,2.32,3.08
Egypt Egyptian Premier League,2023-04-14 16:15:00,25,Aswan FC,Pyramids FC,6.32,3.54,1.61,1.05,8.0,1.3,3.2,2.03,1.79,1.42,2.62,2.07,1.73,2.3,1.22,1.12,1.17,1.33,1.4,1.46,2.86,3.35,9.7,1.42,1.23,1.49,1.81,2.25,3.04
Egypt Egyptian Premier League,2023-04-14 16:15:00,25,Al Ahly,Pharco,1.3,4.54,10.51,1.06,7.5,1.36,2.9,2.05,1.67,1.44,2.55,2.7,1.4,1.05,1.18,3.2,2.27,1.09,1.71,1.12,2.83,1.15,12.5,6.5,1.24,1.5,1.84,2.28,3.08
Egypt Egyptian Premier League,2023-04-14 16:15:00,25,Al Ittihad,Smouha SC,2.29,3.05,3.33,1.07,7.75,1.38,2.8,2.28,1.56,1.46,2.5,1.94,1.83,1.29,1.29,1.58,1.82,1.64,1.6,1.15,2.75,1.67,9.1,2.53,1.19,1.38,1.74,2.15,2.79
Chile Primera División,2023-04-14 16:30:00,10,Palestino,Cobresal,1.67,3.6,3.95,1.04,12.0,1.22,3.8,1.68,2.05,1.33,3.25,1.62,2.2,1.29,1.29,1.85,2.2,0.25,1.62,1.49,3.11,1.75,8.0,2.44,1.32,1.6,2.05,2.69,3.64
Chile Primera División,2023-04-14 19:00:00,25,Ñublense,Coquimbo Unido,1.88,3.25,3.45,1.05,9.25,1.27,3.4,1.88,1.82,1.36,3.0,1.67,2.1,1.25,1.28,1.6,1.5,1.5,1.51,1.52,3.03,2.1,8.0,2.0,1.27,1.53,1.98,2.49,3.34
Brazil Serie B,2023-04-14 19:00:00,1,Guarani,Avaí,2.07,3.0,3.65,1.1,7.0,1.48,2.48,2.44,1.49,1.6,2.2,2.2,1.6,1.3,1.32,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-04-14 20:00:00,12,Resistencia,General Caballero JLM,2.36,3.2,2.79,0.0,0.0,0.0,0.0,1.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.41,1.05,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-04-14 20:00:00,11,Nacional,Fénix,1.5,3.9,5.99,1.07,8.0,1.33,3.0,2.05,1.69,1.39,2.75,2.2,1.58,1.07,1.22,2.7,2.6,0.6,0.0,0.0,0.0,1.57,8.0,2.75,1.27,1.5,1.98,2.47,3.34
