League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2022-12-16 23:00:00,8,Wellington Phoenix,Adelaide United,2.37,3.3,2.66,1.03,15.5,1.22,3.8,1.62,2.15,1.32,3.1,1.57,2.25,1.47,1.25,1.45,1.2,1.2,1.54,2.0,3.54,2.11,7.8,2.06,1.13,1.27,1.52,1.88,2.42
Australia A-League,2022-12-17 03:00:00,8,Central Coast Mariners,Sydney FC,2.36,3.35,2.65,1.02,17.0,1.2,4.5,1.62,2.15,1.27,3.5,1.53,2.45,1.48,1.27,1.54,0.75,2.0,1.95,2.13,4.08,2.26,7.9,1.93,1.14,1.25,1.48,1.83,2.32
Australia A-League,2022-12-17 05:45:00,8,Melbourne City FC,Melbourne Victory FC,2.03,3.35,3.25,1.0,10.5,1.22,3.88,1.7,2.0,1.34,3.14,1.63,2.2,1.35,1.22,1.75,2.33,1.75,2.05,1.79,3.84,1.59,8.4,3.01,1.17,1.27,1.52,1.88,2.42
Scotland Premiership,2022-12-17 09:30:00,17,Aberdeen,Celtic,7.0,5.25,1.4,1.02,13.0,1.14,5.5,1.44,2.6,1.22,4.0,1.67,2.1,3.0,1.16,1.09,2.57,2.63,1.51,2.23,3.74,10.5,14.5,1.09,0.0,1.29,1.55,1.93,2.5
Romania Liga I,2022-12-17 10:00:00,21,Sepsi,Universitatea Cluj,1.45,4.1,7.25,0.0,0.0,0.0,0.0,2.06,1.8,1.4,2.75,2.2,1.62,0.0,0.0,0.0,1.1,0.6,1.87,1.25,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland Premiership,2022-12-17 12:00:00,17,Hearts,Kilmarnock,1.77,3.65,4.6,1.02,9.2,1.28,3.4,2.06,1.8,1.4,2.75,1.91,1.91,1.2,1.28,2.17,1.86,0.13,1.87,1.1,2.97,1.4,9.0,3.92,1.18,1.37,1.69,2.11,2.75
Scotland Premiership,2022-12-17 12:00:00,17,Livingston,Dundee United,1.89,3.4,3.9,1.07,9.0,1.36,3.1,2.0,1.7,1.44,2.63,1.95,1.8,1.29,1.34,1.81,1.88,0.38,1.35,1.16,2.51,1.78,8.0,2.54,0.0,1.29,1.55,1.93,2.5
Scotland Premiership,2022-12-17 12:00:00,17,Motherwell,St. Mirren,2.32,3.15,3.05,1.07,9.0,1.4,2.95,2.2,1.6,1.44,2.63,1.91,1.91,1.36,1.28,1.6,0.57,0.5,1.41,1.2,2.61,1.98,7.8,2.2,0.0,1.29,1.55,1.93,2.5
Scotland Premiership,2022-12-17 12:00:00,17,Ross County,St. Johnstone,2.55,3.1,2.74,1.08,8.5,1.42,2.8,2.2,1.6,1.5,2.5,1.95,1.8,1.44,1.3,1.52,1.0,1.25,1.25,1.16,2.41,2.08,7.9,2.08,1.28,1.29,1.55,1.93,2.5
England EFL League One,2022-12-17 12:00:00,22,Barnsley,Burton Albion,1.73,3.7,4.4,1.02,9.2,1.28,3.4,1.87,1.95,1.39,2.9,1.85,1.91,1.22,1.29,2.13,1.78,0.6,1.67,1.39,3.06,1.57,8.2,3.04,0.0,1.33,1.62,2.04,2.69
