League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Egypt Egyptian Premier League,2023-01-11 09:45:00,13,El Daklyeh FC,National Bank of Egypt,3.7,3.02,2.16,1.09,7.5,1.43,2.65,2.45,1.52,1.5,2.33,1.95,1.8,1.76,1.39,1.22,0.83,0.5,0.93,1.25,2.18,2.43,7.3,1.8,1.36,1.69,2.11,2.8,3.5
Egypt Egyptian Premier League,2023-01-11 09:45:00,13,Smouha SC,El Geish,2.29,2.78,3.75,1.12,5.3,1.5,2.4,2.49,1.41,1.56,2.21,2.1,1.65,1.22,1.33,1.57,0.5,0.5,1.41,1.29,2.7,1.72,7.6,2.58,1.29,1.55,1.91,2.37,3.3
Egypt Egyptian Premier League,2023-01-11 14:00:00,13,Coca-Cola,Pyramids FC,3.53,2.98,2.11,1.07,7.0,1.36,2.9,1.97,1.66,1.42,2.62,1.91,1.8,1.83,1.33,1.25,2.0,1.17,1.25,1.75,3.0,2.48,6.5,1.84,1.48,1.83,2.31,3.1,0.0
Egypt Egyptian Premier League,2023-01-11 14:00:00,13,Al Ittihad,Zamalek,3.52,3.22,2.13,1.04,11.0,1.29,3.3,1.85,1.83,1.4,2.7,1.75,1.95,1.88,1.3,1.25,2.0,1.83,1.68,1.66,3.34,2.48,7.7,1.77,1.23,1.4,1.77,2.17,2.85
France Ligue 1,2023-01-11 15:00:00,18,Ajaccio,Reims,2.71,3.14,2.43,1.08,8.5,1.44,2.8,2.2,1.68,1.5,2.5,1.95,1.8,1.51,1.35,1.38,0.88,1.0,1.35,1.43,2.78,1.91,7.5,2.1,1.4,1.67,2.1,2.63,3.4
France Ligue 1,2023-01-11 15:00:00,18,Auxerre,Toulouse,2.71,3.32,2.33,1.04,9.5,1.25,3.8,1.83,1.87,1.36,3.0,1.67,2.1,1.52,1.36,1.49,1.13,0.5,1.54,1.37,2.91,2.1,8.0,1.95,1.36,1.62,2.0,2.5,3.3
France Ligue 1,2023-01-11 15:00:00,18,Clermont,Rennes,4.05,3.48,1.77,1.04,12.0,1.3,3.6,1.88,1.82,1.36,3.0,1.75,2.0,1.87,1.28,1.24,1.25,1.25,1.39,1.83,3.22,2.25,8.0,1.83,1.33,1.57,1.91,2.4,3.0
France Ligue 1,2023-01-11 15:00:00,18,Nantes,Olympique Lyonnais,3.33,3.48,1.95,1.03,11.0,1.25,3.8,1.75,2.1,1.36,3.0,1.67,2.1,1.69,1.36,1.36,1.63,0.88,1.57,1.82,3.39,2.0,9.5,2.1,1.3,1.51,1.85,2.4,3.2
France Ligue 1,2023-01-11 15:00:00,18,Brest,Lille,3.37,3.46,1.95,1.04,13.0,1.28,3.75,1.79,1.92,1.36,3.0,1.7,2.05,1.8,1.29,1.26,0.75,1.63,1.67,1.74,3.41,2.45,9.5,1.75,1.3,1.49,1.85,2.37,3.3
France Ligue 1,2023-01-11 17:00:00,18,Lorient,Monaco,3.17,3.55,1.99,1.03,15.0,1.22,4.33,1.75,2.1,1.33,3.25,1.62,2.2,1.85,1.27,1.26,1.63,2.38,1.59,1.92,3.51,2.63,8.0,1.62,1.3,1.53,1.85,2.3,3.0
France Ligue 1,2023-01-11 17:00:00,18,Nice,Montpellier,1.77,3.49,4.04,1.05,12.0,1.3,3.6,1.86,1.84,1.36,3.0,1.8,1.95,1.21,1.28,1.93,1.13,0.88,1.66,1.32,2.98,1.5,8.5,3.1,1.3,1.55,1.85,2.3,3.0
France Ligue 1,2023-01-11 17:00:00,18,PSG,Angers SCO,1.08,8.83,17.59,1.01,36.0,1.06,9.5,1.24,4.2,1.14,5.5,1.95,1.8,1.04,1.08,6.73,2.75,0.5,2.13,1.35,3.48,1.23,12.5,5.4,1.33,1.57,1.91,2.4,3.2
France Ligue 1,2023-01-11 17:00:00,18,Strasbourg,Lens,3.32,3.37,1.99,1.05,12.0,1.32,3.4,1.86,1.84,1.4,2.75,1.8,1.95,1.75,1.3,1.28,0.56,1.63,1.54,1.48,3.02,2.75,8.0,1.57,1.36,1.62,2.0,2.5,3.3
France Ligue 1,2023-01-11 17:00:00,18,Troyes,Olympique Marseille,3.88,3.65,1.76,1.03,15.0,1.24,4.2,1.75,2.1,1.33,3.25,1.7,2.05,2.1,1.25,1.19,1.13,2.13,1.76,1.62,3.38,3.05,10.0,1.53,1.3,1.55,1.85,2.3,3.0
