League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Portugal LigaPro,2022-12-28 14:00:00,14,Porto II,Farense,2.55,3.1,2.5,1.04,8.0,1.3,3.2,1.96,1.82,1.44,2.6,1.8,1.9,1.42,1.28,1.45,1.33,2.17,1.75,1.65,3.4,1.72,7.9,2.53,1.17,1.3,1.61,1.93,2.41
Turkey Süper Lig,2022-12-28 14:00:00,16,Fatih Karagümrük,Trabzonspor,3.4,3.5,2.05,1.03,10.65,1.27,3.61,1.81,1.98,1.35,2.95,1.7,2.1,1.8,1.33,1.35,1.14,1.57,1.62,1.86,3.48,2.4,8.0,1.73,1.25,1.57,1.91,2.4,3.28
Egypt Egyptian Premier League,2022-12-28 14:00:00,10,Ceramica Cleopatra,Al Ahly,5.31,4.0,1.5,1.04,13.0,1.25,3.65,1.85,1.85,1.36,2.95,1.83,1.9,2.5,1.25,1.12,1.6,3.0,1.71,2.19,3.9,3.02,7.8,1.57,1.33,1.7,2.16,2.43,3.8
Greece Super League,2022-12-28 14:30:00,15,Volos NFC,AEK Athens,5.5,3.8,1.57,1.01,9.3,1.26,3.54,1.95,1.91,1.36,3.0,1.95,1.8,2.4,1.23,1.12,1.86,2.0,1.38,1.57,2.95,3.7,9.0,1.37,1.34,1.63,2.1,2.85,4.0
France Ligue 1,2022-12-28 15:00:00,16,Clermont,Lille,4.33,3.7,1.75,1.04,10.0,1.25,3.8,1.8,2.02,1.33,3.25,1.7,2.05,1.93,1.28,1.22,1.43,1.43,1.41,1.76,3.17,2.65,7.6,1.75,1.36,1.62,2.0,2.5,3.3
Greece Super League,2022-12-28 15:00:00,15,Atromitos,PAOK,4.2,3.4,1.85,1.06,9.5,1.38,3.0,2.25,1.6,1.44,2.63,2.0,1.75,1.9,1.29,1.22,1.71,1.71,1.3,1.32,2.62,2.67,8.0,1.64,1.44,1.8,2.38,3.3,0.0
Portugal Liga NOS,2022-12-28 16:00:00,14,Portimonense,Casa Pia,2.3,3.1,3.0,1.07,9.0,1.4,2.95,2.2,1.63,1.44,2.63,1.91,1.91,1.36,1.28,1.6,1.43,2.17,1.6,1.17,2.77,1.75,8.0,2.42,1.18,1.34,1.61,2.02,2.7
Greece Super League,2022-12-28 16:30:00,15,Panathinaikos,OFI,1.3,4.6,10.0,1.04,11.0,1.3,3.5,2.05,1.81,1.36,3.0,2.38,1.53,1.03,1.12,3.5,2.75,0.83,1.47,1.08,2.55,1.14,11.0,7.5,1.44,1.88,2.45,3.5,0.0
Scotland Premiership,2022-12-28 16:45:00,19,Dundee United,Ross County,2.1,3.3,3.4,1.06,9.5,1.36,3.1,2.03,1.83,1.44,2.63,1.8,1.95,1.25,1.25,1.83,1.11,0.88,1.45,0.92,2.37,1.58,8.3,2.99,1.17,1.29,1.56,1.94,2.53
Scotland Premiership,2022-12-28 16:45:00,19,Kilmarnock,Aberdeen,3.4,3.4,2.1,1.03,8.4,1.33,3.1,2.0,1.85,1.44,2.63,1.8,1.95,1.59,1.32,1.38,1.75,0.78,1.42,1.43,2.85,1.81,8.0,2.44,1.18,1.31,1.59,1.99,2.61
Scotland Premiership,2022-12-28 16:45:00,19,Livingston,St. Mirren,2.4,3.25,2.9,1.07,9.5,1.4,3.0,2.17,1.65,1.44,2.63,1.95,1.8,1.38,1.28,1.6,1.88,0.5,1.35,1.2,2.55,2.18,7.9,1.99,1.18,1.27,1.52,1.88,2.42
Scotland Premiership,2022-12-28 16:45:00,19,Rangers,Motherwell,1.2,6.0,14.0,1.01,19.0,1.15,5.5,1.56,2.33,1.25,3.75,2.2,1.62,1.02,1.08,4.33,2.78,1.44,2.69,1.41,4.1,1.08,15.5,10.75,0.0,1.19,1.32,1.58,1.98
Scotland Premiership,2022-12-28 16:45:00,19,St. Johnstone,Hearts,2.9,3.1,2.45,1.07,9.5,1.38,3.0,2.17,1.64,1.5,2.5,1.95,1.8,1.6,1.28,1.38,1.38,1.0,1.04,1.23,2.27,2.91,8.2,1.61,1.15,1.33,1.62,2.0,2.57
Scotland Premiership,2022-12-28 17:00:00,19,Hibernian,Celtic,7.5,4.75,1.36,1.03,13.0,1.18,4.33,1.6,2.25,1.29,3.5,1.8,1.95,2.85,1.17,1.1,1.89,2.67,2.07,2.4,4.47,4.6,9.9,1.3,1.2,1.22,1.46,1.8,2.34
France Ligue 1,2022-12-28 17:00:00,16,PSG,Strasbourg,1.2,6.5,11.0,1.02,26.0,1.12,6.5,1.32,2.99,1.22,4.0,1.91,1.91,1.05,1.13,4.67,2.71,0.86,2.18,1.51,3.69,1.25,12.0,5.1,1.33,1.57,1.91,2.4,3.2
France Ligue 1,2022-12-28 17:00:00,16,Brest,Olympique Lyonnais,3.8,3.6,1.87,1.04,10.0,1.25,3.8,1.75,2.08,1.33,3.25,1.67,2.1,1.83,1.28,1.26,0.86,0.57,1.65,1.78,3.43,2.55,7.8,1.78,1.33,1.57,1.91,2.4,3.2
England Premier League,2022-12-28 17:00:00,17,Leeds United,Manchester City,9.5,6.0,1.29,1.01,24.0,1.13,6.4,1.44,2.75,1.22,4.0,1.8,1.95,3.5,1.13,1.07,1.57,1.83,1.66,2.0,3.66,6.0,9.0,1.21,1.19,1.38,1.68,2.15,2.95
Portugal Liga NOS,2022-12-28 18:15:00,14,Porto,FC Arouca,1.11,7.5,20.0,1.01,11.0,1.13,5.0,1.46,2.48,1.22,4.0,2.25,1.57,1.02,1.04,5.5,2.5,1.5,2.01,1.13,3.14,1.09,13.0,8.8,1.25,1.47,1.8,2.38,3.25
