League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
USA USL Championship,2023-03-18 22:30:00,0,El Paso Locomotive,Detroit City FC,1.85,3.62,3.8,1.05,9.0,1.25,3.75,1.8,1.99,1.33,3.25,1.7,2.05,1.22,1.28,1.8,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-03-18 22:30:00,9,Junior,Santa Fe,1.95,3.0,3.6,1.07,7.0,1.4,2.7,2.3,1.57,1.44,2.55,2.0,1.73,1.25,1.33,1.83,1.25,1.25,2.1,1.19,3.29,1.65,7.6,2.88,1.4,1.67,2.1,2.63,0.0
USA USL Championship,2023-03-18 23:00:00,0,Monterey Bay,Louisville City,4.2,3.6,1.67,1.04,10.0,1.2,4.33,1.6,2.2,1.29,3.5,1.62,2.2,2.1,1.22,1.19,3.0,3.0,0.0,1.31,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-03-18 23:00:00,0,Orange County SC,Tampa Bay Rowdies,2.1,3.25,3.0,1.05,9.0,1.25,3.75,1.73,2.0,1.36,3.0,1.67,2.1,1.32,1.3,1.6,0.0,0.0,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-03-18 23:00:00,0,Sacramento Republic,Charleston Battery,1.67,3.5,4.33,1.05,9.0,1.25,3.75,1.7,2.05,1.33,3.25,1.73,2.0,1.16,1.22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-03-18 23:30:00,0,LA Galaxy,Vancouver Whitecaps,1.67,4.0,4.5,1.03,12.5,1.19,4.2,1.65,2.2,1.29,3.5,1.62,2.2,1.19,1.23,2.15,0.0,0.0,0.0,0.91,0.91,1.45,9.0,3.3,1.16,1.43,1.67,2.05,2.6
Mexico Liga MX,2023-03-19 00:10:00,12,Guadalajara,América,3.07,3.43,2.3,1.05,9.5,1.26,3.5,1.78,1.95,1.36,3.0,1.67,2.1,1.57,1.31,1.37,1.54,1.88,1.84,1.84,3.68,2.28,8.0,1.85,1.22,1.44,1.85,2.29,3.08
South Korea K League 2,2023-03-19 01:30:00,4,Busan I'Park,Sangju Sangmu,3.8,3.2,1.85,1.05,8.0,1.33,3.0,2.05,1.67,1.42,2.62,1.85,1.85,1.88,1.3,1.25,0.0,3.0,0.0,1.22,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan J1 League,2023-03-19 02:00:00,5,Sanfrecce Hiroshima,Kashiwa Reysol,1.7,3.6,4.6,1.06,8.75,1.31,3.1,1.95,1.75,1.4,2.75,1.95,1.8,1.19,1.26,2.05,0.5,0.0,2.41,0.86,3.27,1.4,8.5,3.6,1.31,1.6,2.06,2.72,3.74
Japan J2 League,2023-03-19 02:00:00,5,Oita Trinita,JEF United,2.13,3.2,3.59,1.09,6.0,1.48,2.5,2.3,1.5,1.53,2.38,2.1,1.67,1.3,1.33,1.73,3.0,1.5,1.74,1.21,2.95,0.0,0.0,0.0,1.5,1.83,2.25,0.0,0.0
Japan J2 League,2023-03-19 02:00:00,5,Roasso Kumamoto,V-Varen Nagasaki,2.25,2.9,3.0,1.07,7.0,1.4,2.7,2.25,1.57,1.5,2.5,1.91,1.8,1.38,1.33,1.62,1.5,0.5,1.84,1.24,3.08,0.0,0.0,0.0,0.0,1.62,2.0,2.5,0.0
Japan J2 League,2023-03-19 02:00:00,5,Fagiano Okayama,Ventforet Kofu,2.3,3.0,2.87,1.04,7.9,1.35,2.88,2.1,1.67,1.44,2.63,1.83,1.83,1.4,1.35,1.55,2.0,1.0,1.51,0.85,2.36,0.0,0.0,0.0,0.0,1.62,2.0,2.5,0.0
Japan J2 League,2023-03-19 02:00:00,5,Fujieda MYFC,Tokyo Verdy,3.0,3.0,2.2,1.06,7.5,1.36,2.9,2.1,1.67,1.44,2.63,1.83,1.83,1.62,1.35,1.35,1.5,1.5,1.9,1.38,3.28,0.0,0.0,0.0,1.4,1.67,2.1,2.63,0.0
Japan J2 League,2023-03-19 02:00:00,5,Zweigen Kanazawa,Renofa Yamaguchi,2.6,3.0,2.5,1.05,8.0,1.33,3.0,2.05,1.7,1.44,2.63,1.8,1.91,1.48,1.36,1.45,0.0,3.0,1.6,1.0,2.6,1.98,7.5,2.2,0.0,1.58,2.03,2.65,0.0
Japan J2 League,2023-03-19 02:00:00,5,Iwaki,Tokushima Vortis,2.15,3.0,3.1,1.06,7.5,1.36,2.87,2.15,1.61,1.44,2.63,1.91,1.8,1.35,1.33,1.65,0.0,1.0,1.78,1.11,2.89,0.0,0.0,0.0,1.5,1.85,2.38,0.0,0.0
Japan J2 League,2023-03-19 02:00:00,5,Tochigi,Omiya Ardija,2.5,2.75,2.8,1.11,5.5,1.53,2.3,2.43,1.45,1.62,2.2,2.2,1.62,1.4,1.4,1.5,1.0,0.0,1.37,1.56,2.93,0.0,0.0,0.0,1.4,1.67,2.1,2.63,0.0
Japan J2 League,2023-03-19 02:00:00,5,Montedio Yamagata,Machida Zelvia,2.7,3.0,2.4,1.04,8.0,1.32,3.1,2.05,1.7,1.44,2.63,1.83,1.83,1.55,1.35,1.4,0.0,3.0,0.0,1.65,1.65,1.68,7.8,2.71,0.0,1.48,1.95,2.39,0.0
Japan J2 League,2023-03-19 02:00:00,5,Blaublitz Akita,Mito Hollyhock,2.55,2.87,2.62,1.08,6.5,1.42,2.62,2.3,1.53,1.53,2.38,2.0,1.73,1.43,1.36,1.5,3.0,0.5,1.0,1.2,2.2,1.95,7.6,2.23,0.0,1.41,1.75,2.19,2.63
South Korea K League 1,2023-03-19 02:00:00,4,Suwon Bluewings,Daejeon Citizen,2.2,3.0,3.0,1.06,8.5,1.32,3.1,2.0,1.7,1.44,2.63,1.8,1.91,1.35,1.3,1.61,0.0,1.0,1.56,1.43,2.99,1.82,7.5,2.4,1.47,1.88,2.4,3.4,4.9
South Korea K League 1,2023-03-19 02:00:00,4,Daegu,Jeonbuk Motors,3.2,3.1,2.05,1.05,9.25,1.29,3.3,1.91,1.8,1.4,2.75,1.73,2.0,1.71,1.29,1.31,1.0,0.0,1.42,1.42,2.84,2.29,7.5,1.85,1.49,1.89,2.52,3.42,5.1
Japan J2 League,2023-03-19 02:00:00,5,ThespaKusatsu Gunma,Vegalta Sendai,3.4,3.0,2.05,1.08,6.5,1.42,2.62,2.3,1.57,1.5,2.5,2.0,1.73,1.73,1.35,1.29,2.0,1.0,1.03,1.49,2.52,0.0,0.0,0.0,0.0,1.62,2.0,2.5,0.0
Japan J1 League,2023-03-19 02:00:00,5,Avispa Fukuoka,Shonan Bellmare,2.55,3.2,2.65,1.1,7.0,1.5,2.5,2.55,1.45,1.57,2.25,2.1,1.67,1.41,1.35,1.47,3.0,2.0,1.39,1.82,3.21,2.25,7.5,1.83,1.42,1.77,2.29,3.08,4.4
Australia A-League,2023-03-19 03:00:00,21,Melbourne Victory FC,Central Coast Mariners,2.15,3.75,2.9,1.03,16.75,1.18,4.33,1.65,2.1,1.3,3.4,1.53,2.38,1.4,1.29,1.65,1.11,1.22,1.51,1.73,3.24,1.72,9.5,2.38,1.12,1.29,1.51,1.88,2.37
South Korea K League 2,2023-03-19 04:00:00,4,Anyang,Seongnam,2.3,3.0,2.87,1.07,7.0,1.36,2.9,2.15,1.61,1.48,2.5,1.85,1.85,1.36,1.35,1.6,1.0,0.0,1.57,1.28,2.85,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0
South Korea K League 2,2023-03-19 04:00:00,4,Jeonnam Dragons,Gimpo Citizen,2.0,3.0,3.5,1.06,7.5,1.36,2.9,2.2,1.61,1.44,2.6,1.91,1.8,1.25,1.33,1.83,0.0,0.0,1.53,0.0,1.53,1.5,7.4,3.16,1.45,1.8,2.4,3.28,5.0
South Korea K League 1,2023-03-19 04:30:00,4,Ulsan,Suwon,1.5,3.8,5.5,1.04,11.0,1.23,3.8,1.7,2.0,1.33,3.25,1.83,1.83,1.14,1.22,2.35,3.0,1.0,0.91,1.08,1.99,1.3,9.5,4.58,1.39,1.9,2.21,2.98,4.3
Australia A-League,2023-03-19 05:00:00,21,Macarthur,Melbourne City FC,4.6,4.0,1.62,1.02,21.5,1.15,5.5,1.45,2.55,1.25,3.75,1.53,2.38,2.25,1.18,1.18,1.6,1.7,1.51,1.9,3.41,3.16,10.5,1.46,1.1,1.22,1.41,1.73,2.2
Czech Republic FNL,2023-03-19 06:30:00,19,Sparta Praha II,Chrudim,1.56,3.6,5.0,0.0,0.0,0.0,0.0,1.95,1.85,0.0,0.0,1.91,1.8,0.0,0.0,0.0,1.38,1.44,1.56,1.26,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-03-19 06:30:00,20,Blau-Weiß Linz,Amstetten,1.27,5.0,8.75,0.0,0.0,0.0,0.0,1.44,2.6,0.0,0.0,1.83,1.83,0.0,0.0,0.0,2.44,1.44,2.14,1.53,3.67,1.14,9.0,6.75,0.0,0.0,1.65,2.02,2.49
Slovakia 2. Liga,2023-03-19 06:30:00,21,Rača,Dubnica,2.3,3.6,2.63,0.0,0.0,0.0,0.0,1.85,1.95,0.0,0.0,1.8,1.91,0.0,0.0,0.0,0.9,0.7,1.65,1.71,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-03-19 07:00:00,24,Botev Vratsa,OFK Pirin,2.14,3.1,3.0,1.06,6.8,1.44,2.54,2.35,1.53,1.52,2.44,2.08,1.7,1.28,1.34,1.73,1.55,0.55,1.42,1.21,2.63,1.59,7.8,2.98,1.38,1.69,2.12,2.91,0.0
Romania Liga II,2023-03-19 07:00:00,1,Dinamo Bucureşti,SCM Gloria Buzău,2.11,3.24,3.36,0.0,0.0,0.0,0.0,2.17,1.67,0.0,0.0,1.85,1.88,1.27,1.32,1.65,1.47,1.63,1.54,1.79,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-03-19 07:30:00,4,Kuressaare,Vaprus,1.54,4.32,5.0,0.0,21.5,1.12,4.85,1.5,2.5,1.25,3.56,1.56,2.2,1.15,1.2,2.15,1.0,1.0,2.35,0.89,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Esiliiga,2023-03-19 07:30:00,4,Tallinna FC Flora U21,Legion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.51,1.02,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand Thai League T1,2023-03-19 07:30:00,24,Chonburi,Ratchaburi,1.93,3.19,3.54,1.04,11.75,1.28,3.37,1.98,1.75,1.4,2.75,1.78,1.95,1.23,1.28,1.84,1.92,1.36,2.19,1.49,3.68,1.47,7.7,3.25,0.0,1.61,2.07,2.78,0.0
Turkey 1. Lig,2023-03-19 07:30:00,31,Tuzlaspor,Denizlispor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.58,1.26,1.1,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Esiliiga,2023-03-19 07:30:00,4,Tallinna FC Levadia U21,Tabasalu Charma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.05,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey 1. Lig,2023-03-19 07:30:00,27,Manisa BBSK,Eyüpspor,2.66,3.25,2.3,1.04,12.0,1.26,3.47,1.9,1.9,1.38,2.8,1.7,2.05,1.65,1.27,1.32,1.75,1.58,1.71,1.42,3.13,2.7,4.8,1.87,0.0,0.0,1.82,0.0,0.0
Turkey 1. Lig,2023-03-19 07:30:00,27,Bandırmaspor,Adanaspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.67,1.45,1.3,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey 1. Lig,2023-03-19 07:30:00,27,BB Erzurumspor,Yeni Malatyaspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77,1.39,1.59,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey 1. Lig,2023-03-19 07:30:00,31,Bandırmaspor,Altay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,1.08,1.45,1.07,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania A Lyga,2023-03-19 08:00:00,4,Panevėžys,Kauno Žalgiris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand Thai League T1,2023-03-19 08:00:00,24,BEC Tero Sasana,Lampang,1.65,3.54,4.38,1.04,12.25,1.27,3.42,1.93,1.8,1.38,2.8,1.8,1.9,1.22,1.23,1.95,1.73,0.36,1.43,1.2,2.63,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Croatia Second NL,2023-03-19 08:00:00,19,NK Bjelovar,Zagorec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.33,1.8,1.21,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-03-19 08:00:00,18,Inhulets,Chornomorets,2.25,3.2,3.0,1.05,11.0,1.28,3.3,1.99,1.58,1.4,2.8,1.72,2.07,1.37,1.33,1.59,1.5,1.13,1.12,1.17,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,SD Amorebieta,UE Cornellà,1.73,3.1,4.75,0.0,0.0,0.0,0.0,2.35,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1.15,1.38,0.87,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,CD Atlético Baleares,Osasuna II,2.1,2.9,3.4,0.0,0.0,1.5,2.5,2.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.0,1.33,1.3,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,CD Alcoyano,SD Logroñés,2.25,2.75,3.25,0.0,0.0,1.53,2.3,2.58,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.08,1.14,0.96,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,Real Madrid II,Mérida AD,1.44,3.8,6.5,0.0,0.0,0.0,0.0,1.91,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.46,1.82,1.26,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,Ceuta,San Fernando CD,2.15,3.0,3.1,0.0,0.0,0.0,0.0,2.1,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2023-03-19 08:00:00,25,CD Tondela,CD Mafra,2.27,3.2,2.73,1.07,7.75,1.38,2.9,2.2,1.53,1.47,2.5,1.9,1.83,1.28,1.28,1.63,1.33,0.82,1.63,1.45,3.08,1.86,7.5,2.3,1.21,1.4,1.74,2.19,2.98
Portugal LigaPro,2023-03-19 08:00:00,25,Benfica II,UD Oliveirense,2.3,3.3,2.62,1.04,11.0,1.23,3.75,1.79,2.07,1.34,3.0,1.63,2.1,1.41,1.27,1.58,1.42,0.92,1.75,1.32,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia Russian Premier League,2023-03-19 08:00:00,20,Khimki,Rostov,3.9,3.76,1.88,1.01,9.5,1.25,3.48,1.78,2.04,1.37,2.96,1.72,2.05,1.78,1.29,1.3,1.0,1.88,1.25,1.42,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-19 08:00:00,28,CD Eldense,Real Sociedad II,1.67,3.2,5.2,0.0,0.0,0.0,0.0,2.3,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,1.21,1.34,1.24,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-03-19 08:15:00,29,VVV,Roda JC,2.26,3.52,3.02,1.01,9.9,1.24,3.55,1.84,1.98,1.36,3.0,1.67,2.13,1.38,1.3,1.63,1.43,1.21,1.49,1.52,3.01,1.71,7.9,2.62,1.2,1.33,1.66,2.02,2.69
Netherlands Eredivisie,2023-03-19 08:15:00,26,Groningen,Heerenveen,2.64,3.02,2.38,1.06,9.0,1.28,3.3,1.83,2.05,1.4,2.75,1.75,2.0,1.5,1.31,1.43,1.0,1.42,1.59,1.47,3.06,2.3,7.9,1.9,1.22,1.37,1.62,2.0,2.55
Italy Serie A,2023-03-19 08:30:00,27,Sampdoria,Hellas Verona,2.73,2.92,2.56,1.09,6.75,1.43,2.6,2.35,1.57,1.53,2.38,2.0,1.75,1.49,1.36,1.39,0.31,0.42,1.06,1.25,2.31,2.22,8.2,1.94,1.36,1.62,2.0,2.5,3.3
Thailand Thai League T1,2023-03-19 08:30:00,24,Port FC,Sukhothai,1.39,4.28,6.11,1.03,15.0,1.23,3.78,1.66,2.1,1.32,3.05,2.1,1.68,1.08,1.13,3.15,1.83,0.91,1.64,1.17,2.81,1.11,11.5,7.5,0.0,1.42,1.88,2.25,0.0
Poland Ekstraklasa,2023-03-19 08:30:00,25,Warta Poznań,Lechia Gdańsk,1.82,3.4,3.9,1.07,7.75,1.37,2.85,2.03,1.81,1.44,2.63,1.95,1.8,1.25,1.3,1.8,1.0,0.83,1.59,1.46,3.05,1.66,7.5,2.75,1.2,1.37,1.66,2.1,2.8
France Ligue 1,2023-03-19 09:00:00,28,Ajaccio,Monaco,4.2,3.45,1.74,1.06,8.75,1.32,3.1,2.01,1.83,1.4,2.75,1.95,1.8,2.2,1.28,1.12,0.77,2.15,1.36,1.79,3.15,3.13,7.7,1.57,1.46,1.85,2.52,3.48,4.95
Slovenia PrvaLiga,2023-03-19 09:00:00,28,Bravo,Gorica,1.83,3.36,3.7,1.05,10.25,1.31,3.17,1.94,1.74,1.42,2.65,1.82,1.88,1.23,1.27,1.82,1.31,0.85,1.81,1.31,3.12,1.43,8.1,3.54,0.0,1.54,1.96,2.57,0.0
Germany 3. Liga,2023-03-19 09:00:00,28,Elversberg,Hallescher FC,1.43,4.42,5.28,1.03,11.0,1.15,5.0,1.53,2.25,1.26,3.5,1.65,2.1,1.06,1.18,2.95,2.29,0.77,2.0,1.38,3.38,1.16,11.25,6.5,1.2,1.43,1.7,2.1,2.63
Serbia Prva Liga,2023-03-19 09:00:00,24,Grafičar,Jedinstvo Ub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.09,2.09,1.28,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League 2 Division One U23,2023-03-19 09:00:00,22,Manchester City U21,Manchester United U21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,1.68,1.35,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-03-19 09:00:00,18,Kolos Kovalivka,Minai,1.99,3.38,3.9,1.09,7.5,1.42,2.6,2.31,1.5,1.51,2.46,2.03,1.69,1.23,1.3,1.65,1.75,1.0,1.01,1.03,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand Thai League T1,2023-03-19 09:00:00,24,Bangkok Glass,Bangkok United,2.84,3.1,2.27,1.03,13.75,1.22,3.87,1.78,1.94,1.37,3.06,1.58,2.25,1.5,1.28,1.42,2.0,1.91,1.76,1.52,3.28,2.15,7.3,1.94,0.0,1.43,1.85,2.27,0.0
England FA Cup,2023-03-19 09:00:00,0,Sheffield United,Blackburn Rovers,1.8,3.45,3.35,1.05,9.75,1.27,3.4,1.85,1.97,1.36,3.0,1.8,1.95,1.17,1.24,2.2,2.5,2.5,1.99,1.34,3.33,1.22,10.0,5.0,1.21,1.43,1.7,2.1,2.63
Romania Liga II,2023-03-19 09:15:00,1,Oţelul Galaţi,CSM Iaşi,2.65,3.0,2.66,0.0,0.0,1.47,2.6,2.44,1.41,0.0,0.0,2.1,1.65,1.42,1.32,1.42,1.89,2.11,1.44,1.6,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-03-19 09:30:00,24,Arda,Levski Sofia,2.88,2.98,2.29,1.06,7.0,1.35,2.9,2.1,1.6,1.5,2.5,1.83,1.93,1.46,1.3,1.31,2.09,1.27,1.76,2.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Meistriliiga,2023-03-19 09:30:00,4,Harju Jalgpallikool,Nõmme Kalju,15.0,7.1,1.14,0.0,0.0,0.0,0.0,1.36,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.55,1.55,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary NB I,2023-03-19 09:30:00,24,Vasas,Paksi SE,2.4,3.3,2.5,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.18,1.16,1.21,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2023-03-19 09:30:00,38,Swansea City,Bristol City,2.31,3.06,2.71,1.05,8.0,1.33,3.0,2.1,1.67,1.44,2.63,1.8,1.91,1.38,1.33,1.62,1.33,1.06,1.6,1.18,2.78,1.58,8.1,3.02,1.24,1.5,1.83,2.25,3.2
Germany 2. Bundesliga,2023-03-19 09:30:00,25,Sandhausen,St. Pauli,3.35,3.3,2.01,1.06,9.0,1.29,3.25,1.91,1.97,1.4,2.75,1.8,1.91,1.83,1.29,1.25,1.09,1.0,1.48,1.63,3.11,2.6,7.0,1.74,1.25,1.48,1.87,2.39,3.28
