League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2023-01-21 03:00:00,13,Western United,Sydney FC,2.87,3.45,2.04,1.01,11.0,1.2,3.9,1.65,2.1,1.33,3.25,1.57,2.25,1.52,1.28,1.37,1.29,1.67,1.71,2.03,3.74,2.25,6.0,1.8,1.14,1.26,1.55,1.9,2.25
Australia A-League,2023-01-21 05:45:00,13,Brisbane Roar,Melbourne City FC,3.85,3.4,1.74,1.02,9.5,1.22,3.7,1.88,1.82,1.4,2.75,1.8,1.95,1.9,1.3,1.15,1.0,2.17,1.46,1.97,3.43,2.43,8.5,1.75,1.17,1.27,1.57,1.98,2.4
Portugal LigaPro,2023-01-21 08:00:00,17,Academico Viseu,CD Nacional,1.7,3.28,3.74,1.05,9.5,1.27,3.4,1.71,1.84,1.38,2.8,1.77,1.93,1.2,1.27,1.98,1.75,1.14,1.85,1.29,3.14,1.27,7.25,4.3,0.0,1.22,1.32,1.56,2.0
Australia A-League,2023-01-21 08:30:00,13,Perth Glory FC,Melbourne Victory FC,2.88,3.2,2.13,1.03,8.5,1.25,3.5,1.95,1.75,1.4,2.75,1.7,2.05,1.47,1.32,1.37,2.2,1.14,1.57,1.84,3.41,2.1,8.5,1.91,1.18,1.26,1.55,1.9,2.25
England Championship,2023-01-21 09:30:00,28,Coventry City,Norwich City,2.5,3.0,2.5,1.06,11.0,1.33,3.4,1.94,1.76,1.41,3.02,1.77,1.93,1.56,1.33,1.46,1.69,1.54,1.63,1.45,3.08,2.75,7.5,1.65,1.24,1.27,1.57,1.91,2.4
England Premier League,2023-01-21 09:30:00,21,Liverpool,Chelsea,1.67,3.55,4.1,1.04,11.5,1.21,4.1,1.67,2.07,1.3,3.4,1.62,2.2,1.22,1.27,1.95,2.22,1.1,2.37,1.64,4.01,1.52,8.5,3.0,1.26,1.43,1.7,2.1,2.7
Portugal LigaPro,2023-01-21 09:45:00,17,Belenenses,Vilafranquense,2.66,2.89,2.28,1.07,7.75,1.36,2.87,2.02,1.78,1.44,2.55,1.87,1.82,1.49,1.32,1.44,0.57,1.5,1.73,1.4,3.13,1.8,5.75,2.25,1.25,1.47,1.83,2.38,3.25
Germany 3. Liga,2023-01-21 10:00:00,19,Erzgebirge Aue,Bayreuth,1.71,3.29,3.56,1.03,11.0,1.22,4.0,1.75,1.79,1.32,3.1,1.7,2.0,1.2,1.22,2.1,0.75,0.56,1.73,1.33,3.06,1.3,9.4,4.6,1.2,1.38,1.67,2.12,2.85
Germany 3. Liga,2023-01-21 10:00:00,19,1860 München,Zwickau,1.52,3.44,4.49,1.03,11.0,1.25,3.8,1.7,1.85,1.33,3.0,1.72,2.0,1.13,1.27,2.2,2.11,0.67,1.85,1.45,3.3,1.38,9.0,3.88,0.0,1.24,1.48,1.73,2.1
Germany 3. Liga,2023-01-21 10:00:00,19,Elversberg,Ingolstadt,1.92,3.29,2.9,1.04,10.0,1.22,4.0,1.67,2.12,1.33,3.0,1.6,2.15,1.28,1.28,1.77,2.33,1.89,2.05,1.67,3.72,1.48,8.3,3.36,1.25,1.5,1.83,2.25,3.25
