League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Argentina Primera División,2023-04-16 21:30:00,12,Talleres Córdoba,San Lorenzo,2.07,3.1,3.88,1.09,8.0,1.47,2.7,2.25,1.58,1.5,2.32,2.15,1.68,1.22,1.28,1.87,1.5,1.4,1.53,1.41,2.94,1.55,6.0,2.9,0.0,1.57,1.88,2.4,0.0
Paraguay Division Profesional,2023-04-16 21:30:00,13,Sportivo Ameliano,Guaraní,2.95,3.05,2.25,0.0,0.0,0.0,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.83,1.33,1.26,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-04-16 21:30:00,10,Unión La Calera,O'Higgins,2.0,3.2,3.25,1.05,11.0,1.3,3.4,1.83,1.8,1.4,2.75,1.73,2.0,1.33,1.25,1.72,2.0,1.25,1.9,1.55,3.45,1.94,8.7,2.16,1.27,1.53,1.92,2.49,3.34
Bulgaria First League,2023-04-17 08:45:00,26,Botev Plovdiv,Spartak Varna,1.5,3.7,5.8,1.01,9.9,1.29,3.4,1.8,1.83,1.33,3.0,1.85,1.85,1.13,1.2,2.01,1.67,0.25,1.8,1.02,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2023-04-17 11:30:00,26,CSKA Sofia,Levski Sofia,2.16,3.0,3.3,1.09,6.0,1.48,2.5,2.48,1.5,1.54,2.45,2.1,1.67,1.28,1.29,1.5,2.67,1.42,1.68,1.97,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-04-17 11:30:00,4,Argeș,Chindia Târgovişte,2.7,2.8,2.7,1.11,6.0,1.5,2.3,2.44,1.49,1.57,2.25,2.2,1.63,1.5,1.33,1.25,1.0,1.06,1.45,1.45,2.9,1.94,8.1,2.2,1.51,1.92,2.52,3.48,5.2
Poland Ekstraklasa,2023-04-17 14:00:00,28,Stal Mielec,Miedź Legnica,2.2,3.2,3.4,1.08,9.2,1.4,2.96,2.15,1.67,1.47,2.58,1.95,1.8,1.31,1.28,1.68,1.31,0.38,1.5,1.42,2.92,1.94,8.9,2.15,1.24,1.47,1.83,2.33,3.08
Germany 3. Liga,2023-04-17 14:00:00,32,Viktoria Köln,MSV Duisburg,1.94,3.5,3.5,1.03,14.0,1.21,4.05,1.7,2.1,1.35,2.95,1.62,2.2,1.32,1.22,1.75,1.6,1.33,1.43,1.36,2.79,1.62,9.3,2.63,1.25,1.5,1.83,2.25,3.25
Sweden Allsvenskan,2023-04-17 14:00:00,3,Varberg,Sirius,2.62,3.3,2.52,1.03,8.5,1.25,3.5,1.93,1.95,1.35,2.9,1.75,2.05,1.52,1.25,1.42,1.0,1.0,0.45,1.83,2.28,2.28,7.5,1.85,1.12,1.25,1.48,1.83,2.3
Sweden Superettan,2023-04-17 14:00:00,3,Jönköpings Södra,Gefle,2.15,3.1,3.2,1.06,10.0,1.36,3.2,2.05,1.61,1.42,2.65,1.83,1.9,1.3,1.25,1.75,1.0,3.0,1.04,0.78,1.82,1.68,7.0,2.75,1.36,1.66,2.12,2.88,4.1
