League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England Championship,2023-04-18 15:45:00,43,Sheffield United,Bristol City,1.39,4.0,6.3,1.04,12.0,1.28,3.75,1.86,1.84,1.36,3.04,1.96,1.83,1.11,1.2,2.55,2.1,1.05,1.99,1.18,3.17,1.38,10.75,3.7,1.14,1.3,1.5,1.8,2.25
England Championship,2023-04-18 15:45:00,43,Sunderland,Huddersfield Town,1.59,3.55,4.6,1.05,12.0,1.3,3.6,1.87,1.83,1.38,2.93,1.8,1.98,1.24,1.24,1.98,1.33,0.76,1.45,1.03,2.48,1.45,9.8,3.38,1.24,1.57,2.0,2.4,3.14
England Championship,2023-04-18 15:45:00,43,Stoke City,Wigan Athletic,1.42,3.8,6.2,1.01,9.3,1.26,3.4,2.02,1.7,1.38,2.93,1.85,1.92,1.17,1.22,2.25,1.1,0.9,1.63,1.19,2.82,1.39,10.25,3.7,1.25,1.62,2.0,2.5,3.2
England National League,2023-04-18 15:45:00,38,Altrincham,Dagenham & Redbridge,2.2,3.4,3.0,1.04,10.0,1.25,3.75,1.67,2.0,1.33,3.25,1.62,2.2,1.44,1.29,1.55,1.57,1.14,1.58,1.25,2.83,1.63,9.0,2.54,0.0,1.3,1.6,1.96,2.44
England National League,2023-04-18 15:45:00,28,Gateshead,Dorking Wanderers,1.67,3.9,4.5,1.02,17.0,1.2,4.33,1.47,2.37,1.3,3.25,1.55,2.35,1.3,1.22,1.7,1.33,0.71,1.85,1.27,3.12,1.7,7.9,2.58,1.19,1.34,1.64,2.01,2.62
England National League,2023-04-18 15:45:00,28,Oldham Athletic,Southend United,2.87,3.2,2.35,1.04,12.0,1.25,3.5,1.85,1.8,1.4,2.75,1.7,2.05,1.55,1.28,1.4,1.67,1.24,1.4,1.43,2.83,2.83,8.0,1.6,1.26,1.37,1.69,2.09,2.75
England National League,2023-04-18 15:45:00,32,Chesterfield,Torquay United,1.4,4.33,7.0,1.04,10.0,1.25,3.75,1.61,2.1,1.33,3.25,2.0,1.73,1.06,1.18,3.0,1.95,1.05,1.92,1.19,3.11,1.22,11.5,4.75,0.0,1.22,1.4,1.75,2.15
England National League,2023-04-18 15:45:00,32,Halifax Town,Bromley,2.4,3.2,2.75,1.05,10.5,1.3,3.2,1.8,1.83,1.47,2.66,1.91,1.86,1.4,1.34,1.53,1.76,1.52,1.5,1.44,2.94,1.87,7.3,2.24,1.21,1.4,1.72,2.17,2.93
England EFL League Two,2023-04-18 15:45:00,43,Stevenage,Doncaster Rovers,1.57,3.75,6.5,1.07,8.5,1.38,3.0,2.15,1.67,1.45,2.6,2.35,1.57,1.07,1.2,2.7,2.24,1.0,1.79,1.1,2.89,1.17,12.5,6.6,1.4,1.67,2.1,2.63,3.6
England National League,2023-04-18 15:45:00,38,Barnet,Solihull Moors,2.5,3.3,2.55,1.05,9.0,1.25,3.75,1.67,2.0,1.36,3.0,1.67,2.1,1.4,1.29,1.55,1.81,1.15,1.54,1.39,2.93,1.64,9.4,2.49,0.0,1.25,1.5,1.81,2.23
England National League,2023-04-18 15:45:00,41,Wealdstone,Aldershot Town,2.5,3.4,2.55,1.05,9.0,1.25,3.75,1.61,2.05,1.36,3.0,1.7,2.05,1.28,1.22,1.72,1.6,1.19,1.43,1.31,2.74,1.89,8.7,2.11,1.19,1.38,1.67,2.11,2.79
England National League,2023-04-18 15:45:00,27,Wrexham,Yeovil Town,1.13,7.5,23.0,1.03,11.0,1.2,4.33,1.46,2.4,1.29,3.5,2.38,1.53,1.02,1.1,4.5,2.9,0.67,1.95,1.18,3.13,1.09,13.75,7.9,1.21,1.39,1.74,2.17,2.79
England EFL League Two,2023-04-18 15:45:00,43,Salford City,Hartlepool United,1.7,3.6,5.0,1.05,11.0,1.3,3.4,1.91,1.83,1.36,2.88,1.9,1.87,1.18,1.22,2.15,1.52,0.81,1.57,1.12,2.69,1.46,9.6,3.36,1.4,1.67,2.1,2.63,3.34
England EFL League Two,2023-04-18 15:45:00,43,Gillingham,Leyton Orient,2.87,3.0,2.7,1.11,7.0,1.48,2.48,2.45,1.5,1.56,2.3,2.05,1.75,1.47,1.35,1.42,1.67,1.8,1.27,1.29,2.56,2.1,8.2,2.02,1.57,2.0,2.5,3.34,0.0
England EFL League Two,2023-04-18 15:45:00,43,Newport County,Mansfield Town,2.75,3.1,2.75,1.02,10.25,1.31,3.1,2.3,1.57,1.5,2.5,1.91,1.8,1.44,1.36,1.44,1.2,1.62,1.49,1.49,2.98,1.95,8.7,2.15,1.4,1.67,2.1,2.63,3.7
England EFL League One,2023-04-18 15:45:00,43,Accrington Stanley,Peterborough United,4.1,3.6,1.64,1.04,12.0,1.3,3.5,1.75,1.95,1.36,2.9,1.78,2.0,1.87,1.25,1.28,1.1,1.33,1.45,1.41,2.86,3.07,8.5,1.51,1.21,1.5,1.8,2.25,2.88
England EFL League One,2023-04-18 15:45:00,43,Bristol Rovers,Sheffield Wednesday,4.65,3.65,1.56,1.04,12.0,1.28,3.75,1.78,1.92,1.36,2.95,1.72,2.05,1.83,1.29,1.25,1.19,1.71,1.51,1.58,3.09,3.07,8.5,1.51,1.22,1.48,1.73,2.1,2.7
England EFL League One,2023-04-18 15:45:00,43,Burton Albion,Bolton Wanderers,3.2,3.3,1.95,1.05,11.0,1.3,3.5,1.77,1.93,1.37,2.85,1.7,2.1,1.57,1.25,1.42,1.45,1.43,1.52,1.29,2.81,2.2,8.0,1.91,1.18,1.33,1.65,2.0,2.5
England EFL League One,2023-04-18 15:45:00,43,Cambridge United,Wycombe Wanderers,2.65,3.1,2.33,1.04,12.0,1.25,3.75,1.93,1.77,1.34,3.0,1.62,2.2,1.55,1.25,1.45,1.33,1.29,1.36,1.48,2.84,1.92,9.3,2.15,1.17,1.31,1.55,1.95,2.25
England EFL League One,2023-04-18 15:45:00,43,Exeter City,Derby County,3.3,3.2,1.95,1.04,12.0,1.3,3.5,1.9,1.8,1.36,2.95,1.72,2.1,1.52,1.25,1.5,1.52,1.33,1.47,1.57,3.04,2.29,9.2,1.85,1.16,1.32,1.55,1.95,2.25
England EFL League One,2023-04-18 15:45:00,43,Forest Green Rovers,Fleetwood Town,2.98,3.05,2.15,1.05,11.0,1.3,3.5,2.04,1.69,1.37,2.85,1.7,2.1,1.57,1.25,1.42,0.76,1.33,1.17,1.28,2.45,2.25,9.0,1.86,1.21,1.55,1.95,2.3,2.93
England EFL League Two,2023-04-18 15:45:00,43,Rochdale,Tranmere Rovers,2.65,3.1,2.8,1.08,8.0,1.42,2.8,2.25,1.57,1.49,2.45,1.95,1.83,1.45,1.3,1.47,0.76,0.95,1.26,1.26,2.52,1.84,9.0,2.32,1.21,1.48,1.73,2.1,2.7
England EFL League One,2023-04-18 15:45:00,43,Lincoln City,Barnsley,4.05,3.35,1.71,1.04,12.0,1.33,3.2,1.91,1.79,1.36,2.9,1.83,1.95,1.57,1.25,1.47,1.55,1.67,1.18,1.39,2.57,2.7,9.2,1.65,1.21,1.55,1.9,2.3,2.88
England EFL League One,2023-04-18 15:45:00,43,Ipswich Town,Port Vale,1.16,5.6,11.0,1.03,13.0,1.22,4.2,1.59,2.2,1.3,3.2,1.9,1.87,1.1,1.16,2.75,2.29,0.95,2.06,1.3,3.36,1.14,13.5,6.9,1.19,1.48,1.73,2.1,2.7
England EFL League One,2023-04-18 15:45:00,43,Oxford United,Portsmouth,2.16,3.05,2.96,1.06,10.0,1.35,3.2,1.98,1.73,1.44,2.63,1.91,1.91,1.38,1.25,1.62,0.95,1.43,1.8,1.38,3.18,1.66,9.5,2.59,1.2,1.43,1.7,2.1,2.63
England EFL League One,2023-04-18 15:45:00,43,Shrewsbury Town,Plymouth Argyle,3.3,3.2,1.95,1.04,11.0,1.28,3.45,1.93,1.77,1.4,2.75,1.75,2.0,1.55,1.31,1.39,1.65,1.62,1.39,1.35,2.74,2.43,8.5,1.75,1.18,1.32,1.65,2.0,2.5
England EFL League Two,2023-04-18 15:45:00,43,Carlisle United,Stockport County,2.6,3.1,2.9,1.09,7.5,1.47,2.55,2.3,1.57,1.49,2.45,1.95,1.8,1.42,1.3,1.52,1.9,1.57,1.57,1.45,3.02,2.07,8.9,2.01,1.24,1.5,1.8,2.25,3.08
England EFL League Two,2023-04-18 15:45:00,43,Crawley Town,Colchester United,2.45,3.2,2.9,1.06,10.0,1.35,3.2,2.05,1.7,1.41,2.7,1.8,1.95,1.42,1.28,1.55,1.52,1.0,1.29,0.93,2.22,2.08,9.1,1.99,1.21,1.48,1.73,2.1,2.7
England EFL League Two,2023-04-18 15:45:00,43,Grimsby Town,Barrow,2.4,3.1,3.1,1.08,8.0,1.44,2.75,2.3,1.57,1.48,2.45,2.0,1.8,1.36,1.3,1.6,1.1,1.1,1.61,1.3,2.91,1.78,8.8,2.44,1.27,1.57,1.91,2.4,3.34
England EFL League Two,2023-04-18 15:45:00,43,Harrogate Town,Walsall,2.6,3.1,2.87,1.08,7.0,1.4,2.75,2.25,1.57,1.5,2.4,1.95,1.83,1.42,1.33,1.5,1.14,0.86,1.49,1.13,2.62,1.93,8.9,2.16,1.21,1.55,1.88,2.3,2.88
England EFL League One,2023-04-18 15:45:00,43,Milton Keynes Dons,Charlton Athletic,2.2,3.1,2.85,1.05,10.75,1.3,3.3,1.93,1.77,1.4,2.75,1.8,1.95,1.5,1.32,1.42,0.86,1.14,1.3,1.16,2.46,1.85,9.1,2.3,1.21,1.57,2.0,2.4,2.93
England Championship,2023-04-18 16:00:00,43,Millwall,Birmingham City,1.57,3.4,5.1,1.07,9.5,1.38,3.1,2.22,1.58,1.49,2.54,1.95,1.73,1.2,1.3,1.91,1.86,1.1,1.64,1.29,2.93,1.51,9.1,3.24,1.44,1.73,2.2,2.84,3.98
Egypt Egyptian Premier League,2023-04-18 16:15:00,26,ENPPI,Aswan FC,2.25,2.8,3.1,1.05,7.2,1.44,2.4,2.25,1.57,1.5,2.5,2.0,1.73,1.35,1.34,1.6,0.92,1.17,1.12,1.14,2.26,1.7,8.9,2.53,1.24,1.45,1.74,2.15,3.08
Egypt Egyptian Premier League,2023-04-18 16:15:00,26,Pyramids FC,El Daklyeh FC,1.36,4.2,8.0,1.04,13.0,1.26,3.55,1.75,1.91,1.35,3.0,2.02,1.76,1.08,1.14,2.39,2.4,1.0,1.63,1.29,2.92,1.3,10.25,4.2,1.29,1.6,1.98,2.5,3.42
Colombia Categoria Primera A,2023-04-18 20:00:00,14,Once Caldas,Alianza Petrolera,2.0,3.0,3.5,1.08,7.25,1.4,2.7,2.2,1.53,1.47,2.4,1.95,1.75,1.29,1.33,1.68,1.0,0.4,1.59,1.07,2.66,1.55,8.7,3.06,1.51,1.98,2.52,3.48,0.0
7489,2023-04-18 20:05:00,17,Zacatepec Siglo XXI,Pumas Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.75,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
