League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
8595,2023-01-29 21:30:00,1,Boca Juniors,Atlético Tucumán,1.75,3.26,5.29,1.09,6.0,1.5,2.4,2.5,1.45,1.57,2.25,2.38,1.53,1.2,1.3,2.0,3.0,0.0,0.0,0.0,0.0,1.55,7.5,3.1,1.27,1.53,1.91,2.46,3.34
Egypt Egyptian Premier League,2023-01-30 12:00:00,16,National Bank of Egypt,Ghazl El Mehalla,1.91,2.42,1.53,1.05,7.2,1.4,2.64,2.44,1.49,1.49,2.51,2.03,1.7,1.17,1.32,2.04,1.13,1.25,1.53,1.04,2.57,1.62,7.9,2.82,1.27,1.57,1.93,2.41,3.3
Greece Super League,2023-01-30 13:00:00,20,PAOK,Levadiakos,1.23,4.95,9.6,1.03,13.0,1.25,3.75,1.79,1.91,1.33,3.25,2.63,1.44,1.04,1.13,3.9,2.3,0.3,1.98,1.02,3.0,1.07,11.0,10.0,1.32,1.6,2.05,2.8,4.0
Greece Super League,2023-01-30 14:30:00,20,Lamia,Ionikos,2.09,3.15,3.15,1.1,7.0,1.5,2.55,2.45,1.52,1.53,2.38,2.1,1.67,1.27,1.33,1.71,0.7,0.6,1.13,1.06,2.19,1.71,7.3,2.68,1.53,1.98,2.7,3.9,5.3
Poland Ekstraklasa,2023-01-30 15:00:00,18,Cracovia Kraków,Górnik Zabrze,2.03,3.23,2.85,1.07,7.5,1.33,3.2,1.87,1.73,1.4,2.75,1.8,1.95,1.31,1.31,1.68,1.7,1.33,1.61,1.63,3.24,1.79,7.7,2.47,1.21,1.42,1.77,2.23,2.98
Germany 3. Liga,2023-01-30 15:00:00,20,1860 München,Dynamo Dresden,1.27,2.52,3.32,1.06,8.0,1.3,3.3,2.04,1.84,1.4,2.75,1.75,2.0,1.3,1.25,1.7,2.0,1.7,1.86,1.23,3.09,1.68,8.0,2.6,1.2,1.43,1.7,2.1,2.63
Romania Liga I,2023-01-30 15:00:00,23,Voluntari,CFR Cluj,2.16,1.96,1.58,1.09,6.5,1.49,2.55,2.41,1.5,1.5,2.4,2.05,1.72,1.78,1.25,1.17,1.25,2.17,1.34,1.48,2.82,2.32,6.75,1.92,1.47,1.74,2.45,3.4,5.0
Portugal LigaPro,2023-01-30 15:00:00,18,Belenenses,CD Trofense,1.21,2.76,4.09,1.04,8.0,1.3,3.2,2.0,1.77,1.43,2.89,1.83,1.98,1.29,1.33,1.76,0.56,0.7,1.68,1.26,2.94,1.54,6.0,2.75,1.13,1.28,1.52,1.89,2.42
Netherlands Eerste Divisie,2023-01-30 16:00:00,18,Roda JC,PEC Zwolle,2.71,3.48,2.3,1.02,15.0,1.2,4.5,1.65,2.25,1.29,3.35,1.53,2.4,1.62,1.22,1.44,1.55,2.7,1.73,2.0,3.73,2.62,7.9,1.73,1.19,1.4,1.75,2.16,2.84
Netherlands Eerste Divisie,2023-01-30 16:00:00,22,PSV II,Willem II,3.5,3.4,1.95,1.05,9.0,1.29,3.5,1.91,1.8,1.36,3.0,1.8,1.91,1.75,1.3,1.25,1.45,1.33,1.24,1.48,2.72,3.05,5.5,1.42,1.28,1.63,1.86,2.52,3.48
