League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2022-12-10 03:00:00,7,Wellington Phoenix,Western Sydney Wanderers,2.81,3.27,2.45,1.01,11.0,1.18,4.2,1.67,2.08,1.33,3.25,1.57,2.25,1.62,1.29,1.47,1.25,3.0,1.53,1.36,2.89,2.1,8.5,1.91,0.0,1.27,1.52,1.93,2.42
China Chinese Super League,2022-12-10 04:00:00,30,Hebei CFFC,Beijing Guoan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.71,0.72,1.59,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia A-League,2022-12-10 05:45:00,7,Sydney FC,Melbourne City FC,2.8,3.48,2.34,1.03,13.0,1.21,4.35,1.67,2.08,1.33,3.25,1.62,2.2,1.55,1.25,1.41,0.33,3.0,2.06,1.78,3.84,1.95,8.0,2.1,0.0,1.32,1.61,2.02,2.62
Australia A-League,2022-12-10 08:30:00,7,Perth Glory FC,Western United,2.41,3.55,2.68,1.02,14.0,1.2,4.4,1.65,2.12,1.3,3.4,1.53,2.38,1.6,1.23,1.4,0.0,1.0,0.0,1.17,1.17,2.1,8.5,1.91,0.0,1.27,1.52,1.88,2.42
China Chinese Super League,2022-12-10 08:30:00,30,Hangzhou,Meizhou Hakka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.27,1.63,1.47,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-10 08:30:00,30,Guangzhou Evergrande,Guangzhou R&F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.53,1.17,0.82,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2022-12-10 08:30:00,30,Chengdu Better City FC,Shanghai SIPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.64,1.8,1.67,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2022-12-10 09:00:00,20,Bravo,Koper,2.65,3.1,2.4,1.03,8.5,1.3,3.08,1.95,1.75,1.4,2.68,1.76,1.93,1.47,1.28,1.4,1.78,1.56,1.85,1.95,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2022-12-10 09:00:00,22,Blackburn Rovers,Preston North End,2.2,3.37,3.25,1.07,9.0,1.4,3.0,2.03,1.7,1.44,2.63,1.83,1.83,1.31,1.32,1.66,2.4,1.8,1.46,1.25,2.71,1.74,7.0,2.6,1.24,1.55,1.9,2.3,3.3
China Chinese Super League,2022-12-10 09:00:00,30,Tianjin Teda,Henan Jianye,2.0,3.4,3.8,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,2.05,1.7,0.0,0.0,0.0,1.6,1.57,1.4,1.59,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2022-12-10 09:30:00,21,Ipswich Town,Peterborough United,1.75,3.5,4.3,1.04,12.0,1.28,3.6,2.05,1.68,1.38,2.8,1.87,1.82,1.16,1.24,2.25,1.9,0.9,2.21,1.44,3.65,1.38,8.5,3.8,1.18,1.34,1.61,2.02,2.7
England EFL League One,2022-12-10 09:30:00,21,Shrewsbury Town,Bolton Wanderers,3.03,3.18,2.24,1.06,9.5,1.38,3.0,2.1,1.65,1.46,2.64,1.9,1.87,1.63,1.28,1.36,1.4,1.33,1.31,1.38,2.69,2.43,7.5,1.79,0.0,1.3,1.55,1.93,2.5
England Championship,2022-12-10 09:30:00,22,Rotherham United,Bristol City,2.28,3.3,3.13,1.06,10.0,1.33,3.3,1.98,1.74,1.4,2.75,1.8,1.91,1.53,1.3,1.42,1.5,0.9,1.48,1.15,2.63,1.8,7.5,2.43,1.18,1.27,1.57,1.98,2.4
