League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Turkey Süper Lig,2023-02-17 14:00:00,25,İstanbulspor,Sivasspor,3.25,3.65,2.08,0.0,0.0,0.0,0.0,1.75,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.18,1.2,1.43,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-02-17 14:30:00,21,Paderborn,Kaiserslautern,1.78,3.75,3.85,1.04,10.0,1.22,4.0,1.67,2.2,1.33,3.0,1.6,2.15,1.26,1.26,1.85,2.1,1.9,2.29,1.37,3.66,1.82,8.0,2.33,1.16,1.32,1.65,2.0,2.5
Germany 2. Bundesliga,2023-02-17 14:30:00,21,Eintracht Braunschweig,Holstein Kiel,2.63,3.45,2.4,1.04,11.5,1.21,3.9,1.7,2.15,1.33,3.0,1.58,2.2,1.47,1.22,1.45,1.4,1.3,1.65,1.71,3.36,2.1,8.0,1.91,1.16,1.31,1.65,2.0,2.5
Denmark Superliga,2023-02-17 15:00:00,18,AaB,AGF,2.7,3.35,2.55,1.05,7.5,1.32,3.1,1.97,1.83,1.44,2.63,1.91,1.91,1.45,1.35,1.37,0.88,1.22,1.42,1.52,2.94,2.0,7.0,2.2,1.36,1.66,2.12,2.9,4.1
Germany 3. Liga,2023-02-17 15:00:00,23,Wehen Wiesbaden,Erzgebirge Aue,1.7,3.55,4.6,1.03,11.0,1.22,4.0,1.7,2.1,1.3,3.2,1.65,2.1,1.13,1.25,2.25,2.1,1.0,2.04,1.56,3.6,0.0,0.0,0.0,0.0,1.28,1.57,1.91,2.4
Romania Liga I,2023-02-17 15:00:00,26,Mioveni,Rapid Bucureşti,4.0,3.1,2.0,1.08,6.5,1.49,2.55,2.44,1.45,1.53,2.38,2.15,1.65,1.66,1.3,1.2,0.67,1.25,1.32,1.36,2.68,2.78,7.5,1.64,0.0,1.85,0.0,0.0,0.0
Portugal LigaPro,2023-02-17 15:00:00,21,CD Tondela,Academico Viseu,2.54,3.08,2.81,1.08,7.0,1.36,2.95,2.07,1.62,1.46,2.55,1.83,1.93,1.45,1.28,1.47,1.4,1.44,1.68,1.67,3.35,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0
Switzerland Challenge League,2023-02-17 15:30:00,22,FC Schaffhausen,Aarau,2.89,3.8,2.24,0.0,0.0,0.0,0.0,1.56,2.29,0.0,0.0,1.5,2.5,0.0,0.0,0.0,1.4,1.2,1.5,1.57,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-17 15:30:00,22,Wil,Neuchâtel Xamax,1.73,3.98,4.38,0.0,0.0,0.0,0.0,1.62,2.17,0.0,0.0,1.62,2.2,0.0,0.0,0.0,2.6,0.2,1.71,1.42,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-17 15:30:00,22,Yverdon Sport,Vaduz,1.99,3.9,3.36,0.0,0.0,0.0,0.0,1.6,2.21,0.0,0.0,1.62,2.2,0.0,0.0,0.0,2.2,0.7,1.7,1.79,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-02-17 16:00:00,22,RKC Waalwijk,Fortuna Sittard,2.06,3.45,2.95,1.04,13.0,1.24,3.89,1.75,1.97,1.36,3.2,1.66,2.2,1.36,1.25,1.72,1.8,1.4,1.52,1.29,2.81,1.68,8.0,2.5,1.17,1.33,1.54,1.85,2.3
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,ADO Den Haag,PEC Zwolle,3.94,4.12,1.8,1.02,17.0,1.17,4.75,1.5,2.31,1.26,3.5,1.56,2.36,2.05,1.2,1.25,1.33,2.55,1.88,1.91,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,Almere City,Helmond Sport,1.56,4.31,5.44,1.02,15.0,1.22,4.2,1.68,2.05,1.3,3.2,1.75,2.0,1.14,1.18,2.45,1.92,0.67,1.5,1.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,Dordrecht,VVV,3.11,3.59,2.25,1.03,13.0,1.25,3.75,1.72,2.0,1.33,3.1,1.63,2.22,1.65,1.25,1.38,1.27,1.83,1.32,1.41,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,Heracles,Willem II,2.09,3.61,3.45,1.04,13.0,1.25,3.75,1.83,2.01,1.34,3.0,1.68,2.15,1.35,1.25,1.72,2.55,1.33,1.87,1.5,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,Telstar,PSV II,2.06,3.45,3.64,1.04,12.0,1.3,3.5,1.97,1.85,1.36,2.9,1.75,2.05,1.3,1.25,1.75,1.5,1.17,1.43,1.17,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,Oss,Eindhoven,3.38,3.61,2.09,1.05,11.0,1.3,3.5,1.92,1.88,1.37,2.85,1.75,2.05,1.65,1.27,1.35,1.08,1.25,1.31,1.27,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-02-17 16:00:00,25,AZ II,Den Bosch,2.03,3.47,3.23,1.0,13.0,1.22,4.0,1.68,2.05,1.3,3.4,1.57,2.25,1.3,1.2,1.8,1.83,0.64,1.87,1.21,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-17 16:15:00,22,Thun,Stade Lausanne-Ouchy,2.27,3.64,2.93,0.0,0.0,0.0,0.0,1.78,1.97,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.5,1.5,1.9,1.59,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-17 16:30:00,21,Widzew Łódź,Śląsk Wrocław,2.0,3.3,3.45,1.06,8.0,1.3,3.3,1.92,1.84,1.4,2.75,1.78,2.0,1.22,1.25,1.8,1.5,1.22,1.91,1.36,3.27,1.55,8.5,2.91,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-02-17 16:30:00,21,Augsburg,Hoffenheim,2.57,3.48,2.33,1.03,15.0,1.22,4.33,1.63,2.15,1.33,3.25,1.53,2.38,1.53,1.28,1.44,1.1,0.89,1.42,1.23,2.65,2.09,8.1,2.06,1.27,1.53,1.91,2.47,3.28
Italy Serie B,2023-02-17 16:30:00,25,Pisa,Venezia,2.2,3.05,3.35,1.08,7.0,1.4,2.75,2.28,1.58,1.44,2.62,1.94,1.82,1.31,1.33,1.69,1.55,1.36,1.58,1.63,3.21,1.69,8.0,2.63,1.21,1.4,1.71,2.2,3.0
Belgium Pro League,2023-02-17 16:45:00,26,KV Mechelen,KRC Genk,3.5,3.6,2.0,1.02,15.0,1.2,4.33,1.74,2.1,1.29,3.3,1.58,2.25,2.05,1.2,1.22,1.69,2.33,1.9,1.59,3.49,2.6,8.5,1.67,1.12,1.27,1.55,1.85,2.25
Italy Serie A,2023-02-17 16:45:00,23,Sassuolo,Napoli,5.3,4.6,1.55,1.02,12.0,1.18,4.5,1.58,2.38,1.3,3.4,1.75,2.0,2.4,1.22,1.15,1.4,2.55,1.54,1.77,3.31,3.05,8.0,1.5,1.33,1.55,1.88,2.35,3.1
8741,2023-02-17 16:45:00,1,Cork City,Bohemians,2.7,3.1,2.45,1.05,8.0,1.33,3.0,1.8,1.85,1.44,2.63,1.8,1.95,1.37,1.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,2023-02-17 16:45:00,1,Dundalk,UCD,1.29,4.75,9.0,1.02,12.0,1.2,4.0,1.6,2.1,1.3,3.2,1.95,1.75,1.03,1.13,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,2023-02-17 16:45:00,1,Shelbourne,Drogheda United,1.53,3.7,5.8,1.02,9.5,1.25,3.5,1.73,1.91,1.4,2.75,2.05,1.7,1.13,1.22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,2023-02-17 16:45:00,1,St Patrick's Athl.,Derry City,2.88,3.0,2.38,1.07,7.0,1.38,2.8,2.1,1.6,1.5,2.5,1.95,1.8,1.52,1.28,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-02-17 16:45:00,2,Penybont,Cardiff MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.45,1.61,1.09,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-17 17:00:00,24,Auxerre,Olympique Lyonnais,4.6,3.95,1.72,1.03,11.0,1.25,3.8,1.8,2.02,1.36,3.0,1.8,1.95,2.1,1.28,1.15,0.91,1.27,1.63,1.7,3.33,2.73,8.3,1.67,1.3,1.58,1.99,2.61,3.48
Spain Segunda División,2023-02-17 17:00:00,28,FC Cartagena,Real Oviedo,2.35,2.8,3.3,1.12,6.0,1.65,2.17,2.62,1.37,1.68,2.12,2.25,1.55,1.31,1.39,1.55,1.29,1.08,1.72,1.21,2.93,1.59,8.0,2.9,1.32,1.6,2.05,2.8,4.0
England Championship,2023-02-17 17:00:00,33,Cardiff City,Reading,2.2,3.3,3.3,1.08,8.5,1.42,2.9,2.28,1.58,1.5,2.5,2.0,1.73,1.33,1.3,1.68,1.06,0.69,1.61,1.24,2.85,1.82,8.0,2.33,1.25,1.55,1.9,2.3,3.28
Spain La Liga,2023-02-17 17:00:00,22,Girona FC,Almería,1.7,3.85,4.9,1.04,9.5,1.27,3.6,1.83,1.98,1.4,2.75,1.8,1.95,1.18,1.3,1.95,1.64,0.3,1.9,1.28,3.18,1.42,8.3,3.8,1.34,1.7,2.1,2.65,4.05
Portugal Liga NOS,2023-02-17 17:15:00,21,Gil Vicente,FC Vizela,2.35,3.1,2.85,1.05,10.0,1.33,3.25,1.98,1.77,1.41,2.65,1.75,1.93,1.42,1.32,1.51,1.2,1.1,1.66,1.48,3.14,1.51,9.0,3.06,0.0,1.23,1.43,1.83,2.25
Paraguay Division Profesional,2023-02-17 18:00:00,4,Resistencia,Guaraní,4.0,3.4,1.8,0.0,0.0,0.0,0.0,1.73,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.16,1.3,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-02-17 18:00:00,4,Gimnasia La Plata,Instituto,2.67,2.83,2.62,1.11,6.0,1.5,2.4,2.57,1.41,1.53,2.38,2.1,1.67,1.45,1.3,1.45,0.0,3.0,1.83,1.26,3.09,2.28,8.0,1.85,1.21,1.41,1.75,2.19,2.93
Paraguay Division Profesional,2023-02-17 20:30:00,4,Guaireña,Cerro Porteño,4.0,3.4,1.8,0.0,0.0,0.0,0.0,1.8,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.9,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-02-17 21:00:00,3,Cerro Largo,Danubio,2.25,2.8,3.4,1.12,5.75,1.5,2.5,2.47,1.48,1.52,2.35,2.1,1.65,1.31,1.4,1.53,3.0,1.0,1.02,0.93,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
