League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
France Ligue 2,2022-12-30 15:05:00,17,Saint-Étienne,Caen,2.5,3.1,2.8,1.08,7.0,1.36,2.95,2.2,1.64,1.44,2.6,1.85,1.83,1.42,1.33,1.5,1.14,0.75,1.62,1.32,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2022-12-30 15:15:00,15,Celta de Vigo,Sevilla FC,2.2,3.1,3.3,1.07,8.0,1.38,2.8,2.23,1.65,1.5,2.5,1.95,1.8,1.37,1.37,1.5,1.14,1.14,1.58,1.37,2.95,1.66,5.5,2.55,1.5,1.85,2.38,3.0,4.7
Spain La Liga,2022-12-30 15:15:00,15,Cádiz,Almería,2.25,3.1,3.2,1.09,7.0,1.4,2.7,2.23,1.65,1.5,2.5,1.95,1.8,1.33,1.34,1.58,0.86,0.14,1.26,1.14,2.4,1.58,5.75,2.75,1.33,1.57,1.91,2.4,3.2
Portugal Liga NOS,2022-12-30 16:00:00,14,FC Vizela,Vitória Guimarães,2.15,3.25,3.25,1.06,7.5,1.33,3.0,2.07,1.65,1.44,2.63,1.91,1.91,1.34,1.35,1.62,0.67,1.17,2.07,1.33,3.4,1.77,6.25,2.82,0.0,1.3,1.55,2.0,2.5
Portugal LigaPro,2022-12-30 16:00:00,14,CD Trofense,Torreense,2.6,3.25,2.8,1.08,7.0,1.38,2.9,2.09,1.61,1.5,2.5,1.91,1.8,1.44,1.35,1.51,0.5,1.0,1.47,1.39,2.86,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0
England EFL League One,2022-12-30 16:45:00,24,Derby County,Cambridge United,1.5,4.0,6.0,1.05,8.0,1.3,3.2,2.0,1.75,1.44,2.63,2.1,1.67,1.06,1.2,2.55,2.0,0.7,1.64,1.23,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2022-12-30 16:45:00,24,Lincoln City,Bolton Wanderers,3.2,3.25,2.25,1.05,10.25,1.3,3.15,2.0,1.8,1.4,2.75,1.8,1.95,1.6,1.25,1.4,1.4,1.2,1.22,1.36,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2022-12-30 16:45:00,24,Newport County,Leyton Orient,3.3,3.0,2.3,1.07,7.5,1.4,2.8,2.23,1.6,1.5,2.5,1.91,1.8,1.5,1.3,1.4,0.91,2.3,1.3,1.47,2.77,0.0,0.0,0.0,1.35,1.65,2.12,2.9,0.0
England EFL League Two,2022-12-30 16:45:00,24,Stevenage,Crawley Town,1.57,3.9,5.5,1.05,11.0,1.25,3.5,1.9,1.9,1.36,3.0,1.83,1.83,1.14,1.17,2.35,2.55,0.5,1.64,1.13,2.77,0.0,0.0,0.0,1.24,1.45,1.8,2.35,3.2
England Championship,2022-12-30 16:45:00,25,Birmingham City,Hull City,2.0,3.3,3.75,1.05,7.5,1.33,3.0,2.25,1.58,1.44,2.63,1.91,1.8,1.17,1.32,1.8,1.42,1.18,1.38,1.12,2.5,1.64,8.0,2.67,0.0,1.5,1.83,2.25,0.0
England Championship,2022-12-30 16:45:00,25,Norwich City,Reading,1.75,3.6,4.5,1.06,11.0,1.33,3.4,1.98,1.88,1.4,2.75,1.83,1.83,1.21,1.27,1.95,1.5,0.83,1.86,1.26,3.12,1.45,8.5,3.28,0.0,1.55,1.85,2.3,0.0
England Championship,2022-12-30 16:45:00,25,Swansea City,Watford,2.7,3.2,2.63,1.07,9.5,1.4,3.0,2.12,1.66,1.44,2.63,1.83,1.83,1.44,1.31,1.5,1.55,1.42,1.59,1.39,2.98,1.91,8.0,2.1,0.0,1.48,1.73,2.1,2.7
England Championship,2022-12-30 16:45:00,25,Stoke City,Burnley,3.1,3.3,2.3,1.05,11.0,1.32,3.3,2.04,1.82,1.4,2.75,1.73,2.0,1.63,1.3,1.34,1.09,1.73,1.7,1.44,3.14,2.05,8.0,1.95,0.0,0.0,1.57,2.0,2.4
Wales Welsh Premier League,2022-12-30 16:45:00,21,Bala Town,Caernarfon Town,1.28,5.4,8.8,1.02,12.0,1.17,4.5,1.49,2.32,1.25,3.75,1.91,1.8,1.02,1.11,3.34,2.13,0.57,1.3,1.29,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2022-12-30 16:45:00,21,Cardiff MU,Penybont,1.71,3.6,4.6,1.05,9.0,1.25,3.75,1.83,1.94,1.33,3.25,1.73,2.0,1.15,1.22,2.04,2.33,1.56,1.38,1.41,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2022-12-30 16:45:00,18,West Ham United,Brentford,1.95,3.6,3.75,1.06,8.0,1.33,3.25,2.01,1.85,1.4,2.75,1.8,1.95,1.27,1.29,1.78,1.25,0.88,1.55,1.36,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Annecy,Nîmes,2.38,3.1,3.0,1.08,7.0,1.4,2.7,2.33,1.57,1.47,2.45,1.93,1.75,1.37,1.34,1.53,1.25,0.25,1.41,1.44,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Laval,Amiens SC,2.4,3.0,3.0,1.08,7.0,1.42,2.75,2.28,1.58,1.46,2.5,1.93,1.75,1.38,1.34,1.53,1.25,1.0,1.58,1.52,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Paris,Le Havre,2.4,3.1,2.9,1.1,6.5,1.42,2.75,2.33,1.57,1.47,2.45,1.95,1.73,1.38,1.35,1.52,0.71,2.13,1.28,1.38,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Rodez,Dijon,2.8,3.1,2.38,1.11,6.0,1.45,2.6,2.38,1.55,1.49,2.4,2.05,1.66,1.5,1.35,1.39,0.43,0.71,1.32,1.21,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Grenoble Foot 38,Metz,2.45,3.1,2.9,1.1,6.5,1.45,2.6,2.38,1.55,1.49,2.4,2.0,1.7,1.38,1.35,1.52,2.13,1.0,1.28,1.56,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Niort,Pau,2.55,3.0,2.8,1.08,7.0,1.4,2.8,2.28,1.58,1.44,2.55,1.93,1.77,1.41,1.34,1.49,1.0,1.13,1.33,1.14,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Bastia,Valenciennes,2.2,3.1,3.3,1.1,6.5,1.45,2.6,2.38,1.55,1.5,2.4,2.05,1.68,1.32,1.34,1.61,1.63,1.0,1.44,1.31,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2022-12-30 17:00:00,17,Guingamp,Quevilly Rouen,2.1,3.25,3.5,1.05,7.1,1.42,2.7,2.33,1.57,1.51,2.4,2.03,1.75,1.22,1.28,1.72,1.13,1.13,1.47,1.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2022-12-30 17:00:00,18,Liverpool,Leicester City,1.33,5.0,7.5,1.02,12.0,1.17,4.5,1.46,2.48,1.25,3.75,1.91,1.91,1.08,1.16,3.1,2.13,1.13,2.38,1.54,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2022-12-30 17:30:00,15,Real Valladolid,Real Madrid,5.5,4.5,1.44,1.02,12.0,1.18,4.75,1.58,2.4,1.29,3.5,1.7,2.05,2.71,1.23,1.15,1.86,2.57,1.58,2.05,3.63,3.75,6.75,1.38,1.3,1.55,1.85,2.3,3.0
Portugal Liga NOS,2022-12-30 18:15:00,14,Sporting Braga,Benfica,3.9,3.6,1.85,1.03,9.0,1.25,3.6,1.86,1.95,1.33,3.25,1.75,2.0,2.05,1.27,1.19,1.67,2.67,2.49,1.79,4.28,2.92,8.3,1.62,1.18,1.32,1.61,2.02,2.66
