League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Uruguay Segunda División,2023-03-25 21:00:00,4,Bella Vista,Juventud,2.46,3.13,2.78,0.0,0.0,0.0,0.0,2.23,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.05,2.13,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-03-25 21:30:00,0,Austin,Colorado Rapids,1.62,4.0,5.0,1.03,15.75,1.2,4.0,1.83,2.05,1.3,3.4,1.7,2.1,1.15,1.17,2.25,1.33,0.33,1.11,0.93,2.04,1.38,8.0,3.75,1.2,1.39,1.75,2.2,3.0
USA MLS,2023-03-25 21:30:00,0,Houston Dynamo,New York City,2.6,3.25,2.62,1.04,11.0,1.28,3.75,1.88,2.0,1.4,3.0,1.66,2.15,1.47,1.28,1.5,3.0,0.33,1.56,1.08,2.64,1.8,6.0,2.3,1.21,1.41,1.73,2.25,3.1
USA MLS,2023-03-25 21:30:00,0,Sporting KC,Seattle Sounders,2.38,3.3,2.9,1.02,9.5,1.28,3.6,1.93,1.95,1.39,2.8,1.68,2.05,1.4,1.32,1.45,0.5,1.5,2.67,1.05,3.72,1.58,6.25,2.9,1.27,1.5,1.83,2.45,3.4
USA MLS,2023-03-25 21:30:00,0,Minnesota United,Vancouver Whitecaps,2.0,3.4,3.6,1.03,13.0,1.25,3.6,1.67,2.0,1.36,3.27,1.66,2.14,1.28,1.28,1.85,1.0,0.67,1.14,1.08,2.22,1.62,6.25,2.75,1.15,1.31,1.59,1.95,2.4
USA MLS,2023-03-25 21:30:00,0,Nashville SC,FC Cincinnati,1.95,3.3,3.9,1.05,10.0,1.3,3.2,2.03,1.85,1.41,2.9,1.83,2.0,1.29,1.33,1.85,2.0,1.67,1.3,1.63,2.93,1.39,6.5,3.6,1.21,1.39,1.78,2.19,3.0
USA USL Championship,2023-03-25 21:30:00,0,Tulsa Roughnecks,Loudoun United,1.7,3.6,4.2,0.0,0.0,0.0,0.0,1.57,2.15,1.3,3.4,1.73,2.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-03-25 21:30:00,0,San Antonio,Colorado Springs,1.65,3.6,4.33,0.0,0.0,0.0,0.0,1.61,2.1,1.33,3.25,1.8,1.91,0.0,0.0,0.0,3.0,1.5,1.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru Primera División,2023-03-25 22:00:00,1,César Vallejo,Sport Huancayo,1.7,3.5,4.4,1.04,10.0,1.25,3.6,1.53,2.19,1.35,2.95,1.7,2.0,1.23,1.27,1.93,2.0,1.5,1.9,1.4,3.3,1.53,8.5,2.88,0.0,1.36,1.66,2.11,2.72
USA MLS,2023-03-25 22:30:00,0,Real Salt Lake,St. Louis City,2.3,3.5,2.88,0.0,0.0,0.0,0.0,1.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,1.43,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-03-25 22:30:00,10,Deportes Tolima,Atlético Huila,1.57,3.4,6.0,1.08,7.0,1.4,2.75,2.25,1.53,1.44,2.62,2.3,1.57,1.08,1.25,2.5,2.25,0.5,1.76,1.52,3.28,1.45,8.5,3.28,1.32,1.6,2.05,2.8,4.0
