League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Greece Super League 2,2023-04-10 08:45:00,19,Panathinaikos II,Iraklis 1908,2.93,3.15,2.18,0.0,0.0,0.0,0.0,2.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.5,1.62,1.44,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-04-10 08:45:00,19,Apollon Pontou,Niki Volos,6.0,3.4,1.62,0.0,0.0,1.48,2.4,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,0.93,1.46,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-04-10 08:45:00,19,Egaleo,Irodotos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,1.33,0.72,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-04-10 08:45:00,19,PAO Rouf,AEK Athens II,5.75,3.65,1.5,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.25,1.36,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark Superliga,2023-04-10 09:00:00,2,Midtjylland,Lyngby,1.55,4.0,5.75,1.0,10.5,1.22,3.72,1.71,2.1,1.33,3.25,1.75,2.0,1.14,1.22,2.3,0.82,0.73,2.0,1.54,3.54,1.54,9.7,3.05,1.21,1.43,1.78,2.22,2.91
Denmark Superliga,2023-04-10 09:00:00,2,AaB,OB,2.15,3.4,3.1,1.01,9.9,1.22,3.7,1.74,2.05,1.36,3.0,1.67,2.1,1.35,1.3,1.67,0.73,1.18,1.36,1.55,2.91,1.53,9.5,3.11,1.25,1.47,1.87,2.41,3.26
Denmark 1st Division,2023-04-10 09:00:00,2,Vendsyssel,Vejle,3.55,3.35,1.95,1.02,9.2,1.27,3.4,1.88,1.83,1.4,2.7,1.73,2.0,1.75,1.2,1.25,1.48,2.17,1.94,1.67,3.61,2.5,8.7,1.73,1.32,1.68,2.05,2.69,3.65
Switzerland Challenge League,2023-04-10 09:15:00,28,Vaduz,FC Schaffhausen,1.88,3.4,3.5,1.0,10.5,1.21,3.74,1.71,2.03,1.33,3.15,1.57,2.25,1.27,1.27,1.86,1.08,1.15,2.05,1.48,3.53,1.54,9.4,2.86,1.19,1.38,2.0,2.18,2.79
Switzerland Super League,2023-04-10 09:15:00,27,Lugano,St. Gallen,2.55,3.4,2.55,1.03,11.0,1.17,4.5,1.61,2.26,1.3,3.25,1.47,2.55,1.47,1.25,1.45,1.46,0.85,1.61,1.86,3.47,2.2,8.0,1.83,1.21,1.42,1.75,2.19,2.91
Greece Super League 2,2023-04-10 09:15:00,19,Kallithea,Kifisia,2.43,2.67,2.6,0.0,0.0,1.5,2.3,2.41,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.75,1.48,1.29,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia 2. SNL,2023-04-10 09:30:00,24,Beltinci,Rogaška,3.8,3.3,1.88,1.04,11.0,1.25,3.5,1.91,1.82,1.38,2.8,1.68,2.05,1.83,1.29,1.23,1.64,2.64,1.42,1.91,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-04-10 09:30:00,1,Rosenborg,Viking,1.9,3.35,3.3,1.04,13.0,1.21,3.82,1.72,2.0,1.33,3.25,1.67,2.1,1.32,1.28,1.79,0.0,0.0,0.0,0.0,0.0,1.8,8.0,2.3,1.18,1.35,1.65,2.1,2.73
Norway First Division,2023-04-10 10:00:00,1,Bryne,Kongsvinger,2.39,3.15,2.31,1.01,9.5,1.23,3.64,1.61,2.05,1.33,3.1,1.64,2.17,1.55,1.31,1.45,0.0,0.0,0.0,0.0,0.0,1.88,9.2,2.21,1.17,1.32,1.58,1.98,2.6
Norway First Division,2023-04-10 10:00:00,1,Hødd,Raufoss,2.15,3.5,3.0,1.03,15.0,1.19,4.78,1.61,2.1,1.3,3.25,1.45,2.5,1.36,1.29,1.7,0.0,0.0,0.0,0.0,0.0,1.55,10.0,2.91,1.13,1.24,1.43,1.74,2.23
Norway First Division,2023-04-10 10:00:00,1,Jerv,Ranheim,2.09,3.21,2.64,1.02,15.0,1.12,5.2,1.54,2.22,1.3,3.34,1.42,2.6,1.2,1.22,1.75,0.0,0.0,0.0,0.0,0.0,1.69,9.7,2.57,1.13,1.24,1.43,1.74,2.23
Norway First Division,2023-04-10 10:00:00,1,KFUM,Sogndal,1.75,3.37,3.31,1.02,20.5,1.17,5.2,1.58,2.15,1.29,3.4,1.48,2.5,1.2,1.22,1.82,0.0,0.0,0.0,0.0,0.0,1.55,8.1,3.1,1.17,1.3,1.54,1.92,2.5
Norway First Division,2023-04-10 10:00:00,1,Moss,Start,3.76,3.56,1.6,1.03,13.0,1.16,4.5,1.53,2.25,1.28,3.48,1.56,2.33,2.0,1.27,1.24,0.0,0.0,0.0,0.0,0.0,2.97,9.7,1.55,1.17,1.32,1.58,1.98,2.6
Norway First Division,2023-04-10 10:00:00,1,Mjøndalen,Åsane,1.7,3.46,3.42,1.02,17.0,1.15,4.75,1.54,2.23,1.27,3.56,1.53,2.38,1.25,1.25,1.95,0.0,0.0,0.0,0.0,0.0,1.57,9.9,2.87,1.14,1.26,1.47,1.8,2.3
Sweden Superettan,2023-04-10 10:00:00,2,Öster,Trelleborg,1.78,3.25,3.85,1.01,11.0,1.22,3.7,1.75,1.85,1.38,2.8,1.65,2.1,1.25,1.3,1.88,0.0,0.0,0.0,0.0,0.0,1.49,8.0,3.3,1.22,1.42,1.74,2.23,3.0
Norway First Division,2023-04-10 10:00:00,1,Sandnes Ulf,Skeid,1.52,3.8,4.0,1.03,17.0,1.13,5.0,1.53,2.25,1.27,3.56,1.49,2.48,1.22,1.15,1.9,0.0,0.0,0.0,0.0,0.0,1.53,10.0,3.01,1.17,1.3,1.54,1.92,2.5
Denmark 1st Division,2023-04-10 10:00:00,2,SønderjyskE,Næstved,1.53,4.0,5.0,1.03,15.0,1.17,4.3,1.65,2.14,1.33,3.25,1.73,2.0,1.07,1.22,2.2,1.65,1.52,1.96,1.32,3.28,1.41,10.25,3.5,1.22,1.36,1.91,2.09,2.72
Norway First Division,2023-04-10 10:00:00,1,Kristiansund,Fredrikstad,1.69,3.8,3.75,1.02,14.5,1.17,5.15,1.56,2.19,1.22,3.8,1.55,2.35,1.17,1.12,2.22,0.0,0.0,0.0,0.0,0.0,1.28,12.0,4.52,0.0,0.0,1.32,1.56,1.92
Sweden Allsvenskan,2023-04-10 10:00:00,2,Varberg,Elfsborg,3.5,3.4,1.82,1.04,14.0,1.22,4.35,1.74,1.97,1.33,3.25,1.67,2.1,1.88,1.24,1.28,0.0,0.0,0.0,0.0,0.0,3.1,8.0,1.5,1.14,1.3,1.55,1.92,2.5
Sweden Superettan,2023-04-10 10:00:00,2,Västerås SK,Örgryte,1.82,3.25,3.66,1.0,10.25,1.22,3.8,1.85,2.0,1.33,3.26,1.65,2.11,1.3,1.29,1.7,0.0,0.0,0.0,0.0,0.0,1.53,7.5,3.1,1.2,1.38,1.67,2.12,2.85
Italy Serie B,2023-04-10 10:00:00,32,Südtirol,Bari 1908,2.68,2.8,2.8,1.11,6.5,1.44,2.4,2.5,1.48,1.57,2.25,2.1,1.67,1.42,1.33,1.45,1.63,1.87,1.41,1.22,2.63,1.91,7.5,2.2,1.38,1.71,2.25,3.1,4.04
Italy Serie B,2023-04-10 10:00:00,32,Reggina,Venezia,2.35,3.05,3.05,1.06,7.0,1.38,2.9,2.26,1.59,1.5,2.5,1.95,1.8,1.3,1.28,1.57,1.53,1.27,1.76,1.49,3.25,1.69,8.0,2.54,1.25,1.47,1.85,2.4,3.4
Italy Serie B,2023-04-10 10:00:00,32,Perugia,Modena,2.18,3.15,3.28,1.07,8.5,1.35,3.1,2.03,1.73,1.44,2.63,1.91,1.91,1.33,1.32,1.62,1.33,1.0,1.61,1.44,3.05,1.69,8.0,2.63,1.21,1.4,1.71,2.2,3.0
Italy Serie B,2023-04-10 10:00:00,32,Frosinone,Ascoli,1.59,3.6,5.5,1.06,9.5,1.33,3.2,2.03,1.73,1.44,2.63,2.05,1.7,1.13,1.24,2.18,2.33,1.47,1.81,1.33,3.14,1.51,8.5,3.16,1.25,1.47,1.95,2.45,3.4
Italy Serie B,2023-04-10 10:00:00,32,Como,Genoa,3.5,3.15,2.09,1.08,8.0,1.4,2.88,2.16,1.63,1.5,2.5,2.0,1.75,1.58,1.28,1.31,1.67,1.8,1.62,1.52,3.14,2.78,8.5,1.59,1.22,1.42,1.8,2.3,3.1
Italy Serie B,2023-04-10 10:00:00,32,Cittadella,Parma,3.1,3.0,2.4,1.1,7.95,1.46,2.75,2.31,1.56,1.53,2.38,2.05,1.7,1.53,1.31,1.38,1.27,1.2,1.74,1.71,3.45,2.28,8.0,1.85,1.25,1.47,1.88,2.4,3.4
Italy Serie B,2023-04-10 10:00:00,32,Brescia,Ternana,2.68,3.15,2.59,1.05,7.5,1.38,2.9,2.03,1.73,1.44,2.63,1.95,1.8,1.45,1.3,1.42,1.06,0.88,1.37,1.42,2.79,1.8,5.75,2.35,1.3,1.31,1.57,1.98,2.6
Turkey Süper Lig,2023-04-10 10:00:00,28,Kayserispor,Ümraniyespor,1.88,3.7,3.7,1.03,15.0,1.21,4.6,1.61,2.25,1.33,3.25,1.62,2.2,1.26,1.26,1.85,1.69,1.08,1.66,1.45,3.11,1.53,8.9,3.04,1.21,1.42,1.73,2.17,2.84
Slovenia PrvaLiga,2023-04-10 10:00:00,30,Bravo,Olimpija,3.4,3.3,1.95,1.05,10.75,1.31,3.17,1.99,1.74,1.41,2.7,1.83,1.9,1.68,1.25,1.22,1.43,2.0,1.83,1.89,3.72,2.55,8.7,1.67,0.0,1.54,1.95,2.54,0.0
Poland Ekstraklasa,2023-04-10 10:00:00,27,Jagiellonia Białystok,Lechia Gdańsk,2.06,3.4,3.25,1.01,9.8,1.24,3.55,1.73,1.97,1.36,3.0,1.67,2.1,1.32,1.32,1.7,1.54,0.77,1.7,1.48,3.18,1.75,8.5,2.41,1.18,1.29,1.5,1.87,2.43
Sweden Allsvenskan,2023-04-10 10:00:00,2,AIK,Norrköping,1.69,3.45,4.05,1.05,12.0,1.28,3.65,1.81,1.89,1.36,3.0,1.8,1.95,1.2,1.29,2.1,0.0,0.0,0.0,0.0,0.0,1.45,8.0,3.3,1.12,1.26,1.48,1.82,2.35
England EFL League Two,2023-04-10 11:00:00,41,Tranmere Rovers,Swindon Town,2.34,2.92,2.78,1.08,8.5,1.4,2.95,2.2,1.61,1.44,2.63,1.83,1.83,1.4,1.3,1.55,1.5,1.25,1.39,1.41,2.8,1.71,6.0,2.45,1.21,1.48,1.66,2.1,2.7
England Championship,2023-04-10 11:00:00,41,West Bromwich Albion,Queens Park Rangers,1.54,3.4,5.3,1.05,9.25,1.32,3.1,2.17,1.61,1.44,2.6,2.0,1.7,1.17,1.25,2.25,1.8,1.0,1.82,1.35,3.17,1.34,11.0,4.12,1.14,1.3,1.55,1.93,2.47
England Championship,2023-04-10 11:00:00,41,Preston North End,Reading,1.85,3.05,3.85,1.08,9.0,1.38,2.8,2.27,1.56,1.5,2.65,2.0,1.78,1.3,1.3,1.7,1.2,0.6,1.43,1.14,2.57,1.83,8.8,2.38,1.26,1.55,1.85,2.3,3.28
England Championship,2023-04-10 11:00:00,41,Norwich City,Rotherham United,1.41,3.9,6.1,1.06,8.0,1.3,3.4,1.87,1.83,1.43,2.63,2.0,1.77,1.13,1.25,2.4,1.4,0.75,1.74,0.99,2.73,1.27,10.0,4.8,1.15,1.43,1.7,2.1,2.63
England Championship,2023-04-10 11:00:00,41,Luton Town,Blackpool,1.44,3.7,6.1,1.06,8.0,1.33,3.24,2.01,1.71,1.4,2.75,2.0,1.77,1.08,1.25,2.5,1.6,0.7,1.79,1.16,2.95,1.28,10.0,4.7,1.17,1.33,1.62,2.03,2.62
England EFL League Two,2023-04-10 11:00:00,41,Walsall,Carlisle United,2.66,2.68,2.63,1.07,7.5,1.5,2.45,2.46,1.46,1.57,2.25,2.1,1.67,1.5,1.4,1.42,1.6,1.5,1.52,1.31,2.83,2.15,8.0,1.85,0.0,1.57,1.91,2.4,0.0
England Championship,2023-04-10 11:00:00,41,Coventry City,Watford,2.2,2.96,2.97,1.08,7.25,1.4,2.7,2.22,1.58,1.47,2.45,1.93,1.75,1.36,1.33,1.57,1.65,1.1,1.64,1.27,2.91,1.75,8.0,2.52,1.18,1.43,1.7,2.1,2.63
England Championship,2023-04-10 11:00:00,41,Cardiff City,Sunderland,2.4,2.93,2.7,1.04,9.5,1.36,2.88,2.1,1.65,1.5,2.5,1.83,1.83,1.32,1.35,1.47,1.2,1.5,1.56,1.28,2.84,1.76,8.5,2.35,1.3,1.55,1.95,2.6,3.6
England Championship,2023-04-10 11:00:00,41,Birmingham City,Stoke City,3.25,2.96,2.07,1.08,8.5,1.38,2.8,2.29,1.55,1.52,2.65,1.91,1.85,1.45,1.35,1.36,1.3,1.4,1.32,1.58,2.9,2.38,9.2,1.81,1.21,1.48,1.73,2.1,2.7
England National League,2023-04-10 11:00:00,43,Altrincham,Gateshead,2.38,3.24,2.63,1.03,14.0,1.22,3.9,1.75,1.93,1.3,3.05,1.67,2.15,1.42,1.27,1.55,1.65,1.11,1.56,1.48,3.04,2.15,8.5,1.87,1.25,1.47,1.82,2.34,3.18
England Championship,2023-04-10 11:00:00,41,Hull City,Millwall,3.2,2.87,2.14,1.07,7.5,1.38,2.8,2.48,1.47,1.45,2.63,1.93,1.77,1.6,1.35,1.3,1.3,1.3,1.4,1.4,2.8,2.14,8.9,1.97,1.24,1.47,1.83,2.32,3.08
England National League,2023-04-10 11:00:00,43,Bromley,Boreham Wood,2.46,3.05,2.67,1.06,9.5,1.3,3.4,2.0,1.8,1.45,2.6,1.8,1.96,1.38,1.25,1.5,1.57,1.71,1.49,1.41,2.9,2.01,8.7,1.98,0.0,1.34,1.6,2.0,2.6
England National League,2023-04-10 11:00:00,43,Wealdstone,Solihull Moors,2.95,3.45,2.24,1.03,14.0,1.23,3.8,1.67,2.05,1.35,3.0,1.62,2.15,1.5,1.25,1.48,1.6,1.15,1.43,1.39,2.82,2.15,8.7,1.86,1.21,1.41,1.71,2.17,2.91
England National League,2023-04-10 11:00:00,43,Eastleigh,Aldershot Town,1.74,3.55,3.95,1.04,12.0,1.27,3.4,1.83,1.84,1.38,2.85,2.0,1.77,1.19,1.22,2.15,2.25,1.2,1.49,1.29,2.78,1.51,9.2,2.88,1.21,1.35,1.62,2.03,2.64
England National League,2023-04-10 11:00:00,43,Maidenhead United,Torquay United,2.02,3.5,3.19,1.04,12.0,1.28,3.4,1.81,1.88,1.4,2.8,1.75,1.95,1.32,1.25,1.72,1.48,0.95,1.59,1.17,2.76,1.67,9.1,2.44,0.0,1.31,1.55,1.92,2.48
England National League,2023-04-10 11:00:00,43,Maidstone United,Barnet,3.77,3.83,1.75,1.03,14.0,1.2,4.1,1.61,2.1,1.32,3.15,1.6,2.2,1.85,1.25,1.25,0.76,1.48,1.45,1.38,2.83,2.48,9.3,1.68,0.0,1.23,1.42,1.72,2.15
England National League,2023-04-10 11:00:00,43,Scunthorpe United,Oldham Athletic,2.47,3.24,2.78,1.04,13.0,1.24,3.7,1.82,1.86,1.35,2.95,1.62,2.15,1.48,1.28,1.48,1.14,0.76,1.43,1.27,2.7,1.85,8.1,2.2,1.32,1.58,2.0,2.64,3.65
England National League,2023-04-10 11:00:00,43,Woking,Southend United,1.95,3.31,3.83,1.05,12.0,1.27,3.4,1.97,1.74,1.36,3.0,1.75,2.0,1.18,1.25,1.85,1.8,1.25,1.77,1.45,3.22,1.64,8.7,2.8,1.3,1.61,2.01,2.47,3.56
England National League,2023-04-10 11:00:00,43,Wrexham,Notts County,2.04,3.4,3.08,1.02,10.0,1.23,3.8,1.77,1.91,1.36,3.0,1.67,2.1,1.3,1.22,1.57,2.9,2.29,1.98,1.68,3.66,0.0,0.0,0.0,1.28,1.52,1.83,2.35,3.0
England National League,2023-04-10 11:00:00,43,Yeovil Town,Dorking Wanderers,2.03,3.24,3.24,1.03,14.0,1.22,4.0,1.67,2.0,1.33,3.25,1.62,2.2,1.38,1.27,1.68,1.24,0.6,1.07,1.28,2.35,1.7,8.6,2.42,1.24,1.49,1.86,2.45,3.35
England National League,2023-04-10 11:00:00,43,York City,Halifax Town,2.39,3.1,3.0,1.07,9.25,1.36,2.95,2.0,1.67,1.44,2.63,1.95,1.8,1.3,1.25,1.62,1.29,0.75,1.5,1.18,2.68,0.0,0.0,0.0,1.32,1.59,2.01,2.67,3.65
Iceland Úrvalsdeild,2023-04-10 11:00:00,1,KA,KR,1.94,3.54,3.02,1.02,13.5,1.12,4.6,1.46,2.34,1.29,3.3,1.45,2.45,1.35,1.27,1.68,0.0,0.0,0.0,0.0,0.0,1.86,9.9,2.2,1.11,1.19,1.36,1.64,2.05
Iceland Úrvalsdeild,2023-04-10 11:00:00,1,Fylkir,Keflavík,2.41,3.65,2.26,1.01,15.0,1.12,5.5,1.44,2.4,1.27,3.4,1.44,2.65,1.47,1.2,1.45,0.0,0.0,0.0,0.0,0.0,1.73,10.25,2.4,1.09,1.16,1.31,1.55,1.91
Denmark Superliga,2023-04-10 11:00:00,2,Randers,København,3.65,3.2,1.84,1.03,12.5,1.25,3.95,1.79,1.82,1.33,3.25,1.8,1.95,2.31,1.24,1.16,1.55,1.73,1.66,1.69,3.35,2.95,9.6,1.57,1.22,1.45,1.87,2.26,2.98
England National League,2023-04-10 11:00:00,43,Dagenham & Redbridge,Chesterfield,4.2,3.57,1.69,1.04,12.0,1.25,3.75,1.7,1.95,1.33,3.25,1.7,2.1,2.2,1.2,1.18,1.62,1.62,1.4,1.61,3.01,3.64,9.9,1.37,0.0,1.31,1.56,1.93,2.51
England EFL League Two,2023-04-10 11:00:00,41,Stockport County,Newport County,1.63,3.26,4.76,1.07,9.25,1.34,3.05,2.2,1.6,1.44,2.63,2.0,1.73,1.18,1.25,2.05,1.75,1.3,1.7,1.26,2.96,1.26,7.0,4.6,0.0,1.55,1.95,2.3,0.0
England Championship,2023-04-10 11:00:00,41,Wigan Athletic,Swansea City,3.05,3.0,2.14,1.03,9.75,1.31,3.1,2.15,1.62,1.44,2.63,1.83,1.83,1.55,1.35,1.36,0.9,1.1,1.28,1.46,2.74,1.85,5.75,2.15,1.35,1.69,1.95,2.85,4.0
England EFL League Two,2023-04-10 11:00:00,41,Mansfield Town,Rochdale,1.53,3.56,5.11,1.06,10.5,1.33,3.25,1.89,1.72,1.39,2.75,2.0,1.73,1.15,1.2,2.3,1.63,0.8,1.6,1.04,2.64,1.33,10.5,4.05,1.2,1.4,1.71,2.14,2.79
Serbia SuperLiga,2023-04-10 11:00:00,30,Mladost Lučani,Mladost Novi Sad,2.24,3.03,3.08,0.0,0.0,0.0,0.0,2.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.71,1.1,1.23,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia 2. SNL,2023-04-10 11:00:00,24,Rudar,NK Primorje,2.22,3.0,2.84,1.03,12.0,1.29,3.4,1.72,1.81,1.36,2.88,1.65,2.1,1.4,1.33,1.57,1.58,1.55,1.81,1.52,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia 2. SNL,2023-04-10 11:00:00,24,Fužinar,Brinje-Grosuplje,2.15,2.86,2.83,1.06,8.0,1.3,3.4,1.79,1.72,1.36,2.88,1.73,2.0,1.4,1.3,1.55,1.27,1.55,1.71,1.31,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2023-04-10 11:00:00,41,Barnsley,Shrewsbury Town,1.45,3.75,5.8,1.07,7.5,1.33,3.25,1.87,1.83,1.4,2.75,1.91,1.8,1.16,1.23,2.1,2.26,1.15,1.58,1.1,2.68,1.51,8.5,3.16,1.22,1.44,1.9,2.25,2.93
England EFL League One,2023-04-10 11:00:00,41,Bolton Wanderers,Cambridge United,1.45,3.8,5.7,1.03,13.0,1.25,3.75,1.83,1.87,1.31,3.2,1.87,1.9,1.14,1.18,2.5,2.11,0.58,1.46,1.2,2.66,1.34,9.5,4.06,1.23,1.45,1.98,2.27,3.04
England EFL League One,2023-04-10 11:00:00,41,Charlton Athletic,Burton Albion,1.93,3.25,3.3,1.04,11.5,1.29,3.3,1.86,1.84,1.36,2.9,1.75,2.0,1.28,1.27,1.75,1.4,1.0,1.5,1.34,2.84,1.95,8.0,2.05,1.16,1.3,1.55,1.93,2.46
England EFL League One,2023-04-10 11:00:00,41,Cheltenham Town,Ipswich Town,7.75,4.25,1.3,1.02,17.0,1.22,4.2,1.82,1.88,1.28,3.4,1.75,2.0,2.55,1.16,1.14,1.35,1.89,1.44,1.91,3.35,3.7,9.0,1.37,1.21,1.44,1.73,2.1,2.7
England EFL League One,2023-04-10 11:00:00,41,Derby County,Milton Keynes Dons,1.43,3.8,6.0,1.05,9.0,1.3,3.4,1.89,1.81,1.36,3.0,1.91,1.85,1.14,1.2,2.4,2.0,1.2,1.72,1.14,2.86,1.41,9.0,3.56,1.27,1.57,1.91,2.4,3.28
England EFL League One,2023-04-10 11:00:00,41,Fleetwood Town,Bristol Rovers,2.25,3.05,2.8,1.05,12.0,1.29,3.3,1.98,1.73,1.36,2.9,1.7,2.05,1.38,1.27,1.65,1.25,1.33,1.41,1.27,2.68,1.82,8.0,2.29,1.18,1.31,1.65,2.0,2.5
England EFL League One,2023-04-10 11:00:00,41,Peterborough United,Exeter City,1.65,3.45,4.25,1.04,13.0,1.25,3.75,1.83,1.87,1.34,3.0,1.72,2.1,1.23,1.24,1.9,1.95,1.05,1.73,1.39,3.12,1.64,8.5,2.76,1.21,1.35,1.64,2.0,2.72
England EFL League One,2023-04-10 11:00:00,41,Plymouth Argyle,Lincoln City,1.54,3.6,4.95,1.04,12.0,1.28,3.6,1.84,1.86,1.36,2.95,1.87,1.87,1.15,1.2,2.25,2.74,1.05,1.75,1.01,2.76,1.45,9.0,3.26,1.18,1.43,1.67,2.05,2.6
England EFL League One,2023-04-10 11:00:00,41,Port Vale,Oxford United,2.5,3.0,2.5,1.05,10.0,1.33,3.25,2.05,1.68,1.4,2.75,1.75,2.0,1.44,1.28,1.55,1.25,1.0,1.39,1.2,2.59,1.74,6.0,2.3,1.25,1.47,1.74,2.4,3.4
