League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Serbia SuperLiga,2023-02-10 14:00:00,21,Čukarički,Radnički Kragujevac,1.5,4.04,6.35,1.07,7.5,1.33,3.25,2.01,1.8,1.4,2.75,2.1,1.67,1.1,1.25,2.4,2.0,1.2,1.62,1.34,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-02-10 14:30:00,20,Arminia Bielefeld,Hansa Rostock,2.56,3.35,2.43,1.05,9.0,1.3,3.3,1.79,1.92,1.41,2.65,1.73,1.95,1.35,1.31,1.62,1.33,1.22,1.62,1.23,2.85,1.69,8.5,2.53,1.18,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-02-10 14:30:00,20,Karlsruher SC,Greuther Fürth,2.21,3.43,2.8,1.05,9.0,1.28,3.5,1.88,1.98,1.37,2.85,1.68,2.1,1.35,1.25,1.57,1.1,0.67,1.92,1.24,3.16,1.75,8.0,2.44,1.2,1.48,1.73,2.1,2.7
Germany 3. Liga,2023-02-10 15:00:00,22,Erzgebirge Aue,Waldhof Mannheim,2.63,3.25,2.4,1.05,9.0,1.25,3.75,1.78,1.97,1.36,3.0,1.67,2.1,1.45,1.3,1.5,1.0,0.8,1.63,1.47,3.1,2.12,8.1,1.96,1.2,1.48,1.73,2.1,2.7
Romania Liga I,2023-02-10 15:00:00,25,Rapid Bucureşti,U Craiova 1948,1.82,3.13,3.99,1.04,7.4,1.42,2.75,2.23,1.58,1.5,2.4,2.05,1.72,1.17,1.25,1.87,2.5,0.91,1.95,1.46,3.41,1.59,8.0,2.9,1.34,1.64,2.09,2.75,4.3
Portugal LigaPro,2023-02-10 15:00:00,20,Torreense,Moreirense FC,3.0,3.1,2.2,1.08,7.0,1.38,2.9,2.09,1.66,1.47,2.5,1.91,1.8,1.57,1.28,1.36,1.1,2.1,1.46,1.66,3.12,2.4,5.75,1.71,1.16,1.33,1.61,2.03,2.64
Switzerland Challenge League,2023-02-10 15:30:00,21,Neuchâtel Xamax,Lausanne Sport,3.13,3.8,2.11,1.04,10.0,1.2,4.33,1.6,2.25,1.3,3.4,1.53,2.38,1.7,1.25,1.35,1.1,1.0,1.54,1.42,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-02-10 16:00:00,21,AZ,Excelsior,1.18,6.03,11.38,1.02,23.0,1.12,5.87,1.43,2.55,1.22,3.8,1.91,1.8,1.05,1.11,4.1,1.78,0.4,1.98,1.09,3.07,1.2,12.0,6.1,1.24,1.4,1.64,1.98,2.5
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,Den Bosch,Ajax II,2.6,3.75,2.45,1.02,12.0,1.16,5.5,1.5,2.55,1.24,3.7,1.44,2.75,1.55,1.22,1.5,1.33,1.0,1.45,1.66,3.11,2.11,7.6,2.05,1.21,1.42,1.78,2.2,2.98
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,Eindhoven,Almere City,2.3,3.4,3.0,1.05,12.0,1.3,3.5,1.9,1.9,1.37,2.85,1.72,2.1,1.4,1.25,1.63,2.18,1.45,1.24,1.4,2.64,1.87,7.6,2.39,1.24,1.54,1.88,2.32,3.2
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,Helmond Sport,Roda JC,3.1,3.5,2.2,1.04,12.0,1.28,3.75,1.83,1.95,1.34,3.0,1.68,2.15,1.68,1.25,1.36,1.27,1.27,1.51,1.57,3.08,2.37,7.8,1.87,1.19,1.39,1.74,2.15,2.84
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,MVV,Oss,2.0,3.6,3.5,1.03,15.0,1.22,4.2,1.7,2.15,1.3,3.2,1.6,2.25,1.3,1.22,1.83,2.4,0.73,1.33,0.89,2.22,1.65,10.0,2.64,1.24,1.54,1.88,2.3,3.2
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,NAC Breda,De Graafschap,2.75,3.5,2.45,1.04,13.0,1.25,3.75,1.8,2.0,1.34,3.0,1.65,2.2,1.55,1.25,1.45,1.55,0.91,1.58,1.49,3.07,2.2,7.6,1.97,1.19,1.39,1.72,2.12,2.84
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,PEC Zwolle,AZ II,0.0,0.0,11.0,1.01,19.0,1.16,5.0,1.53,2.55,1.24,3.7,1.95,1.83,1.01,1.1,3.75,2.17,1.18,2.0,1.33,3.33,1.15,14.0,6.2,1.18,1.32,1.68,2.05,2.6
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,VVV,Heracles,3.6,3.75,1.95,1.02,15.0,1.2,4.5,1.65,2.25,1.28,3.4,1.57,2.3,1.9,1.22,1.3,1.27,1.73,1.38,1.48,2.86,2.77,10.5,1.59,1.18,1.34,1.68,2.06,2.72
Netherlands Eerste Divisie,2023-02-10 16:00:00,24,Willem II,Dordrecht,1.36,0.0,9.0,1.03,13.0,1.25,3.75,1.8,2.0,1.34,3.0,2.15,1.68,1.05,1.14,3.2,1.82,1.0,1.75,1.07,2.82,1.22,14.5,5.05,1.21,1.51,1.79,2.23,2.93
Belgium Pro League,2023-02-10 16:00:00,25,OH Leuven,Cercle Brugge,2.1,3.24,2.9,1.04,12.0,1.28,3.6,1.73,1.88,1.36,3.0,1.67,2.1,1.44,1.25,1.57,1.36,1.17,1.82,1.4,3.22,1.91,8.0,2.1,1.14,1.27,1.57,2.0,2.4
Switzerland Challenge League,2023-02-10 16:15:00,21,Aarau,Yverdon Sport,2.0,3.94,3.3,0.0,0.0,0.0,0.0,1.53,2.25,0.0,0.0,1.57,2.25,0.0,0.0,0.0,1.6,1.6,1.54,1.39,2.93,1.67,8.0,2.67,0.0,0.0,1.57,1.91,2.37
Poland Ekstraklasa,2023-02-10 16:30:00,20,Lechia Gdańsk,Widzew Łódź,2.36,3.12,2.59,1.07,7.5,1.33,3.1,1.72,1.99,1.41,2.65,1.75,1.95,1.44,1.33,1.47,1.22,1.78,1.45,1.5,2.95,2.1,8.5,1.91,1.17,1.27,1.52,1.8,2.41
Germany Bundesliga,2023-02-10 16:30:00,20,Schalke 04,Wolfsburg,4.0,3.9,1.75,1.03,15.0,1.24,4.2,1.77,1.98,1.33,3.25,1.67,2.1,1.82,1.28,1.27,0.8,1.4,1.53,1.28,2.81,2.66,8.1,1.7,1.23,1.46,1.8,2.28,2.98
Italy Serie B,2023-02-10 16:30:00,24,Genoa,Palermo,1.8,3.4,4.5,1.07,7.5,1.4,2.75,2.09,1.66,1.44,2.62,2.05,1.7,1.12,1.29,2.2,1.64,1.18,1.74,1.4,3.14,1.45,8.5,3.32,1.36,1.66,2.12,2.88,4.1
Austria Bundesliga,2023-02-10 16:30:00,17,Sturm Graz,Rapid Wien,1.75,3.7,4.1,0.0,0.0,0.0,0.0,1.75,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.75,1.77,1.49,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-02-10 16:45:00,25,Club Brugge,Union Saint-Gilloise,2.18,3.17,2.81,1.04,12.0,1.28,3.75,1.7,1.95,1.36,3.0,1.67,2.1,1.4,1.29,1.58,1.92,2.17,2.04,1.59,3.63,1.73,8.0,2.38,1.2,1.48,1.73,2.1,2.7
Belgium Pro League,2023-02-10 16:45:00,25,AS Eupen,KV Mechelen,2.49,3.31,2.35,1.03,13.0,1.25,3.75,1.68,1.98,1.33,3.25,1.62,2.2,1.5,1.29,1.47,0.92,0.4,1.6,1.19,2.79,1.91,8.5,2.1,1.11,1.24,1.5,1.83,2.25
Italy Serie A,2023-02-10 16:45:00,22,AC Milan,Torino,1.62,3.9,5.0,1.06,10.0,1.35,3.25,1.86,1.79,1.4,2.75,1.91,1.91,1.2,1.25,2.1,2.2,1.36,1.94,1.54,3.48,1.52,8.0,3.05,1.38,1.65,2.04,2.6,3.45
France Ligue 1,2023-02-10 17:00:00,23,Nice,Ajaccio,1.67,3.5,4.61,1.08,8.5,1.42,2.9,2.23,1.56,1.5,2.5,2.38,1.53,1.12,1.25,2.35,1.5,1.0,1.71,1.17,2.88,1.41,8.5,3.6,1.49,1.81,2.28,3.0,4.1
Spain Segunda División,2023-02-10 17:00:00,27,Granada CF,CD Tenerife,2.0,2.88,3.8,1.11,6.0,1.44,2.4,2.41,1.5,1.57,2.3,2.2,1.62,1.25,1.35,1.7,2.69,0.85,1.63,1.12,2.75,1.59,8.0,2.9,1.44,1.73,2.2,2.93,4.2
England Championship,2023-02-10 17:00:00,31,Birmingham City,West Bromwich Albion,3.3,3.25,2.2,1.07,10.0,1.38,3.1,2.11,1.68,1.44,2.6,1.87,1.8,1.71,1.31,1.29,1.13,1.36,1.38,1.42,2.8,2.44,8.0,1.75,1.2,1.48,1.73,2.1,2.7
Spain La Liga,2023-02-10 17:00:00,21,Cádiz,Girona FC,2.63,3.2,2.63,1.07,9.0,1.4,3.0,2.16,1.65,1.44,2.63,1.91,1.91,1.49,1.32,1.43,1.1,0.67,1.34,1.43,2.77,2.0,7.5,2.06,1.46,1.76,2.2,2.9,4.0
Portugal Liga NOS,2023-02-10 17:15:00,20,FC Vizela,GD Chaves,1.95,3.3,3.8,1.07,9.0,1.36,3.1,1.94,1.77,1.44,2.6,1.9,1.83,1.22,1.25,1.9,1.44,1.4,1.92,1.26,3.18,1.51,9.0,3.15,1.11,1.27,1.48,1.8,2.35
Paraguay Division Profesional,2023-02-10 18:00:00,3,Sportivo Ameliano,Resistencia,1.7,3.5,4.33,0.0,0.0,0.0,0.0,1.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-02-10 20:00:00,2,Nacional,Cerro Largo,1.29,4.6,8.5,1.04,13.0,1.3,3.3,1.9,1.8,1.4,2.7,2.3,1.53,1.08,1.2,2.85,3.0,0.0,1.48,0.0,1.48,1.25,10.0,4.74,1.25,1.47,1.85,2.37,3.2
Paraguay Division Profesional,2023-02-10 20:30:00,3,Libertad,Sportivo Luqueño,1.36,4.2,6.5,0.0,0.0,0.0,0.0,1.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.04,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-02-10 21:00:00,4,Copiapó,Palestino,2.75,3.3,2.3,1.05,9.0,1.29,3.5,1.8,1.9,1.36,3.0,1.67,2.1,1.62,1.3,1.35,0.0,1.0,1.74,2.36,4.1,2.0,7.5,2.05,1.3,1.57,2.01,2.62,3.64
Chile Primera División,2023-02-10 21:00:00,4,Unión La Calera,Curicó Unido,2.45,3.3,2.55,1.05,9.0,1.25,3.75,1.8,1.9,1.36,3.0,1.67,2.1,1.36,1.3,1.6,3.0,0.0,1.69,1.63,3.32,2.1,7.5,2.0,1.33,1.63,2.11,2.8,3.94
