League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Portugal Liga NOS,2023-02-01 16:00:00,18,CS Marítimo,Porto,4.56,2.2,1.27,1.03,11.0,1.2,4.33,1.71,2.14,1.31,3.2,2.05,1.66,3.5,1.15,1.06,1.0,2.0,1.6,2.19,3.79,5.6,11.0,1.21,1.2,1.48,1.73,2.1,2.7
Scotland Premiership,2023-02-01 16:45:00,24,Aberdeen,St. Mirren,2.31,1.27,3.83,1.06,9.5,1.36,3.1,2.2,1.67,1.42,2.65,1.9,1.85,1.25,1.25,1.87,2.0,0.5,1.53,1.23,2.76,1.5,6.0,2.95,1.15,1.3,1.55,2.0,2.46
Scotland Premiership,2023-02-01 16:45:00,24,Celtic,Livingston,2.85,1.27,2.75,1.02,15.0,1.08,7.5,1.3,3.33,1.17,4.5,2.05,1.7,1.01,1.04,5.0,3.0,1.27,2.64,1.13,3.77,1.04,35.0,42.0,1.12,1.22,1.4,1.88,2.13
Scotland Premiership,2023-02-01 16:45:00,24,Hearts,Rangers,5.55,1.5,1.58,1.02,17.0,1.18,4.75,1.65,2.1,1.28,3.4,1.72,2.05,2.7,1.16,1.1,2.27,2.09,1.75,1.78,3.53,4.55,7.25,1.25,1.18,1.35,1.63,2.05,2.65
Scotland Premiership,2023-02-01 16:45:00,24,Kilmarnock,Dundee United,1.28,2.01,9.3,1.06,9.5,1.35,3.2,2.09,1.74,1.42,2.65,1.83,1.95,1.36,1.28,1.63,1.64,0.7,1.43,1.18,2.61,1.76,5.75,2.25,1.22,1.43,1.78,2.25,2.98
Scotland Premiership,2023-02-01 16:45:00,24,Motherwell,St. Johnstone,2.35,1.26,4.12,1.08,8.5,1.42,2.85,2.2,1.59,1.47,2.5,1.95,1.8,1.28,1.28,1.75,0.6,1.08,1.42,1.16,2.58,1.37,6.25,3.6,1.18,1.37,1.66,2.11,2.72
England EFL League One,2023-02-01 16:45:00,21,Oxford United,Barnsley,2.36,3.25,2.95,1.05,10.0,1.33,3.25,2.01,1.78,1.42,2.9,1.8,2.0,1.38,1.35,1.6,1.38,1.5,1.87,1.42,3.29,1.58,7.5,2.9,1.18,1.34,1.61,2.02,2.7
France Ligue 1,2023-02-01 17:00:00,21,Olympique Lyonnais,Brest,1.51,4.5,6.0,1.03,15.0,1.22,4.33,1.68,2.05,1.3,3.4,1.8,1.95,1.13,1.21,2.5,1.7,0.8,1.94,1.46,3.4,1.37,9.0,3.85,1.32,1.53,1.85,2.32,3.0
France Ligue 1,2023-02-01 17:00:00,21,Monaco,Auxerre,1.34,5.6,8.2,1.02,19.0,1.17,5.0,1.53,2.33,1.25,3.75,1.8,1.95,1.07,1.15,3.25,1.7,0.4,1.42,1.27,2.69,1.27,10.0,4.9,1.29,1.49,1.78,2.2,2.8
France Ligue 1,2023-02-01 17:00:00,21,Montpellier,PSG,8.6,5.8,1.31,1.02,23.0,1.13,6.0,1.42,2.74,1.22,4.0,1.75,2.0,3.4,1.14,1.07,1.0,2.2,1.44,2.06,3.5,4.0,9.5,1.34,1.29,1.49,1.78,2.2,2.85
France Ligue 1,2023-02-01 17:00:00,21,Lens,Nice,1.85,3.5,4.5,1.07,9.0,1.38,3.1,2.12,1.73,1.44,2.63,1.95,1.8,1.21,1.31,1.88,3.0,1.3,1.84,1.29,3.13,1.54,8.0,2.95,1.45,1.74,2.18,2.85,3.9
France Ligue 1,2023-02-01 17:00:00,21,Rennes,Strasbourg,1.61,4.1,5.4,1.04,13.0,1.28,3.75,1.82,2.0,1.36,3.0,1.95,1.8,1.16,1.23,2.25,2.7,1.0,1.89,1.42,3.31,1.46,8.0,3.3,1.38,1.63,2.0,2.55,3.4
Spain La Liga,2023-02-01 17:00:00,17,Real Betis,FC Barcelona,4.5,4.1,1.72,1.04,13.0,1.25,4.0,1.82,1.99,1.33,3.25,1.8,1.95,2.25,1.24,1.15,2.13,2.67,1.61,1.67,3.28,2.9,8.0,1.56,1.36,1.6,1.97,2.5,3.3
Portugal Liga NOS,2023-02-01 18:15:00,18,Sporting CP,Sporting Braga,1.98,3.6,3.75,1.04,12.0,1.28,3.6,1.81,2.0,1.35,2.9,1.68,2.05,1.25,1.28,1.83,2.63,2.67,2.38,2.09,4.47,1.59,8.0,2.8,1.24,1.55,1.88,2.3,3.3
