League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Netherlands Eerste Divisie,2023-02-03 16:00:00,23,Oss,Den Bosch,2.51,3.71,2.62,1.04,12.0,1.25,3.75,1.8,2.0,1.34,3.0,1.62,2.2,1.44,1.3,1.5,0.91,0.7,1.25,1.22,2.47,1.76,5.75,2.3,1.27,1.5,1.87,2.45,3.4
Netherlands Eerste Divisie,2023-02-03 16:00:00,23,Willem II,Helmond Sport,1.47,4.45,6.65,1.03,13.0,1.22,4.2,1.72,2.0,1.3,3.2,1.83,1.95,1.12,1.17,2.55,1.56,0.73,1.75,1.27,3.02,1.15,8.75,6.75,1.27,1.5,1.87,2.45,3.4
Netherlands Eerste Divisie,2023-02-03 16:00:00,23,AZ II,VVV,2.51,3.55,2.45,1.04,10.0,1.22,4.0,1.7,2.05,1.33,3.25,1.57,2.3,1.51,1.28,1.54,1.73,2.0,1.86,1.37,3.23,1.83,5.75,2.2,1.18,1.34,1.61,2.02,2.7
Belgium First Division B,2023-02-03 16:00:00,21,RSC Anderlecht II,Lommel United,2.24,3.4,2.64,0.0,0.0,0.0,0.0,1.55,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,1.67,1.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-02-03 16:00:00,21,KRC Genk II,Waasland-Beveren,3.5,3.65,1.79,0.0,0.0,0.0,0.0,1.52,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.6,1.34,1.78,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-03 16:15:00,20,Lausanne Sport,Aarau,1.94,3.92,3.5,1.03,11.0,1.17,4.5,1.51,2.39,1.29,3.5,1.53,2.38,1.29,1.25,1.8,2.33,1.33,1.94,1.58,3.52,1.62,8.0,2.74,0.0,1.29,1.61,1.97,2.47
Poland Ekstraklasa,2023-02-03 16:30:00,19,Widzew Łódź,Jagiellonia Białystok,2.11,3.42,3.52,1.06,8.0,1.28,3.5,1.9,1.93,1.38,2.8,1.71,2.0,1.3,1.31,1.68,1.56,0.67,1.92,1.3,3.22,1.69,8.5,2.62,1.21,1.35,1.6,2.0,2.6
Germany Bundesliga,2023-02-03 16:30:00,19,Augsburg,Bayer Leverkusen,4.22,4.12,1.86,1.03,17.0,1.2,4.5,1.59,2.21,1.3,3.4,1.62,2.2,2.0,1.24,1.22,0.89,1.25,1.43,1.2,2.63,2.65,8.0,1.63,1.33,1.54,1.88,2.35,3.1
Italy Serie B,2023-02-03 16:30:00,23,Modena,Cagliari,2.73,3.05,2.75,1.07,7.5,1.33,3.1,2.3,1.57,1.44,2.6,1.8,1.91,1.4,1.33,1.5,1.5,0.8,1.66,1.5,3.16,1.91,8.0,2.1,1.25,1.57,1.85,2.4,3.28
France Ligue 2,2023-02-03 16:45:00,22,Quevilly Rouen,Guingamp,2.42,3.2,3.04,1.11,6.0,1.44,2.62,2.3,1.57,1.5,2.5,2.0,1.73,1.35,1.36,1.5,1.6,1.8,1.47,1.35,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Rodez,Sochaux,3.28,3.22,2.28,1.08,7.25,1.37,2.85,2.1,1.67,1.46,2.5,1.87,1.8,1.65,1.34,1.3,0.7,1.3,1.27,1.52,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Valenciennes,Laval,2.38,3.22,3.1,1.08,7.0,1.4,2.75,2.2,1.6,1.44,2.62,1.91,1.8,1.36,1.35,1.53,1.8,1.1,1.28,1.16,2.44,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Dijon,Niort,1.9,3.48,4.16,1.09,7.0,1.41,2.65,2.32,1.62,1.49,2.45,2.1,1.63,1.17,1.31,2.0,1.45,0.6,1.2,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Nîmes,Grenoble Foot 38,2.74,3.05,2.74,1.12,5.75,1.5,2.37,2.5,1.47,1.58,2.2,2.1,1.63,1.44,1.4,1.4,1.6,1.3,1.36,1.05,2.41,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Le Havre,Paris,1.93,3.32,4.24,1.09,6.5,1.44,2.55,2.42,1.57,1.51,2.37,2.15,1.62,1.18,1.32,1.93,2.4,1.64,1.52,1.38,2.9,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0
France Ligue 2,2023-02-03 16:45:00,22,Caen,Bastia,2.01,3.24,4.04,1.09,6.75,1.43,2.6,2.37,1.59,1.5,2.4,2.05,1.66,1.21,1.33,1.83,1.9,1.2,1.78,1.29,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-02-03 16:45:00,24,KV Oostende,RSC Anderlecht,3.62,3.66,2.0,1.03,13.0,1.25,3.75,1.75,1.93,1.33,3.25,1.7,2.05,1.8,1.27,1.28,1.09,1.27,1.63,1.28,2.91,2.25,8.0,1.83,1.23,1.5,1.8,2.25,3.18
France Ligue 2,2023-02-03 16:45:00,22,Pau,Bordeaux,3.88,3.44,1.97,1.08,7.0,1.39,2.75,2.2,1.6,1.49,2.45,1.9,1.78,1.55,1.35,1.34,1.4,1.5,1.55,1.3,2.85,2.7,5.75,1.62,1.38,1.8,2.17,2.9,0.0
Spain Segunda División,2023-02-03 17:00:00,26,Málaga CF,Real Oviedo,2.53,2.81,3.3,1.12,5.5,1.53,2.37,2.81,1.38,1.6,2.25,2.3,1.57,1.3,1.4,1.53,1.25,0.92,1.54,1.18,2.72,1.69,8.0,2.65,1.32,1.6,2.25,3.0,4.5
England Championship,2023-02-03 17:00:00,30,West Bromwich Albion,Coventry City,1.84,3.62,4.34,1.05,11.0,1.32,3.4,2.0,1.72,1.39,2.75,1.83,1.85,1.2,1.28,1.98,1.57,1.0,1.93,1.39,3.32,1.45,9.5,3.5,1.16,1.33,1.6,2.02,2.59
Spain La Liga,2023-02-03 17:00:00,20,Athletic Club Bilbao,Cádiz,1.49,4.6,7.8,1.05,11.0,1.33,3.4,1.8,1.91,1.4,2.75,2.2,1.62,1.09,1.2,2.75,1.7,0.89,2.08,0.92,3.0,1.3,9.5,4.4,1.34,1.56,1.89,2.38,3.1
England Premier League,2023-02-03 17:00:00,22,Chelsea,Fulham,1.66,4.22,5.65,1.05,12.0,1.3,3.7,1.79,1.92,1.36,3.0,1.95,1.8,1.14,1.23,2.35,1.89,1.3,1.54,1.29,2.83,1.35,9.4,4.15,1.23,1.46,1.8,2.28,2.98
Portugal LigaPro,2023-02-03 17:15:00,19,Farense,Estrela Amadora,1.85,3.52,4.08,1.07,7.5,1.36,3.0,1.94,1.85,1.4,2.75,1.91,1.8,1.22,1.3,1.8,2.33,1.63,1.92,1.35,3.27,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0
8783,2023-02-03 18:00:00,2,Tacuary,Guaireña,2.68,3.09,2.68,0.0,0.0,0.0,0.0,2.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-02-03 18:30:00,3,Coquimbo Unido,Universidad Católica,2.71,3.42,2.53,1.02,8.6,1.3,3.14,1.96,1.82,1.4,2.7,1.78,1.9,1.72,1.3,1.29,1.0,3.0,1.5,1.88,3.38,1.98,7.4,2.12,1.29,1.52,2.0,2.47,3.34
8595,2023-02-03 20:00:00,2,Newell's Old Boys,Vélez Sarsfield,2.6,3.0,2.88,1.1,6.5,1.5,2.5,2.5,1.53,1.56,2.34,2.09,1.7,1.4,1.36,1.5,0.0,0.0,0.0,0.0,0.0,2.11,7.6,2.05,1.36,1.67,2.14,2.84,4.1
8595,2023-02-03 20:00:00,2,Tigre,Rosario Central,1.73,3.5,4.8,1.07,7.5,1.36,3.0,2.05,1.7,1.44,2.62,2.0,1.73,1.17,1.29,2.05,0.0,0.0,0.0,0.0,0.0,1.61,8.4,2.89,1.26,1.5,1.93,2.39,3.2
8783,2023-02-03 20:30:00,2,Guaraní,Sportivo Ameliano,1.99,3.48,3.56,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-02-03 21:00:00,3,Curicó Unido,Audax Italiano,1.81,3.68,4.34,1.05,10.0,1.33,3.3,1.94,1.89,1.4,2.7,1.78,2.0,1.32,1.3,1.66,3.0,1.0,2.12,1.44,3.56,1.69,8.0,2.63,1.26,1.5,1.98,2.45,3.34
