League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Turkey Süper Lig,2023-01-31 11:00:00,22,Alanyaspor,Sivasspor,2.04,3.6,3.2,1.05,13.0,1.22,4.12,1.7,2.03,1.33,3.25,1.63,2.19,1.33,1.28,1.74,1.73,1.18,1.66,1.4,3.06,1.62,8.0,2.63,1.29,1.55,1.85,2.3,3.3
Turkey Süper Lig,2023-01-31 14:00:00,22,Fatih Karagümrük,Beşiktaş,3.75,3.65,1.87,1.04,15.0,1.19,4.5,1.51,2.48,1.3,3.4,1.54,2.38,1.75,1.29,1.29,1.33,1.67,1.58,1.68,3.26,3.05,6.0,1.46,1.23,1.55,1.79,2.22,2.8
Portugal LigaPro,2023-01-31 15:00:00,18,Academico Viseu,Benfica II,1.63,3.8,4.4,1.05,9.0,1.25,3.75,1.65,2.17,1.33,3.25,1.67,2.1,1.23,1.26,1.95,1.67,1.13,1.92,1.54,3.46,1.37,6.75,3.5,1.13,1.28,1.6,1.93,2.38
Portugal Liga NOS,2023-01-31 16:00:00,18,Paços de Ferreira,Gil Vicente,2.85,3.15,2.43,1.07,7.5,1.38,2.8,2.14,1.66,1.5,2.5,1.95,1.8,1.52,1.33,1.39,0.2,0.88,1.6,1.43,3.03,2.11,7.8,2.06,1.17,1.33,1.64,2.07,2.73
Scotland Premiership,2023-01-31 16:45:00,24,Ross County,Hibernian,3.75,3.5,1.96,1.07,7.5,1.36,3.0,1.97,1.78,1.4,2.75,1.88,1.86,1.83,1.3,1.26,0.92,0.82,1.18,1.77,2.95,3.19,9.0,1.45,1.14,1.29,1.6,1.97,2.44
France Ligue 2,2023-01-31 16:45:00,21,Metz,Rodez,1.6,3.55,5.75,1.07,7.5,1.4,2.75,2.32,1.57,1.44,2.62,2.22,1.63,1.12,1.26,2.39,1.8,1.2,1.55,1.13,2.68,0.0,0.0,0.0,0.0,1.62,2.0,2.5,0.0
France Ligue 2,2023-01-31 16:45:00,21,Annecy,Caen,3.3,2.9,2.35,1.1,6.5,1.44,2.62,2.48,1.5,1.5,2.5,2.0,1.77,1.52,1.36,1.41,1.4,1.0,1.36,1.31,2.67,0.0,0.0,0.0,1.57,2.0,2.5,0.0,0.0
France Ligue 2,2023-01-31 16:45:00,21,Laval,Dijon,2.7,3.0,2.7,1.1,6.5,1.44,2.62,2.4,1.54,1.5,2.5,1.97,1.8,1.52,1.35,1.42,1.3,0.56,1.51,1.18,2.69,0.0,0.0,0.0,1.4,1.67,2.1,2.63,0.0
France Ligue 2,2023-01-31 16:45:00,21,Sochaux,Valenciennes,1.8,3.45,4.25,1.08,7.0,1.36,3.0,2.06,1.72,1.5,2.5,1.92,1.84,1.28,1.32,1.78,2.0,0.8,1.73,1.28,3.01,0.0,0.0,0.0,1.5,1.88,2.38,0.0,0.0
France Ligue 2,2023-01-31 16:45:00,21,Paris,Pau,1.9,3.3,4.1,1.08,7.0,1.4,2.75,2.16,1.66,1.44,2.62,1.89,1.87,1.3,1.32,1.72,1.0,0.9,1.28,1.17,2.45,1.45,6.0,3.3,1.44,1.77,2.21,2.85,4.0
France Ligue 2,2023-01-31 16:45:00,21,Grenoble Foot 38,Quevilly Rouen,2.5,2.8,3.15,1.12,5.5,1.53,2.43,2.68,1.41,1.6,2.25,2.19,1.64,1.32,1.37,1.62,1.7,1.2,1.29,0.98,2.27,0.0,0.0,0.0,1.65,2.1,2.63,0.0,0.0
France Ligue 2,2023-01-31 16:45:00,21,Niort,Amiens SC,3.2,3.05,2.3,1.08,7.0,1.4,2.75,2.25,1.6,1.44,2.62,1.92,1.84,1.56,1.34,1.39,1.1,1.2,1.4,1.52,2.92,0.0,0.0,0.0,1.4,1.67,2.1,2.63,0.0
France Ligue 2,2023-01-31 16:45:00,21,Bastia,Saint-Étienne,2.6,2.95,2.8,1.08,7.0,1.4,2.75,2.18,1.64,1.44,2.62,1.91,1.85,1.41,1.34,1.53,1.9,0.9,1.53,1.63,3.16,1.97,7.4,2.3,1.44,1.73,2.2,3.0,4.1
France Ligue 2,2023-01-31 16:45:00,21,Guingamp,Nîmes,2.2,3.15,3.25,1.08,7.0,1.4,2.75,2.25,1.6,1.44,2.62,1.9,1.86,1.34,1.33,1.63,0.9,0.3,1.4,1.38,2.78,0.0,0.0,0.0,1.5,1.85,2.38,0.0,0.0
