League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Scotland League One,2023-03-24 16:45:00,30,Edinburgh City,Queen of the South,2.92,3.4,2.1,1.03,14.0,1.22,3.8,1.68,2.1,1.33,3.25,1.62,2.2,1.65,1.29,1.4,1.57,1.14,1.32,1.45,2.77,2.36,7.6,1.82,1.2,1.38,1.67,2.12,2.85
Scotland Championship,2023-03-24 16:45:00,30,Queen's Park,Arbroath,1.9,3.45,3.3,1.01,10.0,1.23,3.62,1.86,1.92,1.38,2.99,1.67,2.1,1.21,1.25,1.95,2.07,1.14,1.58,1.16,2.74,1.41,8.7,3.55,0.0,1.24,1.44,1.75,2.23
Scotland Championship,2023-03-24 16:45:00,30,Inverness CT,Partick Thistle,2.88,3.13,2.03,1.05,8.0,1.28,3.5,1.72,1.82,1.41,2.88,1.8,1.91,1.68,1.25,1.33,1.15,1.29,1.22,1.22,2.44,2.32,7.6,1.84,1.24,1.45,1.8,2.33,3.2
Northern Ireland NIFL Premiership,2023-03-24 16:45:00,33,Dungannon Swifts,Linfield,8.2,6.1,1.2,1.02,23.5,1.15,4.97,1.62,2.23,1.25,3.6,2.05,1.68,4.4,1.08,1.04,1.07,1.81,1.43,1.3,2.73,6.3,11.0,1.15,1.25,1.51,1.84,2.3,3.1
Scotland League Two,2023-03-24 17:00:00,30,East Fife,Elgin City,2.05,3.5,2.87,1.0,10.5,1.22,3.8,1.78,1.98,1.36,3.0,1.67,2.1,1.4,1.29,1.65,1.07,1.38,1.13,1.14,2.27,1.5,6.0,3.0,1.48,1.93,2.5,3.5,5.1
Spain Segunda División,2023-03-24 17:00:00,33,FC Cartagena,CD Lugo,1.56,3.28,5.43,1.1,6.5,1.49,2.55,2.35,1.52,1.5,2.5,2.38,1.53,1.09,1.22,2.2,1.31,0.56,1.74,1.23,2.97,1.09,13.5,10.0,1.2,1.41,1.75,2.21,2.93
Republic of Ireland First Division,2023-03-24 17:00:00,6,Finn Harps,Cobh Ramblers,2.41,3.3,2.49,1.01,12.0,1.28,3.6,1.86,1.92,1.36,2.9,1.66,2.15,1.33,1.25,1.6,0.67,2.33,1.22,1.5,2.72,1.73,7.6,2.53,1.4,1.78,2.23,0.0,0.0
Colombia Categoria Primera B,2023-03-24 18:00:00,9,Leones,Valledupar,1.76,3.3,4.0,1.04,7.8,1.35,2.84,2.14,1.58,1.44,2.58,1.98,1.7,1.16,1.26,1.96,0.75,0.33,1.31,1.09,2.4,1.47,9.4,3.02,1.59,2.0,2.53,0.0,0.0
Paraguay Division Profesional,2023-03-24 19:00:00,9,Guaraní,Guaireña,1.53,3.6,5.4,0.0,0.0,0.0,0.0,2.06,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.33,1.54,1.03,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Segunda División,2023-03-24 19:00:00,4,Rentistas,Cerrito,1.8,3.2,4.0,1.07,7.0,1.43,2.6,2.28,1.57,1.42,2.6,2.04,1.7,1.19,1.28,1.84,3.0,0.0,1.18,1.06,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-03-24 20:00:00,0,Pittsburgh Riverhounds,Miami FC,1.99,3.3,3.2,0.0,0.0,0.0,0.0,1.66,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-03-24 20:00:00,9,Patriotas Boyacá,Fortaleza CEIF,1.78,3.2,4.05,1.06,9.55,1.36,2.92,2.07,1.62,1.45,2.55,2.0,1.72,1.19,1.25,1.95,3.0,0.33,1.45,1.45,2.9,1.46,9.8,3.02,0.0,1.49,1.82,2.25,0.0
Venezuela Segunda División,2023-03-24 20:00:00,3,Fundación AIFI,Marítimo,1.9,3.1,3.6,0.0,0.0,0.0,0.0,2.23,1.58,0.0,0.0,2.05,1.72,0.0,0.0,0.0,3.0,1.0,1.48,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-03-24 20:05:00,9,Deportes Quindío,Orsomarso,1.6,3.45,4.85,1.04,7.5,1.37,2.75,2.15,1.57,1.48,2.64,2.23,1.55,1.08,1.22,2.39,2.25,0.25,1.54,0.82,2.36,1.26,10.25,4.4,1.71,2.18,2.52,0.0,0.0
USA USL Championship,2023-03-24 21:00:00,0,Rio Grande Valley,Monterey Bay,1.52,4.0,4.7,1.05,9.0,1.22,3.83,1.7,2.13,1.32,3.05,1.8,1.96,1.1,1.25,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
