League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
USA USL Championship,2023-03-19 21:00:00,0,Rio Grande Valley,Oakland Roots,2.0,3.3,3.1,1.05,9.0,1.25,3.74,1.86,2.0,1.33,3.24,1.68,2.1,1.25,1.25,1.63,1.0,0.5,0.0,1.42,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-03-19 21:00:00,3,CS Emelec,Técnico Universitario,1.39,4.2,6.5,1.03,8.3,1.33,3.1,2.0,1.82,1.44,2.63,3.0,1.36,1.03,1.12,3.1,3.0,0.0,1.81,1.15,2.96,1.22,9.3,5.6,1.48,1.9,2.5,3.5,5.1
Argentina Primera División,2023-03-19 21:30:00,8,Talleres Córdoba,Banfield,1.8,3.2,5.25,1.07,6.5,1.5,2.55,2.5,1.5,1.53,2.38,2.2,1.62,1.2,1.36,1.98,1.2,0.75,1.46,1.22,2.68,1.41,8.5,3.6,1.25,1.55,1.86,2.3,3.28
Argentina Primera División,2023-03-19 21:30:00,8,Sarmiento,River Plate,5.0,3.5,1.7,1.06,8.25,1.32,3.1,2.05,1.75,1.4,2.75,2.0,1.75,2.15,1.27,1.15,0.75,2.4,1.99,1.7,3.69,3.48,9.0,1.41,1.22,1.41,1.73,2.23,3.0
Colombia Categoria Primera A,2023-03-19 22:00:00,9,Independiente Medellín,Jaguares de Córdoba,1.6,3.6,5.25,1.04,7.4,1.39,2.71,2.2,1.6,1.5,2.5,2.25,1.57,1.11,1.22,2.2,1.75,0.25,1.76,1.19,2.95,1.48,8.2,3.48,1.29,1.56,2.0,2.62,3.64
Mexico Liga MX,2023-03-19 22:05:00,12,Querétaro,Juárez,2.48,3.2,2.96,1.05,8.0,1.35,3.1,2.05,1.68,1.44,2.63,1.91,1.91,1.37,1.33,1.5,1.0,0.81,1.66,1.29,2.95,1.91,8.0,2.2,1.28,1.53,1.93,2.55,3.48
Mexico Liga MX,2023-03-20 00:05:00,12,León,Santos Laguna,1.88,3.56,3.36,1.03,13.0,1.18,4.4,1.62,2.15,1.3,3.4,1.57,2.25,1.27,1.24,1.81,1.93,0.87,1.87,1.57,3.44,1.55,8.5,3.01,1.16,1.32,1.61,2.02,2.65
Bosnia and Herzegovina Premier League of Bosnia,2023-03-20 09:00:00,23,Sarajevo,Posusje,1.7,3.3,4.53,0.0,0.0,0.0,0.0,2.21,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.0,2.09,1.23,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-20 10:00:00,23,Kima Aswan,Mallawi,1.8,3.25,4.2,0.0,0.0,0.0,0.0,2.48,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.55,2.07,1.03,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-20 10:00:00,23,El Madina El Monowara,Al Nasr Taa'den,6.0,3.6,1.5,0.0,0.0,0.0,0.0,2.33,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.5,1.5,1.32,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-20 10:00:00,23,La Viena FC,Asyut Petroleum,2.3,2.8,3.0,0.0,0.0,1.5,2.43,2.63,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,1.38,1.16,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
