League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-04-16 01:30:00,7,Seongnam,Cheonan City,1.35,4.5,8.5,1.03,15.0,1.24,3.7,1.8,1.95,1.35,2.95,2.05,1.68,1.09,1.14,3.0,2.33,0.0,1.72,0.98,2.7,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0
Japan J2 League,2023-04-16 02:00:00,10,Tokushima Vortis,V-Varen Nagasaki,2.88,3.16,2.54,1.05,7.4,1.38,2.75,2.43,1.52,1.51,2.4,1.95,1.8,1.44,1.3,1.35,0.4,1.4,1.26,1.26,2.52,1.71,5.5,2.45,1.38,1.66,2.16,0.0,0.0
Japan J2 League,2023-04-16 02:00:00,10,Renofa Yamaguchi,Shimizu S-Pulse,2.54,3.34,2.74,1.07,7.5,1.33,3.25,2.05,1.77,1.4,2.75,1.78,1.95,1.5,1.25,1.33,1.0,0.75,1.53,1.82,3.35,0.0,0.0,0.0,0.0,1.57,1.91,2.4,0.0
Japan J2 League,2023-04-16 02:00:00,10,Machida Zelvia,Oita Trinita,2.25,3.42,3.15,1.06,8.0,1.33,3.25,2.0,1.81,1.41,2.79,1.8,1.91,1.33,1.3,1.62,2.0,1.75,1.42,1.3,2.72,1.83,8.4,2.34,1.47,1.85,2.41,2.63,0.0
Japan J2 League,2023-04-16 02:00:00,10,JEF United,Tokyo Verdy,2.54,3.22,2.83,1.07,8.0,1.3,3.2,2.23,1.61,1.48,2.5,1.85,1.82,1.36,1.32,1.45,0.75,1.5,2.09,1.34,3.43,0.0,0.0,0.0,0.0,1.62,2.0,2.5,0.0
Japan J2 League,2023-04-16 02:00:00,10,Iwaki,ThespaKusatsu Gunma,2.7,3.16,2.7,1.04,7.5,1.37,2.79,2.18,1.64,1.47,2.58,1.95,1.8,1.3,1.33,1.72,0.6,2.0,1.67,1.27,2.94,0.0,0.0,0.0,0.0,1.55,1.85,2.3,0.0
Japan J2 League,2023-04-16 02:00:00,10,Vegalta Sendai,Fagiano Okayama,2.68,3.34,2.6,1.07,7.5,1.33,3.25,2.08,1.75,1.45,2.6,1.75,1.95,1.42,1.28,1.4,0.75,1.5,1.5,1.59,3.09,0.0,0.0,0.0,0.0,1.57,1.91,2.4,0.0
Japan J2 League,2023-04-16 02:00:00,10,Blaublitz Akita,Omiya Ardija,1.97,3.18,4.28,1.1,5.75,1.53,2.4,2.8,1.38,1.53,2.37,2.1,1.65,1.17,1.3,1.67,1.33,0.0,1.23,1.46,2.69,1.62,5.75,2.6,0.0,1.49,1.83,2.39,2.7
South Korea K League 1,2023-04-16 02:00:00,7,Gangwon,Incheon United,2.59,3.28,2.73,1.08,6.5,1.4,2.8,2.17,1.69,1.48,2.5,1.9,1.83,1.38,1.28,1.4,0.33,0.0,1.19,1.45,2.64,1.98,8.3,2.14,1.45,1.8,2.36,3.2,4.6
Australia A-League,2023-04-16 02:00:00,24,Sydney FC,Perth Glory FC,1.71,3.85,4.54,1.04,15.5,1.2,4.37,1.6,2.19,1.33,3.2,1.67,2.1,1.22,1.27,2.05,1.26,1.22,1.83,1.32,3.15,1.39,10.5,3.74,1.13,1.27,1.51,1.87,2.38
Japan J2 League,2023-04-16 02:00:00,10,Montedio Yamagata,Zweigen Kanazawa,2.56,3.28,2.77,1.08,7.0,1.36,3.0,2.18,1.68,1.44,2.62,1.85,1.85,1.3,1.25,1.53,0.0,0.6,0.98,0.95,1.93,1.42,6.25,3.3,0.0,1.48,1.66,2.11,2.76
Japan J2 League,2023-04-16 03:00:00,10,Mito Hollyhock,Fujieda MYFC,2.41,3.44,2.87,1.03,8.5,0.0,0.0,1.93,1.87,1.4,2.75,1.67,2.1,1.42,1.33,1.6,0.5,1.5,1.32,1.38,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia A-League,2023-04-16 04:00:00,24,Adelaide United,Western United,1.7,4.1,4.29,1.02,23.0,1.1,5.4,1.36,2.99,1.24,3.86,1.48,2.5,1.15,1.23,2.14,1.78,1.13,1.64,1.37,3.01,1.59,10.0,2.82,1.08,1.19,1.37,1.66,2.09
Japan J2 League,2023-04-16 04:00:00,10,Jubilo Iwata,Roasso Kumamoto,2.28,3.34,3.16,1.05,11.25,1.29,3.42,2.09,1.74,1.4,2.75,1.83,1.83,1.24,1.28,1.86,1.6,1.25,1.51,1.24,2.75,0.0,0.0,0.0,0.0,1.57,1.91,2.4,0.0
South Korea K League 2,2023-04-16 04:00:00,7,Ansan Greeners,Gimpo Citizen,2.2,3.1,3.3,1.05,8.0,1.33,3.0,2.1,1.68,1.45,2.55,1.91,1.8,1.4,1.33,1.57,2.0,2.0,1.16,1.54,2.7,1.81,8.0,2.27,1.48,1.82,2.28,3.14,0.0
South Korea K League 1,2023-04-16 04:30:00,7,Daejeon Citizen,Ulsan,3.92,3.62,1.91,1.01,9.9,1.29,3.4,1.94,1.86,1.41,2.7,1.77,1.93,1.93,1.27,1.23,2.33,3.0,1.51,1.48,2.99,2.5,8.3,1.77,1.51,1.98,2.52,3.48,5.1
Austria 2. Liga,2023-04-16 05:30:00,23,First Vienna,Floridsdorfer AC,2.4,3.2,2.89,1.04,7.5,1.36,2.78,2.03,1.7,1.48,2.52,1.83,1.83,1.4,1.35,1.55,1.64,1.27,1.41,1.43,2.84,2.36,9.1,1.75,0.0,1.35,1.67,2.05,2.64
Austria 2. Liga,2023-04-16 05:30:00,23,Sturm Graz II,Horn,3.11,3.6,2.1,1.01,11.0,1.19,4.3,1.63,2.14,1.33,3.25,1.62,2.2,1.67,1.23,1.32,0.73,1.64,1.87,1.63,3.5,2.22,8.7,1.85,1.23,1.5,1.83,2.27,3.04
Estonia Meistriliiga,2023-04-16 06:30:00,7,Tammeka,Nõmme Kalju,4.75,4.0,1.62,1.04,13.5,1.23,3.6,1.75,2.0,1.35,2.95,1.8,1.9,2.15,1.2,1.13,1.0,1.67,0.98,1.57,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2023-04-16 07:00:00,28,Moreirense FC,Benfica II,1.46,4.2,5.5,1.03,12.0,1.18,4.5,1.56,2.27,1.31,3.2,1.65,2.1,1.17,1.24,2.2,2.69,0.85,1.55,1.41,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea K League 1,2023-04-16 07:00:00,7,Daegu,Gwangju,2.46,3.3,2.9,1.07,7.75,1.36,2.9,2.12,1.72,1.49,2.45,1.85,1.82,1.37,1.32,1.57,2.0,1.0,1.37,1.11,2.48,2.12,8.1,2.01,1.51,1.98,2.52,3.48,5.1
Netherlands Eerste Divisie,2023-04-16 07:15:00,33,ADO Den Haag,Almere City,2.65,3.48,2.55,1.04,12.0,1.25,3.6,1.93,1.93,1.38,2.9,1.65,2.1,1.5,1.35,1.45,1.38,1.81,1.74,1.39,3.13,2.02,8.7,2.07,1.22,1.42,1.74,2.23,3.0
Netherlands Eredivisie,2023-04-16 07:15:00,29,NEC,Vitesse,2.2,3.3,3.25,1.05,11.0,1.28,3.52,1.87,1.87,1.4,3.0,1.71,1.98,1.36,1.28,1.68,1.29,0.93,1.94,1.6,3.54,1.89,8.0,2.2,1.24,1.34,1.55,1.87,2.33
Poland Ekstraklasa,2023-04-16 07:30:00,28,Piast Gliwice,Wisła Płock,1.7,3.5,4.74,1.04,8.0,1.33,3.0,1.9,1.8,1.47,2.7,2.1,1.65,1.1,1.28,2.1,1.15,0.69,1.64,1.58,3.22,1.48,9.7,3.24,1.2,1.36,1.66,2.11,2.76
Italy Serie A,2023-04-16 07:30:00,30,Lecce,Sampdoria,1.95,3.25,4.26,1.07,7.5,1.44,2.6,2.38,1.54,1.53,2.38,2.1,1.67,1.24,1.34,1.85,0.86,0.57,1.37,1.41,2.78,1.56,8.0,2.9,1.37,1.61,1.98,2.5,3.3
Scotland Premiership,2023-04-16 08:00:00,32,Kilmarnock,Celtic,10.89,7.0,1.19,0.0,19.0,1.12,6.0,1.42,2.74,1.22,4.0,2.0,1.75,3.88,1.07,1.04,1.73,2.67,1.48,2.23,3.71,7.0,12.0,1.14,1.23,1.46,1.8,2.27,3.04
France Ligue 1,2023-04-16 08:00:00,31,Lille,Montpellier,1.51,4.6,5.7,1.01,15.0,1.19,4.7,1.55,2.36,1.29,3.5,1.7,2.05,1.13,1.17,2.6,2.07,1.21,1.97,1.29,3.26,1.49,8.0,3.15,1.37,1.62,2.0,2.55,3.4
Russia Russian Premier League,2023-04-16 08:00:00,23,Orenburg,Lokomotiv Moskva,2.22,3.65,2.7,0.0,0.0,1.15,4.4,1.55,2.29,1.29,3.45,1.52,2.43,1.36,1.27,1.71,2.36,1.45,2.17,1.17,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-04-16 08:00:00,32,Freiburg II,Zwickau,1.63,4.05,4.89,1.01,9.9,1.25,3.75,1.84,1.9,1.35,2.95,1.8,1.95,1.12,1.25,2.3,2.27,0.63,1.87,1.41,3.28,1.41,10.25,3.35,0.0,1.29,1.55,1.85,2.25
Estonia Meistriliiga,2023-04-16 08:30:00,7,Tallinna FC Flora,Vaprus,1.06,11.0,26.0,1.01,40.0,1.09,6.2,1.33,3.04,1.19,4.1,2.95,1.35,1.0,1.03,7.0,2.33,2.0,1.97,1.07,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-04-16 08:30:00,33,KRC Genk,RSC Anderlecht,1.85,3.7,3.93,1.04,14.0,1.21,4.4,1.51,2.46,1.3,3.4,1.61,2.25,1.25,1.29,1.95,2.5,1.5,1.98,1.31,3.29,1.53,8.5,2.88,1.18,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-04-16 08:30:00,28,Fortuna Düsseldorf,Darmstadt 98,2.4,3.55,2.88,1.01,11.0,1.25,3.6,1.76,1.99,1.37,3.25,1.62,2.2,1.41,1.33,1.62,2.08,2.0,1.87,1.57,3.44,1.69,8.0,2.54,1.26,1.55,1.85,2.3,3.2
Germany 2. Bundesliga,2023-04-16 08:30:00,28,St. Pauli,Eintracht Braunschweig,1.55,4.2,6.18,1.05,10.5,1.26,3.9,1.77,1.98,1.3,3.25,1.83,1.88,1.1,1.2,2.5,2.23,0.62,1.95,1.36,3.31,1.31,9.5,4.12,1.21,1.48,1.73,2.1,2.7
Germany 2. Bundesliga,2023-04-16 08:30:00,28,Karlsruher SC,Arminia Bielefeld,2.0,3.8,3.55,1.04,11.0,1.19,4.05,1.66,2.14,1.32,3.22,1.57,2.25,1.3,1.25,1.75,1.5,0.92,1.94,1.51,3.45,1.56,9.5,2.95,1.21,1.48,1.73,2.1,2.7
9186,2023-04-16 08:35:00,1,Henan Jianye,Chengdu Better City FC,2.6,3.3,2.5,1.06,11.25,1.31,3.48,1.95,1.85,1.4,2.75,1.75,2.0,1.55,1.32,1.42,0.0,0.0,0.0,0.0,0.0,2.02,8.3,2.09,1.48,1.88,2.45,3.04,4.4
9186,2023-04-16 08:35:00,1,Tianjin Teda,Shijiazhuang Ever Bright,1.95,3.52,3.82,1.06,11.0,1.3,3.3,2.0,1.82,1.4,2.75,1.8,1.95,1.21,1.33,1.88,0.0,0.0,0.0,0.0,0.0,1.62,8.5,2.81,1.47,2.0,2.5,3.48,5.05
9186,2023-04-16 08:35:00,1,Shenzhen,Qingdao Jonoon,3.2,3.29,2.03,1.05,9.0,1.25,3.7,1.79,1.88,1.36,3.0,1.75,2.03,2.1,1.28,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9186,2023-04-16 08:35:00,1,Shanghai Shenhua,Shandong Luneng,4.02,3.78,1.85,1.05,13.0,1.27,3.6,1.79,2.02,1.33,3.25,1.7,2.05,1.78,1.33,1.26,0.0,0.0,0.0,0.0,0.0,2.6,7.5,1.67,1.4,1.85,2.22,2.93,4.2
Denmark Superliga,2023-04-16 09:00:00,3,Lyngby,Horsens,2.12,3.35,3.51,1.06,8.75,1.31,3.1,1.95,1.8,1.4,2.75,1.75,2.0,1.32,1.32,1.68,0.75,0.67,1.46,1.19,2.65,1.73,7.5,2.6,1.19,1.39,1.7,2.11,2.75
Denmark Superliga,2023-04-16 09:00:00,3,OB,Silkeborg,2.5,3.55,2.68,1.04,10.0,1.2,4.0,1.7,2.08,1.3,3.2,1.55,2.3,1.48,1.3,1.53,1.25,1.08,1.37,1.43,2.8,2.05,9.1,2.04,1.21,1.43,1.76,2.22,2.91
Spain Segunda División,2023-04-16 09:00:00,36,FC Andorra,SD Huesca,1.75,3.35,4.88,1.07,6.5,1.6,2.28,2.41,1.5,1.56,2.34,2.29,1.58,1.18,1.33,1.99,1.59,0.71,1.72,1.09,2.81,1.26,10.0,4.64,1.26,1.5,1.87,2.39,3.2
Germany 3. Liga,2023-04-16 09:00:00,32,Rot-Weiss Essen,Waldhof Mannheim,2.55,3.45,2.61,1.05,9.0,1.25,3.6,1.77,1.98,1.35,2.95,1.6,2.15,1.5,1.32,1.5,1.47,0.73,1.54,1.49,3.03,2.0,8.5,2.05,1.4,1.67,2.1,2.63,3.4
Spain La Liga,2023-04-16 09:00:00,29,Girona FC,Elche CF,1.52,4.2,6.29,1.03,10.0,1.29,3.5,1.84,1.9,1.36,3.0,1.95,1.8,1.15,1.25,2.4,1.71,0.43,1.8,0.92,2.72,1.55,8.0,2.95,1.49,1.82,2.3,3.05,4.1
Switzerland Challenge League,2023-04-16 09:15:00,29,Bellinzona,Vaduz,2.91,3.4,2.14,1.01,9.9,1.25,3.75,1.78,1.93,1.35,3.14,1.67,2.1,1.57,1.25,1.3,1.14,0.93,1.43,1.63,3.06,2.64,9.5,1.61,0.0,1.3,1.61,1.98,2.47
Switzerland Super League,2023-04-16 09:15:00,28,St. Gallen,Winterthur,1.53,4.3,5.3,1.01,13.0,1.17,4.7,1.58,2.23,1.28,3.3,1.63,2.1,1.18,1.22,2.2,1.85,0.54,2.14,1.16,3.3,1.37,9.5,3.6,1.14,1.3,1.57,1.91,2.4
Netherlands Eredivisie,2023-04-16 09:30:00,29,Utrecht,Twente,2.94,3.45,2.3,1.01,10.0,1.23,3.64,1.77,1.98,1.36,3.28,1.68,2.15,1.62,1.3,1.4,1.43,1.07,1.6,1.72,3.32,2.12,6.8,1.93,1.22,1.36,1.57,1.9,2.38
Netherlands Eredivisie,2023-04-16 09:30:00,29,Volendam,PSV,9.01,6.0,1.27,1.01,29.0,1.08,7.29,1.31,3.27,1.21,4.2,1.63,2.1,3.6,1.13,1.06,1.46,1.57,1.5,2.06,3.56,4.8,10.5,1.27,1.12,1.28,1.47,1.72,2.08
Austria Bundesliga,2023-04-16 09:30:00,3,Salzburg,LASK Linz,1.52,4.4,5.89,0.0,0.0,0.0,0.0,1.65,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,1.75,1.8,1.02,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-04-16 09:30:00,3,Austria Klagenfurt,Sturm Graz,5.46,4.05,1.6,0.0,0.0,0.0,0.0,1.69,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.92,1.2,1.38,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden Superettan,2023-04-16 10:00:00,3,Utsikten,GAIS,2.57,3.45,2.4,1.05,13.25,1.25,3.6,1.76,1.95,1.33,3.0,1.62,2.2,1.57,1.3,1.44,3.0,1.0,1.32,1.7,3.02,2.3,7.5,1.87,0.0,1.25,1.46,1.81,2.28
Sweden Allsvenskan,2023-04-16 10:00:00,3,Norrköping,Värnamo,1.78,3.7,3.95,1.02,9.5,1.25,3.5,1.82,1.88,1.35,2.9,1.7,2.0,1.16,1.22,2.0,1.0,3.0,1.72,1.58,3.3,1.4,8.5,3.55,1.1,1.22,1.43,1.74,2.2
Norway First Division,2023-04-16 10:00:00,2,Fredrikstad,Moss,1.46,4.4,5.47,1.02,21.5,1.11,5.3,1.43,2.62,1.24,3.82,1.53,2.38,1.2,1.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.5,1.9,2.43
Sweden Allsvenskan,2023-04-16 10:00:00,3,AIK,Hammarby,2.7,3.4,2.38,1.05,8.0,1.25,3.5,1.88,1.82,1.35,2.9,1.62,2.15,1.52,1.27,1.35,0.0,0.0,1.0,1.6,2.6,2.4,7.5,1.77,1.13,1.27,1.5,1.88,2.43
Norway First Division,2023-04-16 10:00:00,2,Raufoss,KFUM,2.52,3.55,2.4,1.02,16.0,1.15,4.5,1.56,2.27,1.28,3.48,1.5,2.51,1.56,1.27,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.5,1.88,2.43
Norway First Division,2023-04-16 10:00:00,2,Skeid,Hødd,2.13,3.55,2.91,1.0,10.5,1.22,3.72,1.66,2.09,1.34,3.1,1.63,2.22,1.38,1.33,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.55,1.98,2.5
Norway First Division,2023-04-16 10:00:00,2,Åsane,Jerv,2.5,3.6,2.4,1.03,19.5,1.12,5.0,1.49,2.44,1.25,3.72,1.44,2.7,1.57,1.26,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.38,1.67,2.1
Norway First Division,2023-04-16 10:00:00,2,Kongsvinger,Mjøndalen,1.76,3.65,3.95,1.03,14.0,1.17,4.15,1.67,2.07,1.31,3.28,1.61,2.25,1.25,1.25,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.55,1.98,2.5
Turkey Süper Lig,2023-04-16 10:00:00,29,Giresunspor,Sivasspor,2.55,3.3,2.7,1.05,9.0,1.31,3.33,1.9,1.8,1.37,2.85,1.67,2.05,1.47,1.32,1.47,1.0,1.14,1.89,1.47,3.36,1.73,8.0,2.38,1.26,1.55,1.85,2.3,3.2
Norway First Division,2023-04-16 10:00:00,2,Start,Kristiansund,2.24,3.5,2.76,1.02,15.0,1.13,4.75,1.55,2.29,1.27,3.56,1.48,2.57,1.4,1.29,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.43,1.74,2.2
England Premier League,2023-04-16 10:00:00,31,West Ham United,Arsenal,5.93,4.25,1.56,1.05,10.5,1.25,3.7,1.77,1.98,1.33,3.25,1.91,1.91,2.3,1.23,1.15,1.4,2.33,1.55,1.67,3.22,2.5,8.0,1.68,1.32,1.54,1.86,2.35,3.05
Poland Ekstraklasa,2023-04-16 10:00:00,28,Raków Częstochowa,Widzew Łódź,1.4,4.3,7.24,1.05,8.5,1.28,3.5,1.83,1.87,1.38,2.91,2.1,1.68,1.04,1.16,2.8,2.85,1.54,1.94,1.57,3.51,1.29,11.0,4.52,1.2,1.36,1.66,2.11,2.76
Croatia Prva HNL,2023-04-16 10:00:00,29,Varaždin,Istra 1961,1.91,3.4,3.5,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,1.83,1.83,0.0,0.0,0.0,1.36,1.0,1.66,1.1,2.76,1.66,8.5,2.74,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-04-16 10:00:00,31,Auxerre,Nantes,2.45,3.05,3.14,1.08,7.0,1.42,2.62,2.31,1.57,1.53,2.38,2.0,1.75,1.36,1.32,1.6,1.21,0.8,1.52,1.38,2.9,1.94,8.7,2.19,1.3,1.65,2.03,2.49,3.56
Portugal LigaPro,2023-04-16 10:00:00,28,CD Feirense,Porto II,2.4,3.2,2.66,1.02,8.6,1.3,3.2,1.96,1.75,1.41,2.7,1.75,2.0,1.5,1.35,1.45,1.15,1.5,1.85,1.47,3.32,1.99,9.1,2.03,1.15,1.31,1.63,1.99,2.46
France Ligue 1,2023-04-16 10:00:00,31,Strasbourg,Ajaccio,1.75,3.4,5.28,1.09,6.75,1.44,2.6,2.43,1.52,1.53,2.38,2.2,1.62,1.16,1.31,2.05,1.0,0.73,1.45,1.03,2.48,1.61,8.4,2.88,1.53,1.87,2.4,3.2,4.0
France Ligue 1,2023-04-16 10:00:00,31,Brest,Nice,3.25,3.3,2.25,1.07,8.5,1.41,3.0,2.08,1.7,1.44,2.63,1.91,1.91,1.66,1.32,1.31,1.0,1.6,1.48,1.37,2.85,2.2,7.5,1.89,1.38,1.65,2.02,2.63,3.55
Italy Serie A,2023-04-16 10:00:00,30,Torino,Salernitana,1.75,3.55,4.95,1.08,8.5,1.42,2.9,2.14,1.66,1.44,2.63,2.05,1.7,1.17,1.25,2.15,1.36,0.86,1.43,1.18,2.61,1.38,9.9,3.82,1.33,1.62,2.01,2.54,3.65
France Ligue 1,2023-04-16 10:00:00,31,Clermont,Angers SCO,1.8,3.75,4.3,1.04,10.5,1.32,3.45,1.82,1.92,1.44,2.63,1.95,1.8,1.22,1.29,1.88,1.2,0.36,1.3,1.19,2.49,1.54,8.0,2.95,1.4,1.67,2.06,2.65,3.55
Russia Russian Premier League,2023-04-16 10:30:00,23,Fakel,Akhmat Grozny,2.64,3.4,2.37,1.02,9.0,1.28,3.26,1.85,1.85,1.39,2.88,1.72,2.1,1.5,1.28,1.37,1.18,1.73,1.47,1.33,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-04-16 10:30:00,28,Werder Bremen,Freiburg,2.78,3.45,2.53,1.05,12.5,1.26,3.92,1.8,1.95,1.36,3.0,1.67,2.1,1.56,1.33,1.5,1.14,1.46,1.48,1.33,2.81,2.08,8.4,2.05,1.42,1.78,2.28,3.04,4.4
Denmark Superliga,2023-04-16 11:00:00,3,København,Viborg,1.49,4.4,6.39,1.0,10.0,1.24,3.72,1.67,2.07,1.33,3.25,1.95,1.8,1.11,1.19,2.65,2.17,1.67,2.16,1.58,3.74,1.32,8.5,4.3,1.26,1.51,1.88,2.42,3.2
Belgium Pro League,2023-04-16 11:00:00,33,KV Mechelen,KAA Gent,4.79,4.0,1.65,1.02,12.0,1.18,4.5,1.61,2.23,1.3,3.2,1.61,2.25,2.06,1.27,1.23,1.63,1.5,1.76,1.55,3.31,2.88,8.5,1.53,1.13,1.27,1.51,1.87,2.36
Czech Republic First League,2023-04-16 11:00:00,27,Hradec Králové,České Budějovice,1.88,3.55,3.68,1.05,9.1,1.29,3.4,1.75,1.96,1.37,2.85,1.68,2.1,1.25,1.22,1.78,1.08,1.08,1.53,1.21,2.74,1.45,9.0,3.3,0.0,1.31,1.62,1.98,2.44
