League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2023-01-06 05:45:00,11,Melbourne Victory FC,Brisbane Roar,1.91,3.75,3.6,1.01,9.4,1.25,3.6,1.83,2.03,1.38,2.94,1.68,2.07,1.24,1.28,1.9,1.0,1.67,1.55,1.62,3.17,1.48,6.25,2.95,1.14,1.3,1.65,2.0,2.5
Australia A-League,2023-01-06 08:30:00,11,Perth Glory FC,Western Sydney Wanderers,3.0,3.4,2.25,1.05,11.0,1.29,3.3,1.9,1.95,1.38,2.8,1.72,1.98,1.65,1.26,1.28,2.0,1.6,1.69,1.55,3.24,2.5,5.75,1.66,1.19,1.38,1.65,2.1,2.7
Spain Segunda División,2023-01-06 12:15:00,22,SD Ponferradina,Villarreal II,2.2,3.25,3.3,1.08,7.0,1.38,2.9,2.1,1.7,1.44,2.63,1.91,1.8,1.32,1.32,1.65,1.2,0.8,1.42,1.24,2.66,2.53,7.5,1.75,1.44,1.73,2.2,2.95,3.92
Spain Segunda División,2023-01-06 14:30:00,22,Sporting Gijón,Levante UD,2.8,3.0,2.7,1.11,6.5,1.5,2.4,2.45,1.48,1.57,2.25,2.1,1.67,1.35,1.36,1.53,1.6,1.7,1.7,1.34,3.04,1.45,8.5,3.32,1.4,1.67,2.1,2.63,3.64
Spain La Liga,2023-01-06 14:30:00,16,Elche CF,Celta de Vigo,3.75,3.3,2.05,1.08,8.5,1.4,3.0,2.15,1.7,1.5,2.5,1.95,1.8,1.71,1.32,1.28,0.29,0.57,1.34,1.54,2.88,2.35,5.5,1.86,1.4,1.67,2.1,2.63,3.4
Netherlands Eredivisie,2023-01-06 16:00:00,15,Twente,Emmen,1.62,4.0,5.0,1.02,10.0,1.25,3.6,1.85,2.0,1.33,3.25,1.91,1.91,1.12,1.21,2.5,2.71,0.43,2.1,1.18,3.28,1.38,8.0,3.7,1.22,1.54,1.93,2.55,3.04
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,Ajax II,Eindhoven,2.11,3.55,2.99,1.02,12.0,1.15,4.75,1.48,2.36,1.29,3.5,1.44,2.63,1.38,1.22,1.72,1.33,1.56,1.51,1.31,2.82,1.77,7.4,2.48,1.29,1.53,1.92,2.55,3.5
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,AZ II,Heracles,3.62,3.77,1.83,1.02,12.0,1.15,4.75,1.5,2.31,1.29,3.5,1.53,2.38,1.95,1.2,1.25,1.89,2.0,1.97,1.33,3.3,2.73,7.8,1.65,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,Den Bosch,Utrecht II,2.02,3.48,3.23,1.03,15.0,1.22,3.8,1.68,2.1,1.33,3.25,1.62,2.2,1.33,1.22,1.78,1.33,0.44,1.47,1.3,2.77,1.77,7.7,2.44,0.0,1.3,1.55,1.92,2.5
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,Dordrecht,ADO Den Haag,2.72,3.37,2.35,1.03,15.0,1.2,4.0,1.62,2.15,1.3,3.4,1.53,2.38,1.64,1.27,1.4,1.25,0.89,1.31,1.6,2.91,2.58,7.6,1.72,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,MVV,De Graafschap,3.2,3.47,2.04,1.03,13.0,1.25,3.6,1.7,2.05,1.33,3.25,1.62,2.2,1.78,1.25,1.3,2.56,0.88,1.38,1.47,2.85,3.02,8.5,1.54,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,NAC Breda,PSV II,2.16,3.38,3.02,1.04,13.0,1.25,3.6,1.78,1.95,1.36,3.0,1.67,2.1,1.36,1.25,1.68,1.22,1.22,1.47,1.2,2.67,1.72,7.5,2.58,1.22,1.42,1.74,2.23,3.0
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,Oss,Telstar,3.07,3.35,2.15,1.04,12.0,1.29,3.3,1.82,1.88,1.36,3.0,1.73,2.0,1.7,1.25,1.35,0.88,1.25,1.25,1.13,2.38,2.48,7.4,1.77,1.36,1.67,2.15,2.95,4.1
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,PEC Zwolle,Almere City,1.66,3.8,4.47,1.02,15.0,1.22,3.8,1.65,2.15,1.33,3.25,1.73,2.0,1.18,1.2,2.25,1.89,1.44,1.84,1.47,3.31,1.41,9.0,3.52,1.18,1.34,1.61,2.02,2.7
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,VVV,Helmond Sport,1.75,3.73,4.0,1.02,15.0,1.22,3.8,1.7,2.05,1.33,3.25,1.67,2.1,1.22,1.2,2.1,1.33,0.67,1.37,1.33,2.7,1.43,9.0,3.42,0.0,1.27,1.48,1.82,2.35
Netherlands Eerste Divisie,2023-01-06 16:00:00,19,Willem II,Roda JC,2.09,3.4,3.17,1.03,13.0,1.22,3.8,1.68,2.05,1.33,3.25,1.62,2.2,1.33,1.25,1.75,1.38,1.22,1.78,1.7,3.48,1.62,7.9,2.82,1.32,1.58,2.02,2.7,3.8
Portugal Liga NOS,2023-01-06 16:00:00,15,Benfica,Portimonense,1.17,6.5,13.0,1.02,26.0,1.14,5.85,1.44,2.53,1.22,4.0,2.25,1.57,1.03,1.08,5.5,3.0,1.5,2.82,1.5,4.32,1.06,15.0,11.0,1.16,1.3,1.55,2.0,2.5
Belgium Pro League,2023-01-06 16:45:00,19,Standard Liège,Sint-Truiden,1.95,3.5,3.3,1.04,11.0,1.3,3.4,1.9,1.95,1.4,2.75,1.75,2.0,1.41,1.3,1.53,1.78,1.67,1.59,1.34,2.93,1.91,8.0,2.1,1.25,1.5,1.8,2.25,3.25
Wales Welsh Premier League,2023-01-06 16:45:00,6,Flint Town United,Aberystwyth Town,1.73,3.65,3.9,1.01,14.5,1.13,4.75,1.55,2.33,1.24,3.6,1.52,2.33,1.17,1.19,2.04,1.25,0.3,1.22,1.19,2.41,0.0,0.0,0.0,0.0,1.43,1.67,2.1,2.63
Spain Segunda División,2023-01-06 17:00:00,22,Leganés,CD Lugo,1.7,3.5,5.25,1.09,7.0,1.47,2.6,2.45,1.52,1.53,2.38,2.38,1.53,1.16,1.31,2.05,1.91,0.8,1.4,1.33,2.73,2.2,7.5,1.91,1.4,1.67,2.1,2.63,3.9
Spain La Liga,2023-01-06 17:00:00,16,Valencia CF,Cádiz,1.57,4.0,5.25,1.05,11.0,1.32,3.4,2.01,1.89,1.4,2.75,2.0,1.75,1.14,1.24,2.3,1.63,0.71,1.84,1.0,2.84,1.27,7.25,4.8,1.33,1.57,1.91,2.4,3.2
Portugal Liga NOS,2023-01-06 18:15:00,15,Famalicão,FC Vizela,2.5,3.2,2.7,1.07,9.5,1.38,3.0,2.2,1.66,1.44,2.63,1.95,1.8,1.38,1.28,1.6,1.5,1.57,1.27,1.6,2.87,1.69,8.5,2.53,1.18,1.34,1.61,2.02,2.7
