League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Belgium First Division B,2023-01-20 16:00:00,19,Club Brugge II,Lommel United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2.0,1.33,1.33,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium First Division B,2023-01-20 16:00:00,19,KRC Genk II,Standard Liège II,1.79,3.9,3.6,0.0,0.0,0.0,0.0,1.49,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.34,1.39,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-01-20 16:00:00,17,FC Arouca,Portimonense,2.2,3.2,3.2,1.04,7.4,1.37,2.89,2.14,1.66,1.5,2.5,1.95,1.8,1.33,1.34,1.63,1.63,1.29,1.28,1.35,2.63,1.69,8.0,2.54,1.22,1.42,1.74,2.23,3.0
Germany Bundesliga,2023-01-20 16:30:00,16,RB Leipzig,Bayern München,3.45,3.95,1.95,1.01,15.0,1.13,6.0,1.41,2.7,1.22,4.0,1.44,2.63,2.05,1.19,1.28,2.71,2.13,1.83,2.24,4.07,2.9,6.0,1.57,1.3,1.6,2.07,2.75,3.3
Italy Serie B,2023-01-20 16:30:00,21,Palermo,Bari 1908,2.75,2.95,2.7,1.06,7.0,1.35,2.9,2.2,1.63,1.45,2.5,1.8,1.9,1.44,1.3,1.45,1.5,1.9,1.64,1.22,2.86,1.75,8.0,2.52,1.32,1.58,2.02,2.7,3.8
Belgium Pro League,2023-01-20 16:45:00,22,AS Eupen,KRC Genk,6.5,4.55,1.45,1.03,12.5,1.19,4.33,1.61,2.33,1.27,3.4,1.78,1.9,2.8,1.19,1.12,0.9,2.4,1.67,1.56,3.23,3.8,8.5,1.35,1.18,1.32,1.45,1.77,2.28
England Championship,2023-01-20 16:45:00,28,Sheffield United,Hull City,1.61,3.97,5.78,1.04,12.0,1.3,3.6,1.97,1.88,1.36,2.95,1.92,1.85,1.14,1.2,2.4,2.08,1.46,2.04,1.16,3.2,1.41,9.0,3.48,1.18,1.32,1.65,2.0,2.5
Spain Segunda División,2023-01-20 17:00:00,24,UD Las Palmas,Mirandés,1.63,3.55,5.75,1.08,7.0,1.4,2.75,2.28,1.58,1.44,2.62,2.1,1.67,1.12,1.29,2.2,1.73,0.73,1.85,1.24,3.09,1.31,9.5,4.12,1.27,1.57,2.0,2.4,3.42
England Championship,2023-01-20 17:00:00,28,Burnley,West Bromwich Albion,2.05,3.4,3.6,1.07,9.5,1.38,3.1,2.0,1.74,1.43,2.6,1.87,1.82,1.28,1.32,1.72,2.43,1.46,1.74,1.45,3.19,1.82,8.0,2.33,1.19,1.28,1.57,1.91,2.4
Spain La Liga,2023-01-20 17:00:00,18,RCD Mallorca,Celta de Vigo,2.6,3.0,2.9,1.12,6.5,1.55,2.29,2.5,1.53,1.57,2.25,2.1,1.67,1.42,1.42,1.4,1.38,0.88,1.34,1.56,2.9,1.86,5.75,2.3,1.43,1.73,2.2,2.8,4.84
Chile Primera División,2023-01-20 18:00:00,1,Magallanes,O'Higgins,2.7,3.25,2.4,1.06,8.25,1.34,2.95,1.98,1.78,1.44,2.63,1.8,1.91,1.44,1.3,1.44,0.0,0.0,0.0,0.0,0.0,2.0,7.5,2.05,1.35,1.65,2.12,2.88,4.0
Portugal Liga NOS,2023-01-20 18:15:00,17,Sporting CP,FC Vizela,1.33,4.8,8.0,1.02,17.0,1.17,4.6,1.62,2.2,1.29,3.5,1.95,1.8,1.05,1.15,3.38,2.57,1.38,2.33,1.55,3.88,1.1,13.0,8.7,1.18,1.34,1.61,2.02,2.7
Chile Primera División,2023-01-20 20:30:00,1,Unión Española,Ñublense,2.65,3.24,2.31,1.04,12.0,1.3,3.5,1.84,1.84,1.4,2.75,1.73,2.0,1.53,1.29,1.43,0.0,0.0,0.0,0.0,0.0,1.75,8.0,2.52,1.35,1.65,2.12,2.88,4.0
