League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Belgium Pro League,2023-01-15 12:00:00,20,KAA Gent,KV Kortrijk,1.35,5.1,8.0,1.03,11.0,1.15,5.0,1.45,2.44,1.25,3.6,1.87,1.83,1.02,1.1,3.1,1.89,1.11,1.87,1.2,3.07,1.09,10.25,9.0,1.17,1.29,1.57,1.91,2.4
Belgium First Division B,2023-01-15 12:00:00,18,KMSK Deinze,Beerschot-Wilrijk,3.5,3.75,1.95,1.03,11.0,1.2,4.33,1.62,2.2,1.3,3.4,1.6,2.25,1.75,1.22,1.33,1.63,2.38,1.32,1.76,3.08,2.71,8.0,1.67,1.18,1.34,1.61,2.02,2.7
Greece Super League,2023-01-15 12:00:00,18,Asteras Tripolis,Levadiakos,1.66,3.3,5.2,1.09,7.5,1.47,2.65,2.5,1.5,1.52,2.39,2.3,1.57,1.14,1.25,2.15,1.63,0.25,1.33,0.97,2.3,1.44,8.2,3.78,1.46,1.95,2.45,3.5,4.7
Spain Segunda División,2023-01-15 12:15:00,23,Burgos CF,FC Andorra,2.88,2.65,2.65,1.13,6.0,1.62,2.23,2.85,1.4,1.65,2.1,2.3,1.55,1.45,1.47,1.38,1.73,1.18,1.36,1.24,2.6,2.77,8.0,1.64,1.34,1.63,2.1,2.9,2.8
Spain Segunda División,2023-01-15 12:15:00,23,Mirandés,CD Lugo,1.98,2.88,4.0,1.07,6.5,1.45,2.5,2.6,1.47,1.52,2.35,2.05,1.67,1.15,1.35,1.8,1.73,0.73,1.65,1.28,2.93,1.34,9.0,4.08,1.3,1.57,2.0,2.7,3.8
Spain La Liga,2023-01-15 12:15:00,17,Almería,Atlético Madrid,4.8,3.8,1.7,1.05,9.0,1.3,3.4,1.9,1.9,1.4,2.75,1.91,1.91,2.21,1.26,1.19,1.88,2.0,1.33,1.74,3.07,3.14,8.1,1.55,1.26,1.58,1.95,2.44,3.34
Italy Serie B,2023-01-15 12:15:00,20,Cosenza,Benevento,3.2,3.15,2.2,1.05,7.5,1.37,2.8,2.28,1.58,1.5,2.5,1.95,1.8,1.62,1.37,1.22,1.22,1.44,1.33,1.34,2.67,2.06,7.7,2.12,1.25,1.47,1.83,2.38,3.25
Italy Serie B,2023-01-15 12:15:00,20,Ternana,Ascoli,2.15,3.3,3.15,1.05,9.0,1.29,3.3,1.88,1.88,1.4,2.75,1.7,2.05,1.33,1.25,1.68,1.67,1.67,1.6,1.36,2.96,1.77,7.7,2.59,1.27,1.5,1.85,2.45,3.4
Portugal Liga NOS,2023-01-15 12:30:00,16,GD Chaves,FC Arouca,2.2,3.05,3.15,1.07,9.0,1.36,3.1,2.17,1.64,1.44,2.6,1.87,1.9,1.28,1.35,1.62,1.0,1.29,1.86,1.11,2.97,1.91,8.0,2.1,1.25,1.47,1.85,2.45,3.4
Portugal LigaPro,2023-01-15 12:30:00,16,Farense,Benfica II,1.71,3.6,4.2,1.05,10.0,1.26,3.5,1.78,1.98,1.36,3.17,1.77,2.05,1.21,1.27,2.09,2.25,1.29,1.9,1.57,3.47,1.46,6.25,2.95,1.18,1.29,1.5,1.93,2.43
Portugal LigaPro,2023-01-15 12:30:00,16,Porto II,CD Tondela,2.06,3.25,3.3,1.05,10.0,1.3,3.45,1.98,1.77,1.36,2.88,1.78,1.96,1.18,1.32,1.8,1.57,1.57,1.81,1.2,3.01,1.44,6.0,3.1,1.2,1.38,1.67,2.12,2.85
Netherlands Eredivisie,2023-01-15 12:45:00,16,Groningen,Feyenoord,4.7,4.1,1.65,1.01,13.0,1.17,4.7,1.58,2.38,1.3,3.4,1.8,1.95,2.65,1.22,1.05,1.0,2.13,1.44,2.08,3.52,4.7,9.0,1.26,1.18,1.37,1.68,2.11,2.75
Netherlands Eredivisie,2023-01-15 12:45:00,16,Emmen,Cambuur,2.45,3.45,2.75,1.04,9.5,1.27,3.6,1.92,1.89,1.4,2.75,1.75,2.0,1.25,1.32,1.7,1.14,0.71,1.65,1.21,2.86,1.63,7.5,2.7,1.2,1.29,1.56,1.95,2.53
Turkey Süper Lig,2023-01-15 13:00:00,19,Gazişehir Gaziantep,Fenerbahçe,4.5,4.1,1.64,1.02,12.0,1.18,4.5,1.64,2.28,1.3,3.4,1.65,2.1,2.2,1.27,1.13,1.43,1.86,1.7,1.59,3.29,3.28,8.0,1.52,1.32,1.6,2.07,2.73,3.74
France Ligue 1,2023-01-15 13:05:00,19,Monaco,Ajaccio,1.38,4.9,7.5,1.02,12.0,1.2,4.3,1.75,2.08,1.33,3.25,2.0,1.75,1.05,1.17,3.1,1.56,0.89,1.4,1.21,2.61,1.3,10.5,4.5,1.33,1.57,1.91,2.4,3.2
England Premier League,2023-01-15 13:30:00,20,Tottenham Hotspur,Arsenal,3.4,3.7,2.05,1.05,10.5,1.24,3.75,1.74,2.1,1.33,3.25,1.67,2.1,1.71,1.29,1.31,2.0,2.44,1.88,1.61,3.49,2.5,6.0,1.8,1.32,1.52,1.74,2.15,3.05
Italy Serie A,2023-01-15 14:00:00,18,Atalanta,Salernitana,1.45,4.6,6.75,1.01,13.0,1.17,4.7,1.6,2.33,1.29,3.5,1.8,1.95,1.04,1.17,3.2,1.38,0.75,1.64,1.21,2.85,1.24,10.25,5.45,1.26,1.58,1.94,2.43,3.34
Belgium Pro League,2023-01-15 14:30:00,20,Union Saint-Gilloise,Royal Antwerp FC,2.1,3.55,3.3,1.03,11.0,1.25,3.8,1.86,1.94,1.38,2.94,1.7,2.1,1.32,1.3,1.71,2.22,1.56,1.77,1.57,3.34,1.74,7.8,2.6,1.24,1.5,1.8,2.25,3.2
Greece Super League,2023-01-15 14:30:00,18,Olympiakos Piraeus,Aris,1.4,4.35,7.0,1.05,10.0,1.33,3.3,2.02,1.74,1.4,2.75,2.25,1.57,1.08,1.22,2.7,2.13,1.0,1.68,1.4,3.08,1.39,8.4,4.12,1.39,1.72,2.22,2.93,4.1
Portugal Liga NOS,2023-01-15 15:00:00,16,Benfica,Sporting CP,1.76,3.6,3.95,1.03,13.0,1.22,4.2,1.74,2.02,1.31,3.2,1.69,2.14,1.25,1.29,1.91,3.0,1.25,2.89,1.73,4.62,1.65,8.1,2.85,1.18,1.35,1.65,2.1,2.77
Portugal LigaPro,2023-01-15 15:00:00,16,UD Oliveirense,Belenenses,2.12,3.25,3.15,1.05,8.0,1.3,3.2,1.91,1.84,1.39,2.85,1.71,2.05,1.35,1.3,1.7,1.57,1.38,1.75,1.65,3.4,1.6,5.75,2.55,1.15,1.24,1.43,1.74,2.2
Greece Super League,2023-01-15 15:30:00,18,PAS Giannina,Panathinaikos,6.25,3.45,1.54,1.07,6.5,1.4,2.7,2.38,1.54,1.5,2.5,2.38,1.53,2.3,1.22,1.12,1.5,2.38,1.41,1.29,2.7,5.95,10.0,1.23,1.48,1.88,2.47,3.42,4.4
France Ligue 1,2023-01-15 16:45:00,19,Rennes,PSG,3.95,3.95,1.79,1.01,13.0,1.15,5.0,1.72,2.12,1.29,3.5,1.57,2.25,2.4,1.22,1.15,2.67,2.44,1.95,2.15,4.1,3.05,8.0,1.58,1.36,1.62,2.0,2.5,3.3
Italy Serie A,2023-01-15 16:45:00,18,Roma,Fiorentina,2.05,3.5,3.55,1.05,9.0,1.3,3.4,2.02,1.79,1.44,2.63,1.91,1.91,1.2,1.33,1.85,1.63,1.0,1.77,1.68,3.45,1.83,7.4,2.46,1.41,1.78,2.19,2.98,4.34
Belgium Pro League,2023-01-15 17:00:00,20,Sporting Charleroi,Cercle Brugge,2.75,3.45,2.45,1.04,9.5,1.25,3.8,1.83,1.98,1.33,3.0,1.62,2.15,1.4,1.33,1.47,1.11,1.1,1.52,1.35,2.87,1.97,7.6,2.23,1.22,1.5,1.8,2.25,3.04
Portugal Liga NOS,2023-01-15 17:30:00,16,Porto,Famalicão,1.14,6.75,14.0,1.02,12.0,1.17,4.5,1.46,2.47,1.27,3.62,2.36,1.57,1.03,1.1,4.75,2.57,0.63,2.08,1.45,3.53,1.04,17.0,16.0,1.23,1.46,1.83,2.35,3.14
