League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Bolivia LFPB,2023-03-30 21:00:00,7,Blooming,Real Tomayapo,1.65,3.8,4.4,1.03,14.0,1.23,3.93,1.58,2.28,1.33,3.25,1.73,1.99,1.18,1.2,2.15,0.33,0.0,1.76,1.46,3.22,1.3,9.9,4.25,1.35,1.64,2.1,2.88,4.0
Ecuador Primera Categoría Serie B,2023-03-30 21:00:00,3,Cuniburo,Independiente Juniors,2.85,3.1,2.46,1.1,6.85,1.5,2.43,2.65,1.42,0.0,0.0,2.1,1.65,1.5,1.35,1.36,0.0,0.0,1.29,1.84,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-03-30 21:30:00,9,Argentinos Juniors,Godoy Cruz,1.77,3.36,4.93,1.07,8.5,1.4,2.75,2.3,1.57,1.47,2.45,2.2,1.65,1.17,1.26,2.05,2.33,0.75,1.94,1.22,3.16,1.4,8.9,3.74,1.27,1.52,1.91,2.46,3.28
Australia A-League,2023-03-31 05:45:00,22,Western Sydney Wanderers,Adelaide United,2.05,3.4,3.1,1.03,14.0,1.19,4.35,1.65,2.17,1.3,3.4,1.57,2.25,1.32,1.29,1.74,2.0,1.27,1.53,1.66,3.19,1.78,8.3,2.47,1.06,1.15,1.3,1.57,1.91
Japan J1 League,2023-03-31 07:00:00,6,Kashiwa Reysol,Urawa Reds,2.92,3.15,2.37,1.03,8.2,1.32,3.1,2.03,1.85,1.4,2.75,1.8,1.95,1.67,1.32,1.34,0.67,1.0,1.4,0.97,2.37,2.41,7.4,1.84,1.4,1.67,2.1,2.63,3.95
Australia Brisbane Premier League,2023-03-31 07:15:00,5,North Brisbane,Bayside United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia Brisbane Premier League,2023-03-31 07:30:00,5,Western Spirit,Univ. Queensland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan Premyer Liqası,2023-03-31 08:30:00,28,Turan,Sumqayıt,1.65,3.64,5.25,1.11,6.65,1.5,2.43,2.4,1.39,1.56,2.32,2.2,1.6,1.25,1.35,1.65,0.85,0.5,1.25,1.15,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-03-31 08:45:00,17,Kallithea,Proodeftiki,1.26,4.25,7.52,0.0,0.0,0.0,0.0,1.98,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.71,1.5,0.93,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-03-31 09:15:00,17,Larissa,PAOK II,1.3,4.75,10.0,0.0,0.0,0.0,0.0,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.86,1.49,1.04,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-31 09:30:00,24,Ludogorets II,Maritsa Plovdiv,1.7,3.5,4.5,1.06,10.0,1.33,3.07,2.02,1.71,1.42,2.65,1.8,1.9,1.18,1.27,2.05,2.45,0.82,1.68,1.52,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-31 09:30:00,24,Dobrudzha 1919,Dunav 2010,2.15,3.1,3.25,1.07,8.65,1.39,2.77,2.25,1.57,1.5,2.45,1.9,1.75,1.28,1.32,1.65,1.64,1.27,1.65,1.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-31 09:30:00,24,Levski Krumovgrad,Lovech,1.78,3.3,4.66,1.06,6.7,1.5,2.42,2.23,1.55,1.51,2.39,2.25,1.54,1.09,1.24,2.25,1.91,0.73,1.63,1.26,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-31 09:30:00,24,Yantra 2019,Sozopol,1.75,3.4,4.2,1.07,8.7,1.38,2.8,2.12,1.64,1.48,2.5,2.1,1.68,1.2,1.3,1.9,1.36,0.55,1.54,0.87,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
