League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South America Copa Libertadores,2023-03-16 21:00:00,0,Sporting Cristal,Huracán,2.19,3.01,2.84,1.07,9.5,1.36,3.1,2.1,1.67,1.4,2.75,1.89,1.87,1.38,1.34,1.62,1.75,1.25,2.27,2.34,4.61,2.1,7.1,2.02,1.2,1.33,1.55,2.0,2.6
Brazil Copa do Brasil,2023-03-16 21:30:00,0,Vasco da Gama,ABC,1.27,4.9,12.0,1.04,11.0,1.33,3.25,2.1,1.68,1.44,2.63,2.63,1.44,1.04,1.14,3.3,2.0,2.0,0.0,2.46,2.46,1.12,9.75,7.5,1.19,1.36,1.91,2.06,2.75
Australia A-League,2023-03-17 05:45:00,21,Adelaide United,Wellington Phoenix,2.02,3.75,3.45,1.02,18.5,1.16,5.0,1.55,2.45,1.26,3.5,1.47,2.6,1.33,1.22,1.78,2.3,1.2,1.68,1.59,3.27,1.69,8.3,2.73,1.11,1.25,1.5,1.83,2.25
Australia Brisbane Premier League,2023-03-17 07:30:00,3,North Pine,Redcliffe PCYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia Brisbane Premier League,2023-03-17 07:30:00,3,Western Spirit,Centenary Stormers,2.55,3.1,2.45,0.0,0.0,0.0,0.0,1.48,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-03-17 08:00:00,18,Metal Kharkiv,Oleksandria,3.6,3.3,1.93,1.05,11.0,1.28,3.3,1.92,1.8,1.4,2.8,1.8,1.98,1.7,1.25,1.22,0.75,1.25,1.07,1.31,2.38,3.58,8.6,1.41,1.14,1.3,1.55,1.94,2.51
Egypt Second Division,2023-03-17 09:30:00,22,Wadi Degla,El Seka El Hadid,2.61,2.92,2.77,0.0,0.0,1.56,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.09,1.37,1.47,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,Suez,Nasr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.45,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,Kahraba Ismailia,Tersana,3.03,2.99,2.41,0.0,0.0,1.5,2.5,2.63,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,1.8,1.49,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,El Sharqia Dokhan,Olympic El Qanah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.5,0.95,1.5,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,El Obour Sporting,El Entag El Harby,2.38,2.7,3.0,0.0,0.0,1.62,2.25,2.88,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.3,1.4,1.43,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,Al Mostaqbal,Porto Suez,2.28,3.02,3.22,0.0,0.0,1.5,2.5,2.63,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.7,1.2,1.57,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-17 09:30:00,22,Petrojet,Masr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia Professional League,2023-03-17 10:00:00,21,Dhamk,Al Batin,1.63,3.85,4.1,1.02,17.75,1.2,4.08,1.78,1.94,1.3,3.15,1.82,1.88,1.12,1.15,2.7,1.45,0.18,1.44,0.93,2.37,1.31,8.4,4.25,1.37,1.72,2.16,3.0,4.1
Saudi Arabia Professional League,2023-03-17 10:00:00,21,Al Feiha,Al Adalh,1.76,3.45,3.8,1.03,15.5,1.21,3.92,1.91,1.95,1.32,3.05,1.68,2.1,1.2,1.2,1.91,1.33,0.55,1.44,0.99,2.43,1.43,7.8,3.44,1.36,1.7,2.12,2.9,4.1
Azerbaijan Premyer Liqası,2023-03-17 10:00:00,27,Qabala,İnter Bakı,1.5,3.5,6.0,1.04,7.8,1.35,2.84,2.1,1.7,1.45,2.63,2.23,1.55,1.08,1.22,2.48,1.5,0.5,1.28,1.13,2.41,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Bulgaria First League,2023-03-17 10:00:00,24,Cherno More,Septemvri Sofia,1.49,3.65,6.4,1.06,8.0,1.28,3.3,2.18,1.64,1.36,3.0,1.9,1.72,1.11,1.29,1.95,1.75,0.92,1.66,1.34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
