League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Egypt Egyptian Premier League,2023-01-24 09:45:00,15,Coca-Cola,Al Masry,2.19,2.9,3.4,1.08,7.75,1.47,2.5,2.14,1.55,1.56,2.31,1.9,1.83,1.28,1.35,1.47,1.86,1.43,1.21,1.25,2.46,1.75,7.4,2.53,1.36,1.68,2.1,2.8,3.8
Egypt Egyptian Premier League,2023-01-24 12:00:00,15,Ghazl El Mehalla,Zamalek,4.7,3.25,1.72,1.05,9.75,1.33,3.1,2.06,1.67,1.44,2.6,1.86,1.83,2.05,1.31,1.17,1.86,1.71,1.39,1.61,3.0,2.73,8.0,1.64,1.23,1.43,1.79,2.23,3.0
Egypt Egyptian Premier League,2023-01-24 14:00:00,15,Smouha SC,Pyramids FC,6.75,3.1,1.58,1.08,7.25,1.42,2.75,2.23,1.58,1.47,2.45,2.2,1.62,2.25,1.27,1.13,0.86,1.14,1.31,1.77,3.08,3.4,8.5,1.46,1.29,1.58,1.96,2.46,3.1
Egypt Egyptian Premier League,2023-01-24 14:00:00,15,Al Ahly,National Bank of Egypt,1.35,4.3,8.0,1.03,14.0,1.25,3.6,1.85,1.86,1.33,3.1,2.1,1.68,1.04,1.15,2.75,2.14,0.57,1.54,1.34,2.88,1.28,10.5,4.48,1.22,1.39,1.76,2.19,2.85
Germany Bundesliga,2023-01-24 14:30:00,17,Schalke 04,RB Leipzig,5.5,4.0,1.57,1.03,11.0,1.22,4.2,1.67,2.1,1.33,3.25,1.75,2.0,2.3,1.23,1.15,0.88,1.13,1.56,1.71,3.27,3.1,8.5,1.5,1.3,1.55,1.85,2.3,3.0
Netherlands Eredivisie,2023-01-24 14:45:00,18,Emmen,PSV,9.0,5.0,1.33,1.01,21.0,1.14,5.31,1.54,2.38,1.23,3.8,1.83,1.85,3.3,1.13,1.08,1.13,1.63,1.69,2.31,4.0,10.5,12.5,1.11,1.2,1.33,1.57,1.92,2.4
Germany 3. Liga,2023-01-24 15:00:00,19,Borussia Dortmund II,Osnabrück,3.15,3.65,2.06,1.04,9.5,1.25,3.8,1.66,2.0,1.32,3.1,1.6,2.2,1.57,1.32,1.37,1.11,0.67,1.46,1.56,3.02,2.27,7.8,1.91,1.26,1.3,1.57,1.91,2.38
Netherlands Eerste Divisie,2023-01-24 16:00:00,18,Telstar,MVV,1.72,4.02,3.83,1.03,11.0,1.2,4.33,1.6,2.25,1.3,3.4,1.57,2.3,1.2,1.25,2.05,1.5,1.11,1.44,1.15,2.59,1.43,8.6,3.68,1.27,1.59,1.95,2.42,3.42
Belgium First Division B,2023-01-24 16:00:00,18,FCV Dender EH,KRC Genk II,2.32,4.2,2.65,0.0,0.0,0.0,0.0,1.43,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.25,1.6,1.8,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-01-24 16:30:00,17,Bayern München,Köln,1.15,8.0,19.0,1.0,41.0,1.07,9.0,1.25,3.71,1.17,5.0,1.75,2.0,1.03,1.08,5.0,2.43,0.75,2.73,1.36,4.09,1.18,11.0,5.5,1.29,1.5,1.8,2.25,2.9
Germany Bundesliga,2023-01-24 16:30:00,17,Hoffenheim,Stuttgart,1.91,3.6,3.75,1.03,11.0,1.2,4.33,1.61,2.15,1.33,3.25,1.62,2.2,1.26,1.27,1.83,1.25,0.43,1.92,1.5,3.42,1.52,9.5,3.15,1.3,1.55,1.85,2.3,3.0
Germany Bundesliga,2023-01-24 16:30:00,17,Hertha BSC,Wolfsburg,2.5,3.35,2.85,1.04,10.0,1.29,3.6,1.9,1.9,1.36,3.0,1.67,2.1,1.43,1.31,1.51,1.25,1.38,1.5,1.18,2.68,1.91,8.0,2.2,1.29,1.48,1.73,2.1,2.7
England EFL League One,2023-01-24 16:45:00,26,Bolton Wanderers,Forest Green Rovers,1.44,4.4,7.5,1.03,14.0,1.23,3.8,1.67,2.1,1.32,3.05,1.95,1.78,1.1,1.16,2.75,2.0,0.69,1.54,1.09,2.63,1.4,8.0,3.75,1.25,1.47,1.82,2.38,3.25
England EFL League One,2023-01-24 16:45:00,26,Burton Albion,Peterborough United,2.9,3.35,2.4,1.04,13.0,1.24,3.7,1.85,1.95,1.35,2.95,1.62,2.15,1.55,1.27,1.42,1.0,1.0,1.59,1.47,3.06,1.89,7.5,2.3,1.2,1.38,1.67,2.12,2.85
England EFL League One,2023-01-24 16:45:00,26,Cheltenham Town,Sheffield Wednesday,4.6,3.6,1.75,1.04,12.0,1.25,3.5,1.91,1.8,1.38,2.9,1.78,1.95,2.0,1.24,1.2,1.33,2.08,1.47,1.65,3.12,2.6,7.0,1.75,1.32,1.58,2.02,2.7,3.8
England EFL League One,2023-01-24 16:45:00,26,Exeter City,Barnsley,2.45,3.3,2.85,1.04,11.5,1.27,3.4,1.97,1.77,1.38,2.8,1.68,2.05,1.42,1.28,1.52,1.46,1.5,1.44,1.42,2.86,1.74,7.0,2.6,1.27,1.5,1.87,2.45,3.4
England EFL League One,2023-01-24 16:45:00,26,Fleetwood Town,Portsmouth,2.9,3.35,2.4,1.05,11.5,1.27,3.4,1.97,1.77,1.38,2.8,1.68,2.05,1.55,1.28,1.4,0.92,1.36,1.46,1.44,2.9,1.8,7.5,2.43,1.18,1.34,1.6,2.02,2.65
England EFL League One,2023-01-24 16:45:00,26,Ipswich Town,Morecambe,1.22,6.0,15.0,1.02,18.0,1.18,4.4,1.57,2.25,1.28,3.3,2.25,1.58,1.04,1.09,4.1,2.0,0.58,2.13,1.14,3.27,1.15,11.5,7.0,1.18,1.34,1.61,2.02,2.65
England EFL League One,2023-01-24 16:45:00,26,Milton Keynes Dons,Shrewsbury Town,2.5,3.3,2.8,1.06,9.5,1.35,2.95,2.08,1.68,1.45,2.55,1.85,1.85,1.35,1.3,1.6,0.69,1.25,1.3,1.16,2.46,1.74,7.0,2.6,1.27,1.5,1.87,2.45,3.4
England EFL League One,2023-01-24 16:45:00,26,Port Vale,Derby County,2.8,3.3,2.5,1.06,10.0,1.32,3.05,2.07,1.76,1.45,2.6,1.8,1.9,1.58,1.28,1.38,1.5,1.38,1.43,1.6,3.03,2.3,7.5,1.88,1.18,1.34,1.6,2.02,2.65
