League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Uruguay Primera División,2023-02-13 21:00:00,2,La Luz,Peñarol,2.97,3.2,2.13,1.05,8.0,1.3,3.2,1.95,1.7,1.44,2.63,2.15,1.66,2.4,1.18,1.07,0.0,3.0,2.1,0.0,2.1,4.0,9.5,1.33,1.29,1.49,1.9,2.5,3.5
Turkey Süper Lig,2023-02-14 14:00:00,14,Beşiktaş,Antalyaspor,1.62,3.95,5.0,1.03,14.75,1.22,4.15,1.63,2.14,1.32,3.1,1.73,1.95,1.15,1.23,2.3,2.3,0.78,2.35,1.27,3.62,1.35,9.0,4.24,1.31,1.61,2.07,2.73,3.74
England EFL League One,2023-02-14 16:45:00,32,Accrington Stanley,Wycombe Wanderers,3.25,3.5,2.15,1.05,9.0,1.29,3.5,1.93,1.83,1.36,3.0,1.67,2.1,1.6,1.3,1.36,1.08,1.43,1.44,1.44,2.88,2.1,8.5,1.91,1.16,1.29,1.55,1.85,2.25
England EFL League One,2023-02-14 16:45:00,32,Bolton Wanderers,Milton Keynes Dons,1.7,3.75,5.0,1.08,7.0,1.36,3.0,1.98,1.78,1.4,2.75,2.0,1.73,1.16,1.3,2.05,2.13,1.36,1.48,1.2,2.68,1.41,8.5,3.5,1.4,1.67,2.1,2.63,3.9
England EFL League One,2023-02-14 16:45:00,32,Bristol Rovers,Ipswich Town,5.5,3.85,1.62,1.05,9.0,1.29,3.5,1.79,1.97,1.36,3.0,1.73,2.0,2.1,1.17,1.14,1.36,1.73,1.58,1.89,3.47,3.48,9.0,1.41,1.17,1.29,1.57,1.91,2.4
England EFL League One,2023-02-14 16:45:00,32,Cambridge United,Cheltenham Town,2.3,3.2,3.2,1.07,7.5,1.33,3.25,2.1,1.68,1.4,2.75,1.73,2.0,1.36,1.35,1.53,1.29,0.8,1.27,1.05,2.32,1.69,8.0,2.63,1.23,1.48,1.73,2.1,2.7
England EFL League One,2023-02-14 16:45:00,32,Derby County,Lincoln City,1.45,4.25,7.5,1.05,9.0,1.3,3.4,1.93,1.83,1.36,3.0,2.0,1.73,1.1,1.22,2.5,2.29,1.21,1.73,0.97,2.7,1.31,9.5,4.12,1.23,1.48,1.73,2.1,2.7
England EFL League One,2023-02-14 16:45:00,32,Exeter City,Shrewsbury Town,2.25,3.4,3.15,1.07,7.5,1.33,3.25,2.16,1.66,1.4,2.75,1.8,1.91,1.29,1.35,1.65,1.36,1.5,1.46,1.11,2.57,1.41,9.0,3.48,1.18,1.34,1.65,2.0,2.5
England EFL League One,2023-02-14 16:45:00,32,Fleetwood Town,Peterborough United,3.25,3.35,2.2,1.05,9.0,1.29,3.5,1.83,1.93,1.36,3.0,1.67,2.1,1.53,1.25,1.36,0.79,1.14,1.51,1.46,2.97,2.52,8.0,1.75,1.18,1.43,1.7,2.1,2.63
England EFL League One,2023-02-14 16:45:00,32,Forest Green Rovers,Charlton Athletic,3.0,3.25,2.4,1.06,8.0,1.3,3.4,1.93,1.83,1.36,3.0,1.73,2.0,1.62,1.33,1.3,0.8,1.08,1.28,1.17,2.45,1.91,8.0,2.1,1.2,1.43,1.67,2.05,2.6
England EFL League One,2023-02-14 16:45:00,32,Oxford United,Plymouth Argyle,2.7,3.35,2.55,1.05,8.0,1.25,3.5,1.81,1.95,1.4,2.75,1.75,2.0,1.46,1.28,1.41,1.2,1.47,1.82,1.32,3.14,1.83,8.0,2.2,1.2,1.29,1.57,2.0,2.4
England EFL League One,2023-02-14 16:45:00,32,Port Vale,Barnsley,3.0,3.2,2.4,1.04,11.0,1.3,3.3,2.18,1.64,1.44,2.63,1.8,1.95,1.6,1.3,1.36,1.27,1.57,1.37,1.39,2.76,2.0,8.0,2.0,1.2,1.48,1.73,2.1,2.7
