League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Argentina Primera División,2023-03-04 21:30:00,6,Atlético Tucumán,Banfield,2.35,3.13,3.2,1.07,6.4,1.48,2.43,2.59,1.51,1.56,2.34,2.11,1.69,1.35,1.36,1.59,0.5,0.0,1.19,1.39,2.58,1.69,8.0,2.63,1.27,1.5,2.0,2.5,3.5
Argentina Primera División,2023-03-04 21:30:00,6,Newell's Old Boys,Barracas Central,1.79,3.28,4.43,1.08,8.25,1.42,2.7,2.25,1.58,1.48,2.55,2.1,1.65,1.2,1.27,1.95,3.0,1.5,0.82,1.34,2.16,1.45,8.5,3.32,1.34,1.63,2.1,2.9,4.1
USA MLS,2023-03-04 21:30:00,0,Atlanta United FC,Toronto,1.63,4.3,4.4,1.02,23.0,1.15,5.6,1.44,2.53,1.25,3.75,1.5,2.5,1.2,1.23,2.2,3.0,0.0,2.25,1.24,3.49,1.41,9.0,3.48,1.2,1.4,1.73,2.17,2.88
USA MLS,2023-03-04 21:30:00,0,Columbus Crew,DC United,1.57,4.1,5.25,1.01,12.0,1.2,3.9,1.69,2.01,1.33,3.25,1.8,1.95,1.13,1.19,2.22,0.0,0.0,0.0,0.0,0.0,1.41,9.0,3.56,1.25,1.48,1.88,2.41,3.28
USA MLS,2023-03-04 21:30:00,0,Inter Miami,Philadelphia Union,3.0,3.45,2.15,1.01,11.0,1.2,3.9,1.69,2.01,1.33,3.0,1.6,2.15,1.65,1.29,1.35,3.0,0.0,2.18,0.0,2.18,2.2,8.0,1.91,1.21,1.41,1.75,2.19,2.93
USA MLS,2023-03-04 21:30:00,0,New England Revolution,Houston Dynamo,1.65,3.95,4.7,1.03,17.5,1.18,4.5,1.55,2.25,1.29,3.25,1.62,2.15,1.19,1.23,2.15,0.0,0.0,0.0,2.34,2.34,1.51,8.5,3.07,1.18,1.36,1.68,2.09,2.75
USA MLS,2023-03-04 21:30:00,0,New York RB,Nashville SC,2.0,3.4,3.5,1.07,7.0,1.27,3.4,1.97,1.71,1.4,2.75,1.8,1.95,1.3,1.32,1.75,0.0,0.0,0.0,0.0,0.0,1.55,8.5,3.01,1.27,1.51,2.0,2.49,3.42
USA MLS,2023-03-04 21:30:00,0,Orlando City,FC Cincinnati,2.1,3.35,3.25,1.05,12.0,1.28,3.7,1.82,1.85,1.4,2.75,1.73,2.08,1.32,1.32,1.72,3.0,0.0,0.93,0.0,0.93,1.64,8.0,2.67,1.25,1.48,1.93,2.39,3.28
USA MLS,2023-03-04 22:30:00,0,Austin,Montreal Impact,2.05,3.55,3.25,1.05,9.0,1.25,3.75,1.68,2.02,1.36,3.0,1.63,2.2,1.28,1.25,1.7,0.0,0.0,0.91,1.93,2.84,1.91,8.0,2.1,1.2,1.41,1.75,2.19,2.93
USA MLS,2023-03-04 22:30:00,0,Chicago Fire,New York City,2.35,3.3,2.75,1.05,9.0,1.25,3.6,1.82,1.85,1.38,2.95,1.65,2.15,1.44,1.3,1.57,0.0,0.0,0.0,1.14,1.14,1.75,8.0,2.44,1.27,1.5,1.9,2.45,3.4
