League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Mexico Ascenso MX,2023-04-20 21:00:00,17,Leones Negros de la Universidad de Guadalajara,Dorados,1.8,3.4,3.5,1.03,12.0,1.23,3.5,1.76,1.83,1.33,2.85,1.66,1.95,1.25,1.25,1.86,1.78,1.13,1.65,0.96,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-04-20 22:05:00,13,Patriotas Boyacá,Cúcuta Deportivo,1.94,3.05,3.95,1.1,6.5,1.44,2.62,2.22,1.54,1.44,2.33,2.05,1.7,1.22,1.29,1.76,2.67,1.17,1.44,1.21,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico Liga MX,2023-04-20 23:05:00,16,Tigres UANL,Puebla,1.42,4.5,7.0,1.01,9.8,1.22,4.0,1.7,2.1,1.32,3.15,1.87,1.87,1.06,1.15,2.75,1.67,0.94,2.04,1.27,3.31,1.18,11.0,6.15,1.31,1.58,2.03,2.7,3.65
China Chinese Super League,2023-04-21 06:30:00,2,Tianjin Teda,Hangzhou,2.69,3.17,2.37,1.07,10.0,1.4,2.8,2.0,1.67,1.47,2.5,1.9,1.83,1.53,1.25,1.42,1.0,0.0,1.76,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-04-21 06:30:00,2,Meizhou Hakka,Shanghai Shenhua,2.92,3.2,2.24,1.08,6.5,1.36,2.95,2.09,1.61,1.44,2.6,1.87,1.87,1.62,1.25,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia A-League,2023-04-21 06:45:00,25,Western Sydney Wanderers,Wellington Phoenix,1.68,3.55,4.0,1.03,15.0,1.22,4.2,1.65,2.1,1.33,3.1,1.65,2.2,1.22,1.22,2.0,1.92,1.09,1.55,1.56,3.11,1.75,8.5,2.43,1.16,1.33,1.6,2.02,2.62
Japan J2 League,2023-04-21 07:00:00,11,Roasso Kumamoto,JEF United,2.16,3.2,3.15,1.06,7.5,1.36,2.9,1.93,1.72,1.48,2.5,1.8,1.91,1.62,1.35,1.35,1.4,0.6,1.62,1.52,3.14,1.95,7.5,2.1,1.44,1.8,2.36,0.0,0.0
China Chinese Super League,2023-04-21 08:35:00,2,Shandong Luneng,Nantong Zhiyun,1.15,5.95,15.9,1.04,13.5,1.25,3.75,1.75,1.89,1.33,3.05,3.0,1.36,1.02,1.06,4.5,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-04-21 08:35:00,2,Henan Jianye,Qingdao Jonoon,1.73,3.8,4.5,1.05,11.75,1.28,3.4,1.98,1.91,1.39,2.8,1.83,1.9,1.15,1.2,2.05,1.0,0.0,0.63,1.88,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-04-21 08:35:00,2,Chengdu Better City FC,Shijiazhuang Ever Bright,1.58,3.62,5.02,1.06,10.75,1.3,3.3,1.96,1.73,1.41,2.7,1.95,1.78,1.1,1.2,2.25,0.0,1.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
