League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Ecuador Primera Categoría Serie B,2023-03-14 21:00:00,1,Cuniburo,América de Quito,3.15,2.99,2.28,0.0,0.0,1.49,2.44,2.53,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Copa do Nordeste,2023-03-14 21:30:00,7,Fluminense PI,Bahia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.83,1.17,1.41,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Copa do Brasil,2023-03-14 21:30:00,0,América Mineiro,Santa Cruz,1.21,5.6,8.75,1.03,12.5,1.2,4.1,1.62,2.2,1.34,3.1,2.15,1.61,1.04,1.13,3.9,1.0,1.0,0.0,1.05,1.05,1.1,13.0,8.7,1.19,1.35,2.0,1.98,2.54
Colombia Categoria Primera A,2023-03-14 22:10:00,8,Santa Fe,América de Cali,2.52,2.97,3.22,1.1,6.5,1.42,2.75,2.3,1.58,1.49,2.4,1.98,1.72,1.35,1.34,1.58,0.5,2.0,2.32,1.64,3.96,1.77,7.4,2.54,1.4,1.74,2.25,3.04,4.2
Slovenia PrvaLiga,2023-03-15 09:00:00,27,Bravo,Maribor,3.3,3.3,1.95,1.02,8.9,1.28,3.2,2.0,1.75,1.4,2.82,1.81,1.89,1.92,1.28,1.24,1.42,1.67,1.8,1.8,3.6,2.58,7.1,1.75,1.35,1.65,2.04,2.6,3.5
Egypt Second Division,2023-03-15 10:00:00,22,Dekernes,Tanta SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.64,1.5,1.06,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,El Magd,Sporting Alexandria,2.88,2.6,2.6,0.0,0.0,0.0,0.0,2.6,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.36,0.96,1.32,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,Itehad Nabaroh,El Olympi,2.6,2.6,2.88,0.0,0.0,0.0,0.0,2.7,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,1.48,1.1,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,Gomhoreyat Shepin,Pioneers,1.45,3.5,7.8,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.3,1.11,1.02,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,Al Masry Salloum,Abu Qair Semad,3.32,2.75,2.27,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.9,1.18,1.16,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,Baladiyyat Al Mehalla,El Hamam,1.69,3.0,5.6,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.8,2.02,1.18,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Second Division,2023-03-15 10:00:00,22,Proxy,El Mansura,2.22,2.6,3.7,0.0,0.0,0.0,0.0,2.7,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.6,1.48,1.09,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan Premyer Liqası,2023-03-15 11:00:00,27,Sumqayıt,Qarabağ,9.5,5.5,1.22,1.02,14.0,1.18,4.15,1.63,2.15,1.3,3.32,2.12,1.69,3.65,1.12,1.02,1.17,2.69,1.5,2.04,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
