League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2023-03-13 04:00:00,20,Melbourne Victory FC,Western United,1.96,3.45,3.3,1.03,13.0,1.22,4.0,1.73,2.1,1.33,3.25,1.62,2.2,1.3,1.22,1.87,1.11,1.11,1.49,1.38,2.87,1.64,8.5,2.64,1.08,1.26,1.47,1.85,2.15
Iran Persian Gulf Pro League,2023-03-13 08:30:00,23,Zob Ahan,Nassaji Mazandaran,2.3,2.5,3.8,1.11,5.3,1.68,2.11,3.6,1.29,1.65,2.11,2.51,1.44,1.27,1.36,1.56,1.67,0.58,0.86,0.92,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran Persian Gulf Pro League,2023-03-13 09:30:00,23,Sanat Naft,Malavan,2.63,2.6,2.8,1.1,5.35,1.68,2.1,3.1,1.36,1.64,2.13,2.28,1.53,1.36,1.37,1.43,0.33,0.5,0.99,0.78,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-03-13 09:45:00,14,Apollon Smirnis,OF Ierapetra,1.41,3.7,7.6,0.0,0.0,0.0,0.0,2.39,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.43,1.37,0.84,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro Montenegrin First League,2023-03-13 10:00:00,25,Iskra,FK Jezero Plav,2.45,2.8,3.0,1.1,6.8,1.5,2.45,2.6,1.48,1.52,2.2,2.0,1.7,1.2,1.4,1.47,1.23,0.55,1.43,1.34,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece Super League 2,2023-03-13 10:15:00,14,Panserraikos,Niki Volos,1.61,3.2,5.65,0.0,0.0,0.0,0.0,2.12,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.0,1.2,1.41,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-13 10:30:00,22,Botev Plovdiv II,CSKA 1948 Sofia II,7.0,4.0,1.4,1.07,8.85,1.39,2.78,2.15,1.67,1.46,2.53,2.45,1.48,2.35,1.24,1.12,1.55,1.91,1.42,1.48,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria Second League,2023-03-13 10:30:00,22,Ludogorets II,Lovech,1.8,3.25,4.0,1.06,9.6,1.35,2.93,2.2,1.65,1.45,2.5,1.95,1.75,1.2,1.27,1.95,2.45,0.73,1.72,1.22,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India Indian Super League,2023-03-13 11:00:00,0,ATK Mohun Bagan,Hyderabad,2.1,3.4,3.25,1.05,9.0,1.25,3.74,1.87,1.87,1.39,2.97,1.77,2.02,1.29,1.32,1.74,1.7,2.0,1.9,1.49,3.39,1.62,7.0,3.18,1.24,1.54,1.88,2.31,2.75
Czech Republic FNL,2023-03-13 12:00:00,18,Sigma Olomouc II,Prostějov,1.73,3.6,4.0,1.06,8.0,1.29,3.5,1.7,2.1,1.36,3.0,1.67,2.1,1.33,1.3,1.65,1.8,1.0,1.58,1.34,2.92,1.95,6.6,2.3,0.0,1.23,1.42,1.73,2.2
Serbia SuperLiga,2023-03-13 12:30:00,26,Kolubara,Bačka Topola,3.91,3.2,1.88,1.08,8.65,1.41,2.84,2.06,1.68,1.5,2.4,1.95,1.78,1.62,1.35,1.32,1.85,2.15,1.31,1.42,2.73,3.3,6.3,1.59,1.38,1.67,2.1,2.7,3.7
Romania Liga I,2023-03-13 12:30:00,30,Chindia Târgovişte,Voluntari,2.6,2.95,2.8,1.11,6.0,1.57,2.35,2.45,1.52,1.56,2.31,2.05,1.72,1.3,1.3,1.47,1.13,1.0,1.63,1.26,2.89,1.88,7.1,2.42,1.57,2.03,2.76,3.88,5.6
Bulgaria First League,2023-03-13 12:30:00,23,Lokomotiv Plovdiv,Beroe,1.78,3.4,4.5,1.05,7.3,1.38,2.75,2.1,1.68,1.49,2.52,2.13,1.68,1.16,1.29,2.12,1.92,0.58,1.71,1.2,2.91,1.46,9.0,3.34,1.36,1.7,2.17,2.95,4.1
Bahrain Bahraini Premier League,2023-03-13 12:30:00,17,Al Riffa,Al-Hidd,1.36,4.2,8.0,1.02,14.0,1.25,3.6,1.85,1.95,1.37,2.99,2.1,1.67,1.01,1.12,2.95,1.33,1.33,1.34,1.02,2.36,0.0,0.0,0.0,1.2,1.37,2.1,2.1,2.85
Bahrain Bahraini Premier League,2023-03-13 12:30:00,17,Al Hala,Al Ahli,2.6,3.0,2.63,1.09,6.0,1.44,2.4,2.5,1.5,1.53,2.38,2.1,1.67,1.42,1.37,1.46,1.0,1.67,0.93,1.1,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-03-13 13:00:00,21,National Bank of Egypt,Pyramids FC,4.0,3.3,1.9,1.09,6.75,1.38,2.84,2.2,1.62,1.5,2.37,2.05,1.68,1.85,1.33,1.21,1.3,1.36,1.39,1.51,2.9,2.93,7.1,1.62,1.36,1.62,2.03,2.65,3.6
Egypt Egyptian Premier League,2023-03-13 13:00:00,22,Ceramica Cleopatra,Al Mokawloon,2.3,2.85,3.4,1.1,7.0,1.47,2.55,2.45,1.52,1.53,2.38,2.05,1.72,1.25,1.35,1.57,1.33,1.36,1.58,1.13,2.71,1.72,6.9,2.68,1.26,1.48,1.85,2.43,3.35
Cyprus First Division,2023-03-13 13:00:00,1,AEL,Olympiakos,1.85,3.4,4.5,1.07,8.7,1.4,2.74,2.35,1.57,1.5,2.45,2.2,1.62,1.22,1.28,1.9,1.35,0.7,1.42,1.06,2.48,1.42,7.5,3.96,1.33,1.6,2.0,2.55,3.4
Cyprus First Division,2023-03-13 14:00:00,1,AEK Larnaca,Apollon,2.0,3.5,3.8,1.02,8.5,1.33,3.1,2.1,1.7,1.43,2.65,1.91,1.8,1.18,1.26,1.83,2.11,1.81,1.99,1.79,3.78,1.74,7.5,2.62,1.4,1.7,2.15,2.8,3.8
Estonia Esiliiga,2023-03-13 14:00:00,3,Tallinna FC Levadia U21,Elva,1.75,4.2,3.5,1.02,15.0,1.13,5.25,1.53,2.4,1.22,3.74,1.53,2.41,2.0,1.15,1.17,3.0,0.0,2.36,1.23,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia Esiliiga,2023-03-13 14:00:00,3,Legion,Paide Linnameeskond U21,2.04,4.1,2.81,1.01,27.0,1.07,8.0,1.23,3.16,1.18,4.4,1.29,3.48,1.32,1.2,1.83,3.0,0.0,2.11,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland 1. Liga,2023-03-13 14:00:00,23,Arka Gdynia,Górnik Łęczna,1.85,3.6,4.0,1.05,9.0,1.25,3.75,1.85,1.9,1.36,3.0,1.83,1.83,1.11,1.18,2.3,1.08,0.75,1.91,1.21,3.12,1.36,8.9,3.88,0.0,1.27,1.55,1.88,2.34
Turkey 1. Lig,2023-03-13 14:00:00,26,Eyüpspor,Altay,1.44,4.33,7.5,1.03,13.0,1.28,3.75,1.87,1.9,1.34,3.0,1.97,1.8,1.09,1.2,2.57,2.38,1.08,1.86,1.04,2.9,1.17,8.0,6.25,1.5,1.8,2.25,3.1,3.9
Turkey Süper Lig,2023-03-13 14:00:00,25,İstanbulspor,Sivasspor,3.25,3.65,2.08,1.05,11.5,1.27,3.75,1.75,2.03,1.34,3.0,1.68,2.1,1.58,1.32,1.4,1.0,1.0,1.2,1.47,2.67,2.6,6.5,1.78,1.3,1.53,1.87,2.4,3.2
Turkey 1. Lig,2023-03-13 14:00:00,26,Samsunspor,Bandırmaspor,1.9,3.5,4.0,1.02,15.0,1.22,4.2,1.9,1.87,1.3,3.2,1.65,2.18,1.18,1.22,2.09,2.31,1.23,1.96,1.74,3.7,1.42,7.8,3.5,1.38,1.72,2.15,2.98,4.1
Denmark Superliga,2023-03-13 15:00:00,21,Randers,AGF,2.4,3.3,2.95,1.08,7.9,1.44,2.75,2.01,1.81,1.5,2.5,1.95,1.8,1.38,1.35,1.52,1.55,1.55,1.72,1.5,3.22,1.84,7.8,2.45,1.21,1.42,1.76,2.22,2.93
Poland Ekstraklasa,2023-03-13 15:00:00,24,Wisła Płock,Widzew Łódź,2.8,3.3,2.45,1.06,8.0,1.3,3.3,1.95,1.8,1.4,2.75,1.75,2.0,1.5,1.32,1.42,1.92,1.58,1.63,1.59,3.22,1.95,8.0,2.05,1.18,1.29,1.55,1.93,2.49
Romania Liga I,2023-03-13 15:30:00,30,CFR Cluj,Universitatea Cluj,1.55,3.75,6.0,1.08,7.0,1.54,2.43,2.05,1.72,1.45,2.66,2.1,1.7,1.1,1.2,2.15,2.2,0.67,1.86,1.31,3.17,1.38,8.6,4.08,1.45,1.83,2.36,3.2,5.0
Israel Israeli Premier League,2023-03-13 15:30:00,26,Hapoel Tel Aviv,Maccabi Haifa,6.5,4.33,1.36,1.03,15.25,1.22,3.83,1.71,2.07,1.31,3.26,1.83,1.83,2.91,1.16,1.06,1.08,1.92,1.44,1.97,3.41,4.56,8.8,1.32,1.29,1.54,2.38,2.37,3.1
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,Almere City,VVV,0.0,4.0,4.33,1.02,15.0,1.22,4.2,1.7,2.1,1.32,3.22,1.67,2.14,1.22,1.25,2.06,1.71,2.07,1.48,1.51,2.99,1.28,6.75,4.05,1.18,1.29,1.61,1.96,2.42
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,Eindhoven,ADO Den Haag,0.0,0.0,3.25,1.03,13.0,1.22,4.2,1.72,2.1,1.33,3.14,1.63,2.22,1.33,1.29,1.73,1.87,1.33,1.24,1.5,2.74,1.68,6.0,2.5,1.22,1.52,1.83,2.24,3.08
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,De Graafschap,PEC Zwolle,3.75,3.75,1.9,1.03,13.0,1.22,4.0,1.75,2.05,1.35,3.05,1.67,2.14,1.83,1.28,1.28,1.53,2.27,1.84,1.91,3.75,2.7,5.75,1.6,1.25,1.54,1.9,2.35,3.28
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,NAC Breda,Ajax II,2.05,3.65,3.05,1.02,20.0,1.15,5.25,1.5,2.4,1.26,3.64,1.47,2.6,1.37,1.26,1.72,1.73,0.93,1.62,1.6,3.22,1.51,6.0,3.0,1.25,1.55,1.91,2.36,3.28
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,Roda JC,AZ II,1.87,3.6,4.0,1.03,13.0,1.25,3.75,1.8,2.0,1.34,3.1,1.71,2.08,1.22,1.26,2.01,1.53,0.93,1.64,1.38,3.02,1.29,6.75,4.05,1.21,1.35,1.71,2.09,2.76
Netherlands Eerste Divisie,2023-03-13 16:00:00,30,Utrecht II,PSV II,2.32,0.0,2.67,1.03,14.0,1.22,3.9,1.7,2.0,1.32,3.22,1.57,2.34,1.45,1.28,1.57,0.8,1.2,1.41,1.19,2.6,1.68,5.75,2.5,1.24,1.55,1.88,2.32,3.2
Bolivia LFPB,2023-03-13 16:00:00,6,Universitario de Vinto,Vaca Díez,1.55,4.2,5.0,1.0,10.5,1.2,3.84,1.72,2.05,1.33,3.25,1.8,1.91,1.15,1.22,2.33,1.67,0.33,1.43,1.34,2.77,1.36,8.6,3.94,1.27,1.5,1.9,2.45,3.42
Wales Welsh Premier League,2023-03-13 16:30:00,4,The New Saints,Bala Town,1.26,5.8,9.6,1.02,21.0,1.16,4.75,1.47,2.39,1.26,3.5,1.95,1.73,1.06,1.13,3.7,2.86,1.21,2.61,1.75,4.36,1.12,13.75,6.65,1.26,1.49,1.86,2.45,3.35
Italy Serie A,2023-03-13 16:45:00,26,AC Milan,Salernitana,1.21,5.95,16.5,1.03,17.0,1.2,4.5,1.88,1.92,1.3,3.4,2.2,1.62,1.01,1.1,4.0,2.23,0.85,1.83,1.21,3.04,1.28,11.5,4.55,1.29,1.57,2.01,2.62,3.56
France Ligue 2,2023-03-13 16:45:00,27,Metz,Le Havre,2.35,3.1,3.1,1.12,6.0,1.5,2.25,2.55,1.45,1.62,2.2,2.25,1.57,1.29,1.38,1.6,1.71,1.79,1.59,1.24,2.83,1.57,5.75,2.65,1.4,1.74,2.25,3.04,4.4
Northern Ireland NIFL Premiership,2023-03-13 16:45:00,31,Crusaders,Cliftonville,1.78,3.75,4.0,1.04,10.0,1.22,4.0,1.72,2.05,1.33,3.25,1.67,2.1,1.23,1.24,1.91,2.56,1.5,1.67,1.24,2.91,1.64,7.5,2.67,1.35,1.63,2.05,2.75,3.5
Spain Segunda División,2023-03-13 17:00:00,31,Racing Santander,SD Huesca,2.25,2.95,3.5,1.12,5.5,1.5,2.3,2.68,1.41,1.62,2.2,2.2,1.62,1.33,1.39,1.53,1.2,0.69,1.49,1.13,2.62,1.62,8.5,2.85,1.24,1.47,1.83,2.34,3.08
Spain La Liga,2023-03-13 17:00:00,25,Girona FC,Atlético Madrid,3.5,3.3,2.2,1.07,9.5,1.4,3.0,2.3,1.62,1.44,2.63,1.95,1.8,1.71,1.33,1.27,1.62,2.08,1.89,1.61,3.5,2.66,7.6,1.73,1.41,1.76,2.28,3.04,4.45
France National,2023-03-13 17:00:00,24,Versailles,Bastia-Borgo,1.4,4.2,6.5,1.05,8.0,1.33,3.0,1.95,1.85,1.4,2.7,2.37,1.54,1.09,1.22,2.75,2.08,0.25,1.58,0.85,2.43,1.16,10.25,6.45,1.53,1.9,2.39,3.45,5.0
Argentina Prim B Nacional,2023-03-13 17:00:00,6,San Telmo,San Martín Tucumán,4.0,2.95,2.05,1.06,6.55,1.53,2.38,2.45,1.52,1.54,2.39,2.19,1.64,1.89,1.33,1.21,1.33,1.0,1.98,0.75,2.73,2.77,7.6,1.67,1.41,1.76,2.22,3.08,4.4
Uruguay Primera División,2023-03-13 17:00:00,6,River Plate,Deportivo Maldonado,2.2,3.1,3.3,1.05,6.95,1.42,2.6,2.35,1.55,1.53,2.38,2.0,1.73,1.3,1.32,1.62,3.0,1.0,1.24,1.3,2.54,1.62,7.8,2.78,1.21,1.4,1.73,2.17,2.93
Portugal Liga NOS,2023-03-13 17:15:00,24,Famalicão,Casa Pia,2.25,3.2,3.3,1.09,8.0,1.5,2.5,2.4,1.55,1.53,2.38,2.05,1.7,1.22,1.37,1.7,1.83,1.42,1.51,1.18,2.69,1.8,7.9,2.52,1.21,1.41,1.76,2.22,2.93
Colombia Categoria Primera B,2023-03-13 18:00:00,7,Universitario Popayán,Orsomarso,2.15,3.01,3.59,1.06,7.25,1.39,2.55,2.4,1.53,1.46,2.29,1.86,1.71,1.25,1.32,1.6,2.33,0.25,1.08,0.66,1.74,1.64,7.1,2.72,1.52,1.88,2.37,3.2,0.0
Chile Primera División,2023-03-13 18:00:00,8,Palestino,Magallanes,1.86,3.4,3.75,1.04,10.0,1.24,4.06,1.76,1.88,1.33,3.25,1.67,2.1,1.2,1.25,2.0,2.0,0.75,1.75,1.38,3.13,1.69,8.0,2.63,1.28,1.53,1.95,2.52,3.48
Paraguay Division Profesional,2023-03-13 18:00:00,7,Sportivo Ameliano,Sportivo Trinidense,2.45,3.25,2.75,0.0,0.0,0.0,0.0,2.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.33,1.4,1.12,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-03-13 19:30:00,6,Defensor Sporting,Liverpool FC Montevideo,2.45,3.3,2.7,1.03,8.0,1.33,2.97,2.05,1.72,1.4,2.75,1.73,2.0,1.41,1.31,1.49,1.25,0.75,1.37,1.39,2.76,1.99,7.5,2.13,1.19,1.37,1.68,2.1,2.79
Brazil Campeonato Brasileiro Women,2023-03-13 20:00:00,3,Corinthians,Grêmio W,1.18,6.35,12.25,1.01,23.5,1.14,5.0,1.41,2.49,1.22,3.8,2.1,1.65,1.05,1.1,4.3,3.0,1.33,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
Peru Primera División,2023-03-13 20:00:00,8,Deportivo Binacional,Universitario,2.55,3.25,2.75,1.05,11.0,1.29,3.28,2.0,1.78,1.4,2.83,1.76,2.01,1.39,1.29,1.51,0.0,1.0,1.41,1.39,2.8,1.91,8.0,2.1,1.17,1.3,1.57,1.97,2.57
Egypt Egyptian Premier League,2023-03-13 20:00:00,22,Coca-Cola,El Daklyeh FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.1,1.34,1.22,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Paulista A1,2023-03-13 20:00:00,0,São Paulo,Água Santa,1.42,4.0,8.5,1.07,7.5,1.36,3.0,2.1,1.68,1.46,2.5,2.3,1.57,1.08,1.22,2.5,1.85,1.85,2.26,1.41,3.67,1.12,12.25,7.5,1.15,1.31,1.6,1.96,2.45
Egypt Egyptian Premier League,2023-03-13 20:00:00,22,El Geish,Al Ahly,6.28,3.68,1.54,0.0,0.0,0.0,0.0,1.93,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.75,1.42,2.09,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-03-13 20:00:00,22,Al Masry,Zamalek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.45,1.6,1.69,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-03-13 20:00:00,22,Pyramids FC,Haras El Hodood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.55,1.63,1.2,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-03-13 20:05:00,7,Deportes Quindío,Patriotas Boyacá,2.1,3.1,3.3,1.05,9.65,1.32,2.92,2.0,1.72,1.4,2.75,1.85,1.96,1.29,1.29,1.62,2.25,0.33,1.73,1.35,3.08,1.77,6.9,2.45,1.5,1.85,2.31,3.4,0.0
Paraguay Division Profesional,2023-03-13 20:30:00,7,Cerro Porteño,Sportivo Luqueño,1.47,4.0,6.5,0.0,0.0,0.0,0.0,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.51,0.99,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-03-13 20:30:00,8,Coquimbo Unido,Cobresal,2.65,3.4,2.55,1.05,9.0,1.29,3.5,1.87,1.9,1.4,2.75,1.73,2.0,1.49,1.28,1.49,2.0,0.25,1.55,1.57,3.12,1.75,8.0,2.44,1.24,1.47,1.86,2.36,3.2
Chile Primera División,2023-03-13 20:30:00,8,Audax Italiano,O'Higgins,2.35,3.4,2.95,1.06,8.5,1.32,3.1,2.0,1.78,1.44,2.63,1.8,1.91,1.4,1.3,1.55,1.25,1.67,2.31,1.57,3.88,1.75,8.0,2.44,1.24,1.47,1.86,2.36,3.2
Bolivia LFPB,2023-03-13 20:30:00,6,Municipal Vinto,Blooming,1.43,4.12,5.9,1.0,10.5,1.21,3.74,1.73,2.03,1.33,3.25,1.91,1.8,1.11,1.17,2.19,1.5,0.0,2.61,0.78,3.39,1.15,11.0,6.8,1.3,1.57,2.02,2.64,3.65
Brazil Mineiro 1,2023-03-13 20:30:00,0,Democrata GV,Villa Nova,2.25,3.2,3.1,1.08,6.5,1.39,2.67,2.3,1.57,1.47,2.57,1.95,1.81,1.2,1.29,1.88,1.11,1.44,0.99,1.51,2.5,0.0,0.0,0.0,0.0,0.0,1.57,1.98,2.4
Argentina Primera División,2023-03-13 21:00:00,7,Vélez Sarsfield,Platense,1.75,3.3,5.0,1.1,6.5,1.44,2.62,2.25,1.58,1.5,2.5,2.1,1.67,1.16,1.3,2.09,1.33,1.5,1.35,0.91,2.26,1.29,6.5,4.05,1.24,1.5,1.87,2.45,3.3
Argentina Primera División,2023-03-13 21:00:00,7,Colón,Newell's Old Boys,2.62,3.0,2.8,1.11,6.0,1.5,2.5,2.45,1.5,1.53,2.38,2.0,1.75,1.41,1.35,1.47,0.33,0.33,1.88,1.94,3.82,1.76,5.5,2.4,1.26,1.53,1.92,2.55,3.5
Ecuador Primera Categoría Serie A,2023-03-13 21:00:00,3,Deportivo Cuenca,Cumbayá,1.68,3.33,3.8,1.05,7.2,1.39,2.67,2.23,1.58,1.44,2.63,2.1,1.67,1.16,1.29,2.1,3.0,1.0,1.84,0.97,2.81,0.0,0.0,0.0,1.32,1.58,2.02,2.7,3.8
