League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Argentina Primera División,2023-03-21 21:00:00,8,Vélez Sarsfield,Central Córdoba SdE,1.68,3.43,4.9,1.04,7.4,1.39,2.71,2.2,1.6,1.5,2.5,2.1,1.67,1.15,1.29,2.15,1.25,0.67,1.35,1.18,2.53,1.31,9.5,4.4,1.32,1.49,2.0,2.45,3.3
Ecuador Primera Categoría Serie B,2023-03-21 21:00:00,1,Cuniburo,América de Quito,3.67,3.07,2.03,0.0,0.0,1.49,2.44,2.22,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Catarinense 1,2023-03-21 21:00:00,0,Criciúma,Avaí,2.32,2.9,3.07,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.5,2.05,1.62,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-03-21 22:00:00,2,Santa Fe,Deportivo Cali,1.96,3.42,3.96,1.08,7.0,1.36,3.0,2.28,1.63,1.4,2.75,1.91,1.85,1.25,1.33,1.83,1.33,1.0,2.18,1.34,3.52,1.5,8.7,3.24,1.31,1.5,1.93,2.47,3.3
Serbia Prva Liga,2023-03-22 11:00:00,25,IMT Novi Beograd,Mačva Šabac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.58,1.87,1.43,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-22 11:00:00,25,Rad Beograd,Loznica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.0,1.33,1.04,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia Prva Liga,2023-03-22 13:00:00,25,Trajal Krusevac,Radnički Novi Beograd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.5,1.54,1.15,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain Segunda División B,2023-03-22 15:00:00,25,CE Sabadell FC,UD Logroñés,2.11,3.04,3.74,0.0,0.0,1.57,2.25,2.46,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.08,1.37,1.06,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2023-03-22 16:45:00,22,Mansfield Town,Grimsby Town,1.95,3.6,3.75,1.03,8.2,1.33,3.08,2.0,1.8,1.44,2.7,1.9,1.86,1.26,1.33,1.93,1.63,1.47,1.63,1.33,2.96,1.38,9.1,3.95,1.18,1.37,1.69,2.11,2.75
Ecuador Primera Categoría Serie B,2023-03-22 17:00:00,1,Vargas Torres,Manta FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie B,2023-03-22 17:00:00,1,Guayaquil,9 de Octubre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Mineiro 1,2023-03-22 20:00:00,3,Caldense,CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.87,1.1,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Catarinense 1,2023-03-22 20:00:00,0,Hercílio Luz,Figueirense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.0,1.65,1.25,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie B,2023-03-22 21:00:00,1,Independiente Juniors,Imbabura SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
