League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
England EFL League One,2023-01-01 12:00:00,25,Peterborough United,Wycombe Wanderers,1.99,3.35,3.35,1.03,8.4,1.32,3.14,1.95,1.75,1.44,2.63,1.91,1.91,1.27,1.32,1.93,2.27,1.17,1.88,1.43,3.31,1.44,6.25,3.15,0.0,1.29,1.57,2.0,2.4
England EFL League One,2023-01-01 12:00:00,25,Plymouth Argyle,Milton Keynes Dons,1.72,3.6,4.1,1.02,8.9,1.3,3.26,1.95,1.93,1.36,3.0,1.8,1.95,1.18,1.22,2.1,2.75,1.18,1.83,1.18,3.01,1.45,6.0,3.15,1.2,1.48,1.73,2.1,2.7
England EFL League One,2023-01-01 12:00:00,25,Portsmouth,Charlton Athletic,2.05,3.3,3.2,1.03,8.5,1.32,3.14,2.05,1.83,1.4,2.75,1.8,1.95,1.31,1.33,1.84,1.45,0.73,1.44,1.13,2.57,1.37,6.5,3.6,1.25,1.48,1.73,2.1,2.7
England EFL League One,2023-01-01 12:00:00,25,Shrewsbury Town,Fleetwood Town,2.11,3.25,3.15,1.06,9.5,1.38,3.0,2.0,1.7,1.44,2.63,1.95,1.8,1.3,1.25,1.72,1.42,1.25,1.33,1.25,2.58,1.57,6.0,2.7,1.18,1.38,1.65,2.0,2.5
England EFL League Two,2023-01-01 12:00:00,25,Bradford City,Salford City,2.04,3.3,3.25,1.06,9.5,1.38,3.0,2.06,1.78,1.44,2.63,1.83,1.83,1.25,1.25,1.87,1.55,2.0,1.45,1.4,2.85,1.6,6.0,2.65,1.21,1.4,1.72,2.2,3.0
England EFL League Two,2023-01-01 12:00:00,25,Colchester United,Swindon Town,2.91,3.15,2.29,1.07,9.0,1.4,2.95,2.1,1.65,1.44,2.63,1.83,1.83,1.57,1.28,1.4,1.18,1.58,1.13,1.46,2.59,2.0,5.5,2.05,1.21,1.4,1.72,2.2,3.0
England EFL League Two,2023-01-01 12:00:00,25,Crewe Alexandra,Tranmere Rovers,2.71,3.1,2.44,1.08,8.5,1.44,2.8,2.25,1.57,1.5,2.5,1.91,1.8,1.52,1.28,1.45,1.36,1.33,1.2,1.26,2.46,1.95,5.5,2.1,1.24,1.45,1.8,2.35,3.2
England EFL League Two,2023-01-01 12:00:00,25,Doncaster Rovers,Carlisle United,2.6,3.0,2.6,1.06,10.0,1.35,3.2,2.0,1.7,1.44,2.63,1.83,1.83,1.44,1.28,1.55,1.73,1.58,1.41,1.33,2.74,1.9,5.5,2.15,1.24,1.45,1.83,2.35,3.2
England EFL League Two,2023-01-01 12:00:00,25,Grimsby Town,Stockport County,3.2,3.2,2.1,1.07,9.5,1.38,3.0,2.08,1.8,1.44,2.63,1.83,1.83,1.6,1.28,1.38,1.0,1.45,1.66,1.42,3.08,2.3,5.5,1.8,1.21,1.4,1.72,2.2,3.0
England EFL League Two,2023-01-01 12:00:00,25,Hartlepool United,Harrogate Town,2.5,3.05,2.69,1.05,11.0,1.3,3.4,1.98,1.9,1.4,2.75,1.67,2.1,1.5,1.28,1.5,0.91,0.64,1.31,1.06,2.37,1.68,5.75,2.45,1.26,1.48,1.88,2.43,3.35
England EFL League Two,2023-01-01 12:00:00,25,Sutton United,AFC Wimbledon,2.22,3.1,3.05,1.06,9.5,1.38,3.0,2.1,1.65,1.44,2.63,1.91,1.8,1.28,1.25,1.83,1.92,1.33,1.58,1.12,2.7,1.55,6.0,2.8,1.24,1.45,1.8,2.35,3.2
England EFL League Two,2023-01-01 12:00:00,25,Walsall,Mansfield Town,2.53,3.05,2.66,1.06,9.5,1.38,3.0,2.1,1.65,1.44,2.63,1.83,1.83,1.47,1.28,1.5,1.82,1.58,1.6,1.48,3.08,1.95,5.5,2.1,1.26,1.48,1.85,2.43,3.35
England Championship,2023-01-01 12:00:00,26,Blackpool,Sunderland,2.8,3.15,2.34,1.07,9.0,1.4,3.0,2.0,1.7,1.44,2.63,1.83,1.83,1.55,1.3,1.44,0.92,1.62,1.45,1.2,2.65,2.15,5.5,1.95,1.2,1.48,1.73,2.1,2.7
England Championship,2023-01-01 12:00:00,26,Coventry City,Bristol City,2.18,3.4,2.9,1.06,10.0,1.33,3.3,2.05,1.81,1.44,2.63,1.8,1.91,1.36,1.28,1.68,1.75,1.08,1.62,1.15,2.77,1.55,6.0,2.85,1.18,1.32,1.57,2.0,2.4
England Championship,2023-01-01 12:00:00,26,Huddersfield Town,Luton Town,2.72,3.15,2.41,1.07,9.0,1.4,3.0,2.1,1.65,1.44,2.63,1.83,1.83,1.55,1.28,1.45,1.31,1.67,1.3,1.28,2.58,2.6,6.0,1.64,1.19,1.48,1.73,2.1,2.7
England Championship,2023-01-01 12:00:00,26,Millwall,Rotherham United,1.72,3.5,4.3,1.06,10.0,1.35,3.25,2.07,1.83,1.44,2.63,2.0,1.73,1.16,1.24,2.25,2.0,0.85,1.68,0.84,2.52,1.27,7.5,4.4,1.19,1.48,1.73,2.1,2.7
France Ligue 1,2023-01-01 13:00:00,17,Olympique Lyonnais,Clermont,1.37,4.8,7.0,1.02,12.0,1.18,4.75,1.57,2.35,1.29,3.5,1.8,1.95,1.09,1.19,2.87,2.13,1.13,1.84,1.23,3.07,1.37,9.5,4.1,1.4,1.67,2.1,2.63,3.6
England Premier League,2023-01-01 13:30:00,18,Nottingham Forest,Chelsea,4.3,3.65,1.68,1.06,11.0,1.31,3.6,2.04,1.86,1.4,2.75,1.95,1.8,2.15,1.26,1.17,1.38,1.25,1.46,1.63,3.09,3.5,9.5,1.45,1.21,1.34,1.69,2.09,2.7
France Ligue 1,2023-01-01 16:45:00,17,Lens,PSG,3.3,3.2,2.15,1.02,12.0,1.18,4.75,1.6,2.3,1.3,3.4,1.57,2.25,1.86,1.31,1.31,3.0,2.75,1.94,2.16,4.1,2.3,7.0,1.9,1.33,1.57,1.98,2.4,3.2
