League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Argentina Primera División,2023-02-06 21:30:00,2,Huracán,Banfield,1.75,3.27,5.18,1.09,6.0,1.48,2.45,2.37,1.53,1.5,2.4,2.1,1.65,1.18,1.33,1.91,0.0,0.0,0.0,0.0,0.0,1.34,11.0,3.98,1.22,1.45,1.81,2.29,3.08
Uruguay Primera División,2023-02-06 21:30:00,1,Defensor Sporting,Fénix,2.0,3.0,4.0,1.07,8.5,1.42,2.7,2.3,1.57,1.49,2.45,2.05,1.68,1.27,1.31,1.75,0.0,0.0,0.0,0.0,0.0,1.49,8.2,3.2,1.21,1.41,1.72,2.15,2.84
Egypt Egyptian Premier League,2023-02-07 09:45:00,17,Smouha SC,Al Masry,3.0,2.8,2.55,1.08,6.4,1.44,2.6,2.4,1.53,1.53,2.38,2.0,1.73,1.49,1.4,1.3,0.75,1.38,1.29,1.2,2.49,2.15,6.5,2.03,1.35,1.65,2.04,2.6,3.5
Egypt Egyptian Premier League,2023-02-07 12:00:00,17,El Geish,Pyramids FC,5.5,3.4,1.65,1.06,7.5,1.4,2.75,2.3,1.57,1.46,2.55,2.18,1.66,2.3,1.29,1.12,1.57,1.38,1.26,1.68,2.94,3.88,7.0,1.43,1.31,1.6,1.98,2.5,3.3
Egypt Egyptian Premier League,2023-02-07 14:00:00,17,Coca-Cola,National Bank of Egypt,2.1,3.1,3.6,1.06,7.5,1.36,2.9,2.1,1.68,1.5,2.57,2.01,1.78,1.24,1.39,1.73,1.75,0.5,1.22,1.25,2.47,1.65,7.1,2.83,1.35,1.68,2.09,2.6,3.5
England EFL League One,2023-02-07 16:45:00,22,Port Vale,Accrington Stanley,1.95,3.4,3.9,1.02,9.0,1.29,3.34,1.95,1.83,1.4,2.86,1.82,1.94,1.28,1.31,1.93,1.29,0.85,1.4,1.4,2.8,1.55,8.2,3.13,1.18,1.35,1.65,2.1,2.77
England EFL League Two,2023-02-07 16:45:00,21,Crewe Alexandra,Leyton Orient,4.06,3.4,1.95,1.07,7.0,1.4,2.7,2.22,1.56,1.5,2.4,2.0,1.73,1.77,1.31,1.26,1.33,1.71,1.22,1.32,2.54,2.8,7.7,1.67,1.35,1.65,2.12,2.9,3.7
England EFL League Two,2023-02-07 16:45:00,28,Doncaster Rovers,Tranmere Rovers,2.8,3.1,2.5,1.08,6.5,1.35,2.9,2.17,1.65,1.42,2.6,1.8,1.9,1.32,1.37,1.47,1.69,1.14,1.42,1.32,2.74,1.85,8.0,2.28,1.26,1.48,1.9,2.43,3.35
England Championship,2023-02-07 16:45:00,28,Blackpool,Huddersfield Town,2.2,3.1,3.4,1.07,9.0,1.4,3.0,2.04,1.64,1.45,2.5,1.88,1.9,1.36,1.3,1.65,0.92,0.69,1.43,1.15,2.58,1.81,7.0,2.43,1.24,1.55,1.85,2.3,3.3
Italy Serie A,2023-02-07 16:45:00,21,Salernitana,Juventus,6.5,3.8,1.57,1.04,10.0,1.3,3.4,1.95,1.75,1.36,3.0,1.95,1.8,2.35,1.24,1.14,1.2,1.56,1.42,1.39,2.81,2.75,8.0,1.6,1.29,1.55,1.92,2.5,3.15
South America Copa Libertadores,2023-02-07 21:00:00,0,Sport Huancayo,Nacional Asunción,2.1,3.25,3.4,1.06,8.0,1.33,3.2,2.18,1.68,1.4,2.75,1.91,1.91,1.28,1.3,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
