League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Australia A-League,2023-01-10 08:30:00,6,Perth Glory FC,Brisbane Roar,2.43,3.44,2.78,1.06,11.0,1.31,3.33,1.9,1.9,1.4,2.75,1.7,2.05,1.55,1.25,1.45,2.33,2.0,1.66,1.49,3.15,2.32,7.9,1.89,1.16,1.29,1.57,1.92,2.33
France Ligue 2,2023-01-10 16:45:00,18,Quevilly Rouen,Bastia,2.41,3.22,3.02,1.08,6.5,1.4,2.7,2.25,1.57,1.5,2.5,1.91,1.8,1.36,1.34,1.58,1.5,1.0,1.5,1.28,2.78,1.6,8.0,2.7,1.57,2.0,2.4,0.0,0.0
France Ligue 2,2023-01-10 16:45:00,18,Saint-Étienne,Laval,2.13,3.4,3.4,1.05,8.0,1.33,3.0,2.1,1.74,1.44,2.63,1.91,1.8,1.22,1.29,1.91,1.13,1.25,1.65,1.2,2.85,1.36,9.5,3.4,1.44,1.73,2.2,3.0,0.0
France Ligue 2,2023-01-10 16:45:00,18,Paris,Dijon,2.15,3.24,3.52,1.09,6.0,1.44,2.6,2.3,1.53,1.53,2.38,2.0,1.73,1.25,1.42,1.7,0.75,0.63,1.23,1.17,2.4,1.67,8.5,2.45,1.4,1.67,2.1,2.63,0.0
France Ligue 2,2023-01-10 16:45:00,18,Rodez,Niort,2.41,3.08,3.14,1.09,6.0,1.5,2.42,2.45,1.5,1.57,2.25,2.1,1.67,1.33,1.35,1.62,0.75,0.63,1.28,1.2,2.48,1.44,9.0,3.1,1.53,1.93,2.38,0.0,0.0
France Ligue 2,2023-01-10 16:45:00,18,Valenciennes,Annecy,2.23,3.18,3.38,1.09,6.0,1.5,2.4,2.4,1.5,1.57,2.25,2.1,1.67,1.3,1.35,1.66,2.0,1.13,1.3,1.02,2.32,1.67,8.0,2.5,1.67,2.1,3.0,0.0,0.0
France Ligue 2,2023-01-10 16:45:00,18,Amiens SC,Guingamp,2.29,3.24,3.22,1.07,7.0,1.42,2.62,2.25,1.57,1.5,2.5,1.91,1.8,1.34,1.33,1.61,2.0,1.75,1.72,1.5,3.22,1.8,8.0,2.25,1.43,1.73,2.2,3.15,0.0
France Ligue 2,2023-01-10 16:45:00,18,Pau,Grenoble Foot 38,2.42,3.08,3.13,1.09,6.0,1.5,2.45,2.43,1.49,1.57,2.25,2.1,1.67,1.36,1.36,1.57,1.5,1.13,1.51,1.0,2.51,1.77,8.0,2.35,1.5,1.93,2.38,0.0,0.0
France Ligue 2,2023-01-10 16:45:00,18,Nîmes,Metz,2.94,3.24,2.45,1.07,7.0,1.38,2.8,2.15,1.61,1.48,2.5,1.89,1.87,1.57,1.33,1.38,1.63,1.25,1.34,1.52,2.86,1.95,8.0,2.05,1.33,1.57,2.0,2.4,0.0
France Ligue 2,2023-01-10 16:45:00,18,Le Havre,Sochaux,2.34,3.2,3.16,1.08,6.5,1.42,2.62,2.3,1.53,1.5,2.5,1.91,1.8,1.31,1.33,1.67,2.25,1.25,1.54,1.58,3.12,1.67,8.5,2.45,1.53,1.85,2.38,3.1,0.0
England EFL League Two,2023-01-10 16:45:00,22,Bradford City,Rochdale,1.75,3.68,4.76,1.07,7.5,1.33,3.25,2.02,1.79,1.4,2.75,1.91,1.8,1.2,1.29,1.95,1.67,0.75,1.46,0.96,2.42,1.61,8.2,2.9,1.19,1.36,1.67,2.12,2.81
Wales Welsh Premier League,2023-01-10 16:45:00,9,Flint Town United,The New Saints,6.37,4.9,1.34,1.01,17.0,1.13,5.25,1.41,2.54,1.22,3.8,1.68,2.0,3.0,1.15,1.11,1.22,2.4,1.25,1.83,3.08,0.0,0.0,0.0,0.0,1.28,1.62,2.0,2.4
Wales Welsh Premier League,2023-01-10 16:45:00,18,Airbus UK,Caernarfon Town,3.25,3.75,1.83,1.0,19.0,1.15,4.75,1.45,2.41,1.25,3.75,1.53,2.38,1.91,1.25,1.29,0.1,0.44,1.04,1.27,2.31,0.0,0.0,0.0,1.22,1.41,1.73,2.23,3.0
Wales Welsh Premier League,2023-01-10 16:45:00,18,Bala Town,Connah's Quay,2.33,3.15,2.75,1.01,9.6,1.25,3.6,1.89,1.89,1.4,2.75,1.73,2.0,1.33,1.3,1.73,2.3,1.56,1.34,1.65,2.99,0.0,0.0,0.0,1.47,1.93,2.48,3.45,0.0
France Ligue 2,2023-01-10 16:45:00,18,Caen,Bordeaux,2.41,3.2,3.04,1.08,6.5,1.42,2.62,2.2,1.6,1.5,2.5,1.91,1.8,1.38,1.35,1.55,2.13,1.38,1.7,1.3,3.0,1.73,8.0,2.38,1.44,1.73,2.2,3.15,0.0
Wales Welsh Premier League,2023-01-10 17:00:00,18,Aberystwyth Town,Penybont,4.7,3.95,1.55,1.01,16.0,1.18,4.1,1.5,2.29,1.3,3.4,1.67,2.1,1.95,1.25,1.22,1.67,1.5,1.02,1.4,2.42,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0
