League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Chile Primera División,2023-02-03 21:00:00,3,Curicó Unido,Audax Italiano,1.75,3.41,3.9,1.05,10.0,1.33,3.3,1.92,1.77,1.4,2.7,1.78,2.0,1.32,1.3,1.66,3.0,0.5,2.12,1.44,3.56,1.69,8.0,2.63,1.26,1.5,1.98,2.45,3.34
Australia A-League,2023-02-04 03:00:00,15,Melbourne City FC,Macarthur,1.45,3.99,5.7,1.02,19.0,1.16,5.0,1.74,2.09,1.25,3.75,1.7,2.05,1.11,1.18,2.7,2.43,1.0,2.2,1.63,3.83,1.27,10.0,5.1,1.11,1.25,1.48,1.83,2.32
Australia A-League,2023-02-04 03:00:00,15,Sydney FC,Central Coast Mariners,2.04,3.31,3.1,1.04,12.0,1.17,4.3,1.74,2.09,1.3,3.4,1.53,2.38,1.32,1.29,1.7,1.0,1.17,1.89,1.73,3.62,1.64,8.5,2.66,1.12,1.27,1.52,1.88,2.42
Australia A-League,2023-02-04 05:45:00,15,Adelaide United,Brisbane Roar,1.82,3.45,3.64,1.04,11.0,1.3,3.4,1.77,1.91,1.4,2.75,1.75,2.0,1.3,1.25,1.8,2.29,1.14,1.62,1.42,3.04,1.75,8.5,2.41,1.12,1.27,1.52,1.88,2.42
Turkey Süper Lig,2023-02-04 07:30:00,23,Ankaragücü,Fatih Karagümrük,2.11,3.55,3.15,1.04,15.0,1.19,4.5,1.6,2.27,1.31,3.13,1.58,2.24,1.29,1.28,1.78,1.0,1.18,1.59,1.42,3.01,1.47,7.0,3.6,1.27,1.55,1.93,2.3,3.0
Portugal LigaPro,2023-02-04 08:00:00,19,UD Oliveirense,Vilafranquense,2.6,3.2,2.8,1.08,7.0,1.36,2.95,2.1,1.68,1.47,2.5,1.83,1.9,1.38,1.28,1.47,1.67,1.6,1.72,1.38,3.1,1.76,6.0,2.35,1.14,1.3,1.55,2.0,2.51
Australia A-League,2023-02-04 08:30:00,15,Perth Glory FC,Newcastle Jets FC,2.33,3.4,3.05,1.05,8.0,1.33,3.0,1.93,1.88,1.44,2.63,1.8,1.95,1.37,1.33,1.57,2.14,1.0,1.64,1.35,2.99,1.75,8.5,2.41,1.11,1.25,1.48,1.83,2.32
Serbia SuperLiga,2023-02-04 09:00:00,20,Radnički Kragujevac,Voždovac,2.35,2.9,3.0,1.07,8.0,1.42,2.75,2.25,1.6,1.5,2.5,1.91,1.8,1.32,1.33,1.62,1.3,1.4,1.43,1.3,2.73,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0
Germany 2. Bundesliga,2023-02-04 09:00:00,19,Jahn Regensburg,Arminia Bielefeld,2.28,3.4,2.95,1.05,9.0,1.28,3.5,1.84,1.93,1.38,2.8,1.7,2.0,1.37,1.29,1.61,1.3,0.8,1.37,1.45,2.82,1.75,8.0,2.52,1.18,1.43,1.67,2.05,2.6
Germany 2. Bundesliga,2023-02-04 09:00:00,19,Eintracht Braunschweig,Heidenheim,2.85,3.3,2.41,1.06,8.0,1.3,3.3,1.92,1.86,1.39,2.75,1.7,2.0,1.53,1.31,1.41,1.4,1.3,1.69,1.5,3.19,2.1,8.0,1.91,1.15,1.27,1.57,1.91,2.4
Germany 2. Bundesliga,2023-02-04 09:00:00,19,Kaiserslautern,Holstein Kiel,2.36,3.4,2.85,1.05,9.0,1.25,3.6,1.62,2.2,1.37,3.23,1.68,2.23,1.39,1.34,1.63,1.6,1.3,1.51,1.75,3.26,1.91,8.0,2.2,1.2,1.48,1.73,2.1,2.7
England Championship,2023-02-04 09:30:00,30,Norwich City,Burnley,2.5,3.35,2.85,1.06,10.0,1.33,3.4,1.98,1.83,1.4,2.7,1.75,2.05,1.48,1.28,1.52,1.27,2.0,1.82,1.37,3.19,1.65,8.9,2.77,1.14,1.29,1.55,1.93,2.5
England Championship,2023-02-04 09:30:00,30,Rotherham United,Sheffield United,4.7,3.9,1.72,1.05,11.0,1.32,3.4,1.98,1.83,1.38,2.85,1.92,1.87,2.2,1.22,1.17,1.43,1.87,1.44,1.44,2.88,3.09,8.7,1.56,1.17,1.35,1.65,2.1,2.77
Romania Liga I,2023-02-04 09:30:00,24,Hermannstadt,Argeș,2.06,3.1,3.7,1.09,6.5,1.51,2.38,2.45,1.52,1.56,2.31,2.2,1.63,1.18,1.28,1.8,1.42,0.83,1.35,1.01,2.36,1.69,7.5,2.64,1.53,1.95,2.55,3.48,5.4
England Premier League,2023-02-04 09:30:00,22,Everton,Arsenal,8.0,4.8,1.4,1.02,12.0,1.22,4.0,1.81,2.02,1.36,3.0,2.0,1.75,2.85,1.19,1.09,1.0,2.27,1.47,1.63,3.1,4.65,9.7,1.3,1.26,1.5,1.88,2.39,3.2
England EFL League Two,2023-02-04 09:45:00,30,Newport County,Swindon Town,2.55,3.1,2.85,1.04,9.0,1.29,3.25,1.95,1.83,1.37,2.85,1.73,2.02,1.4,1.3,1.49,1.07,1.36,1.37,1.48,2.85,1.97,7.9,2.18,1.25,1.48,1.87,2.39,3.28
8937,2023-02-04 09:45:00,1,Racing,Boston River,3.1,3.0,2.3,1.09,6.75,1.41,2.65,2.2,1.53,1.5,2.5,1.91,1.8,1.52,1.36,1.36,0.0,3.0,0.0,0.0,0.0,2.1,7.5,1.95,1.32,1.65,2.1,2.85,3.9
Serbia SuperLiga,2023-02-04 10:00:00,20,Radnički Niš,Mladost Lučani,2.03,3.2,3.4,0.0,0.0,0.0,0.0,1.98,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.3,1.68,0.93,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 3. Liga,2023-02-04 10:00:00,21,Wehen Wiesbaden,Viktoria Köln,1.84,3.6,3.85,1.04,10.0,1.2,4.2,1.75,2.0,1.31,3.28,1.62,2.15,1.22,1.26,1.95,2.1,1.27,2.12,1.57,3.69,1.44,10.75,3.13,1.2,1.48,1.73,2.1,2.7
Germany 3. Liga,2023-02-04 10:00:00,21,Osnabrück,Erzgebirge Aue,1.88,3.5,3.8,1.05,9.75,1.25,3.5,1.79,1.96,1.36,2.9,1.71,2.0,1.23,1.28,1.9,2.2,1.0,1.9,1.55,3.45,1.44,10.75,3.14,1.17,1.29,1.55,1.9,2.25
Germany 3. Liga,2023-02-04 10:00:00,21,Ingolstadt,Borussia Dortmund II,1.73,3.6,4.4,1.05,9.0,1.25,3.6,1.86,1.88,1.38,2.8,1.75,2.0,1.16,1.22,2.0,1.4,1.1,1.6,1.33,2.93,1.41,10.5,3.32,1.21,1.55,1.9,2.3,2.98
Germany 3. Liga,2023-02-04 10:00:00,21,Dynamo Dresden,Hallescher FC,1.81,3.55,4.1,1.06,8.0,1.28,3.4,1.82,1.92,1.38,2.75,1.83,1.85,1.2,1.27,2.0,1.45,0.3,1.76,1.16,2.92,1.36,11.25,3.54,1.18,1.43,1.67,2.05,2.6
