League,Date,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South America Copa Libertadores,2023-02-23 21:00:00,0,Deportivo Maldonado,Fortaleza,3.22,2.88,2.07,1.07,7.5,1.36,3.0,2.1,1.67,1.4,2.75,1.85,1.85,1.65,1.33,1.3,0.0,0.0,0.0,0.0,0.0,2.2,5.25,1.9,1.25,1.47,1.83,2.45,3.4
South America Copa Libertadores,2023-02-23 21:00:00,0,CD Universidad Católica,Millonarios,1.99,2.99,3.28,0.0,0.0,0.0,0.0,2.15,1.67,1.44,2.63,1.83,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia A-League,2023-02-24 05:45:00,18,Central Coast Mariners,Wellington Phoenix,1.83,3.6,3.9,1.02,17.0,1.15,4.65,1.53,2.3,1.29,3.5,1.5,2.5,1.3,1.26,1.88,1.78,1.38,1.96,1.57,3.53,1.84,9.2,2.4,1.16,1.32,1.55,1.9,2.4
Japan J1 League,2023-02-24 07:00:00,2,Shonan Bellmare,Yokohama,2.06,3.05,3.5,1.08,7.0,1.4,2.75,2.15,1.62,1.5,2.5,1.91,1.8,1.22,1.33,1.8,0.0,0.0,0.0,0.0,0.0,1.36,8.5,3.74,1.48,1.85,2.5,3.5,5.1
Serbia SuperLiga,2023-02-24 12:00:00,23,Vojvodina,Radnik Surdulica,1.38,4.14,7.03,1.05,12.25,1.28,3.5,1.83,1.84,1.38,2.85,2.05,1.72,1.05,1.17,2.5,2.09,0.18,1.72,1.26,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-02-24 13:00:00,23,Šibenik,Istra 1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.2,1.36,1.07,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-24 13:00:00,27,U Craiova 1948,Mioveni,1.98,3.1,3.75,1.09,6.5,1.49,2.55,2.36,1.42,1.56,2.31,2.2,1.63,1.18,1.28,1.72,1.54,0.69,1.72,1.23,2.95,1.51,8.0,3.24,1.45,1.8,2.34,3.18,4.8
Slovakia Super Liga,2023-02-24 13:30:00,21,Podbrezová,Zemplín Michalovce,1.75,3.3,4.25,1.06,8.0,1.3,3.3,1.87,1.75,1.4,2.75,1.87,1.87,1.16,1.22,2.0,2.0,0.5,1.86,1.15,3.01,1.41,10.0,3.76,0.0,1.3,1.53,2.0,2.5
Poland Ekstraklasa,2023-02-24 14:00:00,22,Jagiellonia Białystok,Raków Częstochowa,4.1,3.5,1.83,1.05,9.0,1.25,3.6,1.78,1.83,1.39,2.75,1.87,1.82,2.35,1.18,1.12,1.6,1.8,1.79,1.89,3.68,3.3,9.0,1.45,1.22,1.42,1.74,2.23,3.0
Serbia SuperLiga,2023-02-24 14:00:00,23,Čukarički,Kolubara,1.4,4.33,6.0,1.0,10.25,1.22,4.0,1.8,2.0,1.34,3.1,2.0,1.75,1.04,1.12,2.75,2.09,0.45,1.62,1.32,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-02-24 14:10:00,17,Horn,Grazer AK,2.45,3.2,2.5,0.0,0.0,0.0,0.0,1.7,1.95,0.0,0.0,1.67,2.1,0.0,0.0,0.0,2.0,1.0,1.61,1.45,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-02-24 14:10:00,17,Rapid Wien II,Floridsdorfer AC,3.2,3.3,2.0,0.0,0.0,0.0,0.0,1.61,2.05,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.25,1.75,1.74,1.31,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-02-24 14:10:00,17,Admira,Lafnitz,2.4,3.3,2.5,0.0,0.0,0.0,0.0,1.57,2.15,0.0,0.0,1.57,2.25,0.0,0.0,0.0,2.0,1.13,1.44,1.56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2023-02-24 14:10:00,17,First Vienna,Liefering,2.05,3.3,3.1,0.0,0.0,0.0,0.0,1.61,2.05,0.0,0.0,1.62,2.2,0.0,0.0,0.0,1.88,0.5,1.49,1.59,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany 2. Bundesliga,2023-02-24 14:30:00,22,Fortuna Düsseldorf,Eintracht Braunschweig,1.68,4.0,4.75,1.05,9.0,1.25,3.75,1.77,1.94,1.34,3.1,1.77,1.9,1.17,1.25,2.15,2.2,0.7,1.94,1.44,3.38,1.41,9.0,3.48,1.2,1.43,1.7,2.1,2.63
Germany 2. Bundesliga,2023-02-24 14:30:00,22,Karlsruher SC,Jahn Regensburg,1.82,3.75,4.1,1.05,9.0,1.29,3.5,1.77,1.94,1.35,3.05,1.73,1.95,1.22,1.26,1.95,1.27,0.6,1.96,1.35,3.31,1.45,9.0,3.3,1.2,1.48,1.73,2.1,2.7
Denmark Superliga,2023-02-24 15:00:00,19,Nordsjælland,OB,1.72,3.8,4.4,1.04,10.0,1.25,3.75,1.7,2.05,1.33,3.25,1.7,2.05,1.23,1.26,2.03,2.22,1.63,1.65,1.59,3.24,1.51,8.5,3.16,1.2,1.39,1.7,2.2,3.0
Germany 3. Liga,2023-02-24 15:00:00,24,Hallescher FC,1860 München,3.25,3.3,2.0,1.0,10.25,1.22,3.72,1.7,1.95,1.34,3.1,1.63,2.14,1.71,1.27,1.3,1.17,1.09,1.7,1.54,3.24,0.0,0.0,0.0,0.0,1.26,1.55,1.85,2.25
Portugal LigaPro,2023-02-24 15:00:00,22,CD Trofense,FC Penafiel,3.1,3.0,2.2,1.08,7.0,1.4,2.75,2.15,1.57,1.44,2.62,1.91,1.8,1.55,1.33,1.36,0.9,1.45,1.53,1.23,2.76,2.43,7.8,1.77,1.17,1.36,1.64,2.07,2.75
Greece Super League,2023-02-24 15:00:00,24,Volos NFC,Lamia,1.4,3.75,7.5,1.05,10.0,1.36,3.1,2.05,1.61,1.44,2.63,2.2,1.62,1.1,1.21,2.6,1.45,0.45,1.29,1.06,2.35,1.19,10.0,5.7,1.38,1.7,2.2,3.1,0.0
Switzerland Challenge League,2023-02-24 15:30:00,23,Thun,Yverdon Sport,1.95,3.5,3.4,0.0,0.0,0.0,0.0,1.57,2.15,0.0,0.0,1.53,2.38,0.0,0.0,0.0,1.45,1.73,1.94,1.43,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-02-24 15:30:00,27,UTA Arad,SSC Farul,3.4,3.0,2.15,1.1,6.5,1.45,2.65,2.3,1.5,1.56,2.31,2.0,1.75,1.6,1.3,1.22,1.23,1.77,1.69,1.54,3.23,2.25,7.5,1.91,1.51,1.98,2.58,3.56,5.3
Netherlands Eredivisie,2023-02-24 16:00:00,23,Sparta Rotterdam,Utrecht,2.37,3.8,2.65,1.06,11.5,1.3,3.57,1.95,1.9,1.4,2.8,1.72,1.98,1.48,1.32,1.5,2.09,1.36,1.65,1.62,3.27,2.0,8.0,2.02,1.22,1.38,1.62,1.96,2.48
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,Eindhoven,De Graafschap,2.49,3.27,2.61,1.06,8.0,1.33,3.25,1.91,1.8,1.4,2.75,1.73,2.0,1.44,1.3,1.44,2.0,0.83,1.17,1.48,2.65,2.05,7.5,2.05,1.22,1.51,1.81,2.22,3.05
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,Helmond Sport,Utrecht II,2.15,3.54,3.22,1.01,9.9,1.29,3.4,1.85,1.91,1.36,2.9,1.68,2.11,1.36,1.29,1.7,1.42,0.67,1.46,1.33,2.79,1.95,7.5,2.17,1.2,1.45,1.78,2.2,3.0
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,Heracles,Telstar,1.5,4.17,5.4,1.03,15.0,1.23,3.8,1.72,2.0,1.35,3.05,1.82,1.88,1.13,1.22,2.48,2.42,1.42,1.8,1.1,2.9,1.34,9.5,4.02,1.23,1.5,1.82,2.23,3.1
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,NAC Breda,Dordrecht,1.6,3.75,4.75,1.01,10.25,1.2,3.95,1.73,2.13,1.32,3.22,1.72,2.05,1.15,1.25,2.2,1.67,0.92,1.57,1.01,2.58,1.41,9.0,3.52,1.21,1.4,1.75,2.16,2.9
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,Roda JC,Almere City,2.34,3.5,2.94,1.01,9.6,1.29,3.4,1.85,1.91,1.36,2.99,1.68,2.13,1.35,1.3,1.62,1.67,1.58,1.66,1.36,3.02,1.87,7.7,2.25,0.0,1.34,1.67,2.03,2.6
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,VVV,Oss,1.59,4.2,5.25,1.04,10.0,1.2,3.94,1.73,2.13,1.32,3.22,1.76,2.0,1.16,1.22,2.34,1.42,0.67,1.35,0.91,2.26,1.46,8.5,3.32,0.0,1.32,1.68,2.04,2.6
Netherlands Eerste Divisie,2023-02-24 16:00:00,26,Willem II,Ajax II,1.4,5.05,6.9,1.02,13.0,1.11,5.15,1.44,2.54,1.24,3.82,1.67,2.13,1.1,1.17,2.92,1.92,0.92,1.75,1.65,3.4,1.28,10.5,4.48,1.24,1.51,1.83,2.25,3.1
Belgium First Division B,2023-02-24 16:00:00,1,FCV Dender EH,Excelsior Virton,2.2,3.2,2.8,1.04,13.25,1.23,3.73,1.75,2.0,1.35,2.95,1.62,2.15,1.35,1.27,1.58,0.55,0.82,1.58,1.34,2.92,1.85,7.1,2.38,1.51,1.88,2.38,0.0,0.0
Belgium First Division B,2023-02-24 16:00:00,1,Standard Liège II,Lommel United,2.85,3.2,2.2,0.0,0.0,0.0,0.0,1.63,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.73,1.56,1.29,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Challenge League,2023-02-24 16:15:00,23,Wil,Lausanne Sport,2.25,3.4,2.8,0.0,0.0,0.0,0.0,1.57,2.15,0.0,0.0,1.57,2.25,0.0,0.0,0.0,2.64,1.18,1.73,1.42,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-02-24 16:30:00,22,Legia Warszawa,Widzew Łódź,1.87,3.3,3.75,1.05,9.0,1.28,3.5,1.85,1.8,1.39,2.75,1.75,2.0,1.2,1.22,1.85,2.4,1.7,2.0,1.57,3.57,1.64,8.5,2.66,1.18,1.34,1.61,2.02,2.7
Austria 2. Liga,2023-02-24 16:30:00,17,Vorwärts Steyr,Blau-Weiß Linz,7.0,4.5,1.36,0.0,0.0,0.0,0.0,1.53,2.43,0.0,0.0,1.8,1.91,0.0,0.0,0.0,1.38,1.5,1.35,2.03,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-02-24 16:30:00,22,Mainz 05,Borussia M'gladbach,2.3,3.9,2.7,1.03,15.0,1.22,4.33,1.61,2.2,1.3,3.4,1.57,2.25,1.33,1.24,1.78,1.3,0.7,1.68,1.29,2.97,1.72,7.5,2.48,1.34,1.57,1.92,2.43,3.2
Italy Serie B,2023-02-24 16:30:00,26,Frosinone,Parma,2.05,3.1,3.6,1.08,7.0,1.4,2.75,2.15,1.57,1.44,2.62,1.91,1.8,1.29,1.33,1.67,2.67,1.0,1.81,1.81,3.62,1.75,8.0,2.42,1.2,1.39,1.7,2.2,2.95
Italy Serie B,2023-02-24 16:30:00,26,Pisa,Perugia,2.1,3.1,3.5,1.1,6.5,1.4,2.75,2.2,1.57,1.44,2.62,2.0,1.73,1.25,1.35,1.67,1.5,0.85,1.61,1.55,3.16,1.91,8.0,2.2,1.2,1.39,1.7,2.2,2.95
Austria Bundesliga,2023-02-24 16:30:00,19,LASK Linz,Austria Lustenau,1.49,4.2,6.5,0.0,0.0,0.0,0.0,1.61,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.67,1.4,0.98,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium Pro League,2023-02-24 16:45:00,27,Zulte-Waregem,KV Kortrijk,2.25,3.5,3.0,1.03,15.0,1.2,4.33,1.67,2.1,1.32,3.1,1.58,2.2,1.33,1.27,1.7,0.92,1.0,1.45,1.23,2.68,1.62,8.5,2.63,0.0,1.43,1.7,2.1,2.63
Republic of Ireland Premier Division,2023-02-24 16:45:00,2,Bohemians,Dundalk,2.65,3.08,2.51,1.03,8.2,1.32,3.04,1.99,1.73,1.42,2.6,1.8,1.88,1.5,1.32,1.43,0.0,0.0,0.0,0.0,0.0,2.07,7.7,2.15,0.0,1.53,1.86,2.28,3.15
Republic of Ireland Premier Division,2023-02-24 16:45:00,2,Derry City,Cork City,1.33,4.5,7.8,1.06,8.0,1.33,3.25,1.89,1.81,1.4,2.75,2.38,1.53,1.03,1.18,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Ireland Premier Division,2023-02-24 16:45:00,2,Drogheda United,Shamrock Rovers,6.2,3.98,1.45,1.04,8.5,1.28,3.4,1.88,1.83,1.37,2.85,2.0,1.75,2.4,1.17,1.09,0.0,1.0,0.0,1.39,1.39,3.76,9.5,1.41,0.0,1.38,1.78,2.2,2.85
Republic of Ireland Premier Division,2023-02-24 16:45:00,2,St Patrick's Athl.,Shelbourne,1.75,3.5,4.13,1.04,7.4,1.39,2.71,2.13,1.64,1.48,2.55,2.0,1.68,1.23,1.28,1.75,1.0,0.0,1.15,0.0,1.15,1.57,8.0,3.14,1.34,1.73,2.15,2.85,0.0
Republic of Ireland Premier Division,2023-02-24 16:45:00,2,UCD,Sligo Rovers,3.25,3.13,2.11,1.07,7.5,1.33,3.25,2.02,1.71,1.4,2.75,1.85,1.85,1.85,1.3,1.2,0.0,0.0,0.0,0.0,0.0,3.32,8.5,1.51,0.0,1.57,1.9,2.37,3.3
Wales Welsh Premier League,2023-02-24 16:45:00,3,Airbus UK,Aberystwyth Town,2.82,3.7,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.33,1.1,1.25,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales Welsh Premier League,2023-02-24 16:45:00,3,Caernarfon Town,Flint Town United,1.99,3.5,3.0,0.0,0.0,0.0,0.0,1.67,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.83,1.35,1.2,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France Ligue 1,2023-02-24 17:00:00,25,Lille,Brest,1.47,4.5,6.5,1.03,15.0,1.22,4.33,1.7,2.05,1.3,3.4,2.0,1.75,1.08,1.16,3.1,2.0,0.75,1.96,1.38,3.34,1.28,10.0,4.8,1.34,1.57,1.9,2.4,3.1
Spain Segunda División,2023-02-24 17:00:00,29,SD Eibar,Villarreal II,1.77,3.4,4.2,1.08,7.0,1.44,2.62,2.25,1.57,1.49,2.4,2.15,1.61,1.18,1.28,2.05,2.21,1.0,1.84,1.25,3.09,1.45,8.5,3.32,1.32,1.6,2.05,2.8,4.0
Spain La Liga,2023-02-24 17:00:00,23,Elche CF,Real Betis,2.87,3.4,2.4,1.06,10.0,1.36,3.2,2.1,1.67,1.44,2.63,1.95,1.8,1.77,1.3,1.27,0.55,1.55,1.47,1.32,2.79,2.04,7.5,2.02,1.35,1.57,1.92,2.43,3.2
England Premier League,2023-02-24 17:00:00,25,Fulham,Wolverhampton Wanderers,2.25,3.6,2.95,1.05,9.0,1.33,3.2,1.9,1.81,1.44,2.63,1.8,1.95,1.33,1.32,1.63,1.75,0.82,1.64,1.47,3.11,1.75,7.5,2.43,1.38,1.66,2.05,2.65,3.6
Portugal Liga NOS,2023-02-24 17:15:00,22,Famalicão,Portimonense,2.15,3.3,3.25,1.07,9.0,1.4,2.95,2.2,1.6,1.46,2.63,1.98,1.78,1.23,1.31,1.92,1.6,0.9,1.44,1.22,2.66,1.69,8.0,2.54,1.22,1.41,1.73,2.23,3.0
Paraguay Division Profesional,2023-02-24 18:00:00,5,Sportivo Ameliano,Nacional Asunción,2.75,3.18,2.31,0.0,0.0,0.0,0.0,1.91,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.49,0.62,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-02-24 18:00:00,6,Huachipato,Unión Española,2.05,3.1,3.2,1.06,8.0,1.33,3.25,1.91,1.73,1.41,2.65,1.78,1.9,1.31,1.3,1.68,3.0,0.5,2.14,1.52,3.66,1.75,8.0,2.52,0.0,1.46,1.8,2.32,3.15
England Premier League,2023-02-24 20:00:00,25,Newcastle United,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.64,1.98,1.7,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-02-24 20:00:00,6,Curicó Unido,Universidad Chile,1.75,3.5,3.9,1.05,9.0,1.3,3.4,1.67,2.0,1.32,3.1,1.65,2.1,1.23,1.26,1.93,2.0,1.5,1.85,1.67,3.52,1.64,8.0,2.77,1.3,1.59,2.03,2.7,3.6
Paraguay Division Profesional,2023-02-24 20:30:00,5,Cerro Porteño,Resistencia,1.3,4.98,7.25,0.0,0.0,0.0,0.0,1.74,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.32,1.26,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-02-24 21:00:00,5,Belgrano,Tigre,3.1,3.1,2.29,1.1,6.5,1.44,2.62,2.38,1.53,1.44,2.62,2.0,1.73,1.57,1.36,1.3,3.0,2.0,0.67,1.46,2.13,2.18,7.0,1.98,1.29,1.53,1.98,2.55,3.5
Argentina Primera División,2023-02-24 21:00:00,5,Rosario Central,Godoy Cruz,2.28,3.1,3.03,1.07,9.0,1.38,2.85,2.15,1.62,1.47,2.58,1.88,1.82,1.35,1.3,1.58,3.0,1.5,2.03,1.29,3.32,1.98,7.5,2.18,1.2,1.33,1.6,2.05,2.7
