Date,Time,League,Home,Away,Round,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4
06/04/2023,11:00,SERBIA - SUPER LIGA,Novi Pazar,Radnik,ROUND 29,2.57,1.95,4.9,2.32,2.05,5.25,1.5,2.48,1.40,2.75,2.16,1.65,2.10,1.70,3.2,1.32,3.00,1.36,7.4,1.07,6.80,1.07,8.6,1.05,7.00,1.08,1.95,3.24,4.04,1.69,3.24,5.05,1.21,1.31,1.8,1.16,1.3,2.05,1.95,1.81,1.95,1.81,1.05,7.2,1.08,7.00,1.08,5.9,1.10,6.80,1.38,2.71,1.36,3.00,1.65,2.1,1.68,2.06,2.25,1.64,2.10,1.67,3.24,1.29,3.30,1.28,3.92,1.19,3.74,1.25,7.0,1.05,6.80,1.07,7.7,1.04,7.00,1.08,,,,,17.0,1.02,13.00,1.02,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,1.4,2.92,1.68,2.18,1.28,3.3,2.18,1.6,1.13,5.05,3.17,1.3,1.03,9.1,4.58,1.16,,,7.4,1.06,,,,,,,8.0,10.0,19.0,56.0,6.0,6.0,13.0,36.0,8.5,8.0,15.0,46.0,15.0,15.0,26.0,81.0,201.0,151.0,176.0,201.0,36.0,36.0,76.0,176.0,201.0
06/04/2023,11:00,SERBIA - SUPER LIGA,Radnicki 1923,Radnicki Nis,ROUND 29,3.06,1.86,4.14,2.72,2.0,4.08,1.56,2.33,1.45,2.63,2.36,1.55,2.20,1.60,3.54,1.27,3.00,1.36,8.4,1.05,6.70,1.07,9.7,1.04,7.50,1.07,2.37,3.0,3.18,2.07,3.0,3.56,1.32,1.35,1.55,1.25,1.33,1.7,2.01,1.76,1.85,1.91,1.07,6.35,1.08,7.00,1.11,5.1,1.14,5.00,1.45,2.48,1.40,2.75,1.81,1.89,1.80,1.90,2.49,1.53,2.20,1.62,3.8,1.22,3.8,1.23,4.5,1.15,4.00,1.22,8.4,1.03,7.70,1.05,9.0,1.02,7.50,1.07,,,,,19.0,1.02,13.00,1.02,,,,,,,,,,,,,,,,,,,,,1.65,2.22,1.99,1.81,1.44,2.59,2.75,1.39,1.22,3.86,4.34,1.18,1.07,6.75,6.45,1.08,1.02,10.0,,,,,,,,,7.0,8.0,15.0,36.0,6.5,5.5,11.0,26.0,10.0,9.5,15.0,46.0,21.0,21.0,36.0,101.0,126.0,126.0,201.0,201.0,67.0,67.0,126.0,201.0,201.0
06/04/2023,13:00,POLAND - EKSTRAKLASA,Slask Wroclaw,Piast Gliwice,ROUND 27,4.33,1.95,3.0,4.0,2.0,3.1,1.53,2.38,1.50,2.50,2.34,1.56,2.15,1.66,3.75,1.25,3.50,1.29,8.5,1.05,7.50,1.07,11.0,1.05,10.00,1.06,3.3,3.1,2.15,3.1,3.1,2.2,1.67,1.36,1.33,1.57,1.33,1.33,2.1,1.67,2.0,1.75,1.1,7.0,1.08,7.50,1.11,5.25,1.08,6.00,1.5,2.5,1.40,2.75,1.9,1.95,1.83,2.02,2.5,1.5,2.30,1.60,3.9,1.22,3.40,1.28,5.0,1.17,4.33,1.20,8.6,1.03,7.30,1.05,11.0,1.05,10.00,1.06,,,,,26.0,1.01,21.00,1.02,,,,,51.0,51.0,51.0,51.0,,,,,,,,,,,,,2.38,1.55,2.85,1.4,1.98,1.88,4.25,1.21,1.48,2.6,7.0,1.1,1.23,4.0,11.5,1.01,1.13,6.0,,,,,,,,,7.0,6.0,9.0,21.0,8.0,6.5,9.5,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,41.0,41.0,67.0,151.0,101.0,81.0,101.0,201.0,501.0
06/04/2023,13:00,SERBIA - SUPER LIGA,Javor,Cukaricki,ROUND 29,5.15,2.02,2.4,4.52,2.11,2.52,1.46,2.6,1.36,2.88,2.02,1.74,1.98,1.83,3.04,1.35,2.88,1.36,6.6,1.09,6.20,1.09,7.9,1.06,7.50,1.06,4.38,3.4,1.83,4.04,3.4,1.82,1.92,1.29,1.18,1.83,1.25,1.17,1.9,1.86,1.75,1.95,1.04,7.8,1.03,9.00,1.06,6.55,1.08,6.30,1.33,2.93,1.29,3.30,1.55,2.28,1.56,2.27,2.1,1.73,1.95,1.75,2.92,1.35,2.90,1.35,3.56,1.23,3.60,1.25,6.15,1.08,5.80,1.10,6.85,1.06,7.00,1.07,11.5,1.01,11.5,1.01,14.5,1.03,12.00,1.03,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,3.05,1.31,3.58,1.24,2.3,1.54,6.4,1.11,1.7,2.01,,,1.37,2.85,,,1.19,4.06,,,1.08,6.2,,,1.03,8.9,9.0,6.5,8.5,15.0,11.0,6.0,7.5,15.0,21.0,13.0,14.0,26.0,51.0,36.0,46.0,71.0,36.0,36.0,61.0,176.0,176.0,126.0,176.0,201.0,201.0
06/04/2023,15:30,POLAND - EKSTRAKLASA,Gornik Zabrze,Korona Kielce,ROUND 27,2.6,2.2,4.33,2.6,2.2,4.33,1.4,2.75,1.4,2.75,1.85,1.95,1.95,1.85,2.75,1.4,3.00,1.36,6.0,1.11,5.50,1.13,8.0,1.08,8.0,1.08,1.85,3.3,3.8,1.85,3.3,3.8,1.22,1.3,1.8,1.22,1.3,1.8,1.8,1.95,1.8,1.95,1.05,11.0,1.06,10.00,1.04,7.7,1.03,8.40,1.29,3.5,1.29,3.5,1.46,2.56,1.40,2.76,1.93,1.93,2.00,1.85,2.65,1.43,2.44,1.50,3.25,1.33,3.40,1.30,5.45,1.1,4.90,1.13,6.5,1.11,7.00,1.10,10.5,1.03,9.90,1.01,13.0,1.04,15.00,1.03,,,,,29.0,1.01,29.0,1.01,,,,,51.0,51.0,51.0,51.0,,,,,1.4,2.85,1.63,2.25,1.3,3.45,2.1,1.7,1.16,5.25,3.0,1.38,1.04,8.5,4.25,1.21,,,6.8,1.1,,,8.3,1.05,,,10.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,101.0,67.0,81.0,126.0,34.0,34.0,51.0,81.0,251.0
06/04/2023,16:15,EGYPT - PREMIER LEAGUE,Al Ittihad,Future FC,ROUND 23,3.68,2.0,3.1,3.64,1.97,3.3,1.47,2.57,1.48,2.45,2.1,1.69,2.1,1.65,3.15,1.33,3.10,1.32,7.2,1.08,6.30,1.08,8.4,1.05,7.80,1.05,2.89,3.24,2.48,2.85,2.9,2.6,1.53,1.33,1.41,1.45,1.35,1.37,1.87,1.89,1.92,1.78,1.04,7.6,1.10,5.90,1.07,6.35,1.14,5.00,1.36,2.79,1.40,2.75,1.62,2.16,1.62,2.15,2.21,1.67,2.10,1.65,3.2,1.3,3.10,1.32,3.88,1.2,3.84,1.22,6.85,1.06,5.80,1.10,7.6,1.04,7.00,1.07,10.5,1.03,10.5,1.03,13.0,1.01,12.50,1.01,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,2.06,1.76,2.44,1.56,1.7,2.03,3.46,1.26,1.37,2.87,5.65,1.1,1.17,4.5,8.6,1.04,1.07,6.7,,,,,,,,,6.5,6.5,9.0,20.0,7.0,5.0,8.0,18.0,11.0,9.0,12.0,26.0,26.0,21.0,34.0,61.0,61.0,51.0,91.0,201.0,91.0,81.0,101.0,201.0,201.0
