Date,Time,League,Home,Away,Round,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4
12/01/2023,11:00,INDIA - ISL,Hyderabad,Chennaiyin,-,2.3,2.3,4.75,2.25,2.3,5.0,1.33,3.25,1.33,3.25,1.7,2.1,1.73,2.08,2.5,1.5,2.63,1.44,,,,,6.5,1.11,6.5,1.11,1.7,3.6,4.5,1.65,3.6,4.75,1.18,1.29,2.1,1.18,1.29,2.2,1.67,2.1,1.73,2.0,1.04,13.0,1.04,12.00,1.01,9.9,1.03,8.80,1.2,4.33,1.22,4.00,1.29,3.24,1.30,3.15,1.7,2.1,1.75,2.05,2.08,1.65,1.87,1.86,2.63,1.44,2.75,1.40,3.98,1.19,3.90,1.21,5.0,1.17,5.50,1.14,8.0,1.03,7.80,1.04,11.0,1.05,11.0,1.05,,,,,21.0,1.02,23.00,1.01,,,,,41.0,41.0,51.00,51.00,,,,,1.3,3.45,1.5,2.5,1.24,3.9,1.93,1.88,1.13,5.9,2.5,1.5,,,3.45,1.3,,,5.25,1.16,,,6.6,1.11,,,13.0,15.0,26.0,51.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,41.0,13.0,13.0,23.0,41.0,101.0,67.0,81.0,101.0,26.0,26.0,41.0,67.0,151.0
12/01/2023,12:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Enppi,ROUND 13,3.8,1.76,3.64,3.22,1.92,3.8,1.63,2.14,1.56,2.33,2.49,1.47,2.36,1.55,3.54,1.25,3.50,1.27,,,,,9.4,1.04,9.4,1.04,2.88,2.68,2.78,2.72,2.7,3.2,1.39,1.42,1.37,1.35,1.47,1.47,2.04,1.74,2.2,1.64,1.1,5.45,1.08,6.80,1.17,4.5,1.16,4.80,1.53,2.5,1.54,2.47,1.88,1.82,1.90,1.84,2.48,1.45,2.55,1.48,3.88,1.2,3.80,1.24,4.6,1.14,4.90,1.16,8.5,1.03,8.00,1.06,9.2,1.02,9.90,1.03,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,,,,,,,,,1.91,1.89,2.37,1.58,1.55,2.29,3.4,1.27,1.27,3.4,5.6,1.11,1.11,5.5,8.4,1.04,1.04,8.3,,,,,,,,,5.5,6.0,10.0,26.0,5.5,5.0,9.0,23.0,9.5,9.0,14.0,41.0,23.0,21.0,36.0,91.0,91.0,91.0,126.0,201.0,91.0,71.0,101.0,201.0,201.0
12/01/2023,14:00,EGYPT - PREMIER LEAGUE,Al Ahly,Al Masry,ROUND 13,2.02,2.26,6.3,2.07,2.27,5.95,1.36,2.89,1.35,3.00,1.81,1.89,1.72,2.04,2.72,1.4,2.55,1.41,,,,,6.4,1.09,6.15,1.09,1.47,4.14,6.45,1.49,3.84,6.35,1.08,1.19,2.53,1.11,1.25,2.5,1.99,1.78,1.9,1.86,1.02,9.3,1.02,11.00,1.03,8.2,1.05,8.2,1.26,3.34,1.25,3.44,1.42,2.65,1.41,2.80,1.9,1.9,1.80,1.9,2.49,1.47,2.37,1.54,3.08,1.3,2.87,1.33,5.1,1.11,4.40,1.18,5.8,1.09,5.50,1.13,,,,,11.5,1.02,10.50,1.03,,,,,15.0,1.01,13.00,1.01,,,,,,,,,,,,,1.14,4.8,1.3,3.2,1.12,5.35,1.57,2.25,1.04,8.3,2.11,1.73,,,2.77,1.39,,,4.02,1.2,,,5.6,1.1,,,9.0,14.0,26.0,91.0,5.5,6.5,17.0,56.0,6.0,6.5,14.0,61.0,8.5,9.5,20.0,76.0,201.0,201.0,201.0,201.0,18.0,19.0,46.0,176.0,201.0
12/01/2023,17:00,ENGLAND - PREMIER LEAGUE,Fulham,Chelsea,ROUND 7,3.75,2.2,2.75,5.0,2.37,2.2,1.36,3.0,1.33,3.25,1.85,2.0,1.72,2.15,2.75,1.4,2.50,1.50,5.4,1.14,4.84,1.17,7.0,1.1,6.50,1.11,3.3,3.5,2.15,5.25,4.0,1.61,1.67,1.29,1.33,2.2,1.22,1.16,1.7,2.05,1.75,2.0,1.05,11.0,1.04,13.00,1.03,8.8,1.03,12.00,1.25,4.0,1.22,4.33,1.4,2.86,1.30,3.50,1.88,2.02,1.72,2.10,2.4,1.63,2.4,1.63,3.2,1.36,2.75,1.44,4.8,1.14,4.00,1.25,5.5,1.14,5.00,1.16,9.6,1.01,8.00,1.08,11.0,1.05,10.00,1.06,,,,,23.0,1.01,21.00,1.01,,,,,51.0,51.0,41.00,41.00,,,,,2.38,1.55,2.85,1.4,2.06,1.87,4.1,1.23,1.55,2.38,6.6,1.11,1.3,3.45,,,1.17,5.0,,,1.1,6.8,,,1.1,7.0,11.0,9.5,12.0,21.0,12.0,7.0,10.0,19.0,19.0,13.0,15.0,29.0,41.0,29.0,34.0,51.0,41.0,41.0,51.0,101.0,81.0,51.0,67.0,126.0,251.0
