Date,Time,League,Home,Away,Round,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4
19/01/2023,09:45,EGYPT - PREMIER LEAGUE,Arab Contractors,Aswan SC,ROUND 14,2.67,1.91,5.05,2.57,2.0,4.94,1.52,2.36,1.48,2.55,2.21,1.59,2.10,1.69,3.26,1.29,3.15,1.29,,,,,8.4,1.05,7.80,1.05,1.98,3.08,4.06,1.89,2.9,4.42,1.2,1.33,1.76,1.2,1.39,1.83,2.02,1.76,2.16,1.66,1.06,6.6,1.06,7.80,1.1,5.45,1.12,5.60,1.4,2.64,1.38,2.66,1.7,2.03,1.73,2.03,2.34,1.6,2.24,1.55,3.4,1.27,3.4,1.29,4.1,1.18,3.90,1.20,7.3,1.05,6.80,1.09,8.0,1.03,8.30,1.05,12.5,1.01,12.00,1.01,16.0,1.02,15.00,1.01,,,,,,,,,,,,,,,,,,,,,1.41,2.91,1.7,2.16,1.27,3.38,2.23,1.58,1.13,5.15,3.22,1.3,1.03,9.4,4.7,1.15,,,7.6,1.05,,,10.0,1.02,,,6.0,8.0,15.0,46.0,5.0,5.0,11.0,31.0,7.0,7.5,14.0,46.0,15.0,15.0,26.0,81.0,201.0,126.0,176.0,201.0,41.0,46.0,91.0,201.0,201.0
19/01/2023,11:00,INDIA - ISL,Mumbai City,North East Utd,-,1.46,3.24,9.3,1.45,3.1,9.8,1.13,5.1,1.20,4.32,1.28,3.26,1.28,3.30,1.78,1.91,1.85,1.85,2.53,1.45,2.68,1.40,3.2,1.31,3.74,1.25,1.12,8.1,13.5,1.13,6.5,17.0,1.01,1.03,4.94,1.02,1.07,5.0,1.86,1.9,1.91,1.85,1.01,23.0,1.02,15.00,,,,,1.04,7.6,1.11,6.00,1.06,6.8,1.11,5.60,1.23,3.56,1.36,3.00,1.32,3.04,1.38,2.80,1.64,2.23,1.91,1.80,1.89,1.79,2.07,1.67,2.28,1.53,3.00,1.36,3.08,1.3,3.42,1.25,3.56,1.23,5.00,1.14,5.5,1.1,6.15,1.08,7.0,1.1,6.70,1.07,,,,,15.0,1.03,15.0,1.03,26.0,1.01,26.0,1.01,1.01,9.6,,,,,1.14,4.68,,,1.27,3.36,,,1.43,2.58,,,1.67,2.05,,,2.06,1.74,,,41.0,71.0,151.0,201.0,11.0,18.0,56.0,176.0,7.5,9.5,26.0,101.0,7.0,9.0,21.0,91.0,201.0,201.0,201.0,201.0,9.5,11.0,26.0,91.0,201.0
19/01/2023,12:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Al Ittihad,ROUND 14,2.88,1.84,4.86,2.87,2.12,3.68,1.56,2.27,1.42,2.75,2.29,1.55,1.90,1.83,3.34,1.28,2.85,1.39,,,,,9.3,1.04,7.10,1.08,2.14,2.89,3.82,2.42,2.9,3.4,1.23,1.36,1.65,1.32,1.41,1.57,2.0,1.77,1.88,1.88,1.08,6.1,1.04,9.10,1.12,5.05,1.09,6.60,1.42,2.57,1.36,3.00,1.75,1.96,1.58,2.30,2.38,1.58,2.10,1.73,3.48,1.26,2.90,1.38,4.14,1.18,3.60,1.26,7.5,1.04,5.70,1.12,8.2,1.03,7.00,1.08,13.5,1.01,10.50,1.03,18.0,1.02,13.00,1.01,,,,,,,,,,,,,,,,,,,,,1.48,2.65,1.82,1.99,1.32,3.08,2.44,1.49,1.14,4.78,3.6,1.24,1.04,8.4,5.2,1.12,1.01,10.5,8.6,1.04,,,,,,,5.5,7.0,12.0,36.0,5.5,5.0,10.0,26.0,8.5,8.0,13.0,41.0,18.0,18.0,31.0,91.0,126.0,101.0,176.0,201.0,61.0,51.0,101.0,201.0,201.0
19/01/2023,14:00,EGYPT - PREMIER LEAGUE,Pyramids,Pharco,ROUND 14,1.82,2.3,9.0,1.84,2.3,8.5,1.4,2.72,1.36,2.88,1.89,1.81,1.86,1.84,2.89,1.36,2.88,1.36,,,,,7.0,1.08,7.50,1.06,1.31,4.74,9.8,1.21,5.0,12.5,1.02,1.15,3.22,1.03,1.12,3.5,2.49,1.51,2.55,1.49,1.02,8.7,1.03,10.00,1.04,7.4,1.04,7.60,1.3,3.08,1.29,3.15,1.5,2.41,1.47,2.49,2.01,1.8,1.92,1.78,2.76,1.39,2.69,1.41,3.34,1.26,3.24,1.28,5.75,1.09,5.55,1.10,6.45,1.06,6.50,1.08,10.5,1.03,10.00,1.03,13.0,1.01,12.00,1.02,,,,,15.0,1.01,15.0,1.01,,,,,,,,,,,,,1.05,7.3,1.18,4.34,1.04,8.4,1.37,2.86,,,1.78,2.04,,,2.27,1.56,,,3.16,1.31,,,4.44,1.17,,,8.5,17.0,56.0,201.0,4.5,7.5,26.0,101.0,4.5,7.0,23.0,126.0,6.5,10.0,31.0,176.0,201.0,201.0,201.0,201.0,13.0,21.0,61.0,201.0,201.0
19/01/2023,14:30,BELGIUM - JUPILER PRO LEAGUE,Gent,Charleroi,ROUND 21,2.1,2.38,6.0,2.1,2.38,5.0,1.33,3.25,1.33,3.25,1.73,2.08,1.75,2.05,2.63,1.44,2.50,1.50,5.1,1.15,4.74,1.17,6.5,1.11,6.5,1.11,1.5,4.2,5.5,1.57,4.2,5.0,1.14,1.22,2.5,1.17,1.22,2.3,1.91,1.91,1.75,2.0,1.04,13.0,1.04,13.0,1.02,9.4,1.02,10.50,1.22,4.0,1.20,4.33,1.36,3.04,1.31,3.30,1.75,2.05,1.70,2.10,2.28,1.6,2.13,1.67,2.75,1.4,2.63,1.44,4.4,1.16,3.90,1.23,5.5,1.14,5.00,1.17,8.8,1.02,7.60,1.07,11.0,1.05,11.0,1.05,,,,,23.0,1.01,21.00,1.02,,,,,51.0,51.0,41.00,41.00,,,,,1.23,4.1,1.38,3.0,1.19,4.5,1.68,2.15,1.1,7.0,2.2,1.65,,,3.0,1.38,,,4.25,1.21,,,6.25,1.12,,,13.0,15.0,29.0,67.0,7.5,8.5,17.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,26.0,51.0,201.0,101.0,101.0,151.0,21.0,23.0,41.0,81.0,301.0
19/01/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Club Brugge KV,ROUND 21,4.33,2.1,2.63,4.0,2.1,2.75,1.4,2.75,1.4,2.75,2.0,1.8,2.0,1.8,3.0,1.36,3.0,1.36,6.25,1.1,6.30,1.1,8.0,1.08,9.00,1.07,3.8,3.5,1.95,3.5,3.4,2.05,1.8,1.29,1.25,1.73,1.3,1.29,1.91,1.91,1.8,1.95,1.06,9.5,1.06,9.5,1.05,7.5,1.06,7.80,1.3,3.4,1.3,3.4,1.51,2.49,1.51,2.46,2.05,1.8,2.05,1.8,2.78,1.42,2.75,1.41,3.5,1.29,3.5,1.29,5.75,1.09,5.50,1.13,7.0,1.1,7.0,1.1,10.5,1.03,10.5,1.03,17.0,1.02,17.0,1.02,,,,,34.0,34.0,34.0,34.0,,,,,51.0,51.0,51.0,51.0,,,,,2.75,1.43,3.3,1.32,2.15,1.68,4.65,1.18,1.63,2.25,7.0,1.1,1.32,3.3,12.5,1.02,1.19,4.5,,,,,,,,,9.5,7.0,9.0,17.0,11.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,34.0,34.0,51.0,101.0,101.0,67.0,81.0,151.0,301.0
19/01/2023,17:00,ENGLAND - PREMIER LEAGUE,Manchester City,Tottenham,ROUND 7,1.8,2.63,7.0,1.8,2.62,7.0,1.25,3.75,1.25,3.75,1.52,2.46,1.46,2.50,2.2,1.62,2.2,1.61,3.98,1.23,3.62,1.27,5.0,1.17,5.0,1.16,1.36,5.5,8.0,1.33,5.5,8.0,1.08,1.14,3.0,1.08,1.14,3.25,1.8,1.95,1.8,1.95,1.02,17.0,1.02,17.0,1.02,15.0,1.01,16.00,1.17,5.0,1.16,5.0,1.21,3.84,1.20,4.60,1.53,2.5,1.53,2.5,1.88,2.02,1.87,2.03,2.3,1.62,2.3,1.61,3.32,1.31,3.00,1.38,4.0,1.25,4.0,1.25,6.4,1.08,5.70,1.14,7.0,1.1,7.0,1.1,11.0,1.03,10.50,-,15.0,1.03,15.0,1.03,,,,,29.0,1.01,29.0,-,51.0,51.0,51.0,51.0,1.13,6.0,1.23,4.0,1.11,6.6,1.4,2.85,1.03,11.0,1.73,2.08,,,2.2,1.65,,,2.85,1.4,,,3.9,1.24,,,17.0,23.0,41.0,101.0,9.5,11.0,23.0,51.0,8.0,9.5,21.0,51.0,10.0,12.0,26.0,51.0,401.0,151.0,151.0,201.0,17.0,19.0,41.0,81.0,301.0
