Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1452520,Iran Persian Gulf Pro League,2021/2022,2021-10-19 09:00:00,1,Nassaji Mazandaran,Fajr Sepasi,1,0,1,['23'],[],1.35,3.0,3.0,0.0,0.0,2.75,1.4
2,1452514,Iran Persian Gulf Pro League,2021/2022,2021-10-19 09:30:00,1,Paykan,Naft Masjed Soleyman,0,0,0,[],[],1.55,2.88,2.35,0.0,0.0,3.0,1.33
3,1452515,Iran Persian Gulf Pro League,2021/2022,2021-10-19 09:30:00,1,Padideh Khorasan,Aluminium Arak,0,0,0,[],[],5.0,3.4,1.15,2.4,1.53,2.45,1.52
4,1452521,Iran Persian Gulf Pro League,2021/2022,2021-10-19 11:30:00,1,Sepahan,Mes Rafsanjan,2,0,2,"['45+3', '56']",[],1.16,3.75,4.75,0.0,0.0,2.25,1.57
5,1452518,Iran Persian Gulf Pro League,2021/2022,2021-10-20 09:30:00,1,Gol Gohar,Tractor Sazi,4,1,5,"['11', '15', '21', '38']",['86'],1.22,3.2,4.0,0.0,0.0,2.5,1.5
6,1452516,Iran Persian Gulf Pro League,2021/2022,2021-10-20 11:30:00,1,Sanat Naft,Zob Ahan,0,1,1,[],['90+1'],2.0,2.55,1.75,0.0,0.0,2.4,1.53
7,1452519,Iran Persian Gulf Pro League,2021/2022,2021-10-20 11:30:00,1,Esteghlal,Havadar,1,0,1,['60'],[],1.1,4.0,6.0,0.0,0.0,2.55,1.47
8,1452517,Iran Persian Gulf Pro League,2021/2022,2021-10-22 11:30:00,1,Foolad,Persepolis,1,3,4,['78'],"['61', '72', '84']",3.05,3.2,1.33,0.0,0.0,2.75,1.4
9,1452522,Iran Persian Gulf Pro League,2021/2022,2021-10-24 09:30:00,2,Naft Masjed Soleyman,Sepahan,0,3,3,[],"['7', '25', '39']",5.2,3.6,1.13,0.0,0.0,2.62,1.44
10,1452523,Iran Persian Gulf Pro League,2021/2022,2021-10-24 09:30:00,2,Mes Rafsanjan,Padideh Khorasan,3,0,3,"['-1', '-1', '-1']",[],1.62,3.75,4.33,0.0,0.0,0.0,0.0
11,1452529,Iran Persian Gulf Pro League,2021/2022,2021-10-25 09:30:00,2,Havadar,Paykan,0,2,2,[],"['12', '28']",1.76,2.5,2.1,0.0,0.0,2.19,1.62
12,1452526,Iran Persian Gulf Pro League,2021/2022,2021-10-25 09:30:00,2,Fajr Sepasi,Gol Gohar,0,1,1,[],['90+1'],3.22,2.8,1.3,0.0,0.0,2.5,1.48
13,1452527,Iran Persian Gulf Pro League,2021/2022,2021-10-25 11:30:00,2,Zob Ahan,Esteghlal,0,2,2,[],"['27', '90+5']",2.9,2.8,1.41,3.1,1.36,2.47,1.49
14,1452525,Iran Persian Gulf Pro League,2021/2022,2021-10-25 11:30:00,2,Tractor Sazi,Sanat Naft,3,0,3,"['9', '86', '90+5']",[],1.3,3.1,3.5,2.6,1.48,2.3,1.56
15,1452528,Iran Persian Gulf Pro League,2021/2022,2021-10-27 11:30:00,2,Aluminium Arak,Foolad,3,0,3,"['59', '85', '90+1']",[],1.84,2.7,1.87,3.5,1.3,3.0,1.36
16,1452524,Iran Persian Gulf Pro League,2021/2022,2021-10-27 11:30:00,2,Persepolis,Nassaji Mazandaran,2,1,3,"['42', '63']",['49'],1.09,4.33,6.3,2.15,1.67,3.0,1.33
17,1452530,Iran Persian Gulf Pro League,2021/2022,2021-10-30 11:30:00,3,Padideh Khorasan,Naft Masjed Soleyman,0,1,1,[],['80'],2.05,2.88,1.69,3.1,1.36,2.42,1.51
18,1452531,Iran Persian Gulf Pro League,2021/2022,2021-10-30 11:30:00,3,Esteghlal,Tractor Sazi,1,0,1,['54'],[],1.26,3.4,3.5,0.0,0.0,2.39,1.52
