Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Italy Serie B,2021/2022,2021-08-20 15:30:00,1,Frosinone,Parma,2,2,4,"['31', '89']","['41', '52']",2.9,3.0,2.55,2.1,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,Italy Serie B,2021/2022,2021-08-21 13:00:00,1,Pordenone,Perugia,0,1,1,[],['45+2'],2.35,3.05,3.15,2.15,1.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Italy Serie B,2021/2022,2021-08-21 15:30:00,1,Cittadella,Vicenza,1,0,1,['53'],[],2.45,3.0,3.0,2.1,1.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Italy Serie B,2021/2022,2021-08-22 13:00:00,1,Ternana,Brescia,0,2,2,[],"['29', '39']",2.35,3.25,2.95,1.8,1.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Italy Serie B,2021/2022,2021-08-22 13:00:00,1,Reggina,Monza,0,0,0,[],[],3.0,3.0,2.45,2.25,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Italy Serie B,2021/2022,2021-08-22 15:30:00,1,Benevento,US Alessandria,4,3,7,"['23', '45', '48', '55']","['6', '40', '83']",1.69,3.55,5.25,1.91,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,Italy Serie B,2021/2022,2021-08-22 15:30:00,1,Ascoli,Cosenza,1,0,1,['36'],[],1.57,3.8,6.0,1.87,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Italy Serie B,2021/2022,2021-08-22 15:30:00,1,Crotone,Como,2,2,4,"['49', '66']","['53', '79']",1.8,3.45,4.6,1.91,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,Italy Serie B,2021/2022,2021-08-22 15:30:00,1,Cremonese,Lecce,3,0,3,"['51', '60', '65']",[],2.7,3.1,2.65,1.95,1.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,Italy Serie B,2021/2022,2021-08-22 15:30:00,1,Pisa,SPAL,1,0,1,['1'],[],2.45,3.1,2.9,2.0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
