Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Estonia Meistriliiga,2021,2021-03-13 08:00:00,3,Tallinna FC Levadia,Vaprus,5,0,5,"['18', '25', '41', '67', '86']",[],1.1,9.0,14.33,1.2,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Estonia Meistriliiga,2021,2021-03-13 11:00:00,3,Kuressaare,Viljandi JK Tulevik,2,3,5,"['39', '80']","['42', '82', '89']",2.45,3.65,2.25,1.65,1.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,Estonia Meistriliiga,2021,2021-03-14 08:00:00,3,Paide,Trans,5,1,6,"['44', '48', '68', '85', '90+2']",['49'],1.15,6.4,12.0,1.3,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Estonia Meistriliiga,2021,2021-03-20 08:00:00,2,Kuressaare,Tammeka,1,3,4,['9'],"['33', '59', '88']",2.95,3.8,1.9,1.54,1.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,Estonia Meistriliiga,2021,2021-03-20 11:00:00,2,Tallinna FC Levadia,Legion,4,3,7,"['23', '26', '38', '83']","['11', '36', '45+1']",1.25,6.45,9.6,1.28,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,Estonia Meistriliiga,2021,2021-03-20 14:00:00,2,Trans,Vaprus,1,1,2,['10'],['77'],1.49,4.4,5.65,1.63,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Estonia Meistriliiga,2021,2021-03-21 10:00:00,2,Viljandi JK Tulevik,Paide,0,1,1,[],['90+3'],8.75,6.25,1.17,1.29,1.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Estonia Meistriliiga,2021,2021-03-28 07:00:00,3,Legion,Nõmme Kalju,0,1,1,[],['90'],3.75,3.5,1.71,1.65,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Estonia Meistriliiga,2021,2021-04-03 07:00:00,4,Nõmme Kalju,Trans,0,1,1,[],['39'],1.46,3.88,5.03,1.67,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Estonia Meistriliiga,2021,2021-04-04 07:00:00,1,Legion,Paide,1,1,2,['61'],['4'],4.6,3.8,1.55,1.65,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,Estonia Meistriliiga,2021,2021-04-04 09:00:00,4,Viljandi JK Tulevik,Tallinna FC Levadia,0,4,4,[],"['4', '31', '64', '73']",10.0,4.6,1.3,1.4,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,Estonia Meistriliiga,2021,2021-04-07 11:30:00,5,Kuressaare,Nõmme Kalju,0,2,2,[],"['42', '69']",6.85,4.84,1.38,1.54,1.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Estonia Meistriliiga,2021,2021-04-07 13:30:00,5,Trans,Legion,0,0,0,[],[],3.25,3.4,2.0,1.7,1.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Estonia Meistriliiga,2021,2021-04-10 07:00:00,6,Paide,Kuressaare,1,0,1,['39'],[],1.09,8.75,17.16,1.28,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Estonia Meistriliiga,2021,2021-04-11 07:00:00,6,Trans,Viljandi JK Tulevik,6,2,8,"['14', '23', '48', '64', '82', '88']","['12', '54']",2.1,3.15,3.4,1.84,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Estonia Meistriliiga,2021,2021-04-11 07:00:00,6,Vaprus,Tammeka,1,2,3,['34'],"['45', '51']",5.0,3.95,1.55,1.63,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,Estonia Meistriliiga,2021,2021-04-11 09:00:00,6,Nõmme Kalju,Tallinna FC Levadia,0,1,1,[],['67'],3.8,3.8,1.82,1.56,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Estonia Meistriliiga,2021,2021-04-11 13:00:00,6,Legion,Tallinna FC Flora,1,2,3,['42'],"['28', '53']",10.0,6.25,1.2,1.6,2.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,Estonia Meistriliiga,2021,2021-04-16 13:00:00,7,Tammeka,Viljandi JK Tulevik,1,1,2,['58'],['28'],1.91,3.4,3.83,1.75,1.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Estonia Meistriliiga,2021,2021-04-16 13:00:00,7,Legion,Kuressaare,1,0,1,['32'],[],1.35,5.05,7.05,1.65,1.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Estonia Meistriliiga,2021,2021-04-17 10:00:00,7,Tallinna FC Flora,Trans,5,0,5,"['3', '8', '21', '43', '90+2']",[],1.14,6.25,13.0,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,Estonia Meistriliiga,2021,2021-04-18 09:00:00,7,Tallinna FC Levadia,Paide,0,4,4,[],"['10', '20', '30', '40']",1.77,3.7,3.4,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,Estonia Meistriliiga,2021,2021-04-18 13:00:00,7,Nõmme Kalju,Vaprus,0,1,1,[],['69'],1.09,7.5,13.0,1.44,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
