Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2580371,Russia Russian Premier League,2022/2023,2022-07-15 14:00:00,1,Khimki,Zenit,1,1,2,['84'],['17'],7.94,5.17,1.33,1.56,2.22,1.97,1.83
2,2580365,Russia Russian Premier League,2022/2023,2022-07-16 09:00:00,1,CSKA Moskva,Ural,2,0,2,"['45', '64']",[],1.5,3.82,5.39,1.97,1.9,2.01,1.8
3,2580370,Russia Russian Premier League,2022/2023,2022-07-16 11:30:00,1,Orenburg,Krylya Sovetov,2,4,6,"['31', '83']","['49', '54', '73', '84']",2.58,3.45,2.48,2.02,1.88,1.77,2.05
4,2580368,Russia Russian Premier League,2022/2023,2022-07-16 14:00:00,1,Akhmat Grozny,Spartak Moskva,1,1,2,['45+4'],['83'],2.48,3.5,2.54,1.94,1.96,1.68,2.19
5,2580369,Russia Russian Premier League,2022/2023,2022-07-17 09:00:00,1,Torpedo Moskva,FK Sochi,1,3,4,['51'],"['35', '37', '90+4']",3.48,3.6,2.1,1.89,1.89,1.84,1.96
6,2580367,Russia Russian Premier League,2022/2023,2022-07-17 11:30:00,1,Lokomotiv Moskva,Olimpiyets,1,1,2,['52'],['70'],1.66,3.35,4.4,1.95,1.75,1.99,1.82
7,2580364,Russia Russian Premier League,2022/2023,2022-07-17 14:00:00,1,Krasnodar,Fakel,2,2,4,"['24', '40']","['10', '49']",1.69,3.55,4.2,1.88,2.02,1.82,1.99
8,2580366,Russia Russian Premier League,2022/2023,2022-07-17 14:00:00,1,Dinamo Moskva,Rostov,1,1,2,['16'],['68'],1.6,3.8,4.5,1.94,1.74,1.83,1.98
9,2580372,Russia Russian Premier League,2022/2023,2022-07-22 14:00:00,2,Zenit,Krylya Sovetov,3,0,3,"['5', '12', '31']",[],1.38,4.9,7.2,1.61,2.17,1.84,1.92
10,2580374,Russia Russian Premier League,2022/2023,2022-07-23 09:00:00,2,CSKA Moskva,FK Sochi,3,0,3,"['36', '56', '90+2']",[],2.15,3.59,3.45,1.74,1.87,1.75,2.03
11,2580378,Russia Russian Premier League,2022/2023,2022-07-23 11:30:00,2,Orenburg,Ural,3,0,3,"['46', '67', '77']",[],2.35,3.15,2.97,2.17,1.75,1.95,1.81
12,2580373,Russia Russian Premier League,2022/2023,2022-07-23 14:00:00,2,Krasnodar,Spartak Moskva,1,4,5,['60'],"['35', '46', '53', '83']",2.79,3.6,2.26,1.76,1.88,1.68,2.13
