Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Brazil Carioca 1,2023,2023-01-12 21:30:00,5,Flamengo,Audax Rio,1,0,1,['56'],[],1.55,3.75,5.0,1.9,1.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Brazil Carioca 1,2023,2023-01-14 15:30:00,1,Nova Iguaçu,Volta Redonda,0,0,0,[],[],2.22,2.85,3.3,2.25,1.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Brazil Carioca 1,2023,2023-01-14 16:00:00,1,Resende,Fluminense,0,2,2,[],"['20', '88']",7.88,4.06,1.39,1.95,2.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Brazil Carioca 1,2023,2023-01-14 18:00:00,1,Vasco da Gama,Madureira,0,0,0,[],[],1.65,3.45,4.82,1.87,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Brazil Carioca 1,2023,2023-01-15 15:30:00,1,Boavista,Bangu,2,2,4,"['8', '12']","['48', '55']",2.2,2.87,3.1,2.4,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,Brazil Carioca 1,2023,2023-01-15 16:00:00,1,Botafogo,Audax Rio,0,1,1,[],['17'],1.4,3.8,7.5,2.05,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Brazil Carioca 1,2023,2023-01-15 18:00:00,1,Flamengo,Portuguesa RJ,4,1,5,"['12', '40', '50', '86']",['43'],1.36,4.0,8.0,1.91,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,Brazil Carioca 1,2023,2023-01-17 21:10:00,2,Fluminense,Nova Iguaçu,1,0,1,['44'],[],1.3,5.0,10.5,1.92,2.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Brazil Carioca 1,2023,2023-01-18 15:30:00,2,Bangu,Resende,1,0,1,['55'],[],2.2,2.87,3.2,2.41,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Brazil Carioca 1,2023,2023-01-18 19:00:00,2,Madureira,Flamengo,0,0,0,[],[],9.5,4.75,1.28,1.67,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Brazil Carioca 1,2023,2023-01-18 21:00:00,2,Portuguesa RJ,Boavista,1,0,1,['89'],[],2.1,2.87,3.5,2.55,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Brazil Carioca 1,2023,2023-01-19 19:30:00,2,Volta Redonda,Botafogo,1,2,3,['57'],"['10', '56']",6.4,3.65,1.43,2.1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
