Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Thailand Thai League T1,2022/2023,2022-08-12 09:00:00,1,Bangkok United,Khon Kaen United,2,0,2,"['43', '82']",[],1.23,5.0,8.0,1.48,1.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Thailand Thai League T1,2022/2023,2022-08-13 08:00:00,1,Ratchaburi,Muang Thong United,1,0,1,['81'],[],2.82,3.45,2.1,1.66,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Thailand Thai League T1,2022/2023,2022-08-13 08:30:00,1,Lampang,Nong Bua Pitchaya,1,0,1,['46'],[],2.47,3.3,2.68,2.01,1.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Thailand Thai League T1,2022/2023,2022-08-13 09:00:00,1,Nakhon Ratchasima,Buriram United,1,2,3,['1'],"['23', '49']",5.8,4.4,1.39,1.88,1.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Thailand Thai League T1,2022/2023,2022-08-14 08:00:00,1,Chiangrai United,BEC Tero Sasana,1,0,1,['28'],[],1.6,3.4,4.75,1.98,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Thailand Thai League T1,2022/2023,2022-08-14 08:30:00,1,Sukhothai,Prachuap,0,3,3,[],"['32', '68', '88']",2.45,3.1,2.5,1.89,1.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Thailand Thai League T1,2022/2023,2022-08-14 09:00:00,1,Port FC,Lamphun Warrior,0,0,0,[],[],1.55,3.5,5.0,1.7,1.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Thailand Thai League T1,2022/2023,2022-08-19 09:00:00,2,Buriram United,Sukhothai,6,1,7,"['9', '30', '37', '41', '51', '89']",['90+5'],1.16,5.2,11.0,1.57,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,Thailand Thai League T1,2022/2023,2022-08-20 08:00:00,2,Nong Bua Pitchaya,Bangkok United,0,1,1,[],['32'],3.85,3.1,1.82,2.0,1.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Thailand Thai League T1,2022/2023,2022-08-20 09:00:00,2,BEC Tero Sasana,Chonburi,0,2,2,[],"['32', '45']",2.8,3.05,2.3,1.84,1.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Thailand Thai League T1,2022/2023,2022-08-21 08:00:00,2,Prachuap,Nakhon Ratchasima,0,1,1,[],['90+4'],1.8,3.4,4.0,1.95,1.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Thailand Thai League T1,2022/2023,2022-08-21 08:30:00,2,Lamphun Warrior,Chiangrai United,0,1,1,[],['5'],3.3,3.5,2.0,1.83,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Thailand Thai League T1,2022/2023,2022-08-21 08:30:00,2,Muang Thong United,Lampang,2,2,4,"['45', '81']","['13', '64']",1.6,4.0,4.6,1.71,1.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,Thailand Thai League T1,2022/2023,2022-08-21 09:00:00,2,Khon Kaen United,Ratchaburi,0,2,2,[],"['20', '74']",3.0,3.2,2.2,1.98,1.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Thailand Thai League T1,2022/2023,2022-08-26 09:00:00,3,Port FC,Prachuap,5,2,7,"['5', '28', '36', '43', '67']","['66', '75']",1.63,3.45,4.05,1.73,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Thailand Thai League T1,2022/2023,2022-08-27 08:00:00,3,Sukhothai,Khon Kaen United,0,0,0,[],[],2.5,3.2,2.5,1.7,1.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Thailand Thai League T1,2022/2023,2022-08-27 08:30:00,3,Lampang,Bangkok United,0,5,5,[],"['5', '10', '57', '68', '90+4']",5.0,3.92,1.57,1.74,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,Thailand Thai League T1,2022/2023,2022-08-27 09:00:00,3,Chonburi,Buriram United,2,3,5,"['32', '61']","['4', '12', '15']",4.83,3.92,1.52,1.73,1.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,Thailand Thai League T1,2022/2023,2022-08-28 08:00:00,3,Ratchaburi,Lamphun Warrior,1,0,1,['76'],[],1.8,3.45,3.9,1.76,1.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Thailand Thai League T1,2022/2023,2022-08-28 08:30:00,3,Nakhon Ratchasima,Muang Thong United,1,1,2,['67'],['55'],3.5,3.3,1.95,1.76,1.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Thailand Thai League T1,2022/2023,2022-08-28 09:00:00,3,Chiangrai United,Nong Bua Pitchaya,2,0,2,"['63', '64']",[],1.85,3.4,3.65,1.88,1.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Thailand Thai League T1,2022/2023,2022-08-31 08:00:00,1,Chonburi,Bangkok Glass,1,0,1,['23'],[],3.75,3.4,1.97,1.93,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Thailand Thai League T1,2022/2023,2022-09-02 09:00:00,4,Nong Bua Pitchaya,Ratchaburi,0,2,2,[],"['16', '45']",2.3,3.0,2.9,2.15,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Thailand Thai League T1,2022/2023,2022-09-03 08:00:00,4,Bangkok United,Nakhon Ratchasima,3,0,3,"['41', '87', '90+7']",[],1.36,4.55,6.0,1.56,1.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,Thailand Thai League T1,2022/2023,2022-09-03 08:30:00,4,Khon Kaen United,Lampang,1,0,1,['10'],[],2.16,3.25,3.0,1.95,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Thailand Thai League T1,2022/2023,2022-09-03 09:00:00,4,Prachuap,Chiangrai United,2,1,3,"['37', '86']",['54'],2.9,3.2,2.17,2.08,1.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,Thailand Thai League T1,2022/2023,2022-09-04 07:30:00,4,Muang Thong United,Sukhothai,2,0,2,"['52', '73']",[],1.33,4.76,6.51,1.47,1.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Thailand Thai League T1,2022/2023,2022-09-04 08:00:00,4,Lamphun Warrior,Chonburi,0,2,2,[],"['18', '22']",3.59,3.59,1.79,1.88,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Thailand Thai League T1,2022/2023,2022-09-04 08:30:00,4,Buriram United,Bangkok Glass,2,2,4,"['59', '90+3']","['26', '29']",1.62,3.62,4.52,1.84,1.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Thailand Thai League T1,2022/2023,2022-09-09 09:00:00,5,Bangkok Glass,Lamphun Warrior,1,0,1,['72'],[],1.29,4.2,8.5,1.85,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Thailand Thai League T1,2022/2023,2022-09-10 08:00:00,5,Chonburi,Prachuap,1,0,1,['55'],[],1.73,3.23,3.3,1.75,1.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Thailand Thai League T1,2022/2023,2022-09-10 08:30:00,5,Nakhon Ratchasima,Nong Bua Pitchaya,2,1,3,"['46', '60']",['71'],2.53,2.86,2.25,1.92,1.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,Thailand Thai League T1,2022/2023,2022-09-10 10:20:00,5,Port FC,Khon Kaen United,4,1,5,"['9', '16', '75', '80']",['90'],1.34,3.72,5.64,1.59,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,Thailand Thai League T1,2022/2023,2022-09-11 07:30:00,5,Chiangrai United,Lampang,5,1,6,"['26', '55', '64', '88', '90+3']",['87'],1.4,4.24,6.07,2.05,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,Thailand Thai League T1,2022/2023,2022-09-11 08:00:00,5,Ratchaburi,BEC Tero Sasana,1,1,2,['83'],['90+5'],1.75,3.28,4.2,2.1,1.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,Thailand Thai League T1,2022/2023,2022-09-11 08:00:00,5,Sukhothai,Bangkok United,0,0,0,[],[],7.95,4.8,1.28,1.62,1.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Thailand Thai League T1,2022/2023,2022-09-11 09:00:00,5,Buriram United,Muang Thong United,1,1,2,['58'],['44'],1.39,4.32,6.16,1.7,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,Thailand Thai League T1,2022/2023,2022-09-14 08:00:00,2,Bangkok Glass,Port FC,4,2,6,"['18', '42', '67', '80']","['45+3', '90+3']",1.75,3.5,4.1,1.87,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,Thailand Thai League T1,2022/2023,2022-09-16 09:00:00,6,Khon Kaen United,Chiangrai United,0,0,0,[],[],4.4,3.25,1.75,2.1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Thailand Thai League T1,2022/2023,2022-09-17 08:00:00,6,Nakhon Ratchasima,Lamphun Warrior,2,2,4,"['20', '47']","['15', '49']",1.73,3.4,3.9,1.8,1.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,Thailand Thai League T1,2022/2023,2022-09-17 08:30:00,6,BEC Tero Sasana,Buriram United,1,4,5,['39'],"['11', '14', '42', '45+1']",6.5,4.4,1.37,1.67,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,Thailand Thai League T1,2022/2023,2022-09-17 09:00:00,6,Muang Thong United,Chonburi,1,5,6,['47'],"['32', '37', '72', '74', '90+1']",1.85,3.4,3.5,1.79,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,Thailand Thai League T1,2022/2023,2022-09-18 07:30:00,6,Prachuap,Bangkok Glass,2,2,4,"['17', '32']","['24', '34']",4.6,3.6,1.65,1.8,1.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,Thailand Thai League T1,2022/2023,2022-09-18 08:00:00,6,Lampang,Sukhothai,0,1,1,[],['66'],1.89,3.4,3.41,1.81,1.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Thailand Thai League T1,2022/2023,2022-09-18 09:00:00,6,Nong Bua Pitchaya,Port FC,0,0,0,[],[],3.2,3.34,1.99,1.86,1.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Thailand Thai League T1,2022/2023,2022-09-28 08:30:00,4,BEC Tero Sasana,Port FC,2,2,4,"['29', '90+4']","['60', '81']",3.72,3.5,1.9,1.78,1.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,Thailand Thai League T1,2022/2023,2022-10-01 08:00:00,7,Nakhon Ratchasima,Khon Kaen United,1,0,1,['10'],[],1.91,3.1,3.6,1.89,1.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Thailand Thai League T1,2022/2023,2022-10-01 08:30:00,7,BEC Tero Sasana,Lamphun Warrior,0,0,0,[],[],2.05,3.2,3.4,1.9,1.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
