Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Switzerland Challenge League,2022/2023,2022-07-15 14:30:00,1,FC Schaffhausen,Thun,1,0,1,['45'],[],1.72,3.75,2.05,1.48,1.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Switzerland Challenge League,2022/2023,2022-07-15 14:30:00,1,Yverdon Sport,Stade Lausanne-Ouchy,2,1,3,"['11', '55']",['40'],1.95,3.6,1.8,1.7,1.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Switzerland Challenge League,2022/2023,2022-07-15 15:15:00,1,Aarau,Vaduz,1,1,2,['10'],['83'],1.4,4.0,2.8,1.44,1.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,Switzerland Challenge League,2022/2023,2022-07-16 13:00:00,1,Bellinzona,Lausanne Sport,1,0,1,['66'],[],2.15,3.8,1.63,1.62,1.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Switzerland Challenge League,2022/2023,2022-07-17 09:15:00,1,Wil,Neuchâtel Xamax,2,0,2,"['32', '42']",[],2.38,3.4,2.5,1.54,1.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Switzerland Challenge League,2022/2023,2022-07-22 14:30:00,2,Neuchâtel Xamax,Aarau,1,2,3,['37'],"['45+1', '70']",3.6,4.2,1.85,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,Switzerland Challenge League,2022/2023,2022-07-22 15:15:00,2,Lausanne Sport,FC Schaffhausen,5,1,6,"['11', '24', '75', '78', '90+2']",['21'],1.8,4.33,3.8,1.57,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,Switzerland Challenge League,2022/2023,2022-07-22 15:15:00,2,Thun,Bellinzona,1,1,2,['29'],['90+1'],1.75,4.2,4.2,1.53,1.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,Switzerland Challenge League,2022/2023,2022-07-23 13:00:00,2,Stade Lausanne-Ouchy,Wil,2,1,3,"['35', '50']",['3'],2.05,4.0,3.2,1.48,1.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,Switzerland Challenge League,2022/2023,2022-07-24 09:15:00,2,Vaduz,Yverdon Sport,3,3,6,"['3', '84', '90+4']","['21', '41', '68']",1.54,3.75,4.09,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,Switzerland Challenge League,2022/2023,2022-07-29 14:30:00,3,Yverdon Sport,Thun,3,1,4,"['9', '34', '90+3']",['47'],3.1,3.4,2.3,1.65,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,Switzerland Challenge League,2022/2023,2022-07-29 14:30:00,3,FC Schaffhausen,Neuchâtel Xamax,2,0,2,"['57', '84']",[],1.7,4.5,4.2,1.57,1.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,Switzerland Challenge League,2022/2023,2022-07-29 15:15:00,3,Aarau,Lausanne Sport,1,2,3,['88'],"['22', '65']",2.3,3.75,2.88,1.44,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,Switzerland Challenge League,2022/2023,2022-07-30 13:00:00,3,Bellinzona,Stade Lausanne-Ouchy,1,4,5,['8'],"['40', '45', '57', '90+1']",2.38,3.5,2.9,1.7,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,Switzerland Challenge League,2022/2023,2022-07-31 09:15:00,3,Wil,Vaduz,2,0,2,"['84', '90+5']",[],2.32,3.86,2.82,1.4,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,Switzerland Challenge League,2022/2023,2022-08-05 14:30:00,4,FC Schaffhausen,Wil,0,1,1,[],['29'],2.25,4.0,2.8,1.36,1.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Switzerland Challenge League,2022/2023,2022-08-05 15:15:00,4,Neuchâtel Xamax,Yverdon Sport,2,3,5,"['32', '63']","['31', '77', '82']",2.8,3.8,2.3,1.67,1.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,Switzerland Challenge League,2022/2023,2022-08-05 15:15:00,4,Thun,Aarau,2,2,4,"['71', '90+3']","['84', '89']",2.05,4.2,3.0,1.48,1.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Switzerland Challenge League,2022/2023,2022-08-07 09:15:00,4,Vaduz,Bellinzona,2,3,5,"['48', '66']","['19', '34', '88']",1.95,3.6,3.0,1.57,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,Switzerland Challenge League,2022/2023,2022-08-07 11:30:00,4,Lausanne Sport,Stade Lausanne-Ouchy,0,0,0,[],[],1.67,4.0,4.33,1.57,1.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Switzerland Challenge League,2022/2023,2022-08-12 14:30:00,5,Yverdon Sport,Wil,1,3,4,['54'],"['9', '15', '38']",1.95,4.0,3.3,1.4,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Switzerland Challenge League,2022/2023,2022-08-12 14:30:00,5,Neuchâtel Xamax,Lausanne Sport,0,1,1,[],['44'],3.75,3.8,1.95,1.65,1.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Switzerland Challenge League,2022/2023,2022-08-12 15:15:00,5,Bellinzona,Aarau,0,4,4,[],"['26', '61', '74', '80']",4.0,3.8,1.85,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,Switzerland Challenge League,2022/2023,2022-08-13 13:00:00,5,Stade Lausanne-Ouchy,FC Schaffhausen,0,2,2,[],"['23', '82']",1.91,3.6,4.0,1.62,1.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Switzerland Challenge League,2022/2023,2022-08-14 09:15:00,5,Vaduz,Thun,2,4,6,"['58', '79']","['18', '68', '82', '90+1']",2.62,3.75,2.21,1.53,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,Switzerland Challenge League,2022/2023,2022-08-26 15:15:00,6,Wil,Thun,1,1,2,['37'],['66'],2.34,3.2,2.62,1.45,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,Switzerland Challenge League,2022/2023,2022-08-27 13:00:00,6,FC Schaffhausen,Yverdon Sport,1,2,3,['13'],"['47', '62']",3.25,3.8,2.1,1.57,1.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,Switzerland Challenge League,2022/2023,2022-08-27 13:00:00,6,Aarau,Stade Lausanne-Ouchy,3,3,6,"['21', '47', '82']","['25', '28', '64']",2.05,3.8,3.4,1.57,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,Switzerland Challenge League,2022/2023,2022-08-27 13:00:00,6,Bellinzona,Neuchâtel Xamax,3,1,4,"['61', '71', '90']",['22'],2.25,3.6,3.0,1.85,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,Switzerland Challenge League,2022/2023,2022-08-28 11:30:00,6,Lausanne Sport,Vaduz,3,1,4,"['30', '60', '79']",['90+2'],1.77,3.7,3.9,1.46,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Switzerland Challenge League,2022/2023,2022-09-02 14:30:00,7,Yverdon Sport,Bellinzona,0,1,1,[],['9'],1.85,3.75,4.0,1.62,1.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Switzerland Challenge League,2022/2023,2022-09-02 15:15:00,7,Thun,Lausanne Sport,2,0,2,"['34', '54']",[],2.8,3.5,2.45,1.53,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,Switzerland Challenge League,2022/2023,2022-09-03 13:00:00,7,Aarau,Wil,2,1,3,"['6', '28']",['77'],1.85,3.8,3.75,1.44,1.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,Switzerland Challenge League,2022/2023,2022-09-03 13:00:00,7,Stade Lausanne-Ouchy,Neuchâtel Xamax,2,1,3,"['41', '76']",['7'],1.85,3.8,3.8,1.7,1.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,Switzerland Challenge League,2022/2023,2022-09-04 09:15:00,7,Vaduz,FC Schaffhausen,1,1,2,['24'],['74'],2.81,3.51,2.11,1.54,1.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,Switzerland Challenge League,2022/2023,2022-09-09 15:15:00,8,FC Schaffhausen,Aarau,0,2,2,[],"['23', '90+3']",3.6,4.0,1.85,1.48,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Switzerland Challenge League,2022/2023,2022-09-10 13:00:00,8,Stade Lausanne-Ouchy,Thun,2,2,4,"['15', '60']","['1', '17']",2.7,3.4,2.63,1.62,1.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,Switzerland Challenge League,2022/2023,2022-09-11 09:15:00,8,Wil,Bellinzona,5,1,6,"['30', '55', '60', '89', '90+2']",['18'],2.0,3.75,3.5,1.67,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,Switzerland Challenge League,2022/2023,2022-09-11 11:30:00,8,Neuchâtel Xamax,Vaduz,1,1,2,['44'],['67'],2.45,3.18,2.55,1.65,1.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,Switzerland Challenge League,2022/2023,2022-09-11 11:30:00,8,Lausanne Sport,Yverdon Sport,3,2,5,"['6', '14', '46']","['35', '61']",1.76,3.43,3.91,1.62,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,Switzerland Challenge League,2022/2023,2022-09-30 14:30:00,9,Yverdon Sport,Aarau,2,2,4,"['74', '82']","['65', '75']",2.5,3.5,2.75,1.53,1.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
