Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,2375946,Croatia Prva HNL,2022/2023,2022-07-15 15:00:00,1,Dinamo Zagreb,Lokomotiva Zagreb,3,2,5,"['25', '34', '90+1']","['4', '22']",1.07,5.0,7.5,1.67,2.15,2.1,1.67
2,2375947,Croatia Prva HNL,2022/2023,2022-07-16 14:00:00,1,Osijek,Gorica,2,1,3,"['62', '74']",['66'],1.18,4.0,4.5,1.85,1.95,1.91,1.8
3,2375948,Croatia Prva HNL,2022/2023,2022-07-16 16:00:00,1,Šibenik,Rijeka,0,1,1,[],['74'],3.4,3.6,1.28,1.6,2.3,1.62,2.2
4,2375945,Croatia Prva HNL,2022/2023,2022-07-17 14:00:00,1,Varaždin,Slaven Koprivnica,0,1,1,[],['49'],1.75,3.25,1.95,2.05,1.75,1.73,2.0
5,2375944,Croatia Prva HNL,2022/2023,2022-07-17 16:00:00,1,Istra 1961,Hajduk Split,0,2,2,[],"['43', '61']",6.2,3.8,1.5,1.82,1.96,2.0,1.73
6,2375953,Croatia Prva HNL,2022/2023,2022-07-22 15:00:00,2,Istra 1961,Varaždin,1,2,3,['70'],"['77', '83']",2.2,3.5,3.1,2.05,1.75,1.83,1.83
7,2375950,Croatia Prva HNL,2022/2023,2022-07-23 13:55:00,2,Gorica,Šibenik,0,0,0,[],[],1.62,3.8,5.25,1.73,2.08,1.73,2.0
8,2375952,Croatia Prva HNL,2022/2023,2022-07-23 16:00:00,2,Slaven Koprivnica,Dinamo Zagreb,1,5,6,['2'],"['7', '15', '19', '74', '90']",7.5,4.0,1.45,1.95,1.85,2.2,1.62
9,2375951,Croatia Prva HNL,2022/2023,2022-07-24 16:00:00,2,Lokomotiva Zagreb,Osijek,2,1,3,"['80', '86']",['16'],3.0,3.3,2.38,2.0,1.8,1.73,2.0
10,2375957,Croatia Prva HNL,2022/2023,2022-07-29 13:55:00,3,Šibenik,Lokomotiva Zagreb,2,1,3,"['38', '74']",['83'],3.75,3.4,1.91,1.85,1.95,1.73,2.0
11,2375954,Croatia Prva HNL,2022/2023,2022-07-29 16:00:00,3,Dinamo Zagreb,Istra 1961,4,1,5,"['11', '32', '80', '88']",['84'],1.17,6.0,15.0,1.48,2.6,2.2,1.62
12,2375956,Croatia Prva HNL,2022/2023,2022-07-30 16:00:00,3,Varaždin,Hajduk Split,0,2,2,[],"['29', '45+3']",6.5,4.5,1.4,1.75,2.05,2.0,1.73
13,2375955,Croatia Prva HNL,2022/2023,2022-07-31 13:55:00,3,Osijek,Slaven Koprivnica,0,0,0,[],[],1.55,4.0,5.0,1.95,1.85,2.0,1.73
14,2375958,Croatia Prva HNL,2022/2023,2022-07-31 16:00:00,3,Rijeka,Gorica,1,1,2,['39'],['77'],2.1,3.3,3.1,1.73,2.08,1.62,2.2
15,2375959,Croatia Prva HNL,2022/2023,2022-08-05 15:00:00,4,Varaždin,Dinamo Zagreb,1,1,2,['63'],['45+1'],7.8,4.95,1.33,1.58,2.17,1.89,1.81
16,2375962,Croatia Prva HNL,2022/2023,2022-08-06 13:55:00,4,Slaven Koprivnica,Šibenik,0,0,0,[],[],1.97,3.3,3.58,1.9,1.75,1.81,1.95
17,2375961,Croatia Prva HNL,2022/2023,2022-08-06 16:00:00,4,Istra 1961,Osijek,1,0,1,['90+3'],[],4.58,3.72,1.66,1.9,1.75,2.02,1.79
18,2375960,Croatia Prva HNL,2022/2023,2022-08-07 16:00:00,4,Lokomotiva Zagreb,Rijeka,3,1,4,"['14', '19', '80']",['34'],2.07,3.5,3.2,1.69,2.17,1.56,2.27
19,2375966,Croatia Prva HNL,2022/2023,2022-08-12 15:00:00,5,Šibenik,Istra 1961,0,0,0,[],[],2.25,3.2,2.9,2.0,1.8,1.73,2.0
