Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1310945,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,Ripensia Timişoara,Dunărea Călăraşi,3,3,6,"['35', '40', '85']","['16', '59', '70']",1.85,3.25,3.85,1.7,2.05,1.91,1.74
2,1310946,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,FC Unirea Dej,Unirea Slobozia,0,2,2,[],"['36', '67']",2.3,3.1,2.9,2.25,1.57,1.91,1.8
3,1310947,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,Viitorul Şelimbăr,Dacia Unirea Brăila,3,1,4,"['56', '57', '59']",['8'],2.0,3.2,3.45,2.1,1.67,1.91,1.74
4,1310950,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,Astra,Metaloglobus,1,2,3,['46'],"['73', '84']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1310951,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,Petrolul 52,CSM Iaşi,2,0,2,"['75', '83']",[],1.83,3.3,3.95,2.1,1.65,2.1,1.67
6,1310952,Romania Liga II,2021/2022,2021-07-31 05:00:00,1,Concordia Chiajna,Unirea Constanța,2,0,2,"['36', '85']",[],1.29,4.75,9.0,1.91,1.8,2.5,1.41
7,1310953,Romania Liga II,2021/2022,2021-07-31 07:30:00,1,Hermannstadt,SCM Gloria Buzău,2,1,3,"['43', '48']",['26'],1.77,3.3,4.3,2.0,1.73,1.87,1.83
8,1310948,Romania Liga II,2021/2022,2021-08-01 06:00:00,1,Brașov Steagul Renașt,Energeticianul,2,2,4,"['58', '71']","['16', '43']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1310954,Romania Liga II,2021/2022,2021-08-03 12:00:00,1,Universitatea Cluj,ASU Poli Timişoara,3,0,3,"['10', '32', '34']",[],1.33,3.2,3.0,2.25,1.57,2.1,1.65
10,1310949,Romania Liga II,2021/2022,2021-08-04 14:30:00,1,CSA Steaua Bucureşti,Csikszereda,1,0,1,['79'],[],2.15,3.1,2.9,2.2,1.62,2.0,1.73
11,1310957,Romania Liga II,2021/2022,2021-08-05 11:30:00,2,Unirea Constanța,Hermannstadt,0,2,2,[],"['56', '59']",3.64,3.22,2.02,2.25,1.57,2.2,1.5
