Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1349741,Thailand Thai League T1,2021/2022,2021-09-03 08:00:00,1,Nong Bua Pitchaya,Nakhon Ratchasima,2,0,2,"['39', '43']",[],2.2,3.5,2.88,2.2,1.65,1.55,2.25
2,1348962,Thailand Thai League T1,2021/2022,2021-09-04 08:00:00,1,Chiangmai United,Bangkok United,1,2,3,['19'],"['49', '78']",3.0,3.1,2.25,2.0,1.8,1.87,1.91
3,1348963,Thailand Thai League T1,2021/2022,2021-09-04 08:00:00,1,Prachuap,Muang Thong United,2,2,4,"['4', '88']","['68', '79']",3.04,3.23,1.96,1.68,2.04,1.59,2.1
4,1348958,Thailand Thai League T1,2021/2022,2021-09-04 09:00:00,1,Buriram United,Suphanburi,0,0,0,[],[],1.26,5.5,7.5,1.73,2.08,2.38,1.55
5,1349742,Thailand Thai League T1,2021/2022,2021-09-04 09:00:00,1,Khon Kaen United,Ratchaburi,0,2,2,[],"['27', '45+2']",2.8,3.0,2.2,1.87,1.74,1.76,2.01
6,1348960,Thailand Thai League T1,2021/2022,2021-09-05 07:30:00,1,Port FC,BEC Tero Sasana,3,3,6,"['23', '45', '55']","['6', '24', '33']",1.51,4.24,5.95,1.78,2.08,1.85,1.91
7,1349738,Thailand Thai League T1,2021/2022,2021-09-05 08:00:00,1,Chiangrai United,Samut Prakan City,2,2,4,"['59', '82']","['74', '79']",1.91,3.55,3.35,1.73,2.0,1.73,2.06
8,1348964,Thailand Thai League T1,2021/2022,2021-09-05 08:00:00,1,Chonburi,Bangkok Glass,1,1,2,['68'],['17'],4.5,3.84,1.72,1.82,2.03,1.77,1.83
9,1348966,Thailand Thai League T1,2021/2022,2021-09-10 08:00:00,2,Bangkok Glass,Ratchaburi,2,0,2,"['48', '54']",[],1.45,3.9,5.5,1.74,1.98,1.78,1.9
10,1348968,Thailand Thai League T1,2021/2022,2021-09-11 08:00:00,2,Chiangrai United,Nakhon Ratchasima,3,2,5,"['45+2', '71', '90+9']","['12', '45+3']",1.45,4.13,5.47,1.67,2.1,1.77,1.83
