Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Republic of Ireland First Division,2021,2021-03-26 16:45:00,1,Galway United,Shelbourne,0,0,0,[],[],3.0,3.1,2.2,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Republic of Ireland First Division,2021,2021-03-26 16:45:00,1,Cork City,Cobh Ramblers,2,1,3,"['37', '75']",['65'],1.66,3.77,5.04,1.96,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Republic of Ireland First Division,2021,2021-03-26 16:45:00,1,UCD,Athlone Town,2,2,4,"['22', '74']","['39', '90+4']",1.75,3.3,4.25,1.65,1.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,Republic of Ireland First Division,2021,2021-03-26 16:45:00,1,Wexford,Cabinteely,1,2,3,['60'],"['11', '52']",2.95,3.37,2.33,1.97,1.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,Republic of Ireland First Division,2021,2021-03-28 11:00:00,1,Bray Wanderers,Treaty United,0,0,0,[],[],1.51,4.25,5.75,1.91,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Republic of Ireland First Division,2021,2021-04-02 15:45:00,2,Cabinteely,Cork City,1,0,1,['56'],[],3.8,3.35,1.9,2.02,1.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Republic of Ireland First Division,2021,2021-04-02 15:45:00,2,Athlone Town,Galway United,3,1,4,"['12', '18', '26']",['77'],3.75,3.75,1.8,1.73,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,Republic of Ireland First Division,2021,2021-04-02 15:45:00,2,Treaty United,Wexford,1,0,1,['26'],[],2.45,3.4,2.6,1.8,1.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Republic of Ireland First Division,2021,2021-04-02 15:45:00,2,Shelbourne,Bray Wanderers,3,3,6,"['14', '27', '76']","['23', '51', '57']",1.75,3.6,4.2,1.89,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,Republic of Ireland First Division,2021,2021-04-03 15:00:00,2,Cobh Ramblers,UCD,0,4,4,[],"['28', '41', '60', '89']",2.61,3.02,2.3,1.68,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,Republic of Ireland First Division,2021,2021-04-09 15:45:00,3,UCD,Bray Wanderers,0,0,0,[],[],2.9,3.4,2.08,1.8,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Republic of Ireland First Division,2021,2021-04-09 15:45:00,3,Shelbourne,Wexford,1,0,1,['60'],[],1.2,5.5,9.6,1.58,2.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Republic of Ireland First Division,2021,2021-04-09 15:45:00,3,Cork City,Athlone Town,0,1,1,[],['78'],2.05,3.4,3.0,1.75,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Republic of Ireland First Division,2021,2021-04-09 15:45:00,3,Cabinteely,Galway United,0,3,3,[],"['-1', '-1', '-1']",3.0,3.2,2.3,1.82,1.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Republic of Ireland First Division,2021,2021-04-09 15:45:00,3,Treaty United,Cobh Ramblers,1,1,2,['15'],['50'],3.1,3.0,2.2,2.15,1.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,Republic of Ireland First Division,2021,2021-04-16 15:30:00,4,Bray Wanderers,Athlone Town,1,2,3,['7'],"['10', '14']",1.95,3.6,3.4,1.81,1.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,Republic of Ireland First Division,2021,2021-04-16 15:45:00,4,UCD,Cabinteely,4,1,5,"['6', '45+1', '48', '56']",['52'],1.99,3.27,3.32,1.73,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,Republic of Ireland First Division,2021,2021-04-16 15:45:00,4,Cork City,Shelbourne,1,3,4,['7'],"['20', '47', '90+1']",3.1,3.4,2.03,1.61,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Republic of Ireland First Division,2021,2021-04-16 15:45:00,4,Wexford,Cobh Ramblers,1,2,3,['87'],"['8', '44']",2.49,3.1,2.59,1.82,1.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Republic of Ireland First Division,2021,2021-04-16 15:45:00,4,Galway United,Treaty United,1,1,2,['90+3'],['18'],1.94,3.37,3.37,1.94,1.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Republic of Ireland First Division,2021,2021-04-23 15:45:00,5,Treaty United,Cork City,2,1,3,"['31', '78']",['39'],3.25,3.2,2.25,2.2,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
