Nº,Id_Jogo,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
1,1276462,Belgium First Division B,2021/2022,2021-08-13 15:00:00,1,KMSK Deinze,Lierse Kempenzonen,1,1,2,['19'],['21'],1.74,3.3,4.1,1.71,1.95,1.62,2.05
2,1276463,Belgium First Division B,2021/2022,2021-08-14 15:45:00,1,RWDM,Royal Excel Mouscron,3,1,4,"['31', '44', '54']",['83'],2.6,3.35,2.38,1.73,2.0,1.71,2.15
3,1276464,Belgium First Division B,2021/2022,2021-08-15 11:00:00,1,Lommel United,Waasland-Beveren,2,3,5,"['5', '41']","['18', '52', '90+8']",2.38,3.66,2.74,1.62,2.16,1.56,2.2
4,1276465,Belgium First Division B,2021/2022,2021-08-15 15:00:00,1,Excelsior Virton,KVC Westerlo,0,2,2,[],"['16', '81']",0.0,0.0,0.0,1.75,2.05,0.0,0.0
5,1276466,Belgium First Division B,2021/2022,2021-08-20 15:00:00,2,KVC Westerlo,RWDM,0,0,0,[],[],1.91,3.1,3.6,1.65,2.05,1.54,2.2
6,1276467,Belgium First Division B,2021/2022,2021-08-21 15:45:00,2,Royal Excel Mouscron,Lommel United,0,1,1,[],['35'],2.1,3.5,3.05,1.53,2.34,1.45,2.5
7,1276468,Belgium First Division B,2021/2022,2021-08-22 11:00:00,2,Lierse Kempenzonen,Excelsior Virton,2,0,2,"['43', '90+1']",[],1.54,3.95,4.55,1.65,2.05,1.74,1.91
8,1276469,Belgium First Division B,2021/2022,2021-08-22 15:00:00,2,Waasland-Beveren,KMSK Deinze,0,2,2,[],"['4', '53']",1.91,3.45,3.25,1.61,2.1,1.57,2.15
9,1276470,Belgium First Division B,2021/2022,2021-08-27 15:00:00,3,RWDM,Excelsior Virton,0,0,0,[],[],1.33,4.2,8.0,1.62,2.15,1.87,1.91
10,1276471,Belgium First Division B,2021/2022,2021-08-28 15:45:00,3,KVC Westerlo,Lierse Kempenzonen,3,2,5,"['49', '54', '62']","['28', '73']",1.74,3.25,4.15,1.8,1.83,1.74,1.91
11,1276472,Belgium First Division B,2021/2022,2021-08-29 11:00:00,3,Royal Excel Mouscron,Waasland-Beveren,0,4,4,[],"['37', '45', '66', '90+1']",2.8,3.15,2.2,1.8,1.83,1.69,1.95
12,1276473,Belgium First Division B,2021/2022,2021-08-29 15:00:00,3,Lommel United,KMSK Deinze,2,2,4,"['65', '88']","['69', '79']",2.03,3.34,2.96,1.6,2.2,1.53,2.46
13,1276476,Belgium First Division B,2021/2022,2021-09-10 15:00:00,4,KMSK Deinze,Royal Excel Mouscron,3,1,4,"['34', '52', '82']",['2'],2.05,3.6,3.3,2.25,1.6,1.52,2.4
14,1276474,Belgium First Division B,2021/2022,2021-09-11 15:45:00,4,Excelsior Virton,Lommel United,2,1,3,"['47', '48']",['56'],3.6,3.95,1.76,1.4,2.75,1.49,2.45
15,1276477,Belgium First Division B,2021/2022,2021-09-12 11:00:00,4,Lierse Kempenzonen,RWDM,4,1,5,"['21', '25', '39', '54']",['65'],2.4,3.35,2.4,1.54,2.4,1.44,2.63
16,1276475,Belgium First Division B,2021/2022,2021-09-12 15:00:00,4,Waasland-Beveren,KVC Westerlo,0,2,2,[],"['21', '45']",1.87,3.4,3.3,1.59,2.15,1.54,2.2
17,1276478,Belgium First Division B,2021/2022,2021-09-17 15:00:00,5,RWDM,Waasland-Beveren,1,3,4,['30'],"['25', '79', '90+1']",2.25,3.3,2.65,1.62,2.23,1.5,2.45
18,1276479,Belgium First Division B,2021/2022,2021-09-18 15:45:00,5,Royal Excel Mouscron,Excelsior Virton,1,1,2,['39'],['27'],1.52,3.6,5.75,1.83,1.83,1.91,1.82
19,1276481,Belgium First Division B,2021/2022,2021-09-19 11:00:00,5,KVC Westerlo,KMSK Deinze,2,2,4,"['72', '85']","['31', '64']",2.0,3.45,3.0,1.57,2.37,1.43,2.65
20,1276480,Belgium First Division B,2021/2022,2021-09-19 15:00:00,5,Lommel United,Lierse Kempenzonen,3,1,4,"['1', '59', '74']",['75'],1.87,3.55,3.3,1.47,2.4,1.44,2.45
21,1276485,Belgium First Division B,2021/2022,2021-09-24 15:00:00,6,Lierse Kempenzonen,Waasland-Beveren,2,1,3,"['63', '68']",['81'],2.85,3.35,2.1,1.63,2.38,1.54,2.44
22,1276482,Belgium First Division B,2021/2022,2021-09-25 15:45:00,6,RWDM,Lommel United,1,2,3,['72'],"['11', '20']",2.6,3.3,2.45,1.73,2.15,1.65,2.21
23,1276483,Belgium First Division B,2021/2022,2021-09-26 11:00:00,6,Excelsior Virton,KMSK Deinze,1,1,2,['78'],['8'],4.45,4.2,1.68,1.52,2.38,1.59,2.33
24,1276484,Belgium First Division B,2021/2022,2021-09-26 15:00:00,6,Royal Excel Mouscron,KVC Westerlo,1,2,3,['64'],"['14', '90+1']",2.85,3.4,2.1,1.79,1.99,1.68,2.1
25,1276489,Belgium First Division B,2021/2022,2021-10-01 15:00:00,7,KVC Westerlo,Lommel United,2,0,2,"['56', '60']",[],1.91,3.6,3.8,1.6,2.3,1.57,2.38
26,1276488,Belgium First Division B,2021/2022,2021-10-02 15:45:00,7,Lierse Kempenzonen,Royal Excel Mouscron,2,2,4,"['24', '53']","['1', '59']",2.0,3.84,3.35,1.57,2.36,1.5,2.5
27,1276486,Belgium First Division B,2021/2022,2021-10-03 11:00:00,7,Waasland-Beveren,Excelsior Virton,4,3,7,"['25', '81', '87', '90']","['5', '19', '21']",1.65,3.9,4.35,1.6,2.23,1.65,2.2
28,1276487,Belgium First Division B,2021/2022,2021-10-03 15:00:00,7,KMSK Deinze,RWDM,1,2,3,['10'],"['71', '89']",2.08,3.7,3.28,1.65,2.2,1.6,2.25
29,1276492,Belgium First Division B,2021/2022,2021-10-15 15:00:00,8,KMSK Deinze,Waasland-Beveren,0,0,0,[],[],2.3,3.42,2.77,1.62,2.25,1.52,2.45
30,1276491,Belgium First Division B,2021/2022,2021-10-16 15:45:00,8,Excelsior Virton,Lierse Kempenzonen,2,1,3,"['18', '27']",['44'],3.5,3.7,1.83,1.4,2.75,1.43,2.63
31,1276493,Belgium First Division B,2021/2022,2021-10-17 11:00:00,8,Lommel United,Royal Excel Mouscron,3,0,3,"['20', '67', '81']",[],1.78,4.02,3.98,1.49,2.44,1.45,2.6
32,1276490,Belgium First Division B,2021/2022,2021-10-17 15:00:00,8,RWDM,KVC Westerlo,1,2,3,['49'],"['34', '37']",2.87,3.34,2.08,1.6,2.2,1.5,2.43
33,1276494,Belgium First Division B,2021/2022,2021-10-22 15:00:00,9,Royal Excel Mouscron,RWDM,1,1,2,['8'],['62'],2.05,3.75,3.1,1.57,2.28,1.6,2.3
34,1276496,Belgium First Division B,2021/2022,2021-10-23 15:45:00,9,Lierse Kempenzonen,KMSK Deinze,2,2,4,"['72', '74']","['39', '90+1']",2.55,3.64,2.55,1.62,2.2,1.56,2.4
35,1276497,Belgium First Division B,2021/2022,2021-10-24 11:00:00,9,KVC Westerlo,Excelsior Virton,2,0,2,"['14', '66']",[],1.36,4.33,6.5,1.57,2.3,1.81,1.98
36,1276495,Belgium First Division B,2021/2022,2021-10-24 15:00:00,9,Waasland-Beveren,Lommel United,2,1,3,"['13', '89']",['57'],2.03,3.76,3.34,1.57,2.25,1.55,2.42
37,1276498,Belgium First Division B,2021/2022,2021-10-29 15:00:00,10,Excelsior Virton,Royal Excel Mouscron,0,2,2,[],"['40', '88']",1.64,3.9,5.4,1.55,2.3,1.58,2.32
